        5000          15
      0    0    1    0    1    2    0    1    2    3    0    1    2    0    1
      2.   2.   6.   2.   6.  10.   2.   6.  10.  14.   2.   6.  10.   2.   1.
    -0.2851547207386982E+04 -0.4845601765426098E+03 -0.4657267265135280E+03 -0.1171504697525628E+03 -0.1081968006007124E+03 -0.9170849618576310E+02 -0.2688343903426866E+02 -0.2291769430121005E+02 -0.1565296108365633E+02 -0.5785239615421576E+01 -0.4618775041626608E+01 -0.3231369303994907E+01 -0.9682747139266434E+00 -0.3611123647165798E+00 -0.1923974307483176E+00
  0.5899252373432456E-06  0.8541537217588145E-03  0.2847712007286396E-03  0.3778654443201400E-08  0.1353749733092423E-03  0.1905318631376963E-08  0.5526795090838858E-14  0.6770961617282291E-04  0.9460866352862338E-09  0.2863610865217491E-14  0.2031141157298588E-20  0.2941392342235201E-04  0.3868342142853570E-09  0.9584347326060263E-15  0.8437307824487809E-05  0.8276229959489241E-10
  0.5922522657371193E-06  0.8575228683651185E-03  0.2858944598089911E-03  0.3808523559913544E-08  0.1359089499459949E-03  0.1920379596974229E-08  0.5592456318584901E-14  0.6797669177945257E-04  0.9535651630407755E-09  0.2897632065950682E-14  0.2063379472857862E-20  0.2952994448236352E-04  0.3898920213614077E-09  0.9698214404942079E-15  0.8470588165344875E-05  0.8341651045832127E-10
  0.5945884733638908E-06  0.8609053036826029E-03  0.2870221492888532E-03  0.3838628781502243E-08  0.1364450327129100E-03  0.1935559614214611E-08  0.5658897634792153E-14  0.6824482079544895E-04  0.9611028059304985E-09  0.2932057455686110E-14  0.2096129475994001E-20  0.2964642315687939E-04  0.3929739993283866E-09  0.9813434282079369E-15  0.8503999771738423E-05  0.8407589262884404E-10
  0.5969338964321070E-06  0.8643010801200288E-03  0.2881542866410823E-03  0.3868971974276666E-08  0.1369832299162612E-03  0.1950859624150983E-08  0.5726128307282227E-14  0.6851400737530667E-04  0.9687000312355393E-09  0.2966891836381191E-14  0.2129399288209193E-20  0.2976336125066520E-04  0.3960803392469618E-09  0.9930023029358251E-15  0.8537543161360801E-05  0.8474048698345565E-10
  0.5992885712931435E-06  0.8677102502928096E-03  0.2892908894074325E-03  0.3899555019298164E-08  0.1375235498950745E-03  0.1966280575274745E-08  0.5794157713982511E-14  0.6878425568990187E-04  0.9763573099296342E-09  0.3002140067042692E-14  0.2163197159910006E-20  0.2988076057560292E-04  0.3992112336880334E-09  0.1004799690960588E-14  0.8571218853945657E-05  0.8541033472226189E-10
  0.6016525344417681E-06  0.8711328670238245E-03  0.2904319751988258E-03  0.3930379812496875E-08  0.1380660010212575E-03  0.1981823423574614E-08  0.5862995344234254E-14  0.6905556992655683E-04  0.9840751167093171E-09  0.3037807064404502E-14  0.2197531472453353E-20  0.2999862295071891E-04  0.4023668767446729E-09  0.1016737237885888E-14  0.8605027371275993E-05  0.8608547737103350E-10
  0.6040258225167067E-06  0.8745689833442400E-03  0.2915775616956262E-03  0.3961448264789254E-08  0.1386105916997286E-03  0.1997489132595889E-08  0.5932650800116228E-14  0.6932795428910482E-04  0.9918539300233432E-09  0.3073897803613453E-14  0.2232410740224932E-20  0.3011695020221211E-04  0.4055474640441532E-09  0.1028816608865878E-14  0.8638969237192256E-05  0.8676595678378029E-10
  0.6064084723012106E-06  0.8780186524943253E-03  0.2927276666479123E-03  0.3992762302196531E-08  0.1391573303685478E-03  0.2013278673500178E-08  0.6003133797784073E-14  0.6960141299795508E-04  0.9996942321023520E-09  0.3110417318923285E-14  0.2267843612750649E-20  0.3023574416348227E-04  0.4087531927600768E-09  0.1041039488837467E-14  0.8673044977600422E-05  0.8745181514534566E-10
  0.6088005207236268E-06  0.8814819279242826E-03  0.2938823078757524E-03  0.4024323865964096E-08  0.1397062254990466E-03  0.2029193025125603E-08  0.6074454168825578E-14  0.6987595029015824E-04  0.1007596508988755E-08  0.3147370704396864E-14  0.2303838876841559E-20  0.3035500667515842E-04  0.4119842616245977E-09  0.1053407582755344E-14  0.8707255120480156E-05  0.8814309497402154E-10
  0.6112020048579709E-06  0.8849588632950699E-03  0.2950415032694807E-03  0.4056134912681845E-08  0.1402572855959597E-03  0.2045233174047474E-08  0.6146621861632071E-14  0.7015157041947184E-04  0.1015561250566869E-08  0.3184763114616728E-14  0.2340405458772850E-20  0.3047473958512722E-04  0.4152408709407402E-09  0.1065922615829805E-14  0.8741600195892975E-05  0.8883983912418411E-10
  0.6136129619245007E-06  0.8884495124792333E-03  0.2962052707899738E-03  0.4088197414405461E-08  0.1408105191975564E-03  0.2061400114639449E-08  0.6219646942786075E-14  0.7042827765642630E-04  0.1023588950593283E-08  0.3222599765404096E-14  0.2377552426497406E-20  0.3059494474856173E-04  0.4185232225948167E-09  0.1078586333767387E-14  0.8776080735990466E-05  0.8954209078895034E-10
  0.6160334292902940E-06  0.8919539295617423E-03  0.2973736284689292E-03  0.4120513358778665E-08  0.1413659348757729E-03  0.2077694849135169E-08  0.6293539598465472E-14  0.7070607628839090E-04  0.1031680106727463E-08  0.3260885934546397E-14  0.2415288991894514E-20  0.3071562402795001E-04  0.4218315200689419E-09  0.1091400503014380E-14  0.8810697275022505E-05  0.9024989350285542E-10
  0.6184634444698273E-06  0.8954721688408246E-03  0.2985465944091438E-03  0.4153084749156422E-08  0.1419235412363446E-03  0.2094118387690392E-08  0.6368310135864340E-14  0.7098497061964020E-04  0.1039835220562606E-08  0.3299626962533457E-14  0.2453624513054252E-20  0.3083677929312399E-04  0.4251659684536462E-09  0.1104366911003216E-14  0.8845450349345549E-05  0.9096329114455153E-10
  0.6209030451255572E-06  0.8990042848288087E-03  0.2997241867847948E-03  0.4185913604729133E-08  0.1424833469189402E-03  0.2110671748445612E-08  0.6443968984630673E-14  0.7126496497142072E-04  0.1048054797656731E-08  0.3338828253302426E-14  0.2492568496598141E-20  0.3095841242128843E-04  0.4285267744605892E-09  0.1117487366401799E-14  0.8880340497430923E-05  0.9168232793952775E-10
  0.6233522690685042E-06  0.9025503322529661E-03  0.3009064238417207E-03  0.4219001960647802E-08  0.1430453605972942E-03  0.2127355957589163E-08  0.6520526698321175E-14  0.7154606368201777E-04  0.1056339347564016E-08  0.3378495274991555E-14  0.2532130600036628E-20  0.3108052529704997E-04  0.4319141464353745E-09  0.1130763699365785E-14  0.8915368259873166E-05  0.9240704846285158E-10
  0.6258111542588389E-06  0.9061103660563600E-03  0.3020933238977036E-03  0.4252351868150190E-08  0.1436095909793425E-03  0.2144172049420845E-08  0.6597993955873346E-14  0.7182827110682262E-04  0.1064689383866389E-08  0.3418633560702933E-14  0.2572320634163988E-20  0.3120311981244630E-04  0.4353282943704631E-09  0.1144197761793868E-14  0.8950534179398393E-05  0.9313749764193219E-10
  0.6282797388064700E-06  0.9096844413986947E-03  0.3032849053427532E-03  0.4285965394687971E-08  0.1441760468073561E-03  0.2161121066416029E-08  0.6676381563095057E-14  0.7211159161839991E-04  0.1073105424205362E-08  0.3459248709274280E-14  0.2613148565491237E-20  0.3132619786697541E-04  0.4387694299181925E-09  0.1157791427586093E-14  0.8985838800872689E-05  0.9387372075930528E-10
  0.6307580609716353E-06  0.9132726136571702E-03  0.3044811866393911E-03  0.4319844624054895E-08  0.1447447368580770E-03  0.2178204059290282E-08  0.6755700454171808E-14  0.7239602960655537E-04  0.1081587990314119E-08  0.3500346386059906E-14  0.2654624518717654E-20  0.3144976136762510E-04  0.4422377664038952E-09  0.1171546592905244E-14  0.9021282671310570E-05  0.9461576345544030E-10
  0.6332461591654945E-06  0.9168749384273387E-03  0.3056821863229368E-03  0.4353991656515954E-08  0.1453156699428541E-03  0.2195422087064503E-08  0.6835961693191912E-14  0.7268158947840384E-04  0.1090137608049859E-08  0.3541932323720965E-14  0.2696758779241548E-20  0.3157381222890242E-04  0.4457335188391242E-09  0.1185465176441329E-14  0.9056866339883429E-05  0.9536367173156946E-10
  0.6357440719507245E-06  0.9204914715239663E-03  0.3068879230017946E-03  0.4388408608937581E-08  0.1458888549077794E-03  0.2212776217130566E-08  0.6917176475689782E-14  0.7296827565843730E-04  0.1098754807426391E-08  0.3584012323025071E-14  0.2739561795710853E-20  0.3169835237286327E-04  0.4492569039349794E-09  0.1199549119679215E-14  0.9092590357928023E-05  0.9611749195253934E-10
  0.6382518380421172E-06  0.9241222689818959E-03  0.3080984153577415E-03  0.4423097614918865E-08  0.1464643006338248E-03  0.2230267525317491E-08  0.6999356130207563E-14  0.7325609258859354E-04  0.1107440122646994E-08  0.3626592253655439E-14  0.2783044182614222E-20  0.3182338372914224E-04  0.4528081401155432E-09  0.1213800387169439E-14  0.9128455278955056E-05  0.9687727084968511E-10
  0.6407694963071795E-06  0.9277673870569152E-03  0.3093136821462164E-03  0.4458060824923821E-08  0.1470420160369800E-03  0.2247897095958129E-08  0.7082512119875314E-14  0.7354504472832481E-04  0.1116194092137523E-08  0.3669678055029625E-14  0.2827216722913244E-20  0.3194890823498247E-04  0.4563874475314190E-09  0.1228220966802235E-14  0.9164461658657692E-05  0.9764305552372732E-10
  0.6432970857667356E-06  0.9314268822266275E-03  0.3105337421966110E-03  0.4493300406414685E-08  0.1476220100683900E-03  0.2265666021956382E-08  0.7166656044009965E-14  0.7383513655466692E-04  0.1125017258579797E-08  0.3713275737127994E-14  0.2872090370716435E-20  0.3207492783526558E-04  0.4599950480733788E-09  0.1242812870084823E-14  0.9200610054920199E-05  0.9841489344769155E-10
  0.6458346455955319E-06  0.9351008111913257E-03  0.3117586144125601E-03  0.4528818543986279E-08  0.1482042917144942E-03  0.2283575404854948E-08  0.7251799639733256E-14  0.7412637256230852E-04  0.1133910168945229E-08  0.3757391381332036E-14  0.2917676253995671E-20  0.3220144448254180E-04  0.4636311653861180E-09  0.1257578132421981E-14  0.9236901027826556E-05  0.9919283246985118E-10
  0.6483822151228441E-06  0.9387892308748701E-03  0.3129883177722358E-03  0.4564617439501428E-08  0.1487888699971651E-03  0.2301626354903608E-08  0.7337954783608926E-14  0.7441875726366065E-04  0.1142873374528736E-08  0.3802031141272630E-14  0.2963985677345738E-20  0.3232846013706021E-04  0.4672960248821182E-09  0.1272518813399961E-14  0.9273335139669147E-05  0.9997692081669365E-10
  0.6509398338330870E-06  0.9424921984255697E-03  0.3142228713286395E-03  0.4600699312227454E-08  0.1493757539738481E-03  0.2319819991128047E-08  0.7425133493299323E-14  0.7471229518892666E-04  0.1151907430982915E-08  0.3847201243688405E-14  0.3011030124787682E-20  0.3245597676679908E-04  0.4709898537556210E-09  0.1287636997073773E-14  0.9309912954957445E-05  0.1007672070959097E-09
  0.6535075413664259E-06  0.9462097712170665E-03  0.3154622942098984E-03  0.4637066398973741E-08  0.1499649527377018E-03  0.2338157441399220E-08  0.7513347929241713E-14  0.7500699088617222E-04  0.1161012898352486E-08  0.3892907989294279E-14  0.3058821262616653E-20  0.3258399634749637E-04  0.4747128809967113E-09  0.1302934792257884E-14  0.9346635040426765E-05  0.1015637402994068E-09
  0.6560853775193916E-06  0.9499420068492238E-03  0.3167066056195605E-03  0.4673720954230400E-08  0.1505564754177385E-03  0.2356639842503268E-08  0.7602610396344495E-14  0.7530284892139583E-04  0.1170190341109005E-08  0.3939157753660326E-14  0.3107370942294947E-20  0.3271252086268018E-04  0.4784653374055117E-09  0.1318414332820367E-14  0.9383501965047014E-05  0.1023665698063458E-09
  0.6586733822454966E-06  0.9536889631490185E-03  0.3179558248368924E-03  0.4710665250308013E-08  0.1511503311789658E-03  0.2375268340211990E-08  0.7692933345703572E-14  0.7559987387859947E-04  0.1179440328185862E-08  0.3985956988101085E-14  0.3156691203390968E-20  0.3284155230369963E-04  0.4822474556064902E-09  0.1334077777980548E-14  0.9420514300031537E-05  0.1031757453862021E-09
  0.6612715956558549E-06  0.9574506981714343E-03  0.3192099712171777E-03  0.4747901577478498E-08  0.1517465292225282E-03  0.2394044089353859E-08  0.7784329376339117E-14  0.7589807035985947E-04  0.1188763433013540E-08  0.4033312220575428E-14  0.3206794276564840E-20  0.3297109266975556E-04  0.4860594700628796E-09  0.1349927312610189E-14  0.9457672618845918E-05  0.1039913172018506E-09
  0.6638800580198035E-06  0.9612272702003628E-03  0.3204690641920165E-03  0.4785432244117075E-08  0.1523450787858498E-03  0.2412968253885620E-08  0.7876811236952960E-14  0.7619744298539792E-04  0.1198160233555169E-08  0.4081230056597126E-14  0.3257692586601400E-20  0.3310114396793154E-04  0.4899016170912122E-09  0.1365965147538249E-14  0.9494977497216882E-05  0.1048133358126755E-09
  0.6664988097655263E-06  0.9650187377495029E-03  0.3217331232696259E-03  0.4823259576845361E-08  0.1529459891427770E-03  0.2432042006964431E-08  0.7970391827706867E-14  0.7649799639365398E-04  0.1207631312342348E-08  0.4129717180156228E-14  0.3309398755491338E-20  0.3323170821322488E-04  0.4937741348759680E-09  0.1382193519859260E-14  0.9532429513141196E-05  0.1056418521777042E-09
  0.6691278914806809E-06  0.9688251595632698E-03  0.3230021680351426E-03  0.4861385920675593E-08  0.1535492696037223E-03  0.2451266531020592E-08  0.8065084202021936E-14  0.7679973524135587E-04  0.1217177256511259E-08  0.4178780354651389E-14  0.3361925605561233E-20  0.3336278742857786E-04  0.4976772634843407E-09  0.1398614693245381E-14  0.9570029246894626E-05  0.1064769176587662E-09
  0.6717673439130276E-06  0.9726465946177008E-03  0.3242762181509255E-03  0.4899813639155998E-08  0.1541549295158081E-03  0.2470643017830843E-08  0.8160901568399371E-14  0.7710266420359274E-04  0.1226798657839058E-08  0.4228426423833271E-14  0.3415286162653269E-20  0.3349438364490910E-04  0.5016112448811178E-09  0.1415230958262139E-14  0.9607777281040902E-05  0.1073185840236771E-09
  0.6744172079710610E-06  0.9764831021213715E-03  0.3255552933568601E-03  0.4938545114517295E-08  0.1547629782630120E-03  0.2490172668592233E-08  0.8257857292262895E-14  0.7740678797388732E-04  0.1236496112780563E-08  0.4278662312759157E-14  0.3469493659355435E-20  0.3362649890114481E-04  0.5055763229436804E-09  0.1432044632687940E-14  0.9645674200440761E-05  0.1081669034494474E-09
  0.6770775247246440E-06  0.9803347415163097E-03  0.3268394134706646E-03  0.4977582747820376E-08  0.1553734252663111E-03  0.2509856693996590E-08  0.8355964897823041E-14  0.7771211126426827E-04  0.1246270222505225E-08  0.4329495028758895E-14  0.3524561538282965E-20  0.3375913524425059E-04  0.5095727434771199E-09  0.1449058061837364E-14  0.9683720592260959E-05  0.1090219285255169E-09
  0.6797483354056442E-06  0.9842015724789166E-03  0.3281285983881958E-03  0.5016928959105139E-08  0.1559862799838288E-03  0.2529696314305564E-08  0.8455238069963599E-14  0.7801863880534331E-04  0.1256121592934396E-08  0.4380931662412343E-14  0.3580503455411890E-20  0.3389229472926291E-04  0.5136007542294769E-09  0.1466273618888305E-14  0.9721917045983417E-05  0.1098837122570149E-09
  0.6824296814085732E-06  0.9880836549208910E-03  0.3294228680837579E-03  0.5056586187540507E-08  0.1566015519109804E-03  0.2549692759426271E-08  0.8555690656150474E-14  0.7832637534637240E-04  0.1266050834778886E-08  0.4432979388538385E-14  0.3637333283465485E-20  0.3402597941932107E-04  0.5176606049070967E-09  0.1483693705212998E-14  0.9760264153414284E-05  0.1107523080680457E-09
  0.6851216042912281E-06  0.9919810489901551E-03  0.3307222426104110E-03  0.5096556891575619E-08  0.1572192505806208E-03  0.2569847268987532E-08  0.8657336668363216E-14  0.7863532565534118E-04  0.1276058563576821E-08  0.4485645467195744E-14  0.3695065115354459E-20  0.3416019138569901E-04  0.5217525471901100E-09  0.1501320750712978E-14  0.9798762508693141E-05  0.1116277698050001E-09
  0.6878241457753354E-06  0.9958938150717868E-03  0.3320267421002817E-03  0.5136843549092238E-08  0.1578393855631913E-03  0.2590161092416720E-08  0.8760190285049507E-14  0.7894549451903492E-04  0.1286145399731800E-08  0.4538937244695641E-14  0.3753713267671768E-20  0.3429493270783749E-04  0.5258768347480325E-09  0.1519157214158018E-14  0.9837412708302186E-05  0.1125101517398939E-09
  0.6905373477471978E-06  0.9998220137889537E-03  0.3333363867648752E-03  0.5177448657558344E-08  0.1584619664668685E-03  0.2610635489017201E-08  0.8864265853102852E-14  0.7925688674311236E-04  0.1296311968551354E-08  0.4592862154626526E-14  0.3813292284242875E-20  0.3443020547337615E-04  0.5300337232554907E-09  0.1537205583529093E-14  0.9876215351075453E-05  0.1133995085737311E-09
  0.6932612522583434E-06  0.1003765706003853E-02  0.3346511968953871E-03  0.5218374734182945E-08  0.1590870029377122E-03  0.2631271728046405E-08  0.8969577889863778E-14  0.7956950715218041E-04  0.1306558900285704E-08  0.4647427718890945E-14  0.3873816939732379E-20  0.3456601177818596E-04  0.5342234704080702E-09  0.1555468376365422E-14  0.9915171038208098E-05  0.1142958954398958E-09
  0.6959959015261774E-06  0.1007724952818650E-02  0.3359711928630186E-03  0.5259624316072126E-08  0.1597145046598156E-03  0.2652071088794504E-08  0.9076141085144815E-14  0.7988336058986860E-04  0.1316886830166834E-08  0.4702641548754754E-14  0.3935302243307875E-20  0.3470235372640150E-04  0.5384463359382901E-09  0.1573948140115625E-14  0.9954280373265688E-05  0.1151993679075693E-09
  0.6987413379346367E-06  0.1011699815576427E-02  0.3372963951192909E-03  0.5301199960386305E-08  0.1603444813554544E-03  0.2673034860663707E-08  0.9183970303279514E-14  0.8019845191890409E-04  0.1327296398447865E-08  0.4758511345908780E-14  0.3997763442361965E-20  0.3483923343045370E-04  0.5427025816317032E-09  0.1592647452493066E-14  0.9993543962193569E-05  0.1161099819851745E-09
  0.7014976040348461E-06  0.1015690355862134E-02  0.3386268241963623E-03  0.5343104244498759E-08  0.1609769427852378E-03  0.2694164343248194E-08  0.9293080585195818E-14  0.8051478602118698E-04  0.1337788250442741E-08  0.4815044903543103E-14  0.4061216026293357E-20  0.3497665301110240E-04  0.5469924713431233E-09  0.1611568921835399E-14  0.1003296241332621E-04  0.1170277941238485E-09
  0.7042647425457785E-06  0.1019696635503535E-02  0.3399625007073458E-03  0.5385339766155386E-08  0.1616118987482591E-03  0.2715460846414674E-08  0.9403487150514072E-14  0.8083236779786590E-04  0.1348363036566237E-08  0.4872250107434104E-14  0.4125675730347967E-20  0.3511461459746923E-04  0.5513162710129821E-09  0.1630715187468404E-14  0.1007253633739664E-04  0.1179528612209411E-09
  0.7070427963549166E-06  0.1023718716572175E-02  0.3413034453466282E-03  0.5427909143635736E-08  0.1622493590822481E-03  0.2736925690383580E-08  0.9515205399669944E-14  0.8115120216941371E-04  0.1359021412374273E-08  0.4930134937044418E-14  0.4191158539520990E-20  0.3525312032707058E-04  0.5556742486838137E-09  0.1650088920074129E-14  0.1011226634754592E-04  0.1188852406235424E-09
  0.7098318085189181E-06  0.1027756661384331E-02  0.3426496788901904E-03  0.5470815015915312E-08  0.1628893336637224E-03  0.2758560205810908E-08  0.9628250916062581E-14  0.8147129407570389E-04  0.1369764038604551E-08  0.4988707466635957E-14  0.4257680692520900E-20  0.3539217234585064E-04  0.5600666745168696E-09  0.1669692822063422E-14  0.1015215305933257E-04  0.1198249901320371E-09
  0.7126318222642820E-06  0.1031810532501983E-02  0.3440012221959287E-03  0.5514060042829155E-08  0.1635318324081411E-03  0.2780365733870703E-08  0.9742639468228275E-14  0.8179264847608676E-04  0.1380591581217512E-08  0.5047975866396167E-14  0.4325258685796377E-20  0.3553177280821468E-04  0.5644938208088670E-09  0.1689529627952870E-14  0.1019219709074217E-04  0.1207721680036881E-09
  0.7154428809880200E-06  0.1035880392733780E-02  0.3453580962039781E-03  0.5557646905236724E-08  0.1641768652700580E-03  0.2802343626338193E-08  0.9858387012039966E-14  0.8211527034946643E-04  0.1391504711437622E-08  0.5107948403577650E-14  0.4393909277627137E-20  0.3567192387706231E-04  0.5689559620088660E-09  0.1709602104746238E-14  0.1023239906219688E-04  0.1217268329562470E-09
  0.7182650282583276E-06  0.1039966305136013E-02  0.3467203219370363E-03  0.5601578305188079E-08  0.1648244422432753E-03  0.2824495245673585E-08  0.9975509692932842E-14  0.8243916469437773E-04  0.1402504105794975E-08  0.5168633443651333E-14  0.4463649492279696E-20  0.3581262772382102E-04  0.5734533747352840E-09  0.1729913052320417E-14  0.1027275959656506E-04  0.1226890441715947E-09
  0.7210983078152609E-06  0.1044068333013588E-02  0.3480879205006885E-03  0.5645856966091372E-08  0.1654745733609989E-03  0.2846821965106523E-08  0.1009402384815644E-13  0.8276433652906373E-04  0.1413590446167231E-08  0.5230039451473334E-14  0.4534496624229097E-20  0.3595388652847976E-04  0.5779863377930418E-09  0.1750465303815975E-14  0.1031327931917090E-04  0.1236588612994092E-09
  0.7239427635714130E-06  0.1048186539921010E-02  0.3494609130837344E-03  0.5690485632881667E-08  0.1661272686959933E-03  0.2869325168721210E-08  0.1021394600905342E-13  0.8309079089155313E-04  0.1424764419821888E-08  0.5292174992465700E-14  0.4606468242447634E-20  0.3609570247962270E-04  0.5825551321908460E-09  0.1771261726032338E-14  0.1035395885780410E-04  0.1246363444608637E-09
  0.7267984396125954E-06  0.1052320989663365E-02  0.3508393209585171E-03  0.5735467072191097E-08  0.1667825383607373E-03  0.2892006251542202E-08  0.1033529290336552E-13  0.8341853283973859E-04  0.1436026719458880E-08  0.5355048733811154E-14  0.4679582194761666E-20  0.3623807777446307E-04  0.5871600411586094E-09  0.1792305219827671E-14  0.1039479884272958E-04  0.1256215542523533E-09
  0.7296653801985217E-06  0.1056471746297305E-02  0.3522231654812505E-03  0.5780804072520355E-08  0.1674403925075812E-03  0.2914866619620888E-08  0.1045808145756677E-13  0.8374756745145472E-04  0.1447378043253516E-08  0.5418669445662053E-14  0.4753856612277552E-20  0.3638101461887718E-04  0.5918013501650056E-09  0.1813598720523504E-14  0.1043579990669728E-04  0.1266145517492509E-09
