        2000           4
      0    0    1    0
      2.   2.   6.   1.
    -0.4047850101136146E+02 -0.2797026387625161E+01 -0.1518140222623180E+01 -0.1821026560017068E+00
     0.5000850675460171E+00  0.3298491152636222E+01  0.4738142841944089E+01  0.7792412650983321E+01
  0.7466765379646846E-05  0.5247988282651298E-03  0.1281450579577665E-03  0.2165729208191713E-08  0.1926201590665292E-04
  0.7536253074656828E-05  0.5296823402007922E-03  0.1293375109235494E-03  0.2206225629901142E-08  0.1944125846472842E-04
  0.7606387440549352E-05  0.5346112918207594E-03  0.1305410593236857E-03  0.2247479275945626E-08  0.1962216882362547E-04
  0.7677174495414821E-05  0.5395861058572106E-03  0.1317558063806594E-03  0.2289504305096424E-08  0.1980476249914436E-04
  0.7748620313349578E-05  0.5446072089737355E-03  0.1329818562769239E-03  0.2332315140862721E-08  0.1998905515138236E-04
  0.7820731024977114E-05  0.5496750318018723E-03  0.1342193141638237E-03  0.2375926476441459E-08  0.2017506258607479E-04
  0.7893512817974124E-05  0.5547900089779838E-03  0.1354682861705990E-03  0.2420353279759725E-08  0.2036280075594854E-04
  0.7966971937601465E-05  0.5599525791804759E-03  0.1367288794134735E-03  0.2465610798611404E-08  0.2055228576208805E-04
  0.8041114687240039E-05  0.5651631851673614E-03  0.1380012020048267E-03  0.2511714565889864E-08  0.2074353385531415E-04
  0.8115947428931682E-05  0.5704222738141734E-03  0.1392853630624518E-03  0.2558680404918483E-08  0.2093656143757549E-04
  0.8191476583925077E-05  0.5757302961522291E-03  0.1405814727188987E-03  0.2606524434880823E-08  0.2113138506335307E-04
  0.8267708633226738E-05  0.5810877074072492E-03  0.1418896421309041E-03  0.2655263076352333E-08  0.2132802144107765E-04
  0.8344650118157156E-05  0.5864949670383367E-03  0.1432099834889091E-03  0.2704913056935473E-08  0.2152648743456042E-04
  0.8422307640912065E-05  0.5919525387773151E-03  0.1445426100266656E-03  0.2755491417000186E-08  0.2172680006443686E-04
  0.8500687865128996E-05  0.5974608906684344E-03  0.1458876360309305E-03  0.2807015515531705E-08  0.2192897650962412E-04
  0.8579797516459043E-05  0.6030204951084432E-03  0.1472451768512516E-03  0.2859503036087668E-08  0.2213303410879176E-04
  0.8659643383143995E-05  0.6086318288870340E-03  0.1486153489098425E-03  0.2912971992866635E-08  0.2233899036184627E-04
  0.8740232316598816E-05  0.6142953732276631E-03  0.1499982697115509E-03  0.2967440736890036E-08  0.2254686293142932E-04
  0.8821571231999547E-05  0.6200116138287495E-03  0.1513940578539178E-03  0.3022927962299707E-08  0.2275666964442987E-04
  0.8903667108876691E-05  0.6257810409052559E-03  0.1528028330373310E-03  0.3079452712773159E-08  0.2296842849351037E-04
  0.8986526991714109E-05  0.6316041492306554E-03  0.1542247160752729E-03  0.3137034388058792E-08  0.2318215763864710E-04
  0.9070157990553492E-05  0.6374814381792883E-03  0.1556598289046622E-03  0.3195692750633277E-08  0.2339787540868476E-04
  0.9154567281604464E-05  0.6434134117691104E-03  0.1571082945962931E-03  0.3255447932483417E-08  0.2361560030290557E-04
  0.9239762107860351E-05  0.6494005787048386E-03  0.1585702373653701E-03  0.3316320442014779E-08  0.2383535099261281E-04
  0.9325749779719695E-05  0.6554434524214979E-03  0.1600457825821413E-03  0.3378331171089507E-08  0.2405714632272915E-04
  0.9412537675613539E-05  0.6615425511283698E-03  0.1615350567826298E-03  0.3441501402195703E-08  0.2428100531340977E-04
  0.9500133242638564E-05  0.6676983978533508E-03  0.1630381876794650E-03  0.3505852815750833E-08  0.2450694716167041E-04
  0.9588543997196099E-05  0.6739115204877210E-03  0.1645553041728144E-03  0.3571407497541691E-08  0.2473499124303059E-04
  0.9677777525637093E-05  0.6801824518313280E-03  0.1660865363614163E-03  0.3638187946303445E-08  0.2496515711317200E-04
  0.9767841484913088E-05  0.6865117296381908E-03  0.1676320155537153E-03  0.3706217081440380E-08  0.2519746450961232E-04
  0.9858743603233242E-05  0.6928998966625254E-03  0.1691918742791013E-03  0.3775518250890979E-08  0.2543193335339452E-04
  0.9950491680727472E-05  0.6993475007051980E-03  0.1707662462992518E-03  0.3846115239140050E-08  0.2566858375079192E-04
  0.1004309359011577E-04  0.7058550946606091E-03  0.1723552666195804E-03  0.3918032275380639E-08  0.2590743599502892E-04
  0.1013655727738375E-04  0.7124232365640121E-03  0.1739590715007908E-03  0.3991294041828534E-08  0.2614851056801781E-04
  0.1023089076246445E-04  0.7190524896392705E-03  0.1755777984705384E-03  0.4065925682192204E-08  0.2639182814211166E-04
  0.1032610213992656E-04  0.7257434223470586E-03  0.1772115863351994E-03  0.4141952810301095E-08  0.2663740958187338E-04
  0.1042219957966895E-04  0.7324966084335083E-03  0.1788605751917502E-03  0.4219401518895223E-08  0.2688527594586132E-04
  0.1051919132762172E-04  0.7393126269793082E-03  0.1805249064397555E-03  0.4298298388579103E-08  0.2713544848843130E-04
  0.1061708570645380E-04  0.7461920624492564E-03  0.1822047227934684E-03  0.4378670496943051E-08  0.2738794866155545E-04
  0.1071589111628707E-04  0.7531355047422741E-03  0.1839001682940432E-03  0.4460545427855028E-08  0.2764279811665785E-04
  0.1081561603541717E-04  0.7601435492418824E-03  0.1856113883218596E-03  0.4543951280926196E-08  0.2790001870646721E-04
  0.1091626902104101E-04  0.7672167968671466E-03  0.1873385296089636E-03  0.4628916681153411E-08  0.2815963248688671E-04
  0.1101785870999101E-04  0.7743558541240936E-03  0.1890817402516216E-03  0.4715470788742001E-08  0.2842166171888127E-04
  0.1112039381947629E-04  0.7815613331576055E-03  0.1908411697229921E-03  0.4803643309112182E-08  0.2868612887038209E-04
  0.1122388314783057E-04  0.7888338518037940E-03  0.1926169688859147E-03  0.4893464503092516E-08  0.2895305661820914E-04
  0.1132833557526723E-04  0.7961740336428624E-03  0.1944092900058170E-03  0.4984965197303966E-08  0.2922246785001125E-04
  0.1143376006464125E-04  0.8035825080524532E-03  0.1962182867637422E-03  0.5078176794738063E-08  0.2949438566622424E-04
  0.1154016566221832E-04  0.8110599102614949E-03  0.1980441142694965E-03  0.5173131285532822E-08  0.2976883338204731E-04
  0.1164756149845106E-04  0.8186068814045450E-03  0.1998869290749189E-03  0.5269861257950125E-08  0.3004583452943752E-04
  0.1175595678876252E-04  0.8262240685766382E-03  0.2017468891872738E-03  0.5368399909558310E-08  0.3032541285912301E-04
  0.1186536083433689E-04  0.8339121248886416E-03  0.2036241540827680E-03  0.5468781058623826E-08  0.3060759234263475E-04
  0.1197578302291767E-04  0.8416717095231244E-03  0.2055188847201922E-03  0.5571039155715832E-08  0.3089239717435702E-04
  0.1208723282961316E-04  0.8495034877907433E-03  0.2074312435546897E-03  0.5675209295527759E-08  0.3117985177359714E-04
  0.1219971981770954E-04  0.8574081311871537E-03  0.2093613945516530E-03  0.5781327228919854E-08  0.3146998078667419E-04
  0.1231325363949146E-04  0.8653863174504443E-03  0.2113095032007477E-03  0.5889429375186858E-08  0.3176280908902713E-04
  0.1242784403707028E-04  0.8734387306191071E-03  0.2132757365300681E-03  0.5999552834555025E-08  0.3205836178734242E-04
  0.1254350084322004E-04  0.8815660610905432E-03  0.2152602631204227E-03  0.6111735400912755E-08  0.3235666422170154E-04
  0.1266023398222117E-04  0.8897690056801108E-03  0.2172632531197524E-03  0.6226015574779221E-08  0.3265774196774813E-04
  0.1277805347071207E-04  0.8980482676807200E-03  0.2192848782576828E-03  0.6342432576515441E-08  0.3296162083887540E-04
  0.1289696941854865E-04  0.9064045569229803E-03  0.2213253118602106E-03  0.6461026359782311E-08  0.3326832688843378E-04
  0.1301699202967180E-04  0.9148385898359058E-03  0.2233847288645268E-03  0.6581837625250224E-08  0.3357788641195890E-04
  0.1313813160298299E-04  0.9233510895081809E-03  0.2254633058339762E-03  0.6704907834564994E-08  0.3389032594942042E-04
  0.1326039853322800E-04  0.9319427857499952E-03  0.2275612209731566E-03  0.6830279224574836E-08  0.3420567228749150E-04
  0.1338380331188884E-04  0.9406144151554515E-03  0.2296786541431569E-03  0.6957994821823320E-08  0.3452395246183941E-04
  0.1350835652808406E-04  0.9493667211655496E-03  0.2318157868769375E-03  0.7088098457313255E-08  0.3484519375943728E-04
  0.1363406886947732E-04  0.9582004541317569E-03  0.2339728023948516E-03  0.7220634781546567E-08  0.3516942372089737E-04
  0.1376095112319455E-04  0.9671163713801645E-03  0.2361498856203120E-03  0.7355649279845325E-08  0.3549667014282575E-04
  0.1388901417674947E-04  0.9761152372762389E-03  0.2383472231956011E-03  0.7493188287959175E-08  0.3582696108019909E-04
  0.1401826901897795E-04  0.9851978232901740E-03  0.2405650034978298E-03  0.7633299007964554E-08  0.3616032484876316E-04
  0.1414872674098081E-04  0.9943649080628475E-03  0.2428034166550408E-03  0.7776029524461090E-08  0.3649679002745372E-04
  0.1428039853707565E-04  0.1003617277472388E-02  0.2450626545624647E-03  0.7921428821070790E-08  0.3683638546083977E-04
  0.1441329570575731E-04  0.1012955724701358E-02  0.2473429108989240E-03  0.8069546797245661E-08  0.3717914026158946E-04
  0.1454742965066743E-04  0.1022381050304564E-02  0.2496443811433903E-03  0.8220434285389520E-08  0.3752508381295881E-04
  0.1468281188157295E-04  0.1031894062277482E-02  0.2519672625916937E-03  0.8374143068299855E-08  0.3787424577130340E-04
  0.1481945401535377E-04  0.1041495576125334E-02  0.2543117543733886E-03  0.8530725896935766E-08  0.3822665606861352E-04
  0.1495736777699952E-04  0.1051186414932787E-02  0.2566780574687738E-03  0.8690236508518021E-08  0.3858234491507251E-04
  0.1509656500061570E-04  0.1060967409434311E-02  0.2590663747260713E-03  0.8852729644967473E-08  0.3894134280163903E-04
  0.1523705763043913E-04  0.1070839398085178E-02  0.2614769108787643E-03  0.9018261071688168E-08  0.3930368050265312E-04
  0.1537885772186286E-04  0.1080803227133126E-02  0.2639098725630941E-03  0.9186887596701527E-08  0.3966938907846638E-04
  0.1552197744247062E-04  0.1090859750690679E-02  0.2663654683357213E-03  0.9358667090138266E-08  0.4003849987809656E-04
  0.1566642907308087E-04  0.1101009830808145E-02  0.2688439086915483E-03  0.9533658504094628E-08  0.4041104454190658E-04
  0.1581222500880066E-04  0.1111254337547279E-02  0.2713454060817085E-03  0.9711921892859814E-08  0.4078705500430856E-04
  0.1595937776008916E-04  0.1121594149055642E-02  0.2738701749317206E-03  0.9893518433521533E-08  0.4116656349649268E-04
  0.1610789995383118E-04  0.1132030151641631E-02  0.2764184316598120E-03  0.1007851044695670E-07  0.4154960254918141E-04
  0.1625780433442069E-04  0.1142563239850219E-02  0.2789903946954108E-03  0.1026696141921456E-07  0.4193620499540922E-04
  0.1640910376485433E-04  0.1153194316539383E-02  0.2815862844978096E-03  0.1045893602329945E-07  0.4232640397332788E-04
  0.1656181122783521E-04  0.1163924292957251E-02  0.2842063235750022E-03  0.1065450014136084E-07  0.4272023292903794E-04
  0.1671593982688691E-04  0.1174754088819953E-02  0.2868507365026931E-03  0.1085372088729806E-07  0.4311772561944616E-04
  0.1687150278747786E-04  0.1185684632390199E-02  0.2895197499434856E-03  0.1105666662978768E-07  0.4351891611514967E-04
  0.1702851345815622E-04  0.1196716860556580E-02  0.2922135926662439E-03  0.1126340701574121E-07  0.4392383880334648E-04
  0.1718698531169526E-04  0.1207851718913601E-02  0.2949324955656377E-03  0.1147401299420138E-07  0.4433252839077320E-04
  0.1734693194624943E-04  0.1219090161842464E-02  0.2976766916818650E-03  0.1168855684068509E-07  0.4474501990666976E-04
  0.1750836708652122E-04  0.1230433152592586E-02  0.3004464162205594E-03  0.1190711218198131E-07  0.4516134870577164E-04
  0.1767130458493884E-04  0.1241881663363877E-02  0.3032419065728796E-03  0.1212975402141264E-07  0.4558155047132969E-04
  0.1783575842284487E-04  0.1253436675389780E-02  0.3060634023357865E-03  0.1235655876456892E-07  0.4600566121815809E-04
  0.1800174271169592E-04  0.1265099179021079E-02  0.3089111453325063E-03  0.1258760424552200E-07  0.4643371729571014E-04
  0.1816927169427360E-04  0.1276870173810476E-02  0.3117853796331840E-03  0.1282296975353040E-07  0.4686575539118286E-04
  0.1833835974590659E-04  0.1288750668597957E-02  0.3146863515757269E-03  0.1306273606024325E-07  0.4730181253265006E-04
  0.1850902137570420E-04  0.1300741681596946E-02  0.3176143097868422E-03  0.1330698544741259E-07  0.4774192609222447E-04
  0.1868127122780133E-04  0.1312844240481253E-02  0.3205695052032674E-03  0.1355580173512384E-07  0.4818613378924919E-04
  0.1885512408261510E-04  0.1325059382472827E-02  0.3235521910931983E-03  0.1380927031055377E-07  0.4863447369351839E-04
  0.1903059485811308E-04  0.1337388154430323E-02  0.3265626230779148E-03  0.1406747815726614E-07  0.4908698422852813E-04
  0.1920769861109341E-04  0.1349831612938484E-02  0.3296010591536056E-03  0.1433051388505488E-07  0.4954370417475687E-04
  0.1938645053847678E-04  0.1362390824398348E-02  0.3326677597133968E-03  0.1459846776034510E-07  0.5000467267297664E-04
  0.1956686597861044E-04  0.1375066865118298E-02  0.3357629875695821E-03  0.1487143173716232E-07  0.5046992922759463E-04
  0.1974896041258436E-04  0.1387860821405940E-02  0.3388870079760587E-03  0.1514949948868058E-07  0.5093951371002559E-04
  0.1993274946555964E-04  0.1400773789660842E-02  0.3420400886509725E-03  0.1543276643936025E-07  0.5141346636209568E-04
  0.2011824890810924E-04  0.1413806876468125E-02  0.3452224997995698E-03  0.1572132979768652E-07  0.5189182779947746E-04
  0.2030547465757128E-04  0.1426961198692913E-02  0.3484345141372618E-03  0.1601528858951980E-07  0.5237463901515681E-04
  0.2049444277941482E-04  0.1440237883575673E-02  0.3516764069129026E-03  0.1631474369206954E-07  0.5286194138293191E-04
  0.2068516948861843E-04  0.1453638068828413E-02  0.3549484559322807E-03  0.1661979786850299E-07  0.5335377666094441E-04
  0.2087767115106157E-04  0.1467162902731791E-02  0.3582509415818292E-03  0.1693055580320087E-07  0.5385018699524327E-04
  0.2107196428492890E-04  0.1480813544233101E-02  0.3615841468525539E-03  0.1724712413767205E-07  0.5435121492338162E-04
  0.2126806556212767E-04  0.1494591163045181E-02  0.3649483573641824E-03  0.1756961150713939E-07  0.5485690337804673E-04
  0.2146599180971834E-04  0.1508496939746224E-02  0.3683438613895382E-03  0.1789812857780956E-07  0.5536729569072360E-04
  0.2166576001135842E-04  0.1522532065880519E-02  0.3717709498791363E-03  0.1823278808483933E-07  0.5588243559539230E-04
  0.2186738730875984E-04  0.1536697744060109E-02  0.3752299164860101E-03  0.1857370487101157E-07  0.5640236723225953E-04
  0.2207089100315986E-04  0.1550995188067405E-02  0.3787210575907643E-03  0.1892099592613403E-07  0.5692713515152463E-04
  0.2227628855680559E-04  0.1565425622958736E-02  0.3822446723268611E-03  0.1927478042717465E-07  0.5745678431718031E-04
  0.2248359759445247E-04  0.1579990285168859E-02  0.3858010626061385E-03  0.1963517977914684E-07  0.5799136011084854E-04
  0.2269283590487657E-04  0.1594690422616432E-02  0.3893905331445659E-03  0.2000231765675917E-07  0.5853090833565186E-04
  0.2290402144240101E-04  0.1609527294810465E-02  0.3930133914882355E-03  0.2037632004684317E-07  0.5907547522012039E-04
  0.2311717232843661E-04  0.1624502172957746E-02  0.3966699480395956E-03  0.2075731529157445E-07  0.5962510742213489E-04
  0.2333230685303681E-04  0.1639616340071271E-02  0.4003605160839246E-03  0.2114543413250143E-07  0.6017985203290630E-04
  0.2354944347646716E-04  0.1654871091079660E-02  0.4040854118160498E-03  0.2154080975539707E-07  0.6073975658099201E-04
  0.2376860083078930E-04  0.1670267732937595E-02  0.4078449543673134E-03  0.2194357783594874E-07  0.6130486903634903E-04
  0.2398979772145977E-04  0.1685807584737270E-02  0.4116394658327863E-03  0.2235387658630225E-07  0.6187523781442484E-04
  0.2421305312894371E-04  0.1701491977820874E-02  0.4154692712987342E-03  0.2277184680247561E-07  0.6245091178028569E-04
  0.2443838621034342E-04  0.1717322255894109E-02  0.4193346988703359E-03  0.2319763191265893E-07  0.6303194025278328E-04
  0.2466581630104231E-04  0.1733299775140755E-02  0.4232360796996583E-03  0.2363137802641719E-07  0.6361837300875969E-04
  0.2489536291636399E-04  0.1749425904338297E-02  0.4271737480138898E-03  0.2407323398481248E-07  0.6421026028729123E-04
  0.2512704575324683E-04  0.1765702024974612E-02  0.4311480411438324E-03  0.2452335141146292E-07  0.6480765279397127E-04
  0.2536088469193410E-04  0.1782129531365735E-02  0.4351592995526585E-03  0.2498188476455603E-07  0.6541060170523276E-04
  0.2559689979767989E-04  0.1798709830774715E-02  0.4392078668649320E-03  0.2544899138983405E-07  0.6601915867271056E-04
  0.2583511132247088E-04  0.1815444343531561E-02  0.4432940898958979E-03  0.2592483157456956E-07  0.6663337582764397E-04
  0.2607553970676407E-04  0.1832334503154298E-02  0.4474183186810405E-03  0.2640956860254990E-07  0.6725330578531988E-04
  0.2631820558124076E-04  0.1849381756471138E-02  0.4515809065059152E-03  0.2690336881008909E-07  0.6787900164955681E-04
  0.2656312976857685E-04  0.1866587563743780E-02  0.4557822099362562E-03  0.2740640164308667E-07  0.6851051701723060E-04
  0.2681033328522956E-04  0.1883953398791840E-02  0.4600225888483597E-03  0.2791883971515285E-07  0.6914790598284133E-04
  0.2705983734324083E-04  0.1901480749118438E-02  0.4643024064597487E-03  0.2844085886681989E-07  0.6979122314312282E-04
  0.2731166335205748E-04  0.1919171116036935E-02  0.4686220293601206E-03  0.2897263822586025E-07  0.7044052360169433E-04
  0.2756583292036831E-04  0.1937026014798839E-02  0.4729818275425786E-03  0.2951436026873169E-07  0.7109586297375524E-04
  0.2782236785795828E-04  0.1955046974722896E-02  0.4773821744351529E-03  0.3006621088317105E-07  0.7175729739082300E-04
  0.2808129017758000E-04  0.1973235539325364E-02  0.4818234469326106E-03  0.3062837943195750E-07  0.7242488350551468E-04
  0.2834262209684258E-04  0.1991593266451486E-02  0.4863060254285602E-03  0.3120105881786757E-07  0.7309867849637269E-04
  0.2860638604011806E-04  0.2010121728408184E-02  0.4908302938478506E-03  0.3178444554984404E-07  0.7377874007273485E-04
  0.2887260464046567E-04  0.2028822512097967E-02  0.4953966396792697E-03  0.3237873981040142E-07  0.7446512647964944E-04
  0.2914130074157382E-04  0.2047697219154074E-02  0.5000054540085434E-03  0.3298414552429102E-07  0.7515789650283535E-04
  0.2941249739972037E-04  0.2066747466076867E-02  0.5046571315516393E-03  0.3360087042844931E-07  0.7585710947368823E-04
  0.2968621788575101E-04  0.2085974884371470E-02  0.5093520706883765E-03  0.3422912614325346E-07  0.7656282527433236E-04
  0.2996248568707604E-04  0.2105381120686686E-02  0.5140906734963448E-03  0.3486912824510835E-07  0.7727510434271934E-04
  0.3024132450968586E-04  0.2124967836955192E-02  0.5188733457851377E-03  0.3552109634039028E-07  0.7799400767777371E-04
  0.3052275828018506E-04  0.2144736710535014E-02  0.5237004971308984E-03  0.3618525414077223E-07  0.7871959684458564E-04
  0.3080681114784556E-04  0.2164689434352320E-02  0.5285725409111857E-03  0.3686182953995699E-07  0.7945193397965195E-04
  0.3109350748667881E-04  0.2184827717045517E-02  0.5334898943401601E-03  0.3755105469184401E-07  0.8019108179616484E-04
  0.3138287189752723E-04  0.2205153283110676E-02  0.5384529785040939E-03  0.3825316609015717E-07  0.8093710358934977E-04
  0.3167492921017522E-04  0.2225667873048302E-02  0.5434622183972073E-03  0.3896840464956036E-07  0.8169006324185209E-04
  0.3196970448547971E-04  0.2246373243511443E-02  0.5485180429578366E-03  0.3969701578828897E-07  0.8245002522917343E-04
  0.3226722301752060E-04  0.2267271167455175E-02  0.5536208851049324E-03  0.4043924951232549E-07  0.8321705462515824E-04
