        5000          16
      0    0    1    0    1    2    0    1    2    3    0    1    2    0    1    0
      2.   2.   6.   2.   6.  10.   2.   6.  10.  14.   2.   6.  10.   2.   6.   1.
    -0.3309144859388732E+04 -0.5722204726659115E+03 -0.5517019702297590E+03 -0.1431065723540902E+03 -0.1331951890515389E+03 -0.1149255627826144E+03 -0.3561503649951684E+02 -0.3109080987735763E+02 -0.2274914074372336E+02 -0.1125371042417260E+02 -0.7575756253802488E+01 -0.5834205379807517E+01 -0.2808270254225956E+01 -0.1127303259820053E+01 -0.6285299294328331E+00 -0.1179115211806004E+00
  0.5406593557283714E-06  0.8717704723318120E-03  0.2916553608960386E-03  0.3819658281674296E-08  0.1397202094898858E-03  0.1944619133394907E-08  0.5635821178541534E-14  0.7131885095943989E-04  0.9891110359650328E-09  0.3027688270946266E-14  0.2301682957964927E-20  0.3356873575791022E-04  0.4480880011767687E-09  0.1233805207808357E-14  0.1305182164379027E-04  0.1576153479974628E-09  0.3055636087294951E-05
  0.5427920491487435E-06  0.8752091094940250E-03  0.2928057749027424E-03  0.3849851526955471E-08  0.1402713260046297E-03  0.1959990760420635E-08  0.5702777699056162E-14  0.7160016313839379E-04  0.9969296600188100E-09  0.3063658800422413E-14  0.2338215317593351E-20  0.3370114526919225E-04  0.4516300015152708E-09  0.1248463462761866E-14  0.1310330363398662E-04  0.1588612497276895E-09  0.3067688828389869E-05
  0.5449331552252124E-06  0.8786613094749834E-03  0.2939607264212260E-03  0.3880283439303045E-08  0.1408246162565346E-03  0.1975483894793243E-08  0.5770529696851420E-14  0.7188258488079003E-04  0.1004810087567001E-08  0.3100056677955934E-14  0.2375327519870398E-20  0.3383407703569151E-04  0.4552000001302764E-09  0.1263295865187488E-14  0.1315498868163491E-04  0.1601169998762690E-09  0.3079789108418043E-05
  0.5470827071424740E-06  0.8821271257646495E-03  0.2951202333468353E-03  0.3910955905280012E-08  0.1413800888185325E-03  0.1991099496977314E-08  0.5839086622576821E-14  0.7216612056259998E-04  0.1012752807140291E-08  0.3136886980645582E-14  0.2413028768055409E-20  0.3396753311711350E-04  0.4587982183364107E-09  0.1278304484040257E-14  0.1320687758756687E-04  0.1613826762908150E-09  0.3091937114866733E-05
  0.5492407382161253E-06  0.8856066120639028E-03  0.2962843136454797E-03  0.3941870826361653E-08  0.1419377522973588E-03  0.2006838535029396E-08  0.5908458039159749E-14  0.7245077457704997E-04  0.1020758311130943E-08  0.3174154845908275E-14  0.2451328411481730E-20  0.3410151558128532E-04  0.4624248791976746E-09  0.1293491412855297E-14  0.1325897115577198E-04  0.1626583574342857E-09  0.3104133035962481E-05
  0.5514072818931800E-06  0.8890998222853712E-03  0.2974529853539100E-03  0.3973030119053412E-08  0.1424976153336866E-03  0.2022701984658015E-08  0.5978653623139352E-14  0.7273655133468928E-04  0.1028827095823322E-08  0.3211865472195696E-14  0.2490235947875196E-20  0.3423602650418772E-04  0.4660802075412722E-09  0.1308858770039853E-14  0.1331127019340994E-04  0.1639441223898478E-09  0.3116377060674029E-05
  0.5535823717525879E-06  0.8926068105542658E-03  0.2986262665799979E-03  0.4004435715009692E-08  0.1430596866022601E-03  0.2038690829284157E-08  0.6049683166016311E-14  0.7302345526345846E-04  0.1036959661424658E-08  0.3250024119719416E-14  0.2529761025709411E-20  0.3437106796998730E-04  0.4697644299715480E-09  0.1324408699168772E-14  0.1336377551082318E-04  0.1652400508657783E-09  0.3128669378715246E-05
  0.5557660415057547E-06  0.8961276312092183E-03  0.2998041755030161E-03  0.4036089561153604E-08  0.1436239748120288E-03  0.2054806060102231E-08  0.6121556575618624E-14  0.7331149080875791E-04  0.1045156512096054E-08  0.3288636111184620E-14  0.2569913446598403E-20  0.3450664207106874E-04  0.4734777748840339E-09  0.1340143369283511E-14  0.1341648792154938E-04  0.1665462232004064E-09  0.3141010180548057E-05
  0.5579583249970646E-06  0.8996623388031235E-03  0.3009867303739201E-03  0.4067993619797651E-08  0.1441904887062821E-03  0.2071048676141509E-08  0.6194283877483610E-14  0.7360066243351653E-04  0.1053418155983739E-08  0.3327706832532554E-14  0.2610703167727268E-20  0.3464275090806716E-04  0.4772204724796069E-09  0.1356064975194687E-14  0.1346940824233406E-04  0.1678627203670926E-09  0.3153399657385398E-05
  0.5601592562044048E-06  0.9032109881039822E-03  0.3021739495156303E-03  0.4100149868765372E-08  0.1447592370627855E-03  0.2087419684328060E-08  0.6267875216256348E-14  0.7389097461826111E-04  0.1061745105250569E-08  0.3367241733691803E-14  0.2652140304321380E-20  0.3477939658990065E-04  0.4809927547787596E-09  0.1372175737788224E-14  0.1352253729314328E-04  0.1691896239792492E-09  0.3165838001194174E-05
  0.5623688692396925E-06  0.9067736340957503E-03  0.3033658513233159E-03  0.4132560301513943E-08  0.1453302286939155E-03  0.2103920099547167E-08  0.6342340857104724E-14  0.7418243186118535E-04  0.1070137876107771E-08  0.3407246329338472E-14  0.2694235132154805E-20  0.3491658123380301E-04  0.4847948556359830E-09  0.1388477904335142E-14  0.1357587589717624E-04  0.1705270162953984E-09  0.3178325404698229E-05
  0.5645871983494029E-06  0.9103503319791892E-03  0.3045624542646795E-03  0.4165226927257758E-08  0.1459034724467967E-03  0.2120550944706234E-08  0.6417691187151285E-14  0.7447503867821979E-04  0.1078596988846947E-08  0.3447726199665424E-14  0.2736998090098517E-20  0.3505430696535635E-04  0.4886270107542623E-09  0.1404973748805015E-14  0.1362942488087810E-04  0.1718749802242727E-09  0.3190862061381336E-05
  0.5668142779151009E-06  0.9139411371727211E-03  0.3057637768802434E-03  0.4198151771092972E-08  0.1464789772034382E-03  0.2137313250798206E-08  0.6493936716922112E-14  0.7476879960310146E-04  0.1087122967872328E-08  0.3488686991160637E-14  0.2780439782709068E-20  0.3519257591852417E-04  0.4924894576996891E-09  0.1421665572183165E-14  0.1368318507395277E-04  0.1732335993299533E-09  0.3203448165490181E-05
  0.5690501424539729E-06  0.9175461053132860E-03  0.3069698377836361E-03  0.4231336874123034E-08  0.1470567518808719E-03  0.2154208056965468E-08  0.6571088081812896E-14  0.7506371918744434E-04  0.1095716341733274E-08  0.3530134417394816E-14  0.2824570982858338E-20  0.3533139023568428E-04  0.4963824359161866E-09  0.1438555702791620E-14  0.1373715730937570E-04  0.1746029578370505E-09  0.3216083912037382E-05
  0.5712948266193627E-06  0.9211652922572039E-03  0.3081806556618806E-03  0.4264784293585221E-08  0.1476368054312896E-03  0.2171236410564268E-08  0.6649156043572435E-14  0.7535980200080959E-04  0.1104377643157047E-08  0.3572074259818364E-14  0.2869402634405027E-20  0.3547075206766203E-04  0.5003061867403536E-09  0.1455646496613882E-14  0.1379134242340683E-04  0.1759831406359249E-09  0.3228769496804502E-05
  0.5735483652013083E-06  0.9247987540810389E-03  0.3093962492756842E-03  0.4298496102978155E-08  0.1482191468421822E-03  0.2188399367229639E-08  0.6728151491803768E-14  0.7565705263077640E-04  0.1113107409081827E-08  0.3614512368567817E-14  0.2914945854908551E-20  0.3561066357376358E-04  0.5042609534164245E-09  0.1472940337623556E-14  0.1384574125560351E-04  0.1773742332879497E-09  0.3241505116345080E-05
  0.5758107931270806E-06  0.9284465470824671E-03  0.3106166374597278E-03  0.4332474392190345E-08  0.1488037851364790E-03  0.2205697990940839E-08  0.6808085445483119E-14  0.7595547568301296E-04  0.1121906180690001E-08  0.3657454663281860E-14  0.2961211938386013E-20  0.3575112692180931E-04  0.5082469811113472E-09  0.1490439638116885E-14  0.1390035464883350E-04  0.1787763220308141E-09  0.3254290967987673E-05
  0.5780821454617257E-06  0.9321087277811493E-03  0.3118418391229590E-03  0.4366721267629737E-08  0.1493907293726864E-03  0.2223133354087301E-08  0.6888969054496907E-14  0.7625507578134789E-04  0.1130774503441711E-08  0.3700907133927043E-14  0.3008212358112921E-20  0.3589214428816741E-04  0.5122645169299821E-09  0.1508146839049232E-14  0.1395518344928801E-04  0.1801894937838697E-09  0.3267127249838914E-05
  0.5803624574086074E-06  0.9357853529196043E-03  0.3130718732488833E-03  0.4401238852354281E-08  0.1499799886450293E-03  0.2240706537535118E-08  0.6970813601197008E-14  0.7655585756784158E-04  0.1139712927108661E-08  0.3744875841633300E-14  0.3055958769468383E-20  0.3603371785778755E-04  0.5163138099304184E-09  0.1526064410375561E-14  0.1401022850649482E-04  0.1816138361535183E-09  0.3280014160786573E-05
  0.5826517643099535E-06  0.9394764794640886E-03  0.3143067588958589E-03  0.4436029286203545E-08  0.1505715720835911E-03  0.2258418630694036E-08  0.7053630501974497E-14  0.7685782570285825E-04  0.1148722005808205E-08  0.3789366919539394E-14  0.3104463012825431E-20  0.3617584982423473E-04  0.5203951111394140E-09  0.1544194851394966E-14  0.1406549067333142E-04  0.1830494374386424E-09  0.3292951900502645E-05
  0.5849501016474031E-06  0.9431821646054773E-03  0.3155465151973914E-03  0.4471094725931360E-08  0.1511654888544555E-03  0.2276270731584993E-08  0.7137431308852074E-14  0.7716098486513800E-04  0.1157802298037688E-08  0.3834386573648415E-14  0.3153737116487242E-20  0.3631854238972318E-04  0.5245086735679558E-09  0.1562540691099287E-14  0.1412097080603821E-04  0.1844963866360789E-09  0.3305940669446432E-05
  0.5872575050425570E-06  0.9469024657601503E-03  0.3167911613624301E-03  0.4506437345339513E-08  0.1517617481598478E-03  0.2294263946908177E-08  0.7222227711095427E-14  0.7746533975186923E-04  0.1166954366709072E-08  0.3879941083693430E-14  0.3203793299669957E-20  0.3646179776515055E-04  0.5286547522269447E-09  0.1581104488525870E-14  0.1417666976423174E-04  0.1859547734461361E-09  0.3318980668867648E-05
  0.5895740102575293E-06  0.9506374405708799E-03  0.3180407166756655E-03  0.4542059335412503E-08  0.1523603592382782E-03  0.2312399392111638E-08  0.7308031536843735E-14  0.7777089507876148E-04  0.1176178779183829E-08  0.3926036804013432E-14  0.3254643975532835E-20  0.3660561817013202E-04  0.5328336041430021E-09  0.1599888833114525E-14  0.1423258841091807E-04  0.1874246882781540E-09  0.3332072100809540E-05
  0.5918996531955021E-06  0.9543871469077246E-03  0.3192952004978270E-03  0.4577962904453349E-08  0.1529613313646841E-03  0.2330678191460425E-08  0.7394854754759525E-14  0.7807765558011825E-04  0.1185476107308111E-08  0.3972680164439671E-14  0.3306301754256511E-20  0.3675000583303472E-04  0.5370454883744026E-09  0.1618896345068714E-14  0.1428872761250606E-04  0.1889062222561081E-09  0.3345215168112006E-05
  0.5942344699012815E-06  0.9581516428689240E-03  0.3205546322659841E-03  0.4614150278220492E-08  0.1535646738505739E-03  0.2349101478106283E-08  0.7482709475698155E-14  0.7838562600891042E-04  0.1194846927448199E-08  0.4019877671192546E-14  0.3358779446170111E-20  0.3689496299101225E-04  0.5412906660271355E-09  0.1638129675721033E-14  0.1434508823882083E-04  0.1903994672242596E-09  0.3358410074414747E-05
  0.5965784965618568E-06  0.9619309867817980E-03  0.3218190314938456E-03  0.4650623700065760E-08  0.1541703960441714E-03  0.2367670394157894E-08  0.7571607954397103E-14  0.7869481113684968E-04  0.1204291820526228E-08  0.4067635907789127E-14  0.3412090064927993E-20  0.3704049189003925E-04  0.5455694002710867E-09  0.1657591507903043E-14  0.1440167116311721E-04  0.1919045157528470E-09  0.3371657024160408E-05
  0.5989317695069607E-06  0.9657252372036503E-03  0.3230884177720630E-03  0.4687385431073432E-08  0.1547785073305597E-03  0.2386386090751676E-08  0.7661562591185352E-14  0.7900521575446259E-04  0.1213811372056203E-08  0.4115961535961471E-14  0.3466246830736917E-20  0.3718659478494618E-04  0.5498819563563546E-09  0.1677284556319486E-14  0.1445847726209324E-04  0.1934214611438253E-09  0.3384956222597746E-05
  0.6012943252096332E-06  0.9695344529226746E-03  0.3243628107685330E-03  0.4724437750200404E-08  0.1553890171318276E-03  0.2405249728123142E-08  0.7752585933713064E-14  0.7931684467116461E-04  0.1223406172180290E-08  0.4164861296585847E-14  0.3521263173634430E-20  0.3733327393945427E-04  0.5542286016296923E-09  0.1697211567926949E-14  0.1451550741590378E-04  0.1949503974366499E-09  0.3398307875784817E-05
  0.6036662002867859E-06  0.9733586929588642E-03  0.3256422302287022E-03  0.4761782954417454E-08  0.1560019349072148E-03  0.2424262475678817E-08  0.7844690678701820E-14  0.7962970271533451E-04  0.1233076815705401E-08  0.4214342010622993E-14  0.3577152736819293E-20  0.3748053162621052E-04  0.5586096055510799E-09  0.1717375322317033E-14  0.1457276250817410E-04  0.1964914194141054E-09  0.3411712190592148E-05
  0.6060474314997707E-06  0.9771980165649264E-03  0.3269266959758730E-03  0.4799423358851628E-08  0.1566172701532582E-03  0.2443425512068733E-08  0.7937889673715630E-14  0.7994379473438924E-04  0.1242823902140064E-08  0.4264410580069556E-14  0.3633929380034760E-20  0.3762837012682288E-04  0.5630252397104282E-09  0.1737778632104064E-14  0.1463024342601356E-04  0.1980446226081814E-09  0.3425169374705954E-05
  0.6084380557549482E-06  0.9810524832271983E-03  0.3282162279115097E-03  0.4837361296929760E-08  0.1572350324039393E-03  0.2462740025259489E-08  0.8032195918953004E-14  0.8025912559485886E-04  0.1252648035731585E-08  0.4315073988920823E-14  0.3691607183005558E-20  0.3777679173189559E-04  0.5674757778444139E-09  0.1758424343317416E-14  0.1468795106002938E-04  0.1996101033059944E-09  0.3438679636631342E-05
  0.6108381101042611E-06  0.9849221526665704E-03  0.3295108460155477E-03  0.4875599120523111E-08  0.1578552312308315E-03  0.2482207212607896E-08  0.8127622569060313E-14  0.8057570018246192E-04  0.1262549825503507E-08  0.4366339304144899E-14  0.3750200448929428E-20  0.3792579874106463E-04  0.5719614958534486E-09  0.1779315335798498E-14  0.1474588630434039E-04  0.2011879585557566E-09  0.3452243185695550E-05
  0.6132476317458071E-06  0.9888070848394072E-03  0.3308105703467014E-03  0.4914139200093158E-08  0.1584778762432483E-03  0.2501828280935191E-08  0.8224182934966671E-14  0.8089352340218107E-04  0.1272529885293361E-08  0.4418213676668452E-14  0.3809723708024065E-20  0.3807539346303326E-04  0.5764826718187808E-09  0.1800454523602446E-14  0.1480405005659084E-04  0.2027782861727915E-09  0.3465860232051179E-05
  0.6156666580244166E-06  0.9927073399384784E-03  0.3321154210427759E-03  0.4952983924838538E-08  0.1591029770883923E-03  0.2521604446601857E-08  0.8321890485740642E-14  0.8121260017833895E-04  0.1282588833790716E-08  0.4470704342374171E-14  0.3870191721130374E-20  0.3822557821560787E-04  0.5810395860197353E-09  0.1821844855404603E-14  0.1486244321796439E-04  0.2043811847455974E-09  0.3479530986679446E-05
  0.6180952264322309E-06  0.9966229783938884E-03  0.3334254183209779E-03  0.4992135702843157E-08  0.1597305434515041E-03  0.2541536935583016E-08  0.8420758850468988E-14  0.8153293545467450E-04  0.1292727294575535E-08  0.4523818623110079E-14  0.3931619483372902E-20  0.3837635532573375E-04  0.5856325209510856E-09  0.1843489314911814E-14  0.1492106669319796E-04  0.2059967536419594E-09  0.3493255661393452E-05
  0.6205333746092830E-06  0.1000554060874014E-02  0.3347405824782293E-03  0.5031596961225452E-08  0.1603605850560127E-03  0.2561626983544429E-08  0.8520801820157752E-14  0.8185453419441942E-04  0.1302945896156823E-08  0.4577563927710825E-14  0.3994022227878378E-20  0.3852772712953119E-04  0.5902617613405662E-09  0.1865390921278613E-14  0.1497992139059581E-04  0.2076250930151080E-09  0.3507034468841464E-05
  0.6229811403440822E-06  0.1004500648286443E-02  0.3360609338914807E-03  0.5071370146288856E-08  0.1609931116636854E-03  0.2581875835919093E-08  0.8622033349655909E-14  0.8217740138037501E-04  0.1313245272011595E-08  0.4631947753031125E-14  0.4057415429553269E-20  0.3867969597233158E-04  0.5949275941665232E-09  0.1887552729528361E-14  0.1503900822204353E-04  0.2092663038099285E-09  0.3520867622510199E-05
  0.6254385615741981E-06  0.1008462801778913E-02  0.3373864930180275E-03  0.5111457723673433E-08  0.1616281330747797E-03  0.2602284747984441E-08  0.8724467559601887E-14  0.8250154201498930E-04  0.1323626060624138E-08  0.4686977684991464E-14  0.4121814808921289E-20  0.3883226420871374E-04  0.5996303086757022E-09  0.1909977830979370E-14  0.1509832810302222E-04  0.2109204877692178E-09  0.3534755336728134E-05
  0.6279056763868499E-06  0.1012440582740264E-02  0.3387172803958257E-03  0.5151862178508727E-08  0.1622656591281940E-03  0.2622854984940156E-08  0.8828118738393199E-14  0.8282696112043448E-04  0.1334088905525595E-08  0.4742661399636236E-14  0.4187236336021825E-20  0.3898543420254035E-04  0.6043701964011792E-09  0.1932669353676110E-14  0.1515788195262263E-04  0.2125877474399915E-09  0.3548697826668822E-05
  0.6303825230194961E-06  0.1016434052801385E-02  0.3400533166438110E-03  0.5192586015567801E-08  0.1629056997016210E-03  0.2643587821986604E-08  0.8933001344179485E-14  0.8315366373868466E-04  0.1344634455333850E-08  0.4799006664204444E-14  0.4253696234370231E-20  0.3913920832699456E-04  0.6091475511804324E-09  0.1955630462825522E-14  0.1521767069355936E-04  0.2142681861798405E-09  0.3562695308354224E-05
  0.6328691398604274E-06  0.1020443273836169E-02  0.3413946224622165E-03  0.5233631759422519E-08  0.1635482647116996E-03  0.2664484544403876E-08  0.9039130006879231E-14  0.8348165493159380E-04  0.1355263363793745E-08  0.4856021338213135E-14  0.4321210984980989E-20  0.3929358896461676E-04  0.6139626691735564E-09  0.1978864361238527E-14  0.1527769525218521E-04  0.2159619081633385E-09  0.3576747998658052E-05
  0.6353655654493613E-06  0.1024468307962468E-02  0.3427412186328944E-03  0.5275001954600024E-08  0.1641933641141692E-03  0.2685546447631458E-08  0.9146519530220432E-14  0.8381093978097426E-04  0.1365976289817592E-08  0.4913713374553678E-14  0.4389797330454711E-20  0.3944857850734134E-04  0.6188158488816206E-09  0.2002374289776772E-14  0.1533795655850545E-04  0.2176690183884986E-09  0.3590856115309120E-05
  0.6378718384780400E-06  0.1028509217543062E-02  0.3440931260196369E-03  0.5316699165740481E-08  0.1648410079040231E-03  0.2706774837348543E-08  0.9255184893805535E-14  0.8414152338867530E-04  0.1376773897526029E-08  0.4972090820601101E-14  0.4459472279130020E-20  0.3960417935653383E-04  0.6237073911651738E-09  0.2026163527804684E-14  0.1539845554619226E-04  0.2193896226832830E-09  0.3605019876894725E-05
  0.6403879977908295E-06  0.1032566065186613E-02  0.3454503655684994E-03  0.5358725977756054E-08  0.1654912061156638E-03  0.2728171029554959E-08  0.9365141255200859E-14  0.8447341087666207E-04  0.1387656856289182E-08  0.5031161819336584E-14  0.4530253109301334E-20  0.3976039392302800E-04  0.6286375992628924E-09  0.2050235393646902E-14  0.1545919315259914E-04  0.2211238277121628E-09  0.3619239502864022E-05
  0.6429140823853221E-06  0.1036638913748645E-02  0.3468129583081248E-03  0.5401084995991135E-08  0.1661439688230578E-03  0.2749736350652753E-08  0.9476403952050900E-14  0.8480660738709497E-04  0.1398625840768160E-08  0.5090934610483292E-14  0.4602157373503574E-20  0.3991722462716325E-04  0.6336067788103795E-09  0.2074593245051135E-14  0.1552017031877548E-04  0.2228717409827297E-09  0.3633515213531425E-05
  0.6454501314129404E-06  0.1040727826332510E-02  0.3481809253500686E-03  0.5443778846383846E-08  0.1667993061398919E-03  0.2771472137528404E-08  0.9588988504217699E-14  0.8514111808240913E-04  0.1409681530956874E-08  0.5151417531655706E-14  0.4675202902864901E-20  0.4007467389882195E-04  0.6386152378591094E-09  0.2099240479656521E-14  0.1558138798948107E-04  0.2246334708523604E-09  0.3647847230080015E-05
  0.6479961841795445E-06  0.1044832866290367E-02  0.3495542878891261E-03  0.5486810175628829E-08  0.1674572282197297E-03  0.2793379737635702E-08  0.9702910615945673E-14  0.8547694814539440E-04  0.1420824612224193E-08  0.5212619019522614E-14  0.4749407811528528E-20  0.4023274417746720E-04  0.6436632868955233E-09  0.2124180535467554E-14  0.1564284711320074E-04  0.2264091265349333E-09  0.3662235774564961E-05
  0.6505522801460412E-06  0.1048954097224164E-02  0.3509330672036603E-03  0.5530181651341289E-08  0.1681177452561686E-03  0.2815460509079272E-08  0.9818186178052124E-14  0.8581410277927558E-04  0.1432055775356425E-08  0.5274547610983898E-14  0.4824790501144714E-20  0.4039143791218048E-04  0.6487512388602775E-09  0.2149416891333637E-14  0.1570454864215906E-04  0.2281988181075990E-09  0.3676681069916962E-05
  0.6531184589289947E-06  0.1053091582986617E-02  0.3523172846559311E-03  0.5573895962222370E-08  0.1687808674829975E-03  0.2837715820698757E-08  0.9934831270143796E-14  0.8615258720779279E-04  0.1443375716600139E-08  0.5337211944361322E-14  0.4901369665434055E-20  0.4055075756169957E-04  0.6538794091676396E-09  0.2174953067434336E-14  0.1576649353233504E-04  0.2300026565176034E-09  0.3691183339945699E-05
  0.6556947603012421E-06  0.1057245387682208E-02  0.3537069616924262E-03  0.5617955818225821E-08  0.1694466051743556E-03  0.2860147052153679E-08  0.1005286216285977E-13  0.8649240667528255E-04  0.1454785137705323E-08  0.5400620760603459E-14  0.4979164294823211E-20  0.4071070559445662E-04  0.6590481157250419E-09  0.2200792625770393E-14  0.1582868274347698E-04  0.2318207535891649E-09  0.3705742809343290E-05
  0.6582812241925085E-06  0.1061415575668164E-02  0.3551021198441929E-03  0.5662363950725978E-08  0.1701149686448910E-03  0.2882755594008951E-08  0.1017229532014097E-13  0.8683356644675880E-04  0.1466284745968887E-08  0.5464782904504934E-14  0.5058193681154200E-20  0.4087128448861641E-04  0.6642576789527886E-09  0.2226939170660580E-14  0.1589111723911724E-04  0.2336532220304070E-09  0.3720359703687776E-05
  0.6608778906900271E-06  0.1065602211555468E-02  0.3565027807271714E-03  0.5707123112687077E-08  0.1707859682499206E-03  0.2905542847821083E-08  0.1029314740152670E-13  0.8717607180799451E-04  0.1477875254278505E-08  0.5529707325940152E-14  0.5138477422468446E-20  0.4103249673211462E-04  0.6695084218039163E-09  0.2253396349244452E-14  0.1595379798658727E-04  0.2355001754403438E-09  0.3735034249446610E-05
  0.6634848000391591E-06  0.1069805360209846E-02  0.3579089660425289E-03  0.5752236078833907E-08  0.1714596143855902E-03  0.2928510226225058E-08  0.1041543526447838E-13  0.8751992806560333E-04  0.1489557381156807E-08  0.5595403081111678E-14  0.5220035427866747E-20  0.4119434482269637E-04  0.6748006697842143E-09  0.2280167851991066E-14  0.1601672595703247E-04  0.2373617283159229E-09  0.3749766673980160E-05
  0.6661019926440185E-06  0.1074025086752779E-02  0.3593206975769967E-03  0.5797705645823814E-08  0.1721359174890356E-03  0.2951659153021901E-08  0.1053917596673094E-13  0.8786514054712187E-04  0.1501331850805915E-08  0.5661879333813458E-14  0.5302887922446395E-20  0.4135683126795490E-04  0.6801347509724024E-09  0.2307257413213764E-14  0.1607990212542731E-04  0.2392379960591220E-09  0.3764557205545232E-05
  0.6687295090680982E-06  0.1078261456562507E-02  0.3607379972032057E-03  0.5843534632420048E-08  0.1728148880385440E-03  0.2974991063266937E-08  0.1066438676867215E-13  0.8821171460109206E-04  0.1513199393152342E-08  0.5729145356709038E-14  0.5387055452316649E-20  0.4151995858537037E-04  0.6855109960404669E-09  0.2334668811591043E-14  0.1614332747059033E-04  0.2411290949841029E-09  0.3779406073298600E-05
