        5000           6
      0    0    1    0    1    0
      2.   2.   6.   2.   6.   2.
    -0.1493637258925156E+03 -0.1682274427363942E+02 -0.1362926920660047E+02 -0.2245376006036510E+01 -0.1340706956896836E+01 -0.1955296924620742E+00
     0.5952298885114118E+00  0.3493979371228924E+01  0.4703368227758940E+01  0.8356285256917101E+01  0.1019261879176844E+02  0.1431074394877273E+02
  0.2852830036014506E-05  0.4984295528197056E-03  0.1446798979196828E-03  0.2019701102068339E-08  0.4989252972217571E-04  0.6573076235698669E-09  0.1191262195532476E-04
  0.2864929072178082E-05  0.5005433035755123E-03  0.1452934595386391E-03  0.2036868548491449E-08  0.5010411503394393E-04  0.6628947341573566E-09  0.1196314125840294E-04
  0.2877079421134301E-05  0.5026660178550726E-03  0.1459096230131450E-03  0.2054181917045076E-08  0.5031659758960828E-04  0.6685293348059908E-09  0.1201387479249717E-04
  0.2889281300504028E-05  0.5047977336645182E-03  0.1465283993752974E-03  0.2071642448043968E-08  0.5052998119356202E-04  0.6742118291736860E-09  0.1206482346596585E-04
  0.2901534928831068E-05  0.5069384891710931E-03  0.1471497997039597E-03  0.2089251392345175E-08  0.5074426966632563E-04  0.6799426243493309E-09  0.1211598819101803E-04
  0.2913840525586088E-05  0.5090883227038358E-03  0.1477738351249596E-03  0.2107010011437660E-08  0.5095946684461519E-04  0.6857221308819461E-09  0.1216736988372968E-04
  0.2926198311170542E-05  0.5112472727542646E-03  0.1484005168112882E-03  0.2124919577532655E-08  0.5117557658141095E-04  0.6915507628100959E-09  0.1221896946406011E-04
  0.2938608506920621E-05  0.5134153779770672E-03  0.1490298559832997E-03  0.2142981373654807E-08  0.5139260274602625E-04  0.6974289376915458E-09  0.1227078785586841E-04
  0.2951071335111218E-05  0.5155926771907912E-03  0.1496618639089124E-03  0.2161196693734076E-08  0.5161054922417677E-04  0.7033570766331748E-09  0.1232282598692998E-04
  0.2963587018959906E-05  0.5177792093785386E-03  0.1502965519038099E-03  0.2179566842698429E-08  0.5182941991804995E-04  0.7093356043211411E-09  0.1237508478895312E-04
  0.2976155782630942E-05  0.5199750136886628E-03  0.1509339313316439E-03  0.2198093136567318E-08  0.5204921874637483E-04  0.7153649490513030E-09  0.1242756519759568E-04
  0.2988777851239274E-05  0.5221801294354694E-03  0.1515740136042368E-03  0.2216776902545950E-08  0.5226994964449220E-04  0.7214455427599012E-09  0.1248026815248185E-04
  0.3001453450854579E-05  0.5243945960999182E-03  0.1522168101817864E-03  0.2235619479120360E-08  0.5249161656442482E-04  0.7275778210544982E-09  0.1253319459721887E-04
  0.3014182808505310E-05  0.5266184533303307E-03  0.1528623325730706E-03  0.2254622216153294E-08  0.5271422347494826E-04  0.7337622232451847E-09  0.1258634547941401E-04
  0.3026966152182763E-05  0.5288517409430981E-03  0.1535105923356532E-03  0.2273786474980904E-08  0.5293777436166180E-04  0.7399991923760471E-09  0.1263972175069142E-04
  0.3039803710845157E-05  0.5310944989233943E-03  0.1541616010760908E-03  0.2293113628510263E-08  0.5316227322705976E-04  0.7462891752569059E-09  0.1269332436670926E-04
  0.3052695714421741E-05  0.5333467674258901E-03  0.1548153704501401E-03  0.2312605061317717E-08  0.5338772409060299E-04  0.7526326224953217E-09  0.1274715428717667E-04
  0.3065642393816907E-05  0.5356085867754721E-03  0.1554719121629667E-03  0.2332262169748064E-08  0.5361413098879090E-04  0.7590299885288743E-09  0.1280121247587103E-04
  0.3078643980914328E-05  0.5378799974679638E-03  0.1561312379693542E-03  0.2352086362014579E-08  0.5384149797523352E-04  0.7654817316577156E-09  0.1285549990065514E-04
  0.3091700708581109E-05  0.5401610401708490E-03  0.1567933596739142E-03  0.2372079058299892E-08  0.5406982912072406E-04  0.7719883140773992E-09  0.1291001753349458E-04
  0.3104812810671962E-05  0.5424517557240005E-03  0.1574582891312982E-03  0.2392241690857720E-08  0.5429912851331171E-04  0.7785502019119892E-09  0.1296476635047503E-04
  0.3117980522033390E-05  0.5447521851404093E-03  0.1581260382464088E-03  0.2412575704115462E-08  0.5452940025837474E-04  0.7851678652474512E-09  0.1301974733181976E-04
  0.3131204078507896E-05  0.5470623696069187E-03  0.1587966189746129E-03  0.2433082554777675E-08  0.5476064847869390E-04  0.7918417781653250E-09  0.1307496146190720E-04
  0.3144483716938206E-05  0.5493823504849607E-03  0.1594700433219556E-03  0.2453763711930414E-08  0.5499287731452624E-04  0.7985724187766857E-09  0.1313040972928846E-04
  0.3157819675171511E-05  0.5517121693112954E-03  0.1601463233453749E-03  0.2474620657146475E-08  0.5522609092367900E-04  0.8053602692563918E-09  0.1318609312670508E-04
  0.3171212192063729E-05  0.5540518677987549E-03  0.1608254711529171E-03  0.2495654884591525E-08  0.5546029348158412E-04  0.8122058158776259E-09  0.1324201265110674E-04
  0.3184661507483778E-05  0.5564014878369873E-03  0.1615074989039537E-03  0.2516867901131129E-08  0.5569548918137281E-04  0.8191095490467273E-09  0.1329816930366912E-04
  0.3198167862317879E-05  0.5587610714932082E-03  0.1621924188093983E-03  0.2538261226438696E-08  0.5593168223395063E-04  0.8260719633383220E-09  0.1335456408981179E-04
  0.3211731498473865E-05  0.5611306610129515E-03  0.1628802431319258E-03  0.2559836393104340E-08  0.5616887686807268E-04  0.8330935575307506E-09  0.1341119801921617E-04
  0.3225352658885515E-05  0.5635102988208248E-03  0.1635709841861910E-03  0.2581594946744657E-08  0.5640707733041928E-04  0.8401748346417975E-09  0.1346807210584364E-04
  0.3239031587516909E-05  0.5659000275212690E-03  0.1642646543390489E-03  0.2603538446113452E-08  0.5664628788567199E-04  0.8473163019647234E-09  0.1352518736795363E-04
  0.3252768529366792E-05  0.5682998898993196E-03  0.1649612660097761E-03  0.2625668463213391E-08  0.5688651281658969E-04  0.8545184711046050E-09  0.1358254482812181E-04
  0.3266563730472963E-05  0.5707099289213720E-03  0.1656608316702929E-03  0.2647986583408614E-08  0.5712775642408539E-04  0.8617818580149827E-09  0.1364014551325844E-04
  0.3280417437916688E-05  0.5731301877359492E-03  0.1663633638453861E-03  0.2670494405538291E-08  0.5737002302730299E-04  0.8691069830348197E-09  0.1369799045462670E-04
  0.3294329899827116E-05  0.5755607096744750E-03  0.1670688751129330E-03  0.2693193542031164E-08  0.5761331696369451E-04  0.8764943709257752E-09  0.1375608068786112E-04
  0.3308301365385729E-05  0.5780015382520469E-03  0.1677773781041267E-03  0.2716085619021039E-08  0.5785764258909782E-04  0.8839445509097963E-09  0.1381441725298610E-04
  0.3322332084830806E-05  0.5804527171682157E-03  0.1684888855037014E-03  0.2739172276463278E-08  0.5810300427781430E-04  0.8914580567070255E-09  0.1387300119443456E-04
  0.3336422309461899E-05  0.5829142903077665E-03  0.1692034100501597E-03  0.2762455168252271E-08  0.5834940642268727E-04  0.8990354265740349E-09  0.1393183356106653E-04
  0.3350572291644341E-05  0.5853863017415033E-03  0.1699209645360004E-03  0.2785935962339909E-08  0.5859685343518037E-04  0.9066772033423809E-09  0.1399091540618798E-04
  0.3364782284813759E-05  0.5878687957270374E-03  0.1706415618079466E-03  0.2809616340855068E-08  0.5884534974545661E-04  0.9143839344574917E-09  0.1405024778756963E-04
  0.3379052543480621E-05  0.5903618167095782E-03  0.1713652147671763E-03  0.2833498000224098E-08  0.5909489980245742E-04  0.9221561720178784E-09  0.1410983176746585E-04
  0.3393383323234787E-05  0.5928654093227289E-03  0.1720919363695526E-03  0.2857582651292351E-08  0.5934550807398242E-04  0.9299944728146879E-09  0.1416966841263367E-04
  0.3407774880750091E-05  0.5953796183892838E-03  0.1728217396258553E-03  0.2881872019446725E-08  0.5959717904676906E-04  0.9378993983715840E-09  0.1422975879435186E-04
  0.3422227473788938E-05  0.5979044889220299E-03  0.1735546376020139E-03  0.2906367844739268E-08  0.5984991722657304E-04  0.9458715149849718E-09  0.1429010398844007E-04
  0.3436741361206921E-05  0.6004400661245526E-03  0.1742906434193411E-03  0.2931071882011812E-08  0.6010372713824880E-04  0.9539113937645644E-09  0.1435070507527809E-04
  0.3451316802957453E-05  0.6029863953920429E-03  0.1750297702547673E-03  0.2955985901021687E-08  0.6035861332583047E-04  0.9620196106742912E-09  0.1441156313982514E-04
  0.3465954060096428E-05  0.6055435223121095E-03  0.1757720313410763E-03  0.2981111686568485E-08  0.6061458035261303E-04  0.9701967465735567E-09  0.1447267927163929E-04
  0.3480653394786896E-05  0.6081114926655950E-03  0.1765174399671419E-03  0.3006451038621916E-08  0.6087163280123406E-04  0.9784433872588488E-09  0.1453405456489696E-04
  0.3495415070303756E-05  0.6106903524273921E-03  0.1772660094781655E-03  0.3032005772450741E-08  0.6112977527375557E-04  0.9867601235056999E-09  0.1459569011841242E-04
  0.3510239351038472E-05  0.6132801477672684E-03  0.1780177532759152E-03  0.3057777718752806E-08  0.6138901239174630E-04  0.9951475511110083E-09  0.1465758703565753E-04
  0.3525126502503812E-05  0.6158809250506899E-03  0.1787726848189642E-03  0.3083768723786177E-08  0.6164934879636434E-04  0.1003606270935713E-08  0.1471974642478137E-04
  0.3540076791338598E-05  0.6184927308396511E-03  0.1795308176229329E-03  0.3109980649501394E-08  0.6191078914844022E-04  0.1012136888947837E-08  0.1478216939863014E-04
  0.3555090485312487E-05  0.6211156118935075E-03  0.1802921652607297E-03  0.3136415373674848E-08  0.6217333812856015E-04  0.1020740016265895E-08  0.1484485707476702E-04
  0.3570167853330762E-05  0.6237496151698112E-03  0.1810567413627937E-03  0.3163074790043285E-08  0.6243700043714970E-04  0.1029416269202667E-08  0.1490781057549216E-04
  0.3585309165439150E-05  0.6263947878251507E-03  0.1818245596173389E-03  0.3189960808439467E-08  0.6270178079455795E-04  0.1038166269309348E-08  0.1497103102786271E-04
  0.3600514692828664E-05  0.6290511772159941E-03  0.1825956337705986E-03  0.3217075354928970E-08  0.6296768394114170E-04  0.1046990643420068E-08  0.1503451956371304E-04
  0.3615784707840451E-05  0.6317188308995361E-03  0.1833699776270710E-03  0.3244420371948157E-08  0.6323471463735053E-04  0.1055890023696800E-08  0.1509827731967494E-04
  0.3631119483970676E-05  0.6343977966345477E-03  0.1841476050497666E-03  0.3271997818443315E-08  0.6350287766381154E-04  0.1064865047674635E-08  0.1516230543719793E-04
  0.3646519295875418E-05  0.6370881223822309E-03  0.1849285299604554E-03  0.3299809670010983E-08  0.6377217782141516E-04  0.1073916358307457E-08  0.1522660506256969E-04
  0.3661984419375592E-05  0.6397898563070751E-03  0.1857127663399163E-03  0.3327857919039465E-08  0.6404261993140072E-04  0.1083044604013994E-08  0.1529117734693654E-04
  0.3677515131461887E-05  0.6425030467777198E-03  0.1865003282281871E-03  0.3356144574851548E-08  0.6431420883544295E-04  0.1092250438724268E-08  0.1535602344632405E-04
  0.3693111710299725E-05  0.6452277423678179E-03  0.1872912297248149E-03  0.3384671663848436E-08  0.6458694939573822E-04  0.1101534521926436E-08  0.1542114452165768E-04
  0.3708774435234248E-05  0.6479639918569050E-03  0.1880854849891088E-03  0.3413441229654904E-08  0.6486084649509171E-04  0.1110897518714034E-08  0.1548654173878353E-04
  0.3724503586795317E-05  0.6507118442312713E-03  0.1888831082403930E-03  0.3442455333265688E-08  0.6513590503700456E-04  0.1120340099833614E-08  0.1555221626848920E-04
  0.3740299446702539E-05  0.6534713486848373E-03  0.1896841137582608E-03  0.3471716053193113E-08  0.6541212994576169E-04  0.1129862941732791E-08  0.1561816928652477E-04
  0.3756162297870314E-05  0.6562425546200338E-03  0.1904885158828300E-03  0.3501225485615987E-08  0.6568952616651966E-04  0.1139466726608705E-08  0.1568440197362371E-04
  0.3772092424412895E-05  0.6590255116486843E-03  0.1912963290149992E-03  0.3530985744529750E-08  0.6596809866539519E-04  0.1149152142456879E-08  0.1575091551552407E-04
  0.3788090111649489E-05  0.6618202695928930E-03  0.1921075676167055E-03  0.3560998961897903E-08  0.6624785242955400E-04  0.1158919883120506E-08  0.1581771110298970E-04
  0.3804155646109354E-05  0.6646268784859343E-03  0.1929222462111827E-03  0.3591267287804725E-08  0.6652879246729985E-04  0.1168770648340150E-08  0.1588478993183146E-04
  0.3820289315536940E-05  0.6674453885731488E-03  0.1937403793832213E-03  0.3621792890609287E-08  0.6681092380816415E-04  0.1178705143803869E-08  0.1595215320292864E-04
  0.3836491408897039E-05  0.6702758503128407E-03  0.1945619817794291E-03  0.3652577957100774E-08  0.6709425150299583E-04  0.1188724081197763E-08  0.1601980212225045E-04
  0.3852762216379961E-05  0.6731183143771792E-03  0.1953870681084930E-03  0.3683624692655130E-08  0.6737878062405170E-04  0.1198828178256957E-08  0.1608773790087754E-04
  0.3869102029406734E-05  0.6759728316531064E-03  0.1962156531414419E-03  0.3714935321393029E-08  0.6766451626508713E-04  0.1209018158817007E-08  0.1615596175502368E-04
  0.3885511140634317E-05  0.6788394532432447E-03  0.1970477517119110E-03  0.3746512086339193E-08  0.6795146354144698E-04  0.1219294752865758E-08  0.1622447490605750E-04
  0.3901989843960852E-05  0.6817182304668123E-03  0.1978833787164068E-03  0.3778357249583066E-08  0.6823962759015730E-04  0.1229658696595625E-08  0.1629327858052432E-04
  0.3918538434530916E-05  0.6846092148605395E-03  0.1987225491145736E-03  0.3810473092440845E-08  0.6852901357001689E-04  0.1240110732456334E-08  0.1636237401016804E-04
  0.3935157208740817E-05  0.6875124581795904E-03  0.1995652779294606E-03  0.3842861915618897E-08  0.6881962666168971E-04  0.1250651609208100E-08  0.1643176243195325E-04
  0.3951846464243897E-05  0.6904280123984884E-03  0.2004115802477907E-03  0.3875526039378559E-08  0.6911147206779743E-04  0.1261282081975267E-08  0.1650144508808723E-04
  0.3968606499955867E-05  0.6933559297120450E-03  0.2012614712202304E-03  0.3908467803702347E-08  0.6940455501301249E-04  0.1272002912300392E-08  0.1657142322604228E-04
  0.3985437616060157E-05  0.6962962625362927E-03  0.2021149660616602E-03  0.3941689568461561E-08  0.6969888074415139E-04  0.1282814868198802E-08  0.1664169809857790E-04
  0.4002340114013294E-05  0.6992490635094223E-03  0.2029720800514468E-03  0.3975193713585335E-08  0.6999445453026856E-04  0.1293718724213597E-08  0.1671227096376326E-04
  0.4019314296550305E-05  0.7022143854927243E-03  0.2038328285337166E-03  0.4008982639231107E-08  0.7029128166275059E-04  0.1304715261471147E-08  0.1678314308499970E-04
  0.4036360467690129E-05  0.7051922815715328E-03  0.2046972269176290E-03  0.4043058765956546E-08  0.7058936745541070E-04  0.1315805267737030E-08  0.1685431573104325E-04
  0.4053478932741077E-05  0.7081828050561754E-03  0.2055652906776532E-03  0.4077424534892943E-08  0.7088871724458393E-04  0.1326989537472468E-08  0.1692579017602736E-04
  0.4070669998306287E-05  0.7111860094829261E-03  0.2064370353538438E-03  0.4112082407920065E-08  0.7118933638922230E-04  0.1338268871891234E-08  0.1699756769948567E-04
  0.4087933972289221E-05  0.7142019486149616E-03  0.2073124765521187E-03  0.4147034867842504E-08  0.7149123027099074E-04  0.1349644079017042E-08  0.1706964958637486E-04
  0.4105271163899182E-05  0.7172306764433228E-03  0.2081916299445388E-03  0.4182284418567526E-08  0.7179440429436322E-04  0.1361115973741428E-08  0.1714203712709765E-04
  0.4122681883656847E-05  0.7202722471878806E-03  0.2090745112695873E-03  0.4217833585284420E-08  0.7209886388671951E-04  0.1372685377882120E-08  0.1721473161752584E-04
  0.4140166443399834E-05  0.7233267152983037E-03  0.2099611363324512E-03  0.4253684914645382E-08  0.7240461449844201E-04  0.1384353120241905E-08  0.1728773435902350E-04
  0.4157725156288279E-05  0.7263941354550334E-03  0.2108515210053045E-03  0.4289840974947937E-08  0.7271166160301328E-04  0.1396120036667998E-08  0.1736104665847021E-04
  0.4175358336810458E-05  0.7294745625702595E-03  0.2117456812275911E-03  0.4326304356318903E-08  0.7302001069711384E-04  0.1407986970111914E-08  0.1743466982828444E-04
  0.4193066300788407E-05  0.7325680517889030E-03  0.2126436330063099E-03  0.4363077670899921E-08  0.7332966730072047E-04  0.1419954770689847E-08  0.1750860518644699E-04
  0.4210849365383585E-05  0.7356746584896012E-03  0.2135453924163013E-03  0.4400163553034571E-08  0.7364063695720480E-04  0.1432024295743566E-08  0.1758285405652455E-04
  0.4228707849102550E-05  0.7387944382856982E-03  0.2144509756005342E-03  0.4437564659457062E-08  0.7395292523343251E-04  0.1444196409901829E-08  0.1765741776769339E-04
  0.4246642071802675E-05  0.7419274470262383E-03  0.2153603987703945E-03  0.4475283669482548E-08  0.7426653771986268E-04  0.1456471985142309E-08  0.1773229765476307E-04
  0.4264652354697859E-05  0.7450737407969647E-03  0.2162736782059752E-03  0.4513323285199029E-08  0.7458148003064789E-04  0.1468851900854064E-08  0.1780749505820035E-04
  0.4282739020364296E-05  0.7482333759213216E-03  0.2171908302563670E-03  0.4551686231660916E-08  0.7489775780373442E-04  0.1481337043900518E-08  0.1788301132415308E-04
  0.4300902392746246E-05  0.7514064089614614E-03  0.2181118713399509E-03  0.4590375257084229E-08  0.7521537670096318E-04  0.1493928308682994E-08  0.1795884780447436E-04
  0.4319142797161835E-05  0.7545928967192554E-03  0.2190368179446913E-03  0.4629393133043440E-08  0.7553434240817069E-04  0.1506626597204780E-08  0.1803500585674659E-04
  0.4337460560308885E-05  0.7577928962373088E-03  0.2199656866284309E-03  0.4668742654670010E-08  0.7585466063529089E-04  0.1519432819135732E-08  0.1811148684430584E-04
  0.4355856010270767E-05  0.7610064647999814E-03  0.2208984940191869E-03  0.4708426640852600E-08  0.7617633711645716E-04  0.1532347891877446E-08  0.1818829213626616E-04
  0.4374329476522272E-05  0.7642336599344095E-03  0.2218352568154475E-03  0.4748447934438989E-08  0.7649937761010479E-04  0.1545372740628957E-08  0.1826542310754402E-04
  0.4392881289935515E-05  0.7674745394115361E-03  0.2227759917864712E-03  0.4788809402439710E-08  0.7682378789907388E-04  0.1558508298453025E-08  0.1834288113888298E-04
