        2000          12
      0    0    1    0    1    2    0    1    2    0    1    0
      2.   2.   6.   2.   6.  10.   2.   6.  10.   2.   6.   2.
    -0.1322093398156417E+04 -0.2071544650158709E+03 -0.1950559596899963E+03 -0.4528085227797159E+02 -0.4003979040173693E+02 -0.3040230906333889E+02 -0.9556399709777880E+01 -0.7549317862932946E+01 -0.4001495558039755E+01 -0.1512721506251768E+01 -0.9038626603912411E+00 -0.1575276986294739E+00
  0.1031488392755776E-05  0.8561705330300243E-03  0.2790718930692023E-03  0.4398755606652501E-08  0.1257241168654795E-03  0.2072874921111364E-08  0.6525717378839158E-14  0.5857149608848075E-04  0.9425308322084670E-09  0.2889899911906259E-14  0.2286054443977776E-04  0.3370217592784294E-09  0.6296355659224646E-05
  0.1041087696764648E-05  0.8641378181044192E-03  0.2816688585577254E-03  0.4481007331323563E-08  0.1268940705607323E-03  0.2111635323490923E-08  0.6709607105721018E-14  0.5911654615518224E-04  0.9601550863008022E-09  0.2971335082120481E-14  0.2307327831382537E-04  0.3433236826926942E-09  0.6354947795352289E-05
  0.1050776334437478E-05  0.8721792401565943E-03  0.2842899892631897E-03  0.4564797058236833E-08  0.1280749108792276E-03  0.2151120495910299E-08  0.6898678693020409E-14  0.5966666800784254E-04  0.9781088914441040E-09  0.3055065028080375E-14  0.2328799171368401E-04  0.3497434440292558E-09  0.6414085141528435E-05
  0.1060555137136987E-05  0.8802954889624750E-03  0.2869355100205598E-03  0.4650153545748957E-08  0.1292667391109124E-03  0.2191343990492310E-08  0.7093078160843991E-14  0.6022190883473296E-04  0.9963984097533502E-09  0.3141154414476258E-14  0.2350470305700810E-04  0.3562832466821680E-09  0.6473772770427663E-05
  0.1070424943962782E-05  0.8884872607141869E-03  0.2896056477561836E-03  0.4737106089946040E-08  0.1304696574879191E-03  0.2232319612760065E-08  0.7292955643995635E-14  0.6078231626306363E-04  0.1015029918563970E-08  0.3229669728183252E-14  0.2372343093277054E-04  0.3629453352449838E-09  0.6534015801909866E-05
  0.1080386601823348E-05  0.8967552580797110E-03  0.2923006315072376E-03  0.4825684534697982E-08  0.1316837691933249E-03  0.2274061426374968E-08  0.7498465507923765E-14  0.6134793836306441E-04  0.1034009812586203E-08  0.3320679329608330E-14  0.2394419410285550E-04  0.3697319962810938E-09  0.6594819403458962E-05
  0.1090440965508728E-05  0.9051001902630903E-03  0.2950206924413513E-03  0.4915919281900772E-08  0.1329091783699930E-03  0.2316583757963310E-08  0.7709766467935930E-14  0.6191882365210389E-04  0.1053344606099743E-08  0.3414253505484226E-14  0.2416701150366609E-04  0.3766455591084655E-09  0.6656188790625665E-05
  0.1100588897763865E-05  0.9135227730651984E-03  0.2977660638764153E-03  0.5007841301910292E-08  0.1341459901294966E-03  0.2359901202033114E-08  0.7927021711772678E-14  0.6249502109884647E-04  0.1073040935189406E-08  0.3510464523151013E-14  0.2439190224774688E-04  0.3836883965990551E-09  0.6718129227474369E-05
  0.1110831269362636E-05  0.9220237289450709E-03  0.3005369813005720E-03  0.5101482144171202E-08  0.1353943105611246E-03  0.2404028625982899E-08  0.8150399025635404E-14  0.6307658012744816E-04  0.1093105560022608E-08  0.3609386686367260E-14  0.2461888562542148E-04  0.3908629259931665E-09  0.6780646027034197E-05
  0.1121168959182572E-05  0.9306037870818066E-03  0.3033336823923927E-03  0.5196873948044546E-08  0.1366542467409716E-03  0.2448981175204098E-08  0.8380070923765472E-14  0.6366355062179136E-04  0.1113545367169418E-08  0.3711096392693875E-14  0.2484798110644543E-04  0.3981716097290363E-09  0.6843744551754224E-05
  0.1131602854280267E-05  0.9392636834370449E-03  0.3061564070412423E-03  0.5294049453837820E-08  0.1379259067411123E-03  0.2494774278278873E-08  0.8616214781674695E-14  0.6425598292975884E-04  0.1134367371965994E-08  0.3815672192494934E-14  0.2507920834167432E-04  0.4056169562879287E-09  0.6907430213962939E-05
  0.1142133849967501E-05  0.9480041608180213E-03  0.3090053973678328E-03  0.5393042014041232E-08  0.1392093996388613E-03  0.2541423652275115E-08  0.8859012973130081E-14  0.6485392786754762E-04  0.1155578720922203E-08  0.3923194849601077E-14  0.2531258716474753E-04  0.4132015210550322E-09  0.6971708476331960E-05
  0.1152762849888063E-05  0.9568259689412103E-03  0.3118808977449671E-03  0.5493885604774088E-08  0.1405048355261179E-03  0.2588945308140439E-08  0.9108653010998582E-14  0.6545743672402274E-04  0.1177186694174259E-08  0.4033747403682312E-14  0.2554813759378743E-04  0.4209279071964513E-09  0.7036584852344079E-05
  0.1163490766095288E-05  0.9657298644965585E-03  0.3147831548184771E-03  0.5596614837445158E-08  0.1418123255187993E-03  0.2637355556197043E-08  0.9365327692060680E-14  0.6606656126511150E-04  0.1199198707983220E-08  0.4147415234378388E-14  0.2578587983311459E-04  0.4287987665525956E-09  0.7102064906765625E-05
  0.1174318519130322E-05  0.9747166112123145E-03  0.3177124175283544E-03  0.5701264970631067E-08  0.1431319817663597E-03  0.2686671011739285E-08  0.9629235245904595E-14  0.6668135373823861E-04  0.1221622317280190E-08  0.4264286127236281E-14  0.2602583427497872E-04  0.4368168005482732E-09  0.7168154256123239E-05
  0.1185247038101111E-05  0.9837869799204613E-03  0.3206689371300788E-03  0.5807871922176772E-08  0.1444639174613995E-03  0.2736908600735932E-08  0.9900579488016107E-14  0.6730186687680242E-04  0.1244465218259119E-08  0.4384450341505698E-14  0.2626802150130577E-04  0.4449847611197984E-09  0.7234858569185065E-05
  0.1196277260762124E-05  0.9929417486227558E-03  0.3236529672161433E-03  0.5916472281522285E-08  0.1458082468493622E-03  0.2788085565639014E-08  0.1017956997718225E-13  0.6792815390469277E-04  0.1267735251018073E-08  0.4508000679844959E-14  0.2651246228546131E-04  0.4533054516594350E-09  0.7302183567446407E-05
  0.1207410133594824E-05  0.1002181702557381E-02  0.3266647637377807E-03  0.6027103322259842E-08  0.1471650852383221E-03  0.2840219471301294E-08  0.1046642217733041E-13  0.6856026854085075E-04  0.1291440402249892E-08  0.4635032559991083E-14  0.2675917759403013E-04  0.4617817279774965E-09  0.7370135025619906E-05
  0.1218646611888879E-05  0.1011507634266219E-02  0.3297045850268906E-03  0.6139803014925896E-08  0.1485345490088633E-03  0.2893328211004359E-08  0.1076135762392778E-13  0.6919826500387085E-04  0.1315588807983149E-08  0.4765644088449450E-14  0.2700818858861253E-04  0.4704164992824348E-09  0.7438718772130255E-05
  0.1229987659824134E-05  0.1020920343662745E-02  0.3327726918181706E-03  0.6254610040032225E-08  0.1499167556240494E-03  0.2947430012599439E-08  0.1106460409506974E-13  0.6984219801664594E-04  0.1340188756374361E-08  0.4899936136259911E-14  0.2725951662763721E-04  0.4792127291792535E-09  0.7507940689613530E-05
  0.1241434250553350E-05  0.1030420638100560E-02  0.3358693472714532E-03  0.6371563801340726E-08  0.1513118236394864E-03  0.3002543444763019E-08  0.1137639578738924E-13  0.7049212281105506E-04  0.1365248690552403E-08  0.5038012416897877E-14  0.2751318326819098E-04  0.4881734366865884E-09  0.7577806715421129E-05
  0.1252987366285705E-05  0.1040009332442547E-02  0.3389948169942493E-03  0.6490704439386369E-08  0.1527198727134795E-03  0.3058687423369421E-08  0.1169697349692305E-13  0.7114809513269505E-04  0.1390777211516100E-08  0.5179979566370558E-14  0.2776921026786549E-04  0.4973016972728030E-09  0.7648322842128418E-05
  0.1264647998371072E-05  0.1049687249130681E-02  0.3421493690645020E-03  0.6612072845253002E-08  0.1541410236172830E-03  0.3115881217982531E-08  0.1202658480507456E-13  0.7181017124565613E-04  0.1416783081086006E-08  0.5325947225570172E-14  0.2802761958662115E-04  0.5066006439114573E-09  0.7719495118048077E-05
  0.1276417147385093E-05  0.1059455218256483E-02  0.3453332740535516E-03  0.6735710674606716E-08  0.1555753982454464E-03  0.3174144458468896E-08  0.1236548426981668E-13  0.7247840793734161E-04  0.1443275224911354E-08  0.5476028124947771E-14  0.2828843338866824E-04  0.5160734681565084E-09  0.7791329647748237E-05
  0.1288295823215027E-05  0.1069314077632125E-02  0.3485468050493127E-03  0.6861660361991587E-08  0.1570231196262561E-03  0.3233497141734466E-08  0.1271393362228264E-13  0.7315286252333244E-04  0.1470262735533239E-08  0.5630338171573006E-14  0.2855167404436561E-04  0.5257234212376158E-09  0.7863832592575393E-05
  0.1300285045146417E-05  0.1079264672862203E-02  0.3517902376796678E-03  0.6989965135392693E-08  0.1584843119322748E-03  0.3293959638587294E-08  0.1307220196889630E-13  0.7383359285229702E-04  0.1497754875505069E-08  0.5788996538647157E-14  0.2881736413213694E-04  0.5355538151759229E-09  0.7937010171182217E-05
  0.1312385841950540E-05  0.1089307857416163E-02  0.3550638501360772E-03  0.7120669031071410E-08  0.1599591004909768E-03  0.3355552700728532E-08  0.1344056599919831E-13  0.7452065731094641E-04  0.1525761080571354E-08  0.5952125757538454E-14  0.2908552644040479E-04  0.5455680239207011E-09  0.8010868660060235E-05
  0.1324599251972698E-05  0.1099444492701420E-02  0.3583679231974093E-03  0.7253816908678094E-08  0.1614476117954847E-03  0.3418297467874153E-08  0.1381931019952839E-13  0.7521411482903585E-04  0.1554290962905931E-08  0.6119851812410832E-14  0.2935618396954268E-04  0.5557694845072458E-09  0.8085414394077465E-05
  0.1336926323221303E-05  0.1109675448137134E-02  0.3617027402539907E-03  0.7389454466647297E-08  0.1629499735154040E-03  0.3482215475009810E-08  0.1420872707272887E-13  0.7591402488441226E-04  0.1583354314410734E-08  0.6292304237519186E-14  0.2962935993384519E-04  0.5661616982364202E-09  0.8160653767021047E-05
  0.1349368113457816E-05  0.1120001601228685E-02  0.3650685873318801E-03  0.7527628257880819E-08  0.1644663145077583E-03  0.3547328659781335E-08  0.1460911736403919E-13  0.7662044750810910E-04  0.1612961110076233E-08  0.6469616217246230E-14  0.2990507776351639E-04  0.5767482318762513E-09  0.8236593232144905E-05
  0.1361925690287501E-05  0.1130423837642834E-02  0.3684657531173687E-03  0.7668385705724004E-08  0.1659967648280272E-03  0.3613659370023432E-08  0.1502079029335564E-13  0.7733344328948818E-04  0.1643121511404708E-08  0.6651924688958268E-14  0.3018336110667681E-04  0.5875327188859942E-09  0.8313239302722500E-05
  0.1374600131251044E-05  0.1140943051283584E-02  0.3718945289817056E-03  0.7811775120240703E-08  0.1675414557412855E-03  0.3681230371429109E-08  0.1544406379403592E-13  0.7805307338142934E-04  0.1673845869897525E-08  0.6839370448759244E-14  0.3046423383138892E-04  0.5985188606630797E-09  0.8390598552604713E-05
  0.1387392523917005E-05  0.1151560144368746E-02  0.3753552090060554E-03  0.7957845714792540E-08  0.1691005197334465E-03  0.3750064855362508E-08  0.1587926475843279E-13  0.7877939950556836E-04  0.1705144730607604E-08  0.7032098260224800E-14  0.3074772002770146E-04  0.6097104278133767E-09  0.8468677616782898E-05
  0.1400303965975150E-05  0.1162276027507209E-02  0.3788480900066860E-03  0.8106647622928149E-08  0.1706740905226093E-03  0.3820186446817815E-08  0.1632672929034643E-13  0.7951248395758319E-04  0.1737028835758320E-08  0.7230256966200277E-14  0.3103384400971279E-04  0.6211112614452037E-09  0.8547483191957186E-05
  0.1413335565330633E-05  0.1173091619776938E-02  0.3823734715603905E-03  0.8258231915588180E-08  0.1722623030705113E-03  0.3891619212526961E-08  0.1678680296459059E-13  0.8025238961252993E-04  0.1769509128430050E-08  0.7433999603748994E-14  0.3132263031765335E-04  0.6327252744875329E-09  0.8627022037110029E-05
  0.1426488440199068E-05  0.1184007848803687E-02  0.3859316560301446E-03  0.8412650618631956E-08  0.1738652935940881E-03  0.3964387669218913E-08  0.1725984109387274E-13  0.8099917993022746E-04  0.1802596756315652E-08  0.7643483522339602E-14  0.3161410371998745E-04  0.6445564530328407E-09  0.8707300974085098E-05
  0.1439763719202478E-05  0.1195025650840447E-02  0.3895229485910034E-03  0.8569956730691846E-08  0.1754831995771391E-03  0.4038516792033383E-08  0.1774620900319470E-13  0.8175291896069274E-04  0.1836303075546157E-08  0.7858870505363745E-14  0.3190828921553460E-04  0.6566088577050636E-09  0.8788326888171548E-05
  0.1453162541466143E-05  0.1206145970847632E-02  0.3931476572562378E-03  0.8730204241361428E-08  0.1771161597821025E-03  0.4114032023091845E-08  0.1824628231198520E-13  0.8251367134962624E-04  0.1870639654587989E-08  0.8080326895077905E-14  0.3220521203561049E-04  0.6688866250531324E-09  0.8870106728693698E-05
  0.1466686056716345E-05  0.1217369762574005E-02  0.3968060929037129E-03  0.8893448149723706E-08  0.1787643142619393E-03  0.4190959280228792E-08  0.1876044722418258E-13  0.8328150234394847E-04  0.1905618278213041E-08  0.8308023721065897E-14  0.3250489764618792E-04  0.6813939689705571E-09  0.8952647509606187E-05
  0.1480335425379020E-05  0.1228697988638362E-02  0.4004985693025127E-03  0.9059744483225733E-08  0.1804278043721277E-03  0.4269324965886237E-08  0.1928910082649154E-13  0.8405647779738764E-04  0.1941250951542986E-08  0.8542136832321218E-14  0.3280737175007763E-04  0.6941351821415534E-09  0.9035956310094667E-05
  0.1494111818679337E-05  0.1240131620611967E-02  0.4042254031398110E-03  0.9229150316906129E-08  0.1821067727827683E-03  0.4349155976174512E-08  0.1983265139504427E-13  0.8483866417611950E-04  0.1977549904169198E-08  0.8782847033051267E-14  0.3311266028912961E-04  0.7071146375142078E-09  0.9120040275182041E-05
  0.1508016418742197E-05  0.1251671639101757E-02  0.4079869140479914E-03  0.9401723792982062E-08  0.1838013634908026E-03  0.4430479710102461E-08  0.2039151871070273E-13  0.8562812856445925E-04  0.2014527594349692E-08  0.9030340222308291E-14  0.3342078944645458E-04  0.7203367898011851E-09  0.9204906616340382E-05
  0.1522050418693667E-05  0.1263319033834318E-02  0.4117834246320200E-03  0.9577524140802469E-08  0.1855117218323443E-03  0.4513324078980214E-08  0.2096613438324564E-13  0.8642493867060648E-04  0.2052196713284550E-08  0.9284807537554902E-14  0.3373178564866635E-04  0.7338061770084912E-09  0.9290562612108459E-05
  0.1536215022763362E-05  0.1275074803740638E-02  0.4156152604970712E-03  0.9756611697174246E-08  0.1872379944951244E-03  0.4597717515997743E-08  0.2155694218469055E-13  0.8722916283244332E-04  0.2090570189471253E-08  0.9546445502275015E-14  0.3404567556814472E-04  0.7475274219928199E-09  0.9377015608715067E-05
  0.1550511446387774E-05  0.1286939957041651E-02  0.4194827502764107E-03  0.9939047927068575E-08  0.1889803295310538E-03  0.4683688985982509E-08  0.2216439839200828E-13  0.8804087002338641E-04  0.2129661193141471E-08  0.9815456177744235E-14  0.3436248612531965E-04  0.7615052340480166E-09  0.9464273020708083E-05
  0.1564940916314574E-05  0.1298915511334571E-02  0.4233862256595369E-03  0.1012489544471426E-07  0.1907388763689001E-03  0.4771267995339536E-08  0.2278897213949452E-13  0.8886012985829325E-04  0.2169483140780778E-08  0.1009204731907683E-13  0.3468224449097637E-04  0.7757444105211994E-09  0.9552342331589402E-05
  0.1579504670707865E-05  0.1311002493680031E-02  0.4273260214205828E-03  0.1031421803508550E-07  0.1925137858270838E-03  0.4860484602177326E-08  0.2343114578107064E-13  0.8968701259942325E-04  0.2210049699732887E-08  0.1037643253566988E-13  0.3500497808858217E-04  0.7902498384590989E-09  0.9641231094455744E-05
  0.1594203959254438E-05  0.1323201940690026E-02  0.4313024754469828E-03  0.1050708067579139E-07  0.1943052101265924E-03  0.4951369426623086E-08  0.2409141526279347E-13  0.9052158916245432E-04  0.2251374792889952E-08  0.1066883145616844E-13  0.3533071459663445E-04  0.8050264962851769E-09  0.9730946932645401E-05
  0.1609040043270997E-05  0.1335514898616676E-02  0.4353159287684048E-03  0.1070354955937462E-07  0.1961133029040145E-03  0.5043953661330813E-08  0.2477029050586181E-13  0.9136393112255486E-04  0.2293472603470568E-08  0.1096946989807914E-13  0.3565948195103085E-04  0.8200794555080980E-09  0.9821497540391019E-05
  0.1624014195812395E-05  0.1347942423441809E-02  0.4393667255859505E-03  0.1090369211602714E-07  0.1979382192246952E-03  0.5138269082185830E-08  0.2546829580041536E-13  0.9221411072051266E-04  0.2336357579887095E-08  0.1127858004216318E-13  0.3599130834746126E-04  0.8354138824621476E-09  0.9912890683478399E-05
  0.1639127701780870E-05  0.1360485580967382E-02  0.4434552133016276E-03  0.1110757703673046E-07  0.1997801155960131E-03  0.5234348059209460E-08  0.2618597021043016E-13  0.9307220086892027E-04  0.2380044440703991E-08  0.1159640061174346E-13  0.3632622224382198E-04  0.8510350400801838E-09  0.1000513419991144E-04
  0.1654381858036299E-05  0.1373145446906732E-02  0.4475817425480937E-03  0.1131527429682861E-07  0.2016391499807807E-03  0.5332223567667577E-08  0.2692386799002339E-13  0.9393827515841788E-04  0.2424548179688830E-08  0.1192317705706419E-13  0.3666425236265231E-04  0.8669482896997389E-09  0.1009823600058322E-04
  0.1669777973507481E-05  0.1385923106976681E-02  0.4517466672186787E-03  0.1152685518004178E-07  0.2035154818107691E-03  0.5431929199386824E-08  0.2768255901148871E-13  0.9481240786399410E-04  0.2469884070957768E-08  0.1225916174484546E-13  0.3700542769359385E-04  0.8831590929028876E-09  0.1019220406995336E-04
  0.1685317369304455E-05  0.1398819656990494E-02  0.4559503444976842E-03  0.1174239230292897E-07  0.2054092720003583E-03  0.5533499174282419E-08  0.2846262920539303E-13  0.9569467395134530E-04  0.2516067674217196E-08  0.1260461415317916E-13  0.3734977749587246E-04  0.8996730133905115E-09  0.1028704646673162E-04
  0.1701001378831856E-05  0.1411836202951693E-02  0.4601931348909634E-03  0.1196195963980797E-07  0.2073206829603142E-03  0.5636968352101468E-08  0.2926468101307429E-13  0.9658514908329391E-04  0.2563114840103404E-08  0.1295980107191663E-13  0.3769733130080334E-04  0.9164957188916072E-09  0.1038277132456782E-04
  0.1716831347903339E-05  0.1424973861148753E-02  0.4644754022567862E-03  0.1218563254814118E-07  0.2092498786116930E-03  0.5742372244385828E-08  0.3008933385188987E-13  0.9748390962626616E-04  0.2611041715622057E-08  0.1332499680870292E-13  0.3804811891431938E-04  0.9336329831082857E-09  0.1047938685274827E-04
  0.1732808634857054E-05  0.1438233758250669E-02  0.4687975138369906E-03  0.1241348779439612E-07  0.2111970243998752E-03  0.5849747026658633E-08  0.3093722459357479E-13  0.9839103265683011E-04  0.2659864749689381E-08  0.1370048340081671E-13  0.3840217041952286E-04  0.9510906876971414E-09  0.1057690133689853E-04
  0.1748934610672207E-05  0.1451617031403407E-02  0.4731598402884213E-03  0.1264560358038941E-07  0.2131622873087293E-03  0.5959129550838651E-08  0.3180900805607921E-13  0.9930659596829411E-04  0.2709600698776932E-08  0.1408655083297943E-13  0.3875951617926093E-04  0.9688748242876584E-09  0.1067532313969276E-04
  0.1765210659086700E-05  0.1465124828327259E-02  0.4775627557146629E-03  0.1288205957012319E-07  0.2151458358749074E-03  0.6070557357886745E-08  0.3270535750926494E-13  0.1002306780773668E-03  0.2760266632661917E-08  0.1448349726130196E-13  0.3912018683872497E-04  0.9869914965383560E-09  0.1077466070156967E-04
