        5000          16
      0    0    1    0    1    2    0    1    2    3    0    1    2    0    1    0
      2.   2.   6.   2.   6.  10.   2.   6.  10.  14.   2.   6.  10.   2.   6.   2.
    -0.3388941085768162E+04 -0.5877442413847862E+03 -0.5669428042907765E+03 -0.1478717513863105E+03 -0.1377986843019009E+03 -0.1192287671855517E+03 -0.3734161396049103E+02 -0.3272204117284146E+02 -0.2419783050409624E+02 -0.1243052494887879E+02 -0.8253202057500754E+01 -0.6449905630615952E+01 -0.3296896050020873E+01 -0.1370702586917789E+01 -0.8198380368841590E+00 -0.1487711967261926E+00
  0.5345154994132763E-06  0.8768246885277369E-03  0.2935035538340720E-03  0.3845422117065032E-08  0.1407744681988739E-03  0.1960653206730877E-08  0.5695121615675097E-14  0.7208881659333920E-04  0.1001013944199617E-08  0.3076465751412087E-14  0.2367017451267121E-20  0.3432611052394383E-04  0.4598319578576412E-09  0.1283294246902114E-14  0.1399833700061212E-04  0.1724927624008116E-09  0.3972611152964005E-05
  0.5366239576811441E-06  0.8802832616893766E-03  0.2946612579075052E-03  0.3875819017684971E-08  0.1413297431627599E-03  0.1976151578264454E-08  0.5762782656579857E-14  0.7237316584744593E-04  0.1008926657148621E-08  0.3113015783017200E-14  0.2404586801421092E-20  0.3446150744658826E-04  0.4634667906273390E-09  0.1298540457675430E-14  0.1405355245389508E-04  0.1738562655993083E-09  0.3988280837549980E-05
  0.5387407330067441E-06  0.8837554763021778E-03  0.2958235282465090E-03  0.3906456195195687E-08  0.1418872082657388E-03  0.1991772459016013E-08  0.5831247544823313E-14  0.7265863664395585E-04  0.1016901917331919E-08  0.3150000047457661E-14  0.2442752453337380E-20  0.3459743840752471E-04  0.4671303554815098E-09  0.1313967801132951E-14  0.1410898569031363E-04  0.1752305468147211E-09  0.4004012327171326E-05
  0.5408658581976731E-06  0.8872413861662183E-03  0.2969903828598304E-03  0.3937335548885158E-08  0.1424468721454292E-03  0.2007516817369504E-08  0.5900525830495249E-14  0.7294523340608366E-04  0.1024940219159147E-08  0.3187423703626669E-14  0.2481523871514294E-20  0.3473390551292951E-04  0.4708228795352230E-09  0.1329578429217360E-14  0.1416463756877565E-04  0.1766156912427502E-09  0.4019805865578914E-05
  0.5429993661909420E-06  0.8907410452937161E-03  0.2981618398272272E-03  0.3968458993054237E-08  0.1430087434735090E-03  0.2023385629363447E-08  0.5970627177144725E-14  0.7323296057448548E-04  0.1033042060947990E-08  0.3225291971707344E-14  0.2520910670670531E-20  0.3487091087728388E-04  0.4745445916987729E-09  0.1345374519437365E-14  0.1422050895157576E-04  0.1780117847525231E-09  0.4035661697484768E-05
  0.5451412900534848E-06  0.8942545079098654E-03  0.2993379172997473E-03  0.3999828457135316E-08  0.1435728309558494E-03  0.2039379878751428E-08  0.6041561363128002E-14  0.7352182260732728E-04  0.1041207944955071E-08  0.3263610133900865E-14  0.2560922618129462E-20  0.3500845662340672E-04  0.4782957226918692E-09  0.1361358275171433E-14  0.1427660070440872E-04  0.1794189138919175E-09  0.4051580068565826E-05
  0.5472916629826721E-06  0.8977818284536761E-03  0.3005186335000102E-03  0.4031445885811932E-08  0.1441391433326498E-03  0.2055500557063090E-08  0.6113338282972495E-14  0.7381182398035419E-04  0.1049438377407087E-08  0.3302383535163285E-14  0.2601569636241272E-20  0.3514654488248740E-04  0.4820765050579386E-09  0.1377531925975131E-14  0.1433291369638282E-04  0.1808371658929264E-09  0.4067561225467766E-05
  0.5494505183068257E-06  0.9013230615788167E-03  0.3017040067224893E-03  0.4063313239139311E-08  0.1447076893785729E-03  0.2071748663665587E-08  0.6185967948756945E-14  0.7410296918695949E-04  0.1057733868532189E-08  0.3341617583951067E-14  0.2642861804843532E-20  0.3528517779411873E-04  0.4858871731785411E-09  0.1393897727892124E-14  0.1438944880003332E-04  0.1822666286770652E-09  0.4083605415808806E-05
  0.5516178894857344E-06  0.9048782621544594E-03  0.3028940553337944E-03  0.4095432492665878E-08  0.1452784779028810E-03  0.2088125205825545E-08  0.6259460491507950E-14  0.7439526273825446E-04  0.1066094932591609E-08  0.3381317752975505E-14  0.2684809363760835E-20  0.3542435750633023E-04  0.4897279632878978E-09  0.1410457963768861E-14  0.1444620689133595E-04  0.1837073908608225E-09  0.4099712888183551E-05
  0.5537938101111730E-06  0.9084474852661307E-03  0.3040887977729566E-03  0.4127805637555714E-08  0.1458515177495719E-03  0.2104631198771493E-08  0.6333826162613136E-14  0.7468870916313798E-04  0.1074522087911542E-08  0.3421489579966091E-14  0.2727422715344098E-20  0.3556408617562119E-04  0.4935991134875355E-09  0.1427214943573005E-14  0.1450318884972054E-04  0.1851595417611531E-09  0.4115883892166834E-05
  0.5559783139074233E-06  0.9120307862165642E-03  0.3052882525517136E-03  0.4160434680711995E-08  0.1464268177975159E-03  0.2121267665756801E-08  0.6409075335251082E-14  0.7498331300836675E-04  0.1083015856915274E-08  0.3462138668442955E-14  0.2770712427050177E-20  0.3570436596699423E-04  0.4975008637610477E-09  0.1444171004715638E-14  0.1456039555808452E-04  0.1866231714010145E-09  0.4132118678317581E-05
  0.5581714347317961E-06  0.9156282205265558E-03  0.3064924382547964E-03  0.4193321644901388E-08  0.1470043869605937E-03  0.2138035638123112E-08  0.6485218505838242E-14  0.7527907883862584E-04  0.1091576766155569E-08  0.3503270688498487E-14  0.2814689234062420E-20  0.3584519905398868E-04  0.5014334559889682E-09  0.1461328512377307E-14  0.1461782790280669E-04  0.1880983705149477E-09  0.4148417498182690E-05
  0.5603732065751565E-06  0.9192398439358238E-03  0.3077013735402164E-03  0.4226468568879449E-08  0.1475842341878337E-03  0.2154936155364266E-08  0.6562266295493053E-14  0.7557601123659891E-04  0.1100205346347307E-08  0.3544891377588240E-14  0.2859364041952806E-20  0.3598658761871430E-04  0.5053971339637681E-09  0.1478689859837928E-14  0.1467548677376089E-04  0.1895852305547013E-09  0.4164780604300928E-05
  0.5625836635624505E-06  0.9228657124038717E-03  0.3089150771395553E-03  0.4259877507517002E-08  0.1481663684635509E-03  0.2171970265190750E-08  0.6640229451517466E-14  0.7587411480303963E-04  0.1108902132400385E-08  0.3587006541331226E-14  0.2904747929386357E-20  0.3612853385188506E-04  0.5093921434049662E-09  0.1496257468810625E-14  0.1473337306432979E-04  0.1910838436949014E-09  0.4181208250206837E-05
  0.5648028399532336E-06  0.9265058821108545E-03  0.3101335678582539E-03  0.4293550531927514E-08  0.1487507988074862E-03  0.2189139023594634E-08  0.6719118848896017E-14  0.7617339415684260E-04  0.1117667663452872E-08  0.3629622054319731E-14  0.2950852150868449E-20  0.3627103995285303E-04  0.5134187319743620E-09  0.1514033789779521E-14  0.1479148767141873E-04  0.1925943028387641E-09  0.4197700690434662E-05
  0.5670307701422025E-06  0.9301604094584483E-03  0.3113568645759044E-03  0.4327489729595489E-08  0.1493375342749456E-03  0.2206443494915033E-08  0.6798945491812782E-14  0.7647385393511505E-04  0.1126502482904437E-08  0.3672743860938739E-14  0.2997688139535752E-20  0.3641410812964242E-04  0.5174771492913882E-09  0.1532021302341553E-14  0.1484983149546956E-04  0.1941167016238558E-09  0.4214258180522284E-05
  0.5692674886597274E-06  0.9338293510707232E-03  0.3125849862465413E-03  0.4361697204505864E-08  0.1499265839569405E-03  0.2223884751904094E-08  0.6879720515186292E-14  0.7677549879324839E-04  0.1135407138450025E-08  0.3716377976195095E-14  0.3045267509991449E-20  0.3655774059898380E-04  0.5215676469485831E-09  0.1550222515552340E-14  0.1490840544047465E-04  0.1956511344278973E-09  0.4230880977015185E-05
  0.5715130301723878E-06  0.9375127637950211E-03  0.3138179518989362E-03  0.4396175077274438E-08  0.1505179569803286E-03  0.2241463875793480E-08  0.6961455186222718E-14  0.7707833340499053E-04  0.1144382182113814E-08  0.3760530486556525E-14  0.3093602061185469E-20  0.3670193958634836E-04  0.5256904785271882E-09  0.1568639968276164E-14  0.1496721041399082E-04  0.1971976963746134E-09  0.4247569337470414E-05
  0.5737674294835095E-06  0.9412107047028336E-03  0.3150557806368917E-03  0.4430925485279322E-08  0.1511116625079552E-03  0.2259181956361406E-08  0.7044160905987496E-14  0.7738236246251805E-04  0.1153428170283433E-08  0.3805207550800612E-14  0.3142703779340423E-20  0.3684670732598243E-04  0.5298458996128665E-09  0.1587276229540111E-14  0.1502624732715342E-04  0.1987564833396309E-09  0.4264323520460578E-05
  0.5760307215337041E-06  0.9449232310906876E-03  0.3162984916395368E-03  0.4465950582793436E-08  0.1517077097387948E-03  0.2277040092000189E-08  0.7127849210995627E-14  0.7768759067650897E-04  0.1162545663744451E-08  0.3850415400873868E-14  0.3192584840923992E-20  0.3699204606094200E-04  0.5340341678115465E-09  0.1606133898892413E-14  0.1508551709469043E-04  0.2003275919564207E-09  0.4281143785577839E-05
  0.5783029414014099E-06  0.9486504004810304E-03  0.3175461041616244E-03  0.4501252541118052E-08  0.1523061079080935E-03  0.2295039389784337E-08  0.7212531774820865E-14  0.7799402277621548E-04  0.1171735227715142E-08  0.3896160342761006E-14  0.3243257615668481E-20  0.3713795804312750E-04  0.5382555427653904E-09  0.1625215606765052E-14  0.1514502063493664E-04  0.2019111196222888E-09  0.4298030393437938E-05
  0.5805841243034371E-06  0.9523922706231218E-03  0.3187986375338291E-03  0.4536833548717385E-08  0.1529068662875123E-03  0.2313180965539175E-08  0.7298220409724032E-14  0.7830166350953741E-04  0.1180997431881520E-08  0.3942448757364546E-14  0.3294734669638310E-20  0.3728444553331860E-04  0.5425102861688897E-09  0.1644524014840671E-14  0.1520475886984781E-04  0.2035071645044132E-09  0.4314983605684225E-05
  0.5828743055955119E-06  0.9561488994939266E-03  0.3200561111630466E-03  0.4572695811354262E-08  0.1535099941852705E-03  0.2331465943910015E-08  0.7384927068300671E-14  0.7861051764309550E-04  0.1190332850432653E-08  0.3989287101394866E-14  0.3347028768346182E-20  0.3743151080120925E-04  0.5467986617850873E-09  0.1664061816423844E-14  0.1526473272501500E-04  0.2051158255459299E-09  0.4332003684991714E-05
  0.5851735207728260E-06  0.9599203452990133E-03  0.3213185445326940E-03  0.4608841552226848E-08  0.1541155009462894E-03  0.2349895458431870E-08  0.7472663845148269E-14  0.7892058996230532E-04  0.1199742062096258E-08  0.4036681908270817E-14  0.3400152879918719E-20  0.3757915612544284E-04  0.5511209354619274E-09  0.1683831736816755E-14  0.1532494312967887E-04  0.2067372024720657E-09  0.4349090895071143E-05
  0.5874818054705852E-06  0.9637066664734544E-03  0.3225859572030110E-03  0.4645273012106464E-08  0.1547233959523374E-03  0.2368470651599723E-08  0.7561442978553305E-14  0.7923188527145124E-04  0.1209225650174577E-08  0.4084639789031068E-14  0.3454120178312336E-20  0.3772738379364735E-04  0.5554773751487356E-09  0.1703836533699342E-14  0.1538539101674407E-04  0.2083713957963201E-09  0.4366245500673063E-05
  0.5897991954645629E-06  0.9675079216827309E-03  0.3238583688113632E-03  0.4681992449476485E-08  0.1553336886221752E-03  0.2387192674939346E-08  0.7651276852198315E-14  0.7954440839376094E-04  0.1218784202580531E-08  0.4133167433256238E-14  0.3508944046580163E-20  0.3787619610247095E-04  0.5598682509128287E-09  0.1724078997513958E-14  0.1544607732279368E-04  0.2100185068266966E-09  0.4383467767591930E-05
  0.5921257266716543E-06  0.9713241698236413E-03  0.3251357990725464E-03  0.4719002140672349E-08  0.1559463884117015E-03  0.2406062689078685E-08  0.7742177996889264E-14  0.7985816417147994E-04  0.1228418311874167E-08  0.4182271610002023E-14  0.3564638080190813E-20  0.3802559535761737E-04  0.5642938349562558E-09  0.1744561951854598E-14  0.1550700298810371E-04  0.2116786376719819E-09  0.4400757962670228E-05
  0.5944614351504328E-06  0.9751554700252119E-03  0.3264182677790907E-03  0.4756304380022656E-08  0.1565615048140991E-03  0.2425081863819805E-08  0.7834159092303419E-14  0.8017315746594663E-04  0.1238128575299392E-08  0.4231959168743369E-14  0.3621216090399833E-20  0.3817558387388170E-04  0.5687544016326719E-09  0.1765288253860755E-14  0.1556816895665767E-04  0.2133518912480760E-09  0.4418116353802586E-05
  0.5968063571017088E-06  0.9790018816496133E-03  0.3277057948015681E-03  0.4793901479991397E-08  0.1571790473599824E-03  0.2444251378211401E-08  0.7927232968757997E-14  0.8048939315766750E-04  0.1247915594820989E-08  0.4282237040329900E-14  0.3678692107674657E-20  0.3832616397518622E-04  0.5732502274643447E-09  0.1786260794615955E-14  0.1562957617616113E-04  0.2150383712843721E-09  0.4435543209939942E-05
  0.5991605288690915E-06  0.9828634642930791E-03  0.3289984000888990E-03  0.4831795771321298E-08  0.1577990256175444E-03  0.2463572420621893E-08  0.8021412608999822E-14  0.8080687614639267E-04  0.1257779977161940E-08  0.4333112237952670E-14  0.3737080385173929E-20  0.3847733799461630E-04  0.5777815911592957E-09  0.1807482499551019E-14  0.1569122559805645E-04  0.2167381823301857E-09  0.4453038801093688E-05
  0.6015239869395511E-06  0.9867402777868270E-03  0.3302961036686618E-03  0.4869989603178302E-08  0.1584214491927053E-03  0.2483046188813087E-08  0.8116711150016252E-14  0.8112561135119179E-04  0.1267722333841031E-08  0.4384591858122412E-14  0.3796395402282041E-20  0.3862910827445658E-04  0.5823487736285776E-09  0.1828956328852127E-14  0.1575311817753750E-04  0.2184514297612365E-09  0.4470603398339866E-05
  0.6038967679439854E-06  0.9906323821979879E-03  0.3315989256474025E-03  0.4908485343297188E-08  0.1590463277292608E-03  0.2502673890014420E-08  0.8213141884867601E-14  0.8144560371053010E-04  0.1277743281210761E-08  0.4436683081659408E-14  0.3856651868199778E-20  0.3878147716622719E-04  0.5869520580036871E-09  0.1850685277873719E-14  0.1581525487356438E-04  0.2201782197861798E-09  0.4488237273823350E-05
  0.6062789086577866E-06  0.9945398378305324E-03  0.3329068862109461E-03  0.4947285378128347E-08  0.1596736709090316E-03  0.2522456740997801E-08  0.8310718264541354E-14  0.8176685818234495E-04  0.1287843440495547E-08  0.4489393174695111E-14  0.3917864725591947E-20  0.3893444703072020E-04  0.5915917296541156E-09  0.1872672377556314E-14  0.1587763664887837E-04  0.2219186594531909E-09  0.4505940700762073E-05
  0.6086704460014119E-06  0.9984627052262061E-03  0.3342200056247088E-03  0.4986392112985713E-08  0.1603034884520130E-03  0.2542395968153037E-08  0.8409453899828395E-14  0.8208937974412251E-04  0.1298023437830236E-08  0.4542729489685685E-14  0.3980049154292909E-20  0.3908802023803610E-04  0.5962680762050398E-09  0.1894920694849277E-14  0.1594026447001674E-04  0.2236728566566000E-09  0.4523713953451242E-05
  0.6110714170409556E-06  0.1002401045165467E-02  0.3355383042340121E-03  0.5025807972195865E-08  0.1609357901165257E-03  0.2562492807563847E-08  0.8509362563221532E-14  0.8241317339297475E-04  0.1308283904298917E-08  0.4596699466437557E-14  0.4043220575070917E-20  0.3924219916762052E-04  0.6009813875551504E-09  0.1917433333138626E-14  0.1600313930732776E-04  0.2254409201435815E-09  0.4541557307267595E-05
  0.6134818589887230E-06  0.1006354918668424E-02  0.3368618024643974E-03  0.5065535399248308E-08  0.1615705856993668E-03  0.2582748505084494E-08  0.8610458190836568E-14  0.8273824414571704E-04  0.1318625475974039E-08  0.4651310633145189E-14  0.4107394653452201E-20  0.3939698620830107E-04  0.6057319558946229E-09  0.1940213432679906E-14  0.1606626213498571E-04  0.2272229595208941E-09  0.4559471038673652E-05
  0.6159018092038085E-06  0.1010324386995785E-02  0.3381905208219424E-03  0.5105576856946948E-08  0.1622078850359611E-03  0.2603164316417010E-08  0.8712754884356211E-14  0.8306459703894544E-04  0.1329048793955845E-08  0.4706570607441143E-14  0.4172587303605761E-20  0.3955238375832430E-04  0.6105200757232301E-09  0.1963264171036216E-14  0.1612963393100594E-04  0.2290190852616758E-09  0.4577455425222012E-05
  0.6183313051926731E-06  0.1014309511649803E-02  0.3395244798935782E-03  0.5145934827562744E-08  0.1628476980005138E-03  0.2623741507189037E-08  0.8816266912997061E-14  0.8339223712911495E-04  0.1339554504412106E-08  0.4762487097458652E-14  0.4238814692289801E-20  0.3970839422539283E-04  0.6153460438685977E-09  0.1986588763521435E-14  0.1619325567726005E-04  0.2308294087122919E-09  0.4595510745559631E-05
  0.6207703846097266E-06  0.1018310354375227E-02  0.3408637003474082E-03  0.5186611812987594E-08  0.1634900345061628E-03  0.2644481353032277E-08  0.8921008715499980E-14  0.8372116949261762E-04  0.1350143258618184E-08  0.4819067902906790E-14  0.4306093242860811E-20  0.3986502002670258E-04  0.6202101595046041E-09  0.2010190463648715E-14  0.1625712835949103E-04  0.2326540420992369E-09  0.4613637279432140E-05
  0.6232190852579110E-06  0.1022326977160261E-02  0.3422082029330281E-03  0.5227610334889418E-08  0.1641349045051329E-03  0.2665385139661574E-08  0.9026994902144099E-14  0.8405139922586124E-04  0.1360815712997396E-08  0.4876320916158432E-14  0.4374439639346283E-20  0.4002226358898028E-04  0.6251127241699257E-09  0.2034072563584301E-14  0.1632125296732858E-04  0.2344930985360915E-09  0.4631835307688187E-05
  0.6256774450892862E-06  0.1026359442237518E-02  0.3435580084818467E-03  0.5268932934868469E-08  0.1647823179888890E-03  0.2686454162954606E-08  0.9134240256784746E-14  0.8438293144534806E-04  0.1371572529161712E-08  0.4934254123351132E-14  0.4443870830582062E-20  0.4018012734852093E-04  0.6300540417867291E-09  0.2058238394606749E-14  0.1638563049430440E-04  0.2363466920305343E-09  0.4650105112283767E-05
  0.6281455022056186E-06  0.1030407812084992E-02  0.3449131379074087E-03  0.5310582174614890E-08  0.1654322849882915E-03  0.2707689729032222E-08  0.9242759738915612E-14  0.8471577128775426E-04  0.1382414373952761E-08  0.4992875605501079E-14  0.4514404034415367E-20  0.4033861375122555E-04  0.6350344186795106E-09  0.2082691327571584E-14  0.1645026193786754E-04  0.2382149374914090E-09  0.4668446976286595E-05
  0.6306232948589713E-06  0.1034472149427017E-02  0.3462736122057183E-03  0.5352560636067505E-08  0.1660848155737508E-03  0.2729093154339398E-08  0.9352568485755375E-14  0.8504992391000909E-04  0.1393341919483171E-08  0.5052193539630291E-14  0.4586056741974524E-20  0.4049772525263905E-04  0.6400541635940849E-09  0.2107434773381499E-14  0.1651514829939989E-04  0.2400979507358474E-09  0.4686861183880489E-05
  0.6331108614522973E-06  0.1038552517235238E-02  0.3476394524555642E-03  0.5394870921573872E-08  0.1667399198553841E-03  0.2750665765726848E-08  0.9463681814359161E-14  0.8538539448937504E-04  0.1404355843178232E-08  0.5112216199907201E-14  0.4658846722006462E-20  0.4065746431798826E-04  0.6451135877167239E-09  0.2132472183462126E-14  0.1658029058423164E-04  0.2419958484964484E-09  0.4705348020369764E-05
  0.6356082405400344E-06  0.1042648978729595E-02  0.3490106798188457E-03  0.5437515654051596E-08  0.1673976079831710E-03  0.2772408900533271E-08  0.9576115223755040E-14  0.8572218822352776E-04  0.1415456827817888E-08  0.5172951958800786E-14  0.4732792025283070E-20  0.4081783342221999E-04  0.6502130046934460E-09  0.2157807050243461E-14  0.1664568980165688E-04  0.2439087484285150E-09  0.4723907772183652E-05
  0.6381154708287025E-06  0.1046761597379290E-02  0.3503873155409002E-03  0.5480497477150919E-08  0.1680578901471112E-03  0.2794323906668252E-08  0.9689884397105947E-14  0.8606031033063661E-04  0.1426645561579061E-08  0.5234409288248415E-14  0.4807910989077460E-20  0.4097883505003945E-04  0.6553527306494594E-09  0.2183442907647010E-14  0.1671134696494918E-04  0.2458367691173465E-09  0.4742540726880732E-05
  0.6406325911775042E-06  0.1050890436903774E-02  0.3517693809508327E-03  0.5523819055418597E-08  0.1687207765773818E-03  0.2816412142695813E-08  0.9805005203897261E-14  0.8639976604944532E-04  0.1437922738078309E-08  0.5296596760837567E-14  0.4884222241711312E-20  0.4114047169594865E-04  0.6605330842087574E-09  0.2209383331578727E-14  0.1677726309137729E-04  0.2477800300855899E-09  0.4761247173153379E-05
  0.6431596405989270E-06  0.1055035561273738E-02  0.3531568974618451E-03  0.5567483074463075E-08  0.1693862775444961E-03  0.2838674977918633E-08  0.9921493702150390E-14  0.8674056063935322E-04  0.1449289056414826E-08  0.5359523051001598E-14  0.4961744707174366E-20  0.4130274586428502E-04  0.6657543865138699E-09  0.2235631940427801E-14  0.1684343920222090E-04  0.2497386518006490E-09  0.4780027400832246E-05
  0.6456966582593469E-06  0.1059197034712093E-02  0.3545498865715679E-03  0.5611492241120953E-08  0.1700544033594620E-03  0.2861113792462922E-08  0.1003936614066263E-13  0.8708269938049655E-04  0.1460745221213774E-08  0.5423196936229691E-14  0.5040497609817254E-20  0.4146566006926017E-04  0.6710169612457708E-09  0.2262192395571371E-14  0.1690987632278643E-04  0.2517127556821519E-09  0.4798881700890728E-05
  0.6482436834796370E-06  0.1063374921694974E-02  0.3559483698623932E-03  0.5655849283624787E-08  0.1707251643739423E-03  0.2883729977363984E-08  0.1015863896127367E-13  0.8742618757383018E-04  0.1472291942669963E-08  0.5487627298291211E-14  0.5120500479118808E-20  0.4162921683499882E-04  0.6763211346439411E-09  0.2289068401885244E-14  0.1697657548242290E-04  0.2537024641094770E-09  0.4817810365449485E-05
  0.6508007557357756E-06  0.1067569286952734E-02  0.3573523690018086E-03  0.5700556951772207E-08  0.1713985709804142E-03  0.2906524934652432E-08  0.1027932880115899E-13  0.8777103054120969E-04  0.1483929936591875E-08  0.5552823124474576E-14  0.5201773154529022E-20  0.4179341869557785E-04  0.6816672355265933E-09  0.2316263708260663E-14  0.1704353771453787E-04  0.2557079004293404E-09  0.4836813687780954E-05
  0.6533679146594586E-06  0.1071780195470942E-02  0.3587619057427324E-03  0.5745618017096365E-08  0.1720746336123306E-03  0.2929500077441104E-08  0.1040145249515051E-13  0.8811723362547374E-04  0.1495659924446035E-08  0.5618793508840874E-14  0.5284335790388911E-20  0.4195826819506550E-04  0.6870555953110537E-09  0.2343782108127239E-14  0.1711076405661344E-04  0.2577291889634405E-09  0.4855891962313890E-05
  0.6559452000387142E-06  0.1076007712491394E-02  0.3601770019238504E-03  0.5791035273037744E-08  0.1727533627442815E-03  0.2952656830012661E-08  0.1052502707808485E-13  0.8846480219052680E-04  0.1507482633401734E-08  0.5685547653492348E-14  0.5368208860928425E-20  0.4212376788756085E-04  0.6924865480343060E-09  0.2371627439982073E-14  0.1717825555022227E-04  0.2597664550161655E-09  0.4875045484637920E-05
  0.6585326518185183E-06  0.1080251903513123E-02  0.3615976794699538E-03  0.5836811535117316E-08  0.1734347688921560E-03  0.2975996627907870E-08  0.1065006978717940E-13  0.8881374162142209E-04  0.1519398796376106E-08  0.5753094869855969E-14  0.5453413165343712E-20  0.4228992033723316E-04  0.6979604303736986E-09  0.2399803587925178E-14  0.1724601324104378E-04  0.2618198248823605E-09  0.4894274551508124E-05
  0.6611303101014152E-06  0.1084512834293409E-02  0.3630239603922789E-03  0.5882949641111071E-08  0.1741188626133052E-03  0.2999520918014594E-08  0.1077659806443675E-13  0.8916405732444492E-04  0.1531409152079556E-08  0.5821444579982248E-14  0.5539969832954956E-20  0.4245672811836174E-04  0.7034775816678134E-09  0.2428314482201254E-14  0.1731403817888022E-04  0.2638894258551557E-09  0.4913579460849624E-05
