        5000          14
      0    0    1    0    1    2    0    1    2    3    0    1    2    0
      2.   2.   6.   2.   6.  10.   2.   6.  10.  14.   2.   6.  10.   2.
    -0.2778680221271819E+04 -0.4707350513769633E+03 -0.4521803097175930E+03 -0.1131365998621075E+03 -0.1043407716705770E+03 -0.8814535721715956E+02 -0.2557338192776344E+02 -0.2169893344788346E+02 -0.1460961786840713E+02 -0.5012380494120783E+01 -0.4182016848928741E+01 -0.2850879870693340E+01 -0.7142032958981142E+00 -0.2610460142111707E+00
  0.5926148063074184E-06  0.8421417534785208E-03  0.2805904114954828E-03  0.3692198587058876E-08  0.1332033171620871E-03  0.1858509226327117E-08  0.5334122487488765E-14  0.6638715864656011E-04  0.9189480817553960E-09  0.2745639900022923E-14  0.1899818402001601E-20  0.2840997487507265E-04  0.3683401560269043E-09  0.8735303677628813E-15  0.7260154598410945E-05
  0.5949524440174405E-06  0.8454635210082195E-03  0.2816971801762868E-03  0.3721384299214527E-08  0.1337287280584047E-03  0.1873200179166709E-08  0.5397494666196154E-14  0.6664901801516216E-04  0.9262120881642888E-09  0.2778259545113209E-14  0.1929972359245123E-20  0.2852203597596054E-04  0.3712517734589980E-09  0.8839083676498206E-15  0.7288791755623896E-05
  0.5972993028100362E-06  0.8487983903846933E-03  0.2828083142178567E-03  0.3750800714206429E-08  0.1342562113011411E-03  0.1888007258844979E-08  0.5461619738351324E-14  0.6691191021983319E-04  0.9335335140006070E-09  0.2811266728040418E-14  0.1960604921138630E-20  0.2863453907267062E-04  0.3741864062074920E-09  0.8944096634100480E-15  0.7317541864643919E-05
  0.5996554190588332E-06  0.8521464132798144E-03  0.2839238308365717E-03  0.3780449655643297E-08  0.1347857750633440E-03  0.1902931383295653E-08  0.5526506648686872E-14  0.6717583933393580E-04  0.9409128131407303E-09  0.2844666052938551E-14  0.1991723684092377E-20  0.2874748590837327E-04  0.3771442361987642E-09  0.9050357198572381E-15  0.7346405370937318E-05
  0.6020208292809394E-06  0.8555076415692025E-03  0.2850437473166971E-03  0.3810332961548503E-08  0.1353174275502886E-03  0.1917973477708243E-08  0.5592164448202747E-14  0.6744080944689438E-04  0.9483504430486914E-09  0.2878462178640743E-14  0.2023336365086758E-20  0.2886087823311244E-04  0.3801254467972255E-09  0.9157880192076937E-15  0.7375382721726919E-05
  0.6043955701375083E-06  0.8588821273330286E-03  0.2861680810106516E-03  0.3840452484474025E-08  0.1358511769996037E-03  0.1933134474585390E-08  0.5658602295428730E-14  0.6770682466425819E-04  0.9558468648045332E-09  0.2912659819329104E-14  0.2055450803585995E-20  0.2897471780383260E-04  0.3831302228166841E-09  0.9266680612870953E-15  0.7404474365999001E-05
  0.6067796784343078E-06  0.8622699228568201E-03  0.2872968493392763E-03  0.3870810091615281E-08  0.1363870316814002E-03  0.1948415313800676E-08  0.5725829457701944E-14  0.6797388910776519E-04  0.9634025431328927E-09  0.2947263745192287E-14  0.2088074963482194E-20  0.2908900638440606E-04  0.3861587505318041E-09  0.9376773637397077E-15  0.7433680754510227E-05
  0.6091731911222903E-06  0.8656710806322710E-03  0.2884300697921041E-03  0.3901407664926868E-08  0.1369249998983989E-03  0.1963816942656883E-08  0.5793855312459523E-14  0.6824200691540561E-04  0.9710179464318069E-09  0.2982278783090872E-14  0.2121216935070261E-20  0.2920374574566021E-04  0.3892112176896516E-09  0.9488174622400733E-15  0.7463002339794634E-05
  0.6115761452981655E-06  0.8690856533580537E-03  0.2895677599276304E-03  0.3932247101239240E-08  0.1374650899860585E-03  0.1979340315944714E-08  0.5862689348546637E-14  0.6851118224148617E-04  0.9786935468017489E-09  0.3017709817230639E-14  0.2154884937054154E-20  0.2931893766540498E-04  0.3922878135213327E-09  0.9600899107072164E-15  0.7492439576170644E-05
  0.6139885782049757E-06  0.8725136939406361E-03  0.2907099373735853E-03  0.3963330312376275E-08  0.1380073103127054E-03  0.1994986396001985E-08  0.5932341167540071E-14  0.6878141925669429E-04  0.9864298200748949E-09  0.3053561789843867E-14  0.2189087318584993E-20  0.2943458392846033E-04  0.3953887287537248E-09  0.9714962815213963E-15  0.7521992919748088E-05
  0.6164105272326721E-06  0.8759552554950998E-03  0.2918566198272061E-03  0.3994659225273795E-08  0.1385516692796626E-03  0.2010756152773274E-08  0.6002820485087512E-14  0.6905272214816274E-04  0.9942272458446188E-09  0.3089839701878698E-14  0.2223832561331508E-20  0.2955068632668385E-04  0.3985141556212984E-09  0.9830381657434326E-15  0.7551662828435263E-05
  0.6188420299186955E-06  0.8794103913459625E-03  0.2930078250555112E-03  0.4026235782099014E-08  0.1390981753213802E-03  0.2026650563870050E-08  0.6074137132262763E-14  0.6932509511953435E-04  0.1002086307495222E-08  0.3126548613696710E-14  0.2259129281583347E-20  0.2966724665899858E-04  0.4016642878780345E-09  0.9947171733366383E-15  0.7581449761946031E-05
  0.6212831239485570E-06  0.8828791550280027E-03  0.2941635708955757E-03  0.4058061940370933E-08  0.1396468369055657E-03  0.2042670614631276E-08  0.6146301056937041E-14  0.6959854239102723E-04  0.1010007492231899E-08  0.3163693645778768E-14  0.2294986232387783E-20  0.2978426673142081E-04  0.4048393208094348E-09  0.1006534933391389E-14  0.7611354181806935E-05
  0.6237338471564228E-06  0.8863616002870902E-03  0.2953238752548071E-03  0.4090139673081679E-08  0.1401976625333154E-03  0.2058817298184485E-08  0.6219322325166580E-14  0.6987306819949992E-04  0.1017991291110938E-08  0.3201279979439270E-14  0.2331412305720312E-20  0.2990174835708801E-04  0.4080394512446278E-09  0.1018493094352358E-14  0.7641376551364329E-05
  0.6261942375257002E-06  0.8898577810810170E-03  0.2964887561112224E-03  0.4122470968818821E-08  0.1407506607392455E-03  0.2075091615507347E-08  0.6293211122596713E-14  0.7014867679851714E-04  0.1026038199070161E-08  0.3239312857548864E-14  0.2368416534689724E-20  0.3001969335628696E-04  0.4112648775685692E-09  0.1030593324248454E-14  0.7671517335791576E-05
  0.6286643331896267E-06  0.8933677515803322E-03  0.2976582315137269E-03  0.4155057831888632E-08  0.1413058400916248E-03  0.2091494575489717E-08  0.6367977755882636E-14  0.7042537245841559E-04  0.1034148714959605E-08  0.3277797585265769E-14  0.2406008095778159E-20  0.3013810355648190E-04  0.4145157997343403E-09  0.1042837310925491E-14  0.7701777002096229E-05
  0.6311441724318605E-06  0.8968915661691810E-03  0.2988323195823931E-03  0.4187902282440331E-08  0.1418632091925068E-03  0.2108027194996175E-08  0.6443632654127051E-14  0.7070315946637004E-04  0.1042323341572447E-08  0.3316739530775766E-14  0.2444196311116722E-20  0.3025698079234279E-04  0.4177924192755431E-09  0.1055226762281616E-14  0.7732156019127263E-05
  0.6336337936870744E-06  0.9004292794461479E-03  0.3000110385087414E-03  0.4221006356591320E-08  0.1424227766778634E-03  0.2124690498929061E-08  0.6520186370334889E-14  0.7098204212645969E-04  0.1050562585676166E-08  0.3356144126040994E-14  0.2482990650797217E-20  0.3037632690577377E-04  0.4210949393187923E-09  0.1067763406505542E-14  0.7762654857582336E-05
  0.6361332355415508E-06  0.9039809462250986E-03  0.3011944065560216E-03  0.4254372106553393E-08  0.1429845512177179E-03  0.2141485520292010E-08  0.6597649582885310E-14  0.7126202475973470E-04  0.1058866958043966E-08  0.3396016867557638E-14  0.2522400735220570E-20  0.3049614374594163E-04  0.4244235645963076E-09  0.1080448992317608E-14  0.7793273990015087E-05
  0.6386425367337808E-06  0.9075466215360327E-03  0.3023824420594961E-03  0.4288001600759957E-08  0.1435485415162800E-03  0.2158413300253981E-08  0.6676033097021209E-14  0.7154311170428337E-04  0.1067236973486429E-08  0.3436363317122616E-14  0.2562436337482525E-20  0.3061643316930445E-04  0.4277785014586052E-09  0.1093285289213698E-14  0.7824013890842430E-05
  0.6411617361550631E-06  0.9111263606259321E-03  0.3035751634267229E-03  0.4321896923994248E-08  0.1441147563120800E-03  0.2175474888213805E-08  0.6755347846356388E-14  0.7182530731529905E-04  0.1075673150883434E-08  0.3477189102609375E-14  0.2603107385797214E-20  0.3073719703964036E-04  0.4311599578872881E-09  0.1106274087712068E-14  0.7854875036351906E-05
  0.6436908728501085E-06  0.9147202189596177E-03  0.3047725891378414E-03  0.4356060177518564E-08  0.1446832043781041E-03  0.2192671341865233E-08  0.6835604894400667E-14  0.7210861596514747E-04  0.1084176013216319E-08  0.3518499918752908E-14  0.2644423965959184E-20  0.3085843722807629E-04  0.4345681435079401E-09  0.1119417199603096E-14  0.7885857904709068E-05
  0.6462299860176437E-06  0.9183282522206078E-03  0.3059747377458578E-03  0.4390493479204521E-08  0.1452538945219306E-03  0.2210003727262498E-08  0.6916815436103081E-14  0.7239304204343478E-04  0.1092746087600302E-08  0.3560301527944092E-14  0.2686396323844503E-20  0.3098015561311712E-04  0.4380032696031188E-09  0.1132716458202004E-14  0.7916962975964858E-05
  0.6487791150110192E-06  0.9219505163119808E-03  0.3071816278769327E-03  0.4425198963664344E-08  0.1458268355858657E-03  0.2227473118886406E-08  0.6998990799413443E-14  0.7267858995707516E-04  0.1101383905317153E-08  0.3602599761033467E-14  0.2729034867951569E-20  0.3110235408067456E-04  0.4414655491254543E-09  0.1146173718604581E-14  0.7948190732063070E-05
  0.6513382993388198E-06  0.9255870673572391E-03  0.3083932782306690E-03  0.4460178782383175E-08  0.1464020364470809E-03  0.2245080599710935E-08  0.7082142446862427E-14  0.7296526413035920E-04  0.1110090001848133E-08  0.3645400518144560E-14  0.2772350171982241E-20  0.3122503452409649E-04  0.4449551967108480E-09  0.1159790857945942E-14  0.7979541656847778E-05
  0.6539075786654761E-06  0.9292379617011789E-03  0.3096097075804022E-03  0.4495435103852459E-08  0.1469795060177498E-03  0.2262827261270371E-08  0.7166281977160452E-14  0.7325306900502236E-04  0.1118864916907181E-08  0.3688709769496872E-14  0.2816352977463938E-20  0.3134819884419617E-04  0.4484724286917801E-09  0.1173569775662368E-14  0.8011016236070846E-05
  0.6564869928118797E-06  0.9329032559107622E-03  0.3108309347734898E-03  0.4530970113704349E-08  0.1475592532451869E-03  0.2280714203726970E-08  0.7251421126815542E-14  0.7354200904031374E-04  0.1127709194474375E-08  0.3732533556238651E-14  0.2861054196413358E-20  0.3147184894928173E-04  0.4520174631107175E-09  0.1187512393756250E-14  0.8042614957399448E-05
  0.6590765817560007E-06  0.9365830067759923E-03  0.3120569787316045E-03  0.4566786014847205E-08  0.1481412871119851E-03  0.2298742535939157E-08  0.7337571771770408E-14  0.7383208871306502E-04  0.1136623382829655E-08  0.3776877991289548E-14  0.2906464914042476E-20  0.3159598675518567E-04  0.4555905197336313E-09  0.1201620657064181E-14  0.8074338310423595E-05
  0.6616763856335063E-06  0.9402772713107925E-03  0.3132878584510253E-03  0.4602885027602138E-08  0.1487256166361555E-03  0.2316913375530261E-08  0.7424745929058994E-14  0.7412331251775989E-04  0.1145608034586801E-08  0.3821749260193284E-14  0.2952596391507483E-20  0.3172061418529456E-04  0.4591918200636196E-09  0.1215896533528235E-14  0.8106186786663749E-05
  0.6642864447383839E-06  0.9439861067538899E-03  0.3145235930029335E-03  0.4639269389840657E-08  0.1493122508712670E-03  0.2335227848957794E-08  0.7512955758482680E-14  0.7441568496660358E-04  0.1154663706727698E-08  0.3867153621980456E-14  0.2999460068701372E-20  0.3184573317057875E-04  0.4628215873546379E-09  0.1230342014470472E-14  0.8138160879578396E-05
  0.6669067995235653E-06  0.9477095705696998E-03  0.3157642015337063E-03  0.4675941357123380E-08  0.1499011989065857E-03  0.2353687091583284E-08  0.7602213564306427E-14  0.7470921058959255E-04  0.1163790960636859E-08  0.3913097410041585E-14  0.3047067567090830E-20  0.3197134564962230E-04  0.4664800466253388E-09  0.1244959114870697E-14  0.8170261084571714E-05
  0.6695374906015531E-06  0.9514477204492164E-03  0.3170097032652142E-03  0.4712903202839864E-08  0.1504924698672164E-03  0.2372292247742646E-08  0.7692531796975039E-14  0.7500389393458484E-04  0.1172990362136225E-08  0.3959587033010542E-14  0.3095430692598168E-20  0.3209745356865300E-04  0.4701674246730200E-09  0.1259749873647526E-14  0.8202487899001211E-05
  0.6721785587450511E-06  0.9552006143109050E-03  0.3182601174951181E-03  0.4750157218349519E-08  0.1510860729142435E-03  0.2391044470817129E-08  0.7783923054849854E-14  0.7529973956737042E-04  0.1182262481520239E-08  0.4006628975658465E-14  0.3144561438528993E-20  0.3222405888157248E-04  0.4738839500876841E-09  0.1274716353942783E-14  0.8234841822185456E-05
  0.6748300448875954E-06  0.9589683103015990E-03  0.3195154635971677E-03  0.4787705713123656E-08  0.1516820172448729E-03  0.2409944923304803E-08  0.7876400085966024E-14  0.7559675207174170E-04  0.1191607893591197E-08  0.4054229799798295E-14  0.3194471988546341E-20  0.3235116354998639E-04  0.4776298532662073E-09  0.1289860643409287E-14  0.8267323355411781E-05
  0.6774919901241895E-06  0.9627508667974000E-03  0.3207757610215022E-03  0.4825551014888639E-08  0.1522803120925740E-03  0.2428994776892626E-08  0.7969975789810712E-14  0.7589493604956466E-04  0.1201027177694882E-08  0.4102396145200062E-14  0.3245174719692013E-20  0.3247876954323489E-04  0.4814053664266224E-09  0.1305184854502045E-14  0.8299933001944054E-05
  0.6801644357119404E-06  0.9665483424045807E-03  0.3220410292949508E-03  0.4863695469770188E-08  0.1528809667272231E-03  0.2448195212529073E-08  0.8064663219122388E-14  0.7619429612084994E-04  0.1210520917756474E-08  0.4151134730517049E-14  0.3296682205455887E-20  0.3260687883842307E-04  0.4852107236225138E-09  0.1320691124772915E-14  0.8332671267030465E-05
  0.6828474230706993E-06  0.9703607959604937E-03  0.3233112880213349E-03  0.4902141442438803E-08  0.1534839904552471E-03  0.2467547420497341E-08  0.8160475581711515E-14  0.7649483692382452E-04  0.1220089702316750E-08  0.4200452354222945E-14  0.3349007218893915E-20  0.3273549342045150E-04  0.4890461607575252E-09  0.1336381617168766E-14  0.8365538657911355E-05
  0.6855409937837021E-06  0.9741882865344794E-03  0.3245865568817718E-03  0.4940891316256349E-08  0.1540893926197663E-03  0.2487052600489134E-08  0.8257426242302850E-14  0.7679656311500340E-04  0.1229734124568561E-08  0.4250355895560143E-14  0.3402162735795630E-20  0.3286461528204703E-04  0.4929119155999836E-09  0.1352258520333177E-14  0.8398535683827049E-05
  0.6882451895982147E-06  0.9780308734287835E-03  0.3258668556349794E-03  0.4979947493423799E-08  0.1546971826007407E-03  0.2506711961679032E-08  0.8355528724399653E-14  0.7709947936926161E-04  0.1239454782393610E-08  0.4300852315499307E-14  0.3456161937901917E-20  0.3299424642379363E-04  0.4968082277976384E-09  0.1368324048911727E-14  0.8431662856025764E-05
  0.6909600524261804E-06  0.9818886161794727E-03  0.3271522041175816E-03  0.5019312395130142E-08  0.1553073698151138E-03  0.2526526722799442E-08  0.8454796712170032E-14  0.7740359037990682E-04  0.1249252278399510E-08  0.4351948657710326E-14  0.3511018216173868E-20  0.3312438885416332E-04  0.5007353388925160E-09  0.1384580443860902E-14  0.8464920687771491E-05
  0.6936856243448685E-06  0.9857615745573571E-03  0.3284426222444158E-03  0.5058988461702467E-08  0.1559199637169594E-03  0.2546498112216147E-08  0.8555244052355692E-14  0.7770890085875166E-04  0.1259127219957139E-08  0.4403652049544810E-14  0.3566745174113503E-20  0.3325504458954723E-04  0.5046934923358937E-09  0.1401029972760686E-14  0.8498309694351975E-05
  0.6964219475975271E-06  0.9896498085689154E-03  0.3297381300088410E-03  0.5098978152757239E-08  0.1565349737976270E-03  0.2566627368004454E-08  0.8656884756203374E-14  0.7801541553618691E-04  0.1269080219238291E-08  0.4455969703030268E-14  0.3623356631137209E-20  0.3338621565428693E-04  0.5086829335033897E-09  0.1417674930130851E-14  0.8531830393086653E-05
  0.6991690645940378E-06  0.9935533784572227E-03  0.3310387474830470E-03  0.5139283947352762E-08  0.1571524095858896E-03  0.2586915738025931E-08  0.8759733001419228E-14  0.7832313916125458E-04  0.1279111893253620E-08  0.4508908915876073E-14  0.3680866626002724E-20  0.3351790408070563E-04  0.5127039097101743E-09  0.1434517637751014E-14  0.8565483303334695E-05
  0.7019270179115727E-06  0.9974723447028848E-03  0.3323444948183655E-03  0.5179908344142857E-08  0.1577722806480903E-03  0.2607364480005771E-08  0.8863803134146413E-14  0.7863207650172145E-04  0.1289222863890894E-08  0.4562477072491412E-14  0.3739289420290501E-20  0.3365011190913972E-04  0.5167566702263007E-09  0.1451560444984495E-14  0.8599268946503020E-05
  0.7046958502952547E-06  0.1001406768024973E-02  0.3336553922455816E-03  0.5220853861531744E-08  0.1583945965882913E-03  0.2627974861610752E-08  0.8969109670966196E-14  0.7894223234415297E-04  0.1299413757953541E-08  0.4616681645015291E-14  0.3798639501940341E-20  0.3378284118797028E-04  0.5208414662921566E-09  0.1468805729106017E-14  0.8633187846054382E-05
  0.7074756046588197E-06  0.1005356709381963E-02  0.3349714600752475E-03  0.5262123037830156E-08  0.1590193670484218E-03  0.2648748160527812E-08  0.9075667300922798E-14  0.7925361149398711E-04  0.1309685207199501E-08  0.4671530194358812E-14  0.3858931588844152E-20  0.3391609397365491E-04  0.5249585511340372E-09  0.1486255895633308E-14  0.8667240527515457E-05
  0.7102663240852816E-06  0.1009322229972681E-02  0.3362927186979961E-03  0.5303718431412689E-08  0.1596466017084274E-03  0.2669685664543260E-08  0.9183490887572329E-14  0.7956621877560893E-04  0.1320037848380393E-08  0.4727030371259804E-14  0.3920180632495734E-20  0.3404987233075939E-04  0.5291081799798441E-09  0.1503913378662636E-14  0.8701427518484988E-05
  0.7130680518276008E-06  0.1013303391237250E-02  0.3376191885848573E-03  0.5345642620876383E-08  0.1602763102864204E-03  0.2690788671622598E-08  0.9292595471056052E-14  0.7988005903242524E-04  0.1330472323280982E-08  0.4783189917350007E-14  0.3982401821698495E-20  0.3418417833198980E-04  0.5332906100749054E-09  0.1521780641208332E-14  0.8735749348641945E-05
  0.7158808313093531E-06  0.1017300254858037E-02  0.3389508902875745E-03  0.5387898205200571E-08  0.1609085025388295E-03  0.2712058489990980E-08  0.9402996270198263E-14  0.8019513712693950E-04  0.1340989278758964E-08  0.4840016666234914E-14  0.4045610586332008E-20  0.3431901405822445E-04  0.5375061006979216E-09  0.1539860175546343E-14  0.8770206549753730E-05
  0.7187047061254045E-06  0.1021312882760616E-02  0.3402878444389227E-03  0.5430487803907985E-08  0.1615431882605514E-03  0.2733496438214309E-08  0.9514708684629127E-14  0.8051145794082705E-04  0.1351589366785065E-08  0.4897518544586463E-14  0.4109822601178361E-20  0.3445438159854623E-04  0.5417549131770385E-09  0.1558154503561880E-14  0.8804799655684409E-05
  0.7215397200425855E-06  0.1025341337114716E-02  0.3416300717530278E-03  0.5473414057227127E-08  0.1621803772851021E-03  0.2755103845280968E-08  0.9627748296932703E-14  0.8082902637501081E-04  0.1362273244483449E-08  0.4955703573248683E-14  0.4175053789809228E-20  0.3459028305027482E-04  0.5460373109060461E-09  0.1576666177101174E-14  0.8839529202402953E-05
  0.7243859170003702E-06  0.1029385680335193E-02  0.3429775930256877E-03  0.5516679626255946E-08  0.1628200794847691E-03  0.2776882050684209E-08  0.9742130874820490E-14  0.8114784734973702E-04  0.1373041574172461E-08  0.5014579868356509E-14  0.4241320328534647E-20  0.3472672051899923E-04  0.5503535593607064E-09  0.1595397778327434E-14  0.8874395727991566E-05
  0.7272433411115568E-06  0.1033445975082989E-02  0.3443304291346932E-03  0.5560287193126780E-08  0.1634623047707641E-03  0.2798832404505176E-08  0.9857872373330831E-14  0.8146792580465134E-04  0.1383895023405677E-08  0.5074155642467854E-14  0.4308638650414458E-20  0.3486369611861036E-04  0.5547039261152088E-09  0.1614351920081017E-14  0.8909399772653992E-05
  0.7301120366629517E-06  0.1037522284266106E-02  0.3456886010401521E-03  0.5604239461172631E-08  0.1641070630933771E-03  0.2820956267496602E-08  0.9974988937054398E-14  0.8178926669887547E-04  0.1394834265013285E-08  0.5134439205709162E-14  0.4377025449333424E-20  0.3500121197133374E-04  0.5590886808587573E-09  0.1633531246243886E-14  0.8944541878723875E-05
  0.7329920481160555E-06  0.1041614671040577E-02  0.3470521297848130E-03  0.5648539155094722E-08  0.1647543644421292E-03  0.2843255011167158E-08  0.1009349690238615E-13  0.8211187501108379E-04  0.1405859977143794E-08  0.5195438966934546E-14  0.4446497684141025E-20  0.3513927020776235E-04  0.5635080954122876E-09  0.1652938432108391E-14  0.8979822590673169E-05
  0.7358834201077529E-06  0.1045723198811447E-02  0.3484210364943913E-03  0.5693189021131416E-08  0.1654042188459283E-03  0.2865730017866464E-08  0.1021341279980404E-13  0.8243575573958043E-04  0.1416972843306070E-08  0.5257163434898708E-14  0.4517072582856956E-20  0.3527787296688957E-04  0.5679624437453176E-09  0.1672576184750442E-14  0.9015242455120548E-05
  0.7387861974510033E-06  0.1049847931233748E-02  0.3497953423778960E-03  0.5738191827228430E-08  0.1660566363732237E-03  0.2888382680870789E-08  0.1033475335617476E-13  0.8276091390237661E-04  0.1428173552411706E-08  0.5319621219443799E-14  0.4588767646943382E-20  0.3541702239614238E-04  0.5724520019929284E-09  0.1692447243407103E-14  0.9050802020839872E-05
  0.7417004251355363E-06  0.1053988932213491E-02  0.3511750687279581E-03  0.5783550363210430E-08  0.1667116271321622E-03  0.2911214404469405E-08  0.1045753549708693E-13  0.8308735453726841E-04  0.1439462798817726E-08  0.5382821032700366E-14  0.4661600655644994E-20  0.3555672065141450E-04  0.5769770484728832E-09  0.1712554379858678E-14  0.9086501838768690E-05
  0.7446261483285489E-06  0.1058146265908652E-02  0.3525602369211597E-03  0.5829267440953959E-08  0.1673692012707444E-03  0.2934226604051646E-08  0.1058177634921199E-13  0.8341508270191464E-04  0.1450841282369627E-08  0.5446771690302572E-14  0.4735589670397955E-20  0.3569696989709979E-04  0.5815378637028789E-09  0.1732900398815339E-14  0.9122342462016746E-05
  0.7475634123754049E-06  0.1062319996730164E-02  0.3539508684183658E-03  0.5875345894561741E-08  0.1680293689769819E-03  0.2957420706194641E-08  0.1070749324269312E-13  0.8374410347391505E-04  0.1462309708444760E-08  0.5511482112617859E-14  0.4810753039308820E-20  0.3583777230612578E-04  0.5861347304179349E-09  0.1753488138308341E-14  0.9158324445874563E-05
  0.7505122628003384E-06  0.1066510189342915E-02  0.3553469847650550E-03  0.5921788580538355E-08  0.1686921404790548E-03  0.2980798148751743E-08  0.1083470371356254E-13  0.8407442195088909E-04  0.1473868787996056E-08  0.5576961325991214E-14  0.4887109401704551E-20  0.3597913005998721E-04  0.5907679335879188E-09  0.1774320470085891E-14  0.9194448347822010E-05
  0.7534727453071591E-06  0.1070716908666751E-02  0.3567486075916547E-03  0.5968598377967317E-08  0.1693575260454702E-03  0.3004360380941662E-08  0.1096342550618757E-13  0.8440604325055471E-04  0.1485519237596096E-08  0.5643218464004213E-14  0.4964677692754744E-20  0.3612104534877991E-04  0.5954377604352123E-09  0.1795400300013710E-14  0.9230714727536966E-05
