        2000          11
      0    0    1    0    1    2    0    1    2    0    1
      2.   2.   6.   2.   6.  10.   2.   6.  10.   2.   6.
    -0.1224397777458488E+04 -0.1893401229314863E+03 -0.1777824488356298E+03 -0.4017566301887750E+02 -0.3522166163711714E+02 -0.2611886912838596E+02 -0.7856301677958808E+01 -0.6008338152913939E+01 -0.2777880839382477E+01 -0.9444143706592946E+00 -0.4572900578903393E+00
     0.6970406461851368E+00  0.4360957863454772E+01  0.5494907487286490E+01  0.1163987125354262E+02  0.1360255027170635E+02  0.1654459206412547E+02  0.2179679592718725E+02  0.2439985352305609E+02  0.2987458266300505E+02  0.3506977375309019E+02  0.3838826167340498E+02
  0.9750545729999905E-06  0.7661255504630948E-03  0.2491071490989036E-03  0.3571651198815344E-08  0.1113999182899081E-03  0.1667805008263148E-08  0.4722143620121488E-14  0.5080487026747135E-04  0.7387781526911562E-09  0.1995185798537530E-14  0.1786278965287162E-04  0.2267790044748984E-09
  0.9841286889446803E-06  0.7732549387257464E-03  0.2514252829644123E-03  0.3638437098709464E-08  0.1124365803211372E-03  0.1698991104587088E-08  0.4855210094267979E-14  0.5127764871125526E-04  0.7525924814151830E-09  0.2051408641558869E-14  0.1802901666711710E-04  0.2310195193088966E-09
  0.9932872510141900E-06  0.7804506678778078E-03  0.2537649876935684E-03  0.3706471812105437E-08  0.1134828887734166E-03  0.1730760342236054E-08  0.4992026274508699E-14  0.5175482648654219E-04  0.7666651209541545E-09  0.2109215799025030E-14  0.1819679046876380E-04  0.2353393265113071E-09
  0.1002531045086509E-05  0.7877133551726807E-03  0.2561264639874629E-03  0.3775778690028861E-08  0.1145389333996305E-03  0.1763123625118425E-08  0.5132697824255630E-14  0.5223644452589034E-04  0.7810009013507014E-09  0.2168651915520331E-14  0.1836612544953585E-04  0.2397399087359621E-09
  0.1011860864353216E-05  0.7950436236056131E-03  0.2585099144141587E-03  0.3846381520129389E-08  0.1156048047875670E-03  0.1796092061026929E-08  0.5277333384411739E-14  0.5272254414262281E-04  0.7956047429609514E-09  0.2229762893669549E-14  0.1853703613503277E-04  0.2442227763597729E-09
  0.1021277509387540E-05  0.8024421019670883E-03  0.2609155434260502E-03  0.3918304534844663E-08  0.1166805943676813E-03  0.1829676965450848E-08  0.5426044657273336E-14  0.5321316703436814E-04  0.8104816581431991E-09  0.2292595929588094E-14  0.1870953718597440E-04  0.2487894680010918E-09
  0.1030781788213056E-05  0.8099094248967097E-03  0.2633435573773844E-03  0.3991572419716881E-08  0.1177663944209306E-03  0.1863889865459486E-08  0.5578946492796691E-14  0.5370835528663351E-04  0.8256367529781460E-09  0.2357199549331108E-14  0.1888364339945710E-04  0.2534415510477659E-09
  0.1040374516373021E-05  0.8174462329375866E-03  0.2657941645419436E-03  0.4066210321864872E-08  0.1188622980866825E-03  0.1898742503658261E-08  0.5736156977295531E-14  0.5420815137641138E-04  0.8410752290213066E-09  0.2423623646369670E-14  0.1905936971022192E-04  0.2581806221950643E-09
  0.1050056517000354E-05  0.8250531725912247E-03  0.2682675751308941E-03  0.4142243858614567E-08  0.1199683993706963E-03  0.1934246842218757E-08  0.5897797524637917E-14  0.5471259817581938E-04  0.8568023850881785E-09  0.2491919520123025E-14  0.1923673119193435E-04  0.2630083079936629E-09
  0.1059828620888264E-05  0.8327308963729254E-03  0.2707640013107991E-03  0.4219699126290836E-08  0.1210847931531788E-03  0.1970415066984127E-08  0.6063992970012920E-14  0.5522173895577423E-04  0.8728236190727892E-09  0.2562139915576594E-14  0.1941574305847603E-04  0.2679262654078739E-09
  0.1069691666561546E-05  0.8404800628677026E-03  0.2732836572217997E-03  0.4298602709173713E-08  0.1222115751969141E-03  0.2007259591651258E-08  0.6234871666339539E-14  0.5573561738969967E-04  0.8891444298002465E-09  0.2634339064016372E-14  0.1959642066524846E-04  0.2729361823843145E-09
  0.1079646500348524E-05  0.8483013367867173E-03  0.2758267589959653E-03  0.4378981688622065E-08  0.1233488421554705E-03  0.2044793062031129E-08  0.6410565583392262E-14  0.5625427755726888E-04  0.9057704189139247E-09  0.2708572724911170E-14  0.1977877951048885E-04  0.2780397784312068E-09
  0.1089693976453680E-05  0.8561953890242349E-03  0.2783935247758131E-03  0.4460863652367865E-08  0.1244966915814820E-03  0.2083028360388826E-08  0.6591210409719879E-14  0.5677776394818158E-04  0.9227072927979357E-09  0.2784898228975031E-14  0.1996283523659808E-04  0.2832388052085092E-09
  0.1099834957030950E-05  0.8641628967151145E-03  0.2809841747330009E-03  0.4544276703984214E-08  0.1256552219350080E-03  0.2121978609864697E-08  0.6776945657436214E-14  0.5730612146597643E-04  0.9399608645355455E-09  0.2863374522443103E-14  0.2014860363148117E-04  0.2885350471290810E-09
  0.1110070312257700E-05  0.8722045432928297E-03  0.2835989310871928E-03  0.4629249472530416E-08  0.1268245325919693E-03  0.2161657178978181E-08  0.6967914769963725E-14  0.5783939543187855E-04  0.9575370559042075E-09  0.2944062212595129E-14  0.2033610062989999E-04  0.2939303219710885E-09
  0.1120400920409398E-05  0.8803210185480307E-03  0.2862380181251004E-03  0.4715811122377368E-08  0.1280047238526642E-03  0.2202077686215833E-08  0.7164265232813160E-14  0.5837763158868295E-04  0.9754418994078951E-09  0.3027023614561737E-14  0.2052534231483876E-04  0.2994264815018591E-09
  0.1130827667934977E-05  0.8885130186876481E-03  0.2889016622197008E-03  0.4803991363216660E-08  0.1291958969503619E-03  0.2243254004705140E-08  0.7366148687484850E-14  0.5892087610467408E-04  0.9936815403474352E-09  0.3112322799449668E-14  0.2071634491888206E-04  0.3050254121134021E-09
  0.1141351449532897E-05  0.8967812463945471E-03  0.2915900918496334E-03  0.4893820460256823E-08  0.1303981540599771E-03  0.2285200266975717E-08  0.7573721048579561E-14  0.5946917557758168E-04  0.1012262238929548E-08  0.3200025643823097E-14  0.2090912482560571E-04  0.3107290354698093E-09
  0.1151973168227919E-05  0.9051264108877350E-03  0.2943035376187762E-03  0.4985329244610201E-08  0.1316115983068245E-03  0.2327930869809532E-08  0.7787142624209394E-14  0.6002257703857333E-04  0.1031190372415325E-08  0.3290199880579277E-14  0.2110369857098054E-04  0.3165393091667623E-09
  0.1162693735448593E-05  0.9135492279831286E-03  0.2970422322760043E-03  0.5078549123874039E-08  0.1328363337754546E-03  0.2371460479181800E-08  0.8006578239801661E-14  0.6058112795628426E-04  0.1050472437308867E-08  0.3382915151257789E-14  0.2130008284478930E-04  0.3224582274033687E-09
  0.1173514071105462E-05  0.9220504201548858E-03  0.2998064107351325E-03  0.5173512092909394E-08  0.1340724655185719E-03  0.2415804035294276E-08  0.8232197365391417E-14  0.6114487624088445E-04  0.1070115051586855E-08  0.3478243059823782E-14  0.2149829449205656E-04  0.3284878216665609E-09
  0.1184435103670001E-05  0.9306307165973060E-03  0.3025963100950421E-03  0.5270250744821596E-08  0.1353200995660354E-03  0.2460976757702637E-08  0.8464174246500886E-14  0.6171387024818349E-04  0.1090124956969796E-08  0.3576257227966761E-14  0.2169835051449202E-04  0.3346301614282901E-09
  0.1195457770254287E-05  0.9392908532873063E-03  0.3054121696599947E-03  0.5368798282145985E-08  0.1365793429339436E-03  0.2506994150539741E-08  0.8702688038706900E-14  0.6228815878377364E-04  0.1110509021235743E-08  0.3677033351957611E-14  0.2190026807194715E-04  0.3408873548557567E-09
  0.1206583016691409E-05  0.9480315730474785E-03  0.3082542309601360E-03  0.5469188528242805E-08  0.1378503036338030E-03  0.2553872007836544E-08  0.8947922946000265E-14  0.6286779110721143E-04  0.1131274240577270E-08  0.3780649261107771E-14  0.2210406448388547E-04  0.3472615495349186E-09
  0.1217811797616630E-05  0.9568536256097292E-03  0.3111227377721881E-03  0.5571455938905139E-08  0.1391330906817818E-03  0.2601626418942497E-08  0.9200068363043848E-14  0.6345281693623783E-04  0.1152427742002513E-08  0.3887184977875701E-14  0.2230975723086629E-04  0.3537549332075276E-09
  0.1229145076549300E-05  0.9657577676795147E-03  0.3140179361403360E-03  0.5675635614183876E-08  0.1404278141080502E-03  0.2650273774047286E-08  0.9459319021439368E-14  0.6404328645103795E-04  0.1173976785781106E-08  0.3996722779667070E-14  0.2251736395604248E-04  0.3603697345219462E-09
  0.1240583825975536E-05  0.9747447630006684E-03  0.3169400743973052E-03  0.5781763310433767E-08  0.1417345849662067E-03  0.2699830769805819E-08  0.9725875140115691E-14  0.6463925029854002E-04  0.1195928767935851E-08  0.4109347262376374E-14  0.2272690246667187E-04  0.3671082237980011E-09
  0.1252129027431670E-05  0.9838153824208338E-03  0.3198894031856391E-03  0.5889875452584710E-08  0.1430535153427927E-03  0.2750314415068374E-08  0.9999942579954921E-14  0.6524075959675447E-04  0.1218291222780965E-08  0.4225145405719072E-14  0.2293839073564297E-04  0.3739727138061386E-09
  0.1263781671588467E-05  0.9929704039575026E-03  0.3228661754791700E-03  0.6000009146642457E-08  0.1443847183668946E-03  0.2801742036717886E-08  0.1028173300277557E-13  0.6584786593915322E-04  0.1241071825507795E-08  0.4344206640404676E-14  0.2315184690301461E-04  0.3809655605611464E-09
  0.1275542758336139E-05  0.1002210612864667E-02  0.3258706466046917E-03  0.6112202192423048E-08  0.1457283082198356E-03  0.2854131285616375E-08  0.1057146403479568E-13  0.6646062139908971E-04  0.1264278394818869E-08  0.4466622917202703E-14  0.2336728927757007E-04  0.3880891641307160E-09
  0.1287413296870141E-05  0.1011536801700091E-02  0.3289030742638333E-03  0.6226493096525346E-08  0.1470844001449577E-03  0.2907500142662540E-08  0.1086935943470204E-13  0.6707907853425981E-04  0.1287918895611198E-08  0.4592488777954761E-14  0.2358473633838549E-04  0.3953459694591225E-09
  0.1299394305777768E-05  0.1020949770393208E-02  0.3319637185551348E-03  0.6342921085546091E-08  0.1484531104574936E-03  0.2961866924962632E-08  0.1117564926645543E-13  0.6770329039120438E-04  0.1312001441709749E-08  0.4721901428587694E-14  0.2380420673641296E-04  0.4027384672063045E-09
  0.1311486813125556E-05  0.1030450326313642E-02  0.3350528419963296E-03  0.6461526119542073E-08  0.1498345565545317E-03  0.3017250292116679E-08  0.1149057007696517E-13  0.6833331050985349E-04  0.1336534298652022E-08  0.4854960814184099E-14  0.2402571929607823E-04  0.4102691946026322E-09
  0.1323691856547503E-05  0.1040039284340377E-02  0.3381707095468317E-03  0.6582348905743952E-08  0.1512288569250722E-03  0.3073669252622253E-08  0.1181436507877031E-13  0.6896919292811281E-04  0.1361525886524688E-08  0.4991769696168231E-14  0.2424929301689332E-04  0.4179407363196554E-09
  0.1336010483334103E-05  0.1049717466931558E-02  0.3413175886304341E-03  0.6705430912526526E-08  0.1526361311601773E-03  0.3131143170397974E-08  0.1214728433786848E-13  0.6961099218649279E-04  0.1386984782853270E-08  0.5132433731666878E-14  0.2447494707508403E-04  0.4257557253571341E-09
  0.1348443750522210E-05  0.1059485704194942E-02  0.3444937491582154E-03  0.6830814383640154E-08  0.1540564999632158E-03  0.3189691771428959E-08  0.1248958496683753E-13  0.7025876333278051E-04  0.1412919725545841E-08  0.5277061555106517E-14  0.2470270082523265E-04  0.4337168439466512E-09
  0.1360992724985746E-05  0.1069344833959010E-02  0.3476994635516616E-03  0.6958542352708299E-08  0.1554900851602023E-03  0.3249335150536542E-08  0.1284153132339893E-13  0.7091256192675520E-04  0.1439339615891765E-08  0.5425764862109741E-14  0.2493257380193585E-04  0.4418268244721210E-09
  0.1373658483527242E-05  0.1079295701844732E-02  0.3509350067660007E-03  0.7088658657996099E-08  0.1569370097102327E-03  0.3310093778274552E-08  0.1320339521457651E-13  0.7157244404494738E-04  0.1466253521616504E-08  0.5578658495755771E-14  0.2516458572147798E-04  0.4500884504075075E-09
  0.1386442112970241E-05  0.1089339161337999E-02  0.3542006563137545E-03  0.7221207957455054E-08  0.1583973977160167E-03  0.3371988507954521E-08  0.1357545610660793E-13  0.7223846628544215E-04  0.1493670679993539E-08  0.5735860535271633E-14  0.2539875648351991E-04  0.4585045572720748E-09
  0.1399344710252550E-05  0.1099476073862731E-02  0.3574966922885098E-03  0.7356235744049018E-08  0.1598713744345078E-03  0.3435040582802263E-08  0.1395800134077130E-13  0.7291068577272732E-04  0.1521600501014470E-08  0.5897492387222544E-14  0.2563510617280361E-04  0.4670780336034977E-09
  0.1412367382520371E-05  0.1109707308854661E-02  0.3608233973889091E-03  0.7493788361366726E-08  0.1613590662876322E-03  0.3499271643248223E-08  0.1435132635529327E-13  0.7358916016258620E-04  0.1550052570618391E-08  0.6063678879271866E-14  0.2587365506087241E-04  0.4758118219491654E-09
  0.1425511247223304E-05  0.1120033743835808E-02  0.3641810569428649E-03  0.7633913019526200E-08  0.1628606008731170E-03  0.3564703734354159E-08  0.1475573491351030E-13  0.7427394764703609E-04  0.1579036653981638E-08  0.6234548356583103E-14  0.2611442360780737E-04  0.4847089198760199E-09
  0.1438777432210228E-05  0.1130456264489632E-02  0.3675699589319980E-03  0.7776657811376542E-08  0.1643761069754194E-03  0.3631359313378659E-08  0.1517153933845904E-13  0.7496510695931250E-04  0.1608562698869044E-08  0.6410232780938317E-14  0.2635743246397975E-04  0.4937723809992738E-09
  0.1452167075826082E-05  0.1140975764736897E-02  0.3709903940163044E-03  0.7922071729002613E-08  0.1659057145767571E-03  0.3699261257484108E-08  0.1559906075407715E-13  0.7566269737889967E-04  0.1638640839047857E-08  0.6590867832649572E-14  0.2660270247181962E-04  0.5030053160303623E-09
  0.1465681327009546E-05  0.1151593146812235E-02  0.3744426555590483E-03  0.8070204680538319E-08  0.1674495548682409E-03  0.3768432871587761E-08  0.1603862933320077E-13  0.7636677873660777E-04  0.1669281397765476E-08  0.6776593015342061E-14  0.2685025466760112E-04  0.5124108938444882E-09
  0.1479321345391626E-05  0.1162309321341417E-02  0.3779270396518892E-03  0.8221107507294212E-08  0.1690077602611109E-03  0.3838897896359578E-08  0.1649058455255009E-13  0.7707741141969717E-04  0.1700494891292214E-08  0.6967551763689857E-14  0.2710011028324401E-04  0.5219923425681241E-09
  0.1493088301395163E-05  0.1173125207419347E-02  0.3814438451402399E-03  0.8374832001205346E-08  0.1705804643980774E-03  0.3910680516369614E-08  0.1695527545490010E-13  0.7779465637705055E-04  0.1732292032530297E-08  0.7163891554187477E-14  0.2735229074813221E-04  0.5317529506868503E-09
  0.1506983376335260E-05  0.1184041732688774E-02  0.3849933736488618E-03  0.8531430922605316E-08  0.1721678021647659E-03  0.3983805368387719E-08  0.1743306091863881E-13  0.7851857512439260E-04  0.1764683734690339E-08  0.7365764019042828E-14  0.2760681769094906E-04  0.5416960681739020E-09
  0.1521007762520654E-05  0.1195059833419741E-02  0.3885759296076961E-03  0.8690958018332623E-08  0.1737699097012694E-03  0.4058297549838417E-08  0.1792430993492119E-13  0.7924922974955849E-04  0.1797681115036548E-08  0.7573325063279429E-14  0.2786371294152964E-04  0.5518251076398182E-09
  0.1535162663356021E-05  0.1206180454589766E-02  0.3921918202779355E-03  0.8853468040175554E-08  0.1753869244138079E-03  0.4134182627413859E-08  0.1842940189263289E-13  0.7998668291781116E-04  0.1831295498701960E-08  0.7786734985138419E-14  0.2812299853273032E-04  0.5621435455035830E-09
  0.1549449293445238E-05  0.1217404549964770E-02  0.3958413557783389E-03  0.9019016763661913E-08  0.1770189849864953E-03  0.4211486645847807E-08  0.1894872687138364E-13  0.8073099787720785E-04  0.1865538422574999E-08  0.8006158599873272E-14  0.2838469670231566E-04  0.5726549231856649E-09
  0.1563868878695612E-05  0.1228733082180756E-02  0.3995248491117878E-03  0.9187661007200045E-08  0.1786662313932164E-03  0.4290236136853655E-08  0.1948268594275692E-13  0.8148223846401664E-04  0.1900421639258704E-08  0.8231765367032844E-14  0.2864882989486279E-04  0.5833628483233597E-09
  0.1578422656423062E-05  0.1240167022826247E-02  0.4032426161920923E-03  0.9359458651577722E-08  0.1803288049096133E-03  0.4370458128229556E-08  0.2003169148004813E-13  0.8224046910818315E-04  0.1935957121103973E-08  0.8463729521331032E-14  0.2891542076368346E-04  0.5942709960088562E-09
  0.1593111875458301E-05  0.1251707352525485E-02  0.4069949758710434E-03  0.9534468659825598E-08  0.1820068481251841E-03  0.4452180153133792E-08  0.2059616747673074E-13  0.8300575483884789E-04  0.1972157064318223E-08  0.8702230207204144E-14  0.2918449217276399E-04  0.6053831100504487E-09
  0.1607937796253988E-05  0.1263355061022406E-02  0.4107822499657173E-03  0.9712751097452018E-08  0.1837005049554931E-03  0.4535430259533537E-08  0.2117654987389635E-13  0.8377816128991510E-04  0.2009033893150852E-08  0.8947451617159827E-14  0.2945606719872319E-04  0.6167030042573307E-09
  0.1622901690992891E-05  0.1275111147265396E-02  0.4146047632860336E-03  0.9894367153056129E-08  0.1854099206544942E-03  0.4620237019830287E-08  0.2177328689692127E-13  0.8455775470567284E-04  0.2046600264156969E-08  0.9199583134024469E-14  0.2973016913278839E-04  0.6282345637484059E-09
  0.1638004843697045E-05  0.1286976619492826E-02  0.4184628436625685E-03  0.1007937915932641E-07  0.1871352418269694E-03  0.4706629540665253E-08  0.2238683940161995E-13  0.8534460194646566E-04  0.2084869070540822E-08  0.9458819477198857E-14  0.3000682148278994E-04  0.6399817462855733E-09
  0.1653248550337935E-05  0.1298952495319390E-02  0.4223568219746259E-03  0.1026785061443177E-07  0.1888766164410818E-03  0.4794637472908058E-08  0.2301768123015232E-13  0.8613877049441973E-04  0.2123853446580444E-08  0.9725360853035064E-14  0.3028604797517412E-04  0.6519485836319350E-09
  0.1668634118947701E-05  0.1311039801823238E-02  0.4262870321785708E-03  0.1045984620381254E-07  0.1906341938410465E-03  0.4884291021832201E-08  0.2366629957695996E-13  0.8694032845922108E-04  0.2163566772135020E-08  0.9999413109450741E-14  0.3056787255703472E-04  0.6641391829354008E-09
  0.1684162869731373E-05  0.1323239575633921E-02  0.4302538113364225E-03  0.1065543182237894E-07  0.1924081247599171E-03  0.4975620957480754E-08  0.2433319536501386E-13  0.8774934458394726E-04  0.2204022677236516E-08  0.1028118789490009E-13  0.3085231939816355E-04  0.6765577281381578E-09
  0.1699836135180161E-05  0.1335552863021148E-02  0.4342574996447167E-03  0.1085467459712453E-07  0.1941985613324931E-03  0.5068658625225849E-08  0.2501888363266389E-13  0.8856588825095391E-04  0.2245235046767156E-08  0.1057090282182443E-13  0.3113941289311991E-04  0.6892084814124934E-09
  0.1715655260185791E-05  0.1347980719984370E-02  0.4382984404636319E-03  0.1105764291016239E-07  0.1960056571083445E-03  0.5163435956525596E-08  0.2572389393138929E-13  0.8939002948781479E-04  0.2287218025224360E-08  0.1086878163470846E-13  0.3142917766331930E-04  0.7020957846234601E-09
  0.1731621602155906E-05  0.1360524212343198E-02  0.4423769803463895E-03  0.1126440642219211E-07  0.1978295670649602E-03  0.5259985479882099E-08  0.2644877073475687E-13  0.9022183897331770E-04  0.2329986021574747E-08  0.1117505438287204E-13  0.3172163855914152E-04  0.7152240608188885E-09
  0.1747736531130546E-05  0.1373184415828650E-02  0.4464934690689237E-03  0.1147503609640534E-07  0.1996704476210158E-03  0.5358340332004357E-08  0.2719407385890302E-13  0.9106138804351608E-04  0.2373553714198902E-08  0.1148995759813100E-13  0.3201682066205826E-04  0.7285978157472561E-09
  0.1764001429899703E-05  0.1385962416175258E-02  0.4506482596598286E-03  0.1168960422283848E-07  0.2015284566497658E-03  0.5458534269179843E-08  0.2796037889486400E-13  0.9190874869783629E-04  0.2417936055928588E-08  0.1181373447746401E-13  0.3231474928678053E-04  0.7422216394039329E-09
  0.1780417694121981E-05  0.1398859309214015E-02  0.4548417084305829E-03  0.1190818444318044E-07  0.2034037534925604E-03  0.5560601678858705E-08  0.2874827765308870E-13  0.9276399360524193E-04  0.2463148279178124E-08  0.1214663507082679E-13  0.3261544998342591E-04  0.7561002076063391E-09
  0.1796986732444352E-05  0.1411876200966200E-02  0.4590741750060533E-03  0.1213085177604441E-07  0.2052964989724862E-03  0.5664577591454528E-08  0.2955837862047675E-13  0.9362719611045514E-04  0.2509205901171712E-08  0.1248891647425840E-13  0.3291894853970605E-04  0.7702382835985456E-09
  0.1813709966623030E-05  0.1425014207738060E-02  0.4633460223552839E-03  0.1235768264271194E-07  0.2072068554081350E-03  0.5770497692365727E-08  0.3039130743029530E-13  0.9449843024023568E-04  0.2556124729268474E-08  0.1284084302842912E-13  0.3322527098313428E-04  0.7846407196858796E-09
  0.1830588831645467E-05  0.1438274456216376E-02  0.4676576168225689E-03  0.1258875489335842E-07  0.2091349866274999E-03  0.5878398334221686E-08  0.3124770734533700E-13  0.9537777070971845E-04  0.2603920866387063E-08  0.1320268652278286E-13  0.3353444358325389E-04  0.7993124589000857E-09
  0.1847624775853489E-05  0.1451658083564920E-02  0.4720093281588140E-03  0.1282414783376881E-07  0.2110810579819996E-03  0.5988316549357844E-08  0.3212823975469262E-13  0.9626529292880951E-04  0.2652610716531682E-08  0.1357472640543202E-13  0.3384649285388689E-04  0.8142585366956216E-09
  0.1864819261067576E-05  0.1465166237521796E-02  0.4764015295531895E-03  0.1306394225255291E-07  0.2130452363606335E-03  0.6100290062524019E-08  0.3303358468452168E-13  0.9716107300864148E-04  0.2702210990421412E-08  0.1395724999896677E-13  0.3416144555540384E-04  0.8294840826776650E-09
  0.1882173762712294E-05  0.1478800076497696E-02  0.4808345976650766E-03  0.1330822044886933E-07  0.2150276902042685E-03  0.6214357303830309E-08  0.3396444132321567E-13  0.9806518776808910E-04  0.2752738711224788E-08  0.1435055272234541E-13  0.3447932869701453E-04  0.8449943223624276E-09
  0.1899689769942901E-05  0.1492560769675057E-02  0.4853089126563092E-03  0.1355706626066784E-07  0.2170285895200568E-03  0.6330557421935034E-08  0.3492152856135933E-13  0.9897771474034507E-04  0.2804211220401593E-08  0.1475493831903715E-13  0.3480016953908011E-04  0.8607945789703784E-09
  0.1917368785773128E-05  0.1506449497108145E-02  0.4898248582237170E-03  0.1381056509345974E-07  0.2190481058959895E-03  0.6448930297479227E-08  0.3590558554690708E-13  0.9989873217955648E-04  0.2856646183653843E-08  0.1517071909159360E-13  0.3512399559544643E-04  0.8768902752529935E-09
  0.1935212327204152E-05  0.1520467449824067E-02  0.4943828216319676E-03  0.1406880394962607E-07  0.2210864125155833E-03  0.6569516556772304E-08  0.3691737225600315E-13  0.1008283190675237E-03  0.2910061596988071E-08  0.1559821614282993E-13  0.3545083463579932E-04  0.8932869353536571E-09
