        2000          12
      0    0    1    0    1    2    0    1    2    0    1    0
      2.   2.   6.   2.   6.  10.   2.   6.  10.   2.   6.   1.
    -0.1272768831097963E+04 -0.1981437815757452E+03 -0.1863161764786912E+03 -0.4269303380423903E+02 -0.3759593550357420E+02 -0.2822622305057632E+02 -0.8695490489327350E+01 -0.6768534168936506E+01 -0.3379541922855965E+01 -0.1231607281636695E+01 -0.6834749245499850E+00 -0.1236683334337648E+00
  0.1021458616075330E-05  0.8251115216448299E-03  0.2686220535668069E-03  0.4113816402472115E-08  0.1205787743308965E-03  0.1929939217055736E-08  0.5870545411788662E-14  0.5559312101946507E-04  0.8664854311854217E-09  0.2541878498709073E-14  0.2066684455317570E-04  0.2899408802340905E-09  0.4678111606246363E-05
  0.1030964580327620E-05  0.8327897924591876E-03  0.2711217797472595E-03  0.4190740119117276E-08  0.1217008486913865E-03  0.1966026898893306E-08  0.6035972923154811E-14  0.5611045598210908E-04  0.8826877293101358E-09  0.2613506704393629E-14  0.2085916477299376E-04  0.2953624469575637E-09  0.4721644882462345E-05
  0.1040559009599387E-05  0.8405395111526360E-03  0.2736447663906229E-03  0.4269102211926647E-08  0.1228333641830856E-03  0.2002789374716885E-08  0.6206062046093373E-14  0.5663260485229238E-04  0.8991929899078383E-09  0.2687153334158753E-14  0.2105327457175578E-04  0.3008853901184639E-09  0.4765583244709070E-05
  0.1050242727169518E-05  0.8483613424858180E-03  0.2761912299153598E-03  0.4348929576421757E-08  0.1239764179516771E-03  0.2040239262182844E-08  0.6380944140614661E-14  0.5715961241925551E-04  0.9160068779317701E-09  0.2762875265374838E-14  0.2124919059994398E-04  0.3065116053072648E-09  0.4809930461961231E-05
  0.1060016563978551E-05  0.8562559574029678E-03  0.2787613887530537E-03  0.4430249611022632E-08  0.1251301080464917E-03  0.2078389414875329E-08  0.6560754268321277E-14  0.5769152388886775E-04  0.9331351642597395E-09  0.2840730978159075E-14  0.2144692966292303E-04  0.3122430235586167E-09  0.4854690338252449E-05
  0.1069881358699977E-05  0.8642240330894048E-03  0.2813554633671263E-03  0.4513090226450877E-08  0.1262945334289094E-03  0.2117252926717579E-08  0.6745631296714700E-14  0.5822838488750078E-04  0.9505837276746751E-09  0.2920780600539001E-14  0.2164650872238019E-04  0.3180816120140727E-09  0.4899866713001254E-05
  0.1079837957812205E-05  0.8722662530295608E-03  0.2839736762717285E-03  0.4597479855308560E-08  0.1274697939808395E-03  0.2156843136465722E-08  0.6935718006441091E-14  0.5877024146593836E-04  0.9683585568822082E-09  0.3003085954888696E-14  0.2184794489777862E-04  0.3240293745972070E-09  0.4945463461340073E-05
  0.1089887215671196E-05  0.8803833070655449E-03  0.2866162520508072E-03  0.4683447461836196E-08  0.1286559905132787E-03  0.2197173632286606E-08  0.7131161201559137E-14  0.5931714010332222E-04  0.9864657525659787E-09  0.3087710605673492E-14  0.2205125546782443E-04  0.3300883527013551E-09  0.4991484494447274E-05
  0.1100029994583772E-05  0.8885758914562546E-03  0.2892834173773487E-03  0.4771022551853178E-08  0.1298532247749497E-03  0.2238258256421204E-08  0.7332111822915103E-14  0.5986912771113483E-04  0.1004911529481369E-08  0.3174719908540057E-14  0.2225645787194709E-04  0.3362606258902136E-09  0.5037933759882317E-05
  0.1110267164881614E-05  0.8968447089370341E-03  0.2919754010328017E-03  0.4860235182884054E-08  0.1310615994610195E-03  0.2280111109935218E-08  0.7538725064712618E-14  0.6042625163721884E-04  0.1023702218588385E-08  0.3264181060789776E-14  0.2246356971179385E-04  0.3425483126115372E-09  0.5084815241923975E-05
  0.1120599604995935E-05  0.9051904687798879E-03  0.2946924339266800E-03  0.4951115974474156E-08  0.1322812182218985E-03  0.2322746557558511E-08  0.7751160494367255E-14  0.6098855966983421E-04  0.1042844269224414E-08  0.3356163153274399E-14  0.2267260875273785E-04  0.3489535709241831E-09  0.5132132961911749E-05
  0.1131028201532866E-05  0.9136138868542528E-03  0.2974347491163471E-03  0.5043696118698077E-08  0.1335121856721215E-03  0.2366179232615014E-08  0.7969582175738429E-14  0.6155610004175266E-04  0.1062344251317608E-08  0.3450737223754033E-14  0.2288359292540034E-04  0.3554785992387451E-09  0.5179890978590410E-05
  0.1141553849349528E-05  0.9221156856883349E-03  0.3002025818269856E-03  0.5138007390864636E-08  0.1347546073993118E-03  0.2410424042044803E-08  0.8194158795833824E-14  0.6212892143439047E-04  0.1082208857641649E-08  0.3547976311758697E-14  0.2309654032718694E-04  0.3621256370720381E-09  0.5228093388457766E-05
  0.1152177451630817E-05  0.9306965945310163E-03  0.3029961694717509E-03  0.5234082160421995E-08  0.1360085899732273E-03  0.2455496171520092E-08  0.8425063795084140E-14  0.6270707298197948E-04  0.1102444906112676E-08  0.3647955514995789E-14  0.2331146922383834E-04  0.3688969658156873E-09  0.5276744326115652E-05
  0.1162899919966910E-05  0.9393573494143364E-03  0.3058157516721125E-03  0.5331953402066661E-08  0.1372742409548916E-03  0.2501411090656855E-08  0.8662475501288818E-14  0.6329060427577682E-04  0.1123059342129150E-08  0.3750752047347039E-14  0.2352839805099520E-04  0.3757949095190892E-09  0.5325847964624178E-05
  0.1173722174431482E-05  0.9480986932165542E-03  0.3086615702783852E-03  0.5431654707060196E-08  0.1385516689058100E-03  0.2548184558323911E-08  0.8906577267336169E-14  0.6387956536831389E-04  0.1144059240955473E-08  0.3856445298499739E-14  0.2374734541577773E-04  0.3828218356870108E-09  0.5375408515859269E-05
  0.1184645143660656E-05  0.9569213757257953E-03  0.3115338693904488E-03  0.5533220294757512E-08  0.1398409833972700E-03  0.2595832628051253E-08  0.9157557612804246E-14  0.6447400677768468E-04  0.1165451810150171E-08  0.3965116895258284E-14  0.2396833009837988E-04  0.3899801560921005E-09  0.5425430230873523E-05
  0.1195669764932691E-05  0.9658261537042900E-03  0.3144328953786623E-03  0.5636685024350715E-08  0.1411422950197294E-03  0.2644371653539511E-08  0.9415610369551825E-14  0.6507397949187385E-04  0.1187244392039477E-08  0.4076850764583398E-14  0.2419137105367833E-04  0.3972723276025925E-09  0.5475917400260429E-05
  0.1206796984248404E-05  0.9748137909532098E-03  0.3173588969049714E-03  0.5742084406832508E-08  0.1424557153922909E-03  0.2693818294272420E-08  0.9680934831411962E-14  0.6567953497312521E-04  0.1209444466237162E-08  0.4191733198407703E-14  0.2441648741285648E-04  0.4047008530254839E-09  0.5526874354521952E-05
  0.1218027756412345E-05  0.9838850583781030E-03  0.3203121249442123E-03  0.5849454617183290E-08  0.1437813571722649E-03  0.2744189521234216E-08  0.9953735908103628E-14  0.6629072516235055E-04  0.1232059652211479E-08  0.4309852920277707E-14  0.2464369848504339E-04  0.4122682819654799E-09  0.5578305464439552E-05
  0.1229363045114730E-05  0.9930407340549418E-03  0.3232928328056128E-03  0.5958832506786088E-08  0.1451193340648209E-03  0.2795502622733937E-08  0.1023422428348043E-13  0.6690760248357968E-04  0.1255097711900097E-08  0.4431301153873647E-14  0.2487302375896817E-04  0.4199772116999950E-09  0.5630215141448623E-05
  0.1240803823014131E-05  0.1002281603296778E-02  0.3263012761544937E-03  0.6070255616073646E-08  0.1464697608327290E-03  0.2847775210338621E-08  0.1052261657823851E-13  0.6753021984845143E-04  0.1278566552373936E-08  0.4556171693460157E-14  0.2510448290462943E-04  0.4278302880705164E-09  0.5682607838016440E-05
  0.1252351071820936E-05  0.1011608458721024E-02  0.3293377130341714E-03  0.6183762187411929E-08  0.1478327533061914E-03  0.2901025224917423E-08  0.1081913551720926E-13  0.6815863066074663E-04  0.1302474228550791E-08  0.4684560976322084E-14  0.2533809577498054E-04  0.4358302063906319E-09  0.5735488048023582E-05
  0.1264005782381593E-05  0.1021022100317348E-02  0.3324024038880644E-03  0.6299391178224550E-08  0.1492084283927651E-03  0.2955270942798754E-08  0.1112401010136625E-13  0.6879288882096322E-04  0.1326828945959708E-08  0.4816568157241475E-14  0.2557388240763027E-04  0.4439797123710351E-09  0.5788860307148929E-05
  0.1275768954763627E-05  0.1030523335516215E-02  0.3354956115820038E-03  0.6417182274362544E-08  0.1505969040873776E-03  0.3010530982042528E-08  0.1143747578467884E-13  0.6943304873093358E-04  0.1351639063557038E-08  0.4952295185073204E-14  0.2581186302655948E-04  0.4522816030618255E-09  0.5842729193258209E-05
  0.1287641598341455E-05  0.1040112979258051E-02  0.3386176014267525E-03  0.6537175903724133E-08  0.1519982994824344E-03  0.3066824308829678E-08  0.1175977465594947E-13  0.7007916529848492E-04  0.1376913096595132E-08  0.5091846881478376E-14  0.2605205804385347E-04  0.4607387278124256E-09  0.5897099326796165E-05
  0.1299624731883003E-05  0.1049791854063052E-02  0.3417686412007325E-03  0.6659413250129124E-08  0.1534127347780211E-03  0.3124170243971136E-08  0.1209115562577469E-13  0.7073129394214299E-04  0.1402659719544692E-08  0.5235331021876330E-14  0.2629448806145069E-04  0.4693539892494464E-09  0.5951975371182365E-05
  0.1311719383637119E-05  0.1059560790101651E-02  0.3449490011729640E-03  0.6783936267452724E-08  0.1548403312922003E-03  0.3182588469538517E-08  0.1243187461877460E-13  0.7138949059587933E-04  0.1428887769071743E-08  0.5382858418677738E-14  0.2653917387290748E-04  0.4781303442728344E-09  0.6007362033210684E-05
  0.1323926591421806E-05  0.1069420625265622E-02  0.3481589541262161E-03  0.6910787694023595E-08  0.1562812114714037E-03  0.3242099035618763E-08  0.1278219477123887E-13  0.7205381171390262E-04  0.1455606247070267E-08  0.5534543006863094E-14  0.2678613646517932E-04  0.4870708050706445E-09  0.6063264063452486E-05
  0.1336247402713278E-05  0.1079372205239861E-02  0.3513987753803747E-03  0.7040011067291122E-08  0.1577354989009207E-03  0.3302722367195081E-08  0.1314238663434229E-13  0.7272431427549456E-04  0.1482824323751545E-08  0.5690501931972675E-14  0.2703539702041854E-04  0.4961784401527844E-09  0.6119686256663564E-05
  0.1348682874735838E-05  0.1089416383574825E-02  0.3546687428160246E-03  0.7171650738766877E-08  0.1592033183154849E-03  0.3364479271156527E-08  0.1351272838308649E-13  0.7340105578989074E-04  0.1510551340791253E-08  0.5850855640575907E-14  0.2728697691778876E-04  0.5054563754040879E-09  0.6176633452194856E-05
  0.1361234074552600E-05  0.1099554021759641E-02  0.3579691368982531E-03  0.7305751889245471E-08  0.1606847956099583E-03  0.3427390943438657E-08  0.1389350603112937E-13  0.7408409430120660E-04  0.1538796814535392E-08  0.6015727973290031E-14  0.2754089773529623E-04  0.5149077951570747E-09  0.6234110534406964E-05
  0.1373902079157049E-05  0.1109785989295902E-02  0.3613002407006732E-03  0.7442360544309964E-08  0.1621800578501154E-03  0.3491478976297664E-08  0.1428501365166809E-13  0.7477348839340934E-04  0.1567570439266174E-08  0.6185246260419890E-14  0.2779718125163803E-04  0.5245359432847708E-09  0.6292122433088538E-05
  0.1386687975565456E-05  0.1120113163772142E-02  0.3646623399296698E-03  0.7581523590127176E-08  0.1636892332835260E-03  0.3556765365720532E-08  0.1468755360454616E-13  0.7546929719533581E-04  0.1596882090528950E-08  0.6359541420292691E-14  0.2805584944806754E-04  0.5343441243139560E-09  0.6350674123878518E-05
  0.1399592860910153E-05  0.1130536430939005E-02  0.3680557229488714E-03  0.7723288789538303E-08  0.1652124513505408E-03  0.3623272518973725E-08  0.1510143676976009E-13  0.7617158038575714E-04  0.1626741828521351E-08  0.6538748060363675E-14  0.2831692451027725E-04  0.5443357045592292E-09  0.6409770628692331E-05
  0.1412617842533678E-05  0.1141056684785109E-02  0.3714806808038495E-03  0.7867704798450401E-08  0.1667498426953780E-03  0.3691023262293012E-08  0.1552698278754586E-13  0.7688039819849034E-04  0.1657159901545794E-08  0.6723004581170810E-14  0.2858042883029894E-04  0.5545141132782754E-09  0.6469417016152011E-05
  0.1425764038083789E-05  0.1151674827613617E-02  0.3749375072470460E-03  0.8014821182534287E-08  0.1683015391773128E-03  0.3760040848717066E-08  0.1596452030523063E-13  0.7759581142755729E-04  0.1688146749526533E-08  0.6912453283218730E-14  0.2884638500842154E-04  0.5648828438487306E-09  0.6529618402020343E-05
  0.1439032575609372E-05  0.1162391770119522E-02  0.3784264987629330E-03  0.8164688434234675E-08  0.1698676738819714E-03  0.3830348966067521E-08  0.1641438723104041E-13  0.7831788143239166E-04  0.1719713007592467E-08  0.7107240476874519E-14  0.2911481585512693E-04  0.5754454549670521E-09  0.6590379949639001E-05
  0.1452424593657233E-05  0.1173208431467637E-02  0.3819479545934057E-03  0.8317357990098308E-08  0.1714483811327288E-03  0.3901971745078222E-08  0.1687693099505950E-13  0.7904667014309424E-04  0.1751869509726932E-08  0.7307516595360160E-14  0.2938574439304348E-04  0.5862055718698014E-09  0.6651706870370794E-05
  0.1465941241369796E-05  0.1184125739371326E-02  0.3855021767634117E-03  0.8472882248426076E-08  0.1730437965022134E-03  0.3974933767676475E-08  0.1735250881754343E-13  0.7978224006573693E-04  0.1784627292485737E-08  0.7513436310928930E-14  0.2965919385891788E-04  0.5971668875777626E-09  0.6713604424045984E-05
  0.1479583678583710E-05  0.1195144630171954E-02  0.3890894701068165E-03  0.8631314587255161E-08  0.1746540568239181E-03  0.4049260075419112E-08  0.1784148798479250E-13  0.8052465428771597E-04  0.1817997598784711E-08  0.7725158654315466E-14  0.2993518770560523E-04  0.6083331641633180E-09  0.6776077919412760E-05
  0.1493353075929369E-05  0.1206266048919076E-02  0.3927101422925122E-03  0.8792709382677377E-08  0.1762793002039189E-03  0.4124976178086284E-08  0.1834424613279895E-13  0.8127397648315510E-04  0.1851991881758053E-08  0.7942847137551736E-14  0.3021374960407764E-04  0.6197082340415236E-09  0.6839132714591907E-05
  0.1507250614931366E-05  0.1217490949451375E-02  0.3963645038507644E-03  0.8957122027500008E-08  0.1779196660327022E-03  0.4202108062435933E-08  0.1886117153888689E-13  0.8203027091835842E-04  0.1886621808688835E-08  0.8166669880243744E-14  0.3049490344545136E-04  0.6312960012853177E-09  0.6902774217535660E-05
  0.1521277488109870E-05  0.1228820294478347E-02  0.4000528681998079E-03  0.9124608950255509E-08  0.1795752949971028E-03  0.4280682201121927E-08  0.1939266342157012E-13  0.8279360245731436E-04  0.1921899265012979E-08  0.8396799739406514E-14  0.3077867334303286E-04  0.6431004429653230E-09  0.6967007886490858E-05
  0.1535434899082964E-05  0.1240255055662745E-02  0.4037755516726855E-03  0.9295227634566643E-08  0.1812463290923516E-03  0.4360725561778936E-08  0.1993913224885941E-13  0.8356403656725036E-04  0.1957836358398100E-08  0.8633414442957614E-14  0.3106508363438386E-04  0.6551256105146959E-09  0.7031839230466366E-05
  0.1549724062669916E-05  0.1251796213703789E-02  0.4075328735443389E-03  0.9469036638873646E-08  0.1829329116342355E-03  0.4442265616277165E-08  0.2050100005525746E-13  0.8434163932423939E-04  0.1994445422898599E-08  0.8876696726972280E-14  0.3135415888340547E-04  0.6673756311194935E-09  0.7097273809704850E-05
  0.1564146204995423E-05  0.1263444758421151E-02  0.4113251560589490E-03  0.9646095616530243E-08  0.1846351872713704E-03  0.4525330350150108E-08  0.2107870076768612E-13  0.8512647741885813E-04  0.2031739023188452E-08  0.9126834476806185E-14  0.3164592388244175E-04  0.6798547091350357E-09  0.7163317236158936E-05
  0.1578702563594825E-05  0.1275201688839710E-02  0.4151527244575310E-03  0.9826465336275348E-08  0.1863533019975880E-03  0.4609948272198563E-08  0.2167268054059776E-13  0.8591861816189820E-04  0.2069729958873125E-08  0.9384020872194763E-14  0.3194040365440270E-04  0.6925671275287463E-09  0.7229975173971758E-05
  0.1593394387520293E-05  0.1287068013275109E-02  0.4190159070057858E-03  0.1001020770308754E-07  0.1880874031644372E-03  0.4696148424274215E-08  0.2228339810052948E-13  0.8671812949012982E-04  0.2108431268882108E-08  0.9648454536441239E-14  0.3223762345490709E-04  0.7055172493499718E-09  0.7297253339962011E-05
  0.1608222937448008E-05  0.1299044749420086E-02  0.4229150350222078E-03  0.1019738577942940E-07  0.1898376394938020E-03  0.4783960391246122E-08  0.2291132510036625E-13  0.8752507997211933E-04  0.2147856235943579E-08  0.9920339689808478E-14  0.3253760877444504E-04  0.7187095192272786E-09  0.7365157504113465E-05
  0.1623189485786337E-05  0.1311132924431628E-02  0.4268504429064571E-03  0.1038806380688905E-07  0.1916041610906364E-03  0.4873414311153534E-08  0.2355694648358657E-13  0.8833953881410073E-04  0.2188018391142718E-08  0.1019988630723315E-13  0.3284038534056076E-04  0.7321484648937427E-09  0.7433693490069051E-05
  0.1638295316785015E-05  0.1323333575018917E-02  0.4308224681679915E-03  0.1058230722822631E-07  0.1933871194558172E-03  0.4964540885548550E-08  0.2422076085877197E-13  0.8916157586590129E-04  0.2228931518565243E-08  0.1048731028048402E-13  0.3314597912005550E-04  0.7458386987407590E-09  0.7502867175629509E-05
  0.1653541726645348E-05  0.1335647747532100E-02  0.4348314514549670E-03  0.1078018270983104E-07  0.1951866674991163E-03  0.5057371390032106E-08  0.2490328088466948E-13  0.8999126162692279E-04  0.2270609660027767E-08  0.1078283358488959E-13  0.3345441632121092E-04  0.7597849194008988E-09  0.7572684493256682E-05
  0.1668930023631431E-05  0.1348076498051878E-02  0.4388777365834037E-03  0.1098175816460128E-07  0.1970029595522930E-03  0.5151937684986974E-08  0.2560503366610446E-13  0.9082866725217755E-04  0.2313067119896593E-08  0.1108668445076375E-13  0.3376572339603321E-04  0.7739919133603588E-09  0.7643151430581470E-05
  0.1684461528182413E-05  0.1360620892479934E-02  0.4429616705666252E-03  0.1118710277524927E-07  0.1988361513823091E-03  0.5248272226511411E-08  0.2632656116104967E-13  0.9167386455838105E-04  0.2356318469996596E-08  0.1139909753966204E-13  0.3407992704251786E-04  0.7884645566015607E-09  0.7714274030916498E-05
  0.1700137573025799E-05  0.1373282006630191E-02  0.4470836036449688E-03  0.1139628701804301E-07  0.2006864002046644E-03  0.5346408077557221E-08  0.2706842059916464E-13  0.9252692603010090E-04  0.2400378554611881E-08  0.1172031412560432E-13  0.3439705420693561E-04  0.8032078162764550E-09  0.7786058393773550E-05
  0.1715959503291809E-05  0.1386060926320926E-02  0.4512438893157734E-03  0.1160938268699187E-07  0.2025538646968580E-03  0.5446378919276055E-08  0.2783118491212885E-13  0.9338792482596255E-04  0.2445262495579940E-08  0.1205058228140413E-13  0.3471713208613947E-04  0.8182267524111144E-09  0.7858510675385786E-05
  0.1731928676628799E-05  0.1398958747467726E-02  0.4554428843636434E-03  0.1182646291848424E-07  0.2044387050119733E-03  0.5548219062577840E-08  0.2861544317610086E-13  0.9425693478491320E-04  0.2490985697481040E-08  0.1239015707024836E-13  0.3504018812989327E-04  0.8335265196421907E-09  0.7931637089234829E-05
  0.1748046463319763E-05  0.1411976576177323E-02  0.4596809488909956E-03  0.1204760221638584E-07  0.2063410827923896E-03  0.5651963459905306E-08  0.2942180106664518E-13  0.9513403043254319E-04  0.2537563852924634E-08  0.1273930074267534E-13  0.3536625004322171E-04  0.8491123689858401E-09  0.8005443906582705E-05
  0.1764314246399909E-05  0.1425115528842284E-02  0.4639584463488883E-03  0.1227287647760729E-07  0.2082611611836208E-03  0.5757647717228633E-08  0.3025088132647805E-13  0.9601928698746663E-04  0.2585012947934609E-08  0.1309828293910339E-13  0.3569534578878232E-04  0.8649896496397176E-09  0.8079937457008775E-05
  0.1780733421775338E-05  0.1438376732236591E-02  0.4682757435681362E-03  0.1250236301814965E-07  0.2101991048482819E-03  0.5865308106264364E-08  0.3110332424639352E-13  0.9691278036776053E-04  0.2633349267435207E-08  0.1346738089806625E-13  0.3602750358925927E-04  0.8811638108186618E-09  0.8155124128951593E-05
  0.1797305398342822E-05  0.1451761323612099E-02  0.4726332107907149E-03  0.1273614059963692E-07  0.2121550799801866E-03  0.5974981576922743E-08  0.3197978815974108E-13  0.9781458719746450E-04  0.2682589400839515E-08  0.1384687967031623E-13  0.3636275192977961E-04  0.8976404036247001E-09  0.8231010370255818E-05
