        5000          15
      0    0    1    0    1    2    0    1    2    3    0    1    2    0    1
      2.   2.   6.   2.   6.  10.   2.   6.  10.  14.   2.   6.  10.   2.   5.
    -0.3152633218566414E+04 -0.5420101140237189E+03 -0.5220556860581904E+03 -0.1340056275841550E+03 -0.1244156101612324E+03 -0.1067439775418329E+03 -0.3244678427137271E+02 -0.2811089545400185E+02 -0.2013217767672671E+02 -0.9180076998372078E+01 -0.6431042999159754E+01 -0.4809863944305208E+01 -0.2037917669295359E+01 -0.7653775436693872E+00 -0.3798654434303506E+00
  0.5688428895411843E-06  0.8856456621944898E-03  0.2959699332360529E-03  0.3981118846093495E-08  0.1414378838037230E-03  0.2020600680796156E-08  0.5991515352430865E-14  0.7172223466173238E-04  0.1019835531845636E-08  0.3182142799817785E-14  0.2423686452354478E-20  0.3294090602091443E-04  0.4479616412480126E-09  0.1230775891527032E-14  0.1175370582182969E-04  0.1392298650324967E-09
  0.5710867561734662E-06  0.8891390244552257E-03  0.2971373642286413E-03  0.4012588377978315E-08  0.1419957748275131E-03  0.2036572913730516E-08  0.6062697696379221E-14  0.7200513758594910E-04  0.1027897021096871E-08  0.3219948324788517E-14  0.2462155255732484E-20  0.3307083893061199E-04  0.4515026415790617E-09  0.1245398154457269E-14  0.1180006742451872E-04  0.1403304347080571E-09
  0.5733394739974496E-06  0.8926461653473273E-03  0.2983093998399506E-03  0.4044306665406135E-08  0.1425558663029514E-03  0.2052671401529131E-08  0.6134725722358597E-14  0.7228915634494223E-04  0.1036022233575490E-08  0.3258202998401560E-14  0.2501234636970815E-20  0.3320128432585435E-04  0.4550716322679998E-09  0.1260194137222046E-14  0.1184661188812626E-04  0.1414397039984780E-09
  0.5756010779276852E-06  0.8961671392116054E-03  0.2994860582298912E-03  0.4076275674683656E-08  0.1431181669082818E-03  0.2068897142182970E-08  0.6207609477472247E-14  0.7257429533939315E-04  0.1044211672986484E-08  0.3296912156755612E-14  0.2540934287157352E-20  0.3333224422780596E-04  0.4586688345666936E-09  0.1275165903695315E-14  0.1189333993382773E-04  0.1425577416705121E-09
  0.5778716030164477E-06  0.8997020006031401E-03  0.3006673576299796E-03  0.4108497387660175E-08  0.1436826853559673E-03  0.2085251141571587E-08  0.6281359128187380E-14  0.7286055898733533E-04  0.1052465847016365E-08  0.3336081199344546E-14  0.2581264051196758E-20  0.3346372066560082E-04  0.4622944714758870E-09  0.1290315542270747E-14  0.1194025228564223E-04  0.1436846170344771E-09
  0.5801510844542796E-06  0.9032508042921267E-03  0.3018533163436202E-03  0.4140973801850456E-08  0.1442494303928247E-03  0.2101734413525476E-08  0.6355984961753260E-14  0.7314795172422303E-04  0.1060785267364634E-08  0.3375715589810570E-14  0.2622233930251865E-20  0.3359571567637402E-04  0.4659487677590261E-09  0.1305645166153039E-14  0.1198734967044369E-04  0.1448203999485511E-09
  0.5824395575705370E-06  0.9068136052647222E-03  0.3030439527463890E-03  0.4173706930558534E-08  0.1448184108001603E-03  0.2118347979888912E-08  0.6431497387636133E-14  0.7343647800299957E-04  0.1069170449775501E-08  0.3415820856706334E-14  0.2663854084223784E-20  0.3372823130529315E-04  0.4696319499561907E-09  0.1321156913652677E-14  0.1203463281797217E-04  0.1459651608231038E-09
  0.5847370578339360E-06  0.9103904587238970E-03  0.3042392852863179E-03  0.4206698803002535E-08  0.1453896353939051E-03  0.2135092870583304E-08  0.6507906938971219E-14  0.7372614229416669E-04  0.1077621914069856E-08  0.3456402594266086E-14  0.2706134834271397E-20  0.3386126960559005E-04  0.4733442463981379E-09  0.1336852948484200E-14  0.1208210246084512E-04  0.1471189706250610E-09
  0.5870436208531037E-06  0.9139814200902904E-03  0.3054393324841804E-03  0.4239951464440455E-08  0.1459631130247521E-03  0.2151970123671028E-08  0.6585224274031942E-14  0.7401694908585334E-04  0.1086140184177493E-08  0.3497466463186002E-14  0.2749086665370826E-20  0.3399483263859250E-04  0.4770858872204563E-09  0.1352735460068015E-14  0.1212975933456875E-04  0.1482819008823034E-09
  0.5893592823771296E-06  0.9175865450030668E-03  0.3066441129337780E-03  0.4273466976296948E-08  0.1465388525782931E-03  0.2168980785419787E-08  0.6663460177716625E-14  0.7430890288388554E-04  0.1094725788169588E-08  0.3539018191413776E-14  0.2792720228915541E-20  0.3412892247375626E-04  0.4808571043778318E-09  0.1368806663835789E-14  0.1217760417754939E-04  0.1494540236881013E-09
  0.5916840782961192E-06  0.9212058893207784E-03  0.3078536453022284E-03  0.4307247416291112E-08  0.1471168629751557E-03  0.2186125910367457E-08  0.6742625563052831E-14  0.7460200821185581E-04  0.1103379258291431E-08  0.3581063574947587E-14  0.2837046345357721E-20  0.3426354118869695E-04  0.4846581316584261E-09  0.1385068801539474E-14  0.1222563773110494E-04  0.1506354117055830E-09
  0.5940180446417511E-06  0.9248395091222295E-03  0.3090679483302545E-03  0.4341294878565282E-08  0.1476971531711420E-03  0.2203406561387467E-08  0.6822731472719599E-14  0.7489626961119342E-04  0.1112101130995423E-08  0.3623608478644577E-14  0.2882076006891544E-20  0.3439869086922236E-04  0.4884892046983693E-09  0.1401524141563999E-14  0.1227386073947635E-04  0.1518261381722393E-09
  0.5963612175878348E-06  0.9284874607073438E-03  0.3102870408324740E-03  0.4375611473814852E-08  0.1482797321573673E-03  0.2220823809754676E-08  0.6903789080587746E-14  0.7519169164123457E-04  0.1120891946974331E-08  0.3666658837038910E-14  0.2927820380179073E-20  0.3453437360936464E-04  0.4923505609963663E-09  0.1418174979243686E-14  0.1232227394983910E-04  0.1530262769044633E-09
  0.5987136334508714E-06  0.9321498005980380E-03  0.3115109416976912E-03  0.4410199329419102E-08  0.1488646089603986E-03  0.2238378735211791E-08  0.6985809693278476E-14  0.7548827887929301E-04  0.1129752251194798E-08  0.3710220655169571E-14  0.2974290809119393E-20  0.3467059151141277E-04  0.4962424399284202E-09  0.1435023637182411E-14  0.1237087811231485E-04  0.1542359023021265E-09
  0.6010753286906172E-06  0.9358265855390941E-03  0.3127396698891891E-03  0.4445060589573085E-08  0.1494517926423950E-03  0.2256072426036288E-08  0.7068804751740502E-14  0.7578603592073096E-04  0.1138682592931132E-08  0.3754300009417979E-14  0.3021498817661717E-20  0.3480734668594504E-04  0.5001650827626691E-09  0.1452072465577584E-14  0.1241967397998294E-04  0.1554550893531906E-09
  0.6034463399106477E-06  0.9395178724990400E-03  0.3139732444450230E-03  0.4480197415420535E-08  0.1500412923012479E-03  0.2273905979107883E-08  0.7152785832845915E-14  0.7608496737903010E-04  0.1147683525799355E-08  0.3798903048355573E-14  0.3069456112663123E-20  0.3494464125186179E-04  0.5041187326743443E-09  0.1469323842547963E-14  0.1246866230889213E-04  0.1566839136383560E-09
  0.6058267038589257E-06  0.9432237186710300E-03  0.3152116844783155E-03  0.4515611985187844E-08  0.1506331170707214E-03  0.2291880499976520E-08  0.7237764651005000E-14  0.7638507788586309E-04  0.1156755607791516E-08  0.3844035993601451E-14  0.3118174586791662E-20  0.3508247733641821E-04  0.5081036347608429E-09  0.1486780174465382E-14  0.1251784385807231E-04  0.1579224513357468E-09
  0.6082164574283705E-06  0.9469441814737308E-03  0.3164550091775520E-03  0.4551306494319070E-08  0.1512272761205942E-03  0.2309997102930906E-08  0.7323753059800235E-14  0.7668637209116527E-04  0.1165899401310284E-08  0.3889705140690199E-14  0.3167666321475542E-20  0.3522085707525719E-04  0.5121200360569218E-09  0.1504443896290392E-14  0.1256721938954617E-04  0.1591707792256333E-09
  0.6106156376574299E-06  0.9506793185522100E-03  0.3177032378068776E-03  0.4587283155612050E-08  0.1518237786568010E-03  0.2328256911067582E-08  0.7410763053639716E-14  0.7698885466320662E-04  0.1175115473203808E-08  0.3935916859950044E-14  0.3217943589899112E-20  0.3535978261244248E-04  0.5161681855500107E-09  0.1522317471911919E-14  0.1261678966834109E-04  0.1604289746951911E-09
  0.6130242817306539E-06  0.9544291877788292E-03  0.3189563897063957E-03  0.4623544199355558E-08  0.1524226339215757E-03  0.2346661056360547E-08  0.7498806769430221E-14  0.7729253028866394E-04  0.1184404394800861E-08  0.3982677597391425E-14  0.3269018860046412E-20  0.3549925610049179E-04  0.5202483341956467E-09  0.1540403394490938E-14  0.1266655546250091E-04  0.1616971157432986E-09
  0.6154424269792715E-06  0.9581938472541382E-03  0.3202144842924676E-03  0.4660091873467562E-08  0.1530238511935940E-03  0.2365210679731422E-08  0.7587896488270134E-14  0.7759740367269355E-04  0.1193766741946250E-08  0.4029993875606124E-14  0.3320904797793016E-20  0.3563927970041018E-04  0.5243607349330318E-09  0.1558704186808236E-14  0.1271651754309784E-04  0.1629752809853722E-09
  0.6178701108817692E-06  0.9619733553077767E-03  0.3214775410580121E-03  0.4696928443634565E-08  0.1536274397881168E-03  0.2383906931120181E-08  0.7678044637162513E-14  0.7790347953900406E-04  0.1203203095036515E-08  0.4077872294677087E-14  0.3373614270046961E-20  0.3577985558172350E-04  0.5285056427007105E-09  0.1577222401616306E-14  0.1276667668424442E-04  0.1642635496582391E-09
  0.6203073710644711E-06  0.9657677704993748E-03  0.3227455795728081E-03  0.4734056193452061E-08  0.1542334090571352E-03  0.2402750969556429E-08  0.7769263790748472E-14  0.7821076262992942E-04  0.1212714039055903E-08  0.4126319533099041E-14  0.3427160347939519E-20  0.3592098592251189E-04  0.5326833144523741E-09  0.1595960621995426E-14  0.1281703366310550E-04  0.1655620016250494E-09
  0.6227542453021236E-06  0.9695771516194611E-03  0.3240186194837974E-03  0.4771477424566085E-08  0.1548417683895144E-03  0.2421743963231249E-08  0.7861566673061193E-14  0.7851925770650244E-04  0.1222300163612641E-08  0.4175342348710059E-14  0.3481556310066621E-20  0.3606267290944366E-04  0.5368940091727899E-09  0.1614921461713961E-14  0.1286758925991023E-04  0.1668707173802266E-09
  0.6252107715184790E-06  0.9734015576903721E-03  0.3252966805153883E-03  0.4809194456815887E-08  0.1554525272111396E-03  0.2440887089569622E-08  0.7954966159300746E-14  0.7882896954852842E-04  0.1231962062975470E-08  0.4224947579634187E-14  0.3536815645781717E-20  0.3620491873780894E-04  0.5411379878938531E-09  0.1634107565592944E-14  0.1291834425796416E-04  0.1681897780544576E-09
  0.6276769877868849E-06  0.9772410479671661E-03  0.3265797824697617E-03  0.4847209628377752E-08  0.1560656949850615E-03  0.2460181535303409E-08  0.8049475277630010E-14  0.7913990295465913E-04  0.1241700336110497E-08  0.4275142145235271E-14  0.3592952058540911E-20  0.3634772561155380E-04  0.5454155137107698E-09  0.1653521609875004E-14  0.1296929944366140E-04  0.1695192654197215E-09
  0.6301529323308735E-06  0.9810956819385399E-03  0.3278679452271769E-03  0.4885525295909914E-08  0.1566812812116434E-03  0.2479628496544915E-08  0.8145107210991933E-14  0.7945206274246710E-04  0.1251515586718314E-08  0.4325933047082113E-14  0.3649979469301188E-20  0.3649109574331436E-04  0.5497268517983647E-09  0.1673166302597658E-14  0.1302045560649671E-04  0.1708592618943588E-09
  0.6326386435247539E-06  0.9849655193277500E-03  0.3291611887462799E-03  0.4924143834698670E-08  0.1572992954287074E-03  0.2499229178861039E-08  0.8241875298948372E-14  0.7976545374852025E-04  0.1261408423271428E-08  0.4377327369925100E-14  0.3707912019972571E-20  0.3663503135445096E-04  0.5540722694275202E-09  0.1693044383971048E-14  0.1307181353907784E-04  0.1722098505481804E-09
  0.6351341598942074E-06  0.9888506200935374E-03  0.3304595330644116E-03  0.4963067638805601E-08  0.1579197472116828E-03  0.2518984797348001E-08  0.8339793039540777E-14  0.8008008082845675E-04  0.1271379459051972E-08  0.4429332282684431E-14  0.3766764076925076E-20  0.3677953467508262E-04  0.5584520359817428E-09  0.1713158626760163E-14  0.1312337403713766E-04  0.1735711151076171E-09
  0.6376395201168841E-06  0.9927510444310546E-03  0.3317629982979191E-03  0.5002299121215984E-08  0.1585426461737538E-03  0.2538896576706666E-08  0.8438874091172999E-14  0.8039594885706001E-04  0.1281429312189729E-08  0.4481955039450081E-14  0.3826550234551329E-20  0.3692460794412149E-04  0.5628664229738629E-09  0.1733511836671604E-14  0.1317513789954659E-04  0.1749431399609093E-09
  0.6401547630230028E-06  0.9966668527727990E-03  0.3330716046424659E-03  0.5041840713988373E-08  0.1591680019660087E-03  0.2558965751318462E-08  0.8539132274516441E-14  0.8071306272833432E-04  0.1291558605700446E-08  0.4535202980493652E-14  0.3887285318885724E-20  0.3707025340930759E-04  0.5673157040628648E-09  0.1754106852744940E-14  0.1322710592832491E-04  0.1763260101633384E-09
  0.6426799275959523E-06  0.1000598105789546E-02  0.3343853723733453E-03  0.5081694868405351E-08  0.1597958242775889E-03  0.2579193565321896E-08  0.8640581574437864E-14  0.8103142735558061E-04  0.1301767967524449E-08  0.4589083533292242E-14  0.3948984391281029E-20  0.3721647332724353E-04  0.5718001550708506E-09  0.1774946547748720E-14  0.1327927892865520E-04  0.1777198114424991E-09
  0.6452150529728961E-06  0.1004544864391292E-02  0.3357043218457937E-03  0.5121864055125490E-08  0.1604261228358392E-03  0.2599581272689678E-08  0.8743236141950077E-14  0.8135104767147233E-04  0.1312058030565578E-08  0.4643604213564477E-14  0.4011662752143343E-20  0.3736326996342947E-04  0.5763200540001384E-09  0.1796033828581178E-14  0.1333165770889476E-04  0.1791246302036140E-09
  0.6477601784453786E-06  0.1008507189728192E-02  0.3370284734953061E-03  0.5162350764336495E-08  0.1610589074064581E-03  0.2620130137306451E-08  0.8847110296185824E-14  0.8167192862813202E-04  0.1322429432730411E-08  0.4698772626318853E-14  0.4075335944726340E-20  0.3751064559229821E-04  0.5808756810504948E-09  0.1817371636675714E-14  0.1338424308058818E-04  0.1805405535348888E-09
  0.6503153434599345E-06  0.1012485143191510E-02  0.3383578478379522E-03  0.5203157505909570E-08  0.1616941877936491E-03  0.2640841433047140E-08  0.8952218526395102E-14  0.8199407519720776E-04  0.1332882816967811E-08  0.4754596466914529E-14  0.4140019758985721E-20  0.3765860249725029E-04  0.5854673186365043E-09  0.1838962948411178E-14  0.1343703585847987E-04  0.1819676692129119E-09
  0.6528805876186998E-06  0.1016478786414569E-02  0.3396924654706940E-03  0.5244286809555011E-08  0.1623319738402728E-03  0.2661716443855916E-08  0.9058575493966217E-14  0.8231749236995026E-04  0.1343418831308782E-08  0.4811083522134730E-14  0.4205730235494865E-20  0.3780714297068953E-04  0.5900952514050760E-09  0.1860810775527041E-14  0.1349003686052666E-04  0.1834060657080945E-09
  0.6554559506800255E-06  0.1020488181273701E-02  0.3410323470717045E-03  0.5285741224978999E-08  0.1629722754279982E-03  0.2682756463825782E-08  0.9166196034470843E-14  0.8264218515729005E-04  0.1354038128906635E-08  0.4868241671272889E-14  0.4272483669422607E-20  0.3795626931405829E-04  0.5947597662530874E-09  0.1882918165543482E-14  0.1354324690791051E-04  0.1848558321901556E-09
  0.6580414725590943E-06  0.1024513389889212E-02  0.3423775134006879E-03  0.5327523322041671E-08  0.1636151024774570E-03  0.2703962797278801E-08  0.9275095159733399E-14  0.8296815858991511E-04  0.1364741368077482E-08  0.4926078887231717E-14  0.4340296614574167E-20  0.3810598383787325E-04  0.5994611523451704E-09  0.1905288202186486E-14  0.1359666682505113E-04  0.1863170585336488E-09
  0.6606371933285390E-06  0.1028554474626335E-02  0.3437279852992009E-03  0.5369635690916412E-08  0.1642604649483962E-03  0.2725336758846939E-08  0.9385288059924963E-14  0.8329541771834859E-04  0.1375529212341041E-08  0.4984603237635294E-14  0.4409185887496206E-20  0.3825628886176110E-04  0.6041997011316339E-09  0.1927924005817975E-14  0.1365029743961884E-04  0.1877898353235338E-09
  0.6632431532190633E-06  0.1032611498096203E-02  0.3450837836909753E-03  0.5412080942250416E-08  0.1649083728398326E-03  0.2746879673553565E-08  0.9496790105682135E-14  0.8362396761302717E-04  0.1386402330461765E-08  0.5043822885954409E-14  0.4479168571647044E-20  0.3840718671449449E-04  0.6089757063665327E-09  0.1950828733871059E-14  0.1370413958254732E-04  0.1892742538607919E-09
  0.6658593926200656E-06  0.1036684523156813E-02  0.3464449295822417E-03  0.5454861707326519E-08  0.1655588361902075E-03  0.2768592876895581E-08  0.9609616850250988E-14  0.8395381336437939E-04  0.1397361396490299E-08  0.5103746092645244E-14  0.4550262021633060E-20  0.3855867973402800E-04  0.6137894641258749E-09  0.1974005581290454E-14  0.1375819408804650E-04  0.1907704061680851E-09
  0.6684859520802651E-06  0.1040773612914000E-02  0.3478114440620547E-03  0.5497980638226304E-08  0.1662118650775422E-03  0.2790477714926208E-08  0.9723784031656575E-14  0.8428496008290454E-04  0.1408407089805265E-08  0.5164381216301597E-14  0.4622483867512343E-20  0.3871077026753441E-04  0.6186412728259766E-09  0.1997457780978133E-14  0.1381246179361545E-04  0.1922783849954604E-09
  0.6711228723083301E-06  0.1044878830722417E-02  0.3491833483026195E-03  0.5541440407994506E-08  0.1668674696195936E-03  0.2812535544338431E-08  0.9839307574898128E-14  0.8461741289925172E-04  0.1419540095155373E-08  0.5225736714820796E-14  0.4695852019166634E-20  0.3886346067144099E-04  0.6235314332419591E-09  0.2021188604244268E-14  0.1386694354005535E-04  0.1937982838260998E-09
  0.6737701941735088E-06  0.1049000240186509E-02  0.3505606635596197E-03  0.5585243710804697E-08  0.1675256599740114E-03  0.2834767732549091E-08  0.9956203594170409E-14  0.8495117696429915E-04  0.1430761102701867E-08  0.5287821146583450E-14  0.4770384670742676E-20  0.3901675331146595E-04  0.6284602485263940E-09  0.2045201361263545E-14  0.1392164017148252E-04  0.1953301968821146E-09
  0.6764279587062630E-06  0.1053137905161504E-02  0.3519434111725454E-03  0.5629393262126304E-08  0.1681864463384949E-03  0.2857175657783653E-08  0.1007448839511141E-13  0.8528625744923416E-04  0.1442070808061312E-08  0.5350643171647234E-14  0.4846100305164047E-20  0.3917065056265513E-04  0.6334280242280954E-09  0.2069499401536870E-14  0.1397655253534145E-04  0.1968742191303863E-09
  0.6790962070989040E-06  0.1057291889754399E-02  0.3533316125650248E-03  0.5673891798892933E-08  0.1688498389509509E-03  0.2879760709161637E-08  0.1019417847707674E-13  0.8562265954563289E-04  0.1453469912348704E-08  0.5414211552954843E-14  0.4923017698714601E-20  0.3932515480941864E-04  0.6384350683110588E-09  0.2094086114358594E-14  0.1403168148241798E-04  0.1984304462884533E-09
  0.6817749807062307E-06  0.1061462258324949E-02  0.3547252892451549E-03  0.5718742079672024E-08  0.1695158480896521E-03  0.2902524286782731E-08  0.1031529053544110E-13  0.8596038846554091E-04  0.1464959122220944E-08  0.5478535157556306E-14  0.5001155925694670E-20  0.3948026844556791E-04  0.6434816911735536E-09  0.2118964929289266E-14  0.1408702786685236E-04  0.1999989748304444E-09
  0.6844643210461711E-06  0.1065649075486670E-02  0.3561244628058344E-03  0.5763946884835853E-08  0.1701844840733965E-03  0.2925467801813573E-08  0.1043784146392703E-13  0.8629944944155379E-04  0.1476539149920629E-08  0.5543622957845814E-14  0.5080534363151154E-20  0.3963599387435264E-04  0.6485682056673624E-09  0.2144139316634005E-14  0.1414259254615261E-04  0.2015799019930592E-09
  0.6871642698004251E-06  0.1069852406107831E-02  0.3575291549250982E-03  0.5809509016733878E-08  0.1708557572616666E-03  0.2948592676575239E-08  0.1056184835696136E-13  0.8663984772689810E-04  0.1488210713320214E-08  0.5609484032813246E-14  0.5161172695682696E-20  0.3979233350849798E-04  0.6536949271171740E-09  0.2169612787926572E-14  0.1419837638120764E-04  0.2031733257815950E-09
  0.6898748688151112E-06  0.1074072315312467E-02  0.3589393873664531E-03  0.5855431299866457E-08  0.1715296780547903E-03  0.2971900344631395E-08  0.1068732851205964E-13  0.8698158859551262E-04  0.1499974535966503E-08  0.5676127569310561E-14  0.5243090920321125E-20  0.3994928977024195E-04  0.6588621733401310E-09  0.2195388896419167E-14  0.1425438023630072E-04  0.2047793449760226E-09
  0.6925961601014145E-06  0.1078308868481376E-02  0.3603551819792141E-03  0.5901716581059927E-08  0.1722062568941013E-03  0.2995392250877174E-08  0.1081429943223890E-13  0.8732467734213010E-04  0.1511831347125504E-08  0.5743562863333243E-14  0.5326309351490367E-20  0.4010686509137289E-04  0.6640702646655297E-09  0.2221471237578069E-14  0.1431060497912276E-04  0.2063980591371094E-09
  0.6953281858362384E-06  0.1082562131253141E-02  0.3617765606988428E-03  0.5948367729643079E-08  0.1728855042621012E-03  0.3019069851628732E-08  0.1094277882845910E-13  0.8766911928235917E-04  0.1523781881827638E-08  0.5811799321316952E-14  0.5410848626044073E-20  0.4026506191326712E-04  0.6693195239546766E-09  0.2247863449585146E-14  0.1436705148078576E-04  0.2080295686125903E-09
