        2000           6
      0    0    1    0    1    0
      2.   2.   6.   2.   6.   1.
    -0.1335330502224035E+03 -0.1448995837797101E+02 -0.1151928021623235E+02 -0.1748780530122646E+01 -0.9544233956090368E+00 -0.1474752395095421E+00
     0.5875147009246540E+00  0.3471618379017480E+01  0.4690846566728521E+01  0.8428825585442572E+01  0.1030039206381663E+02  0.1442310662429762E+02
  0.4444679971029634E-05  0.7183211334526945E-03  0.2063321723502734E-03  0.4223407871674452E-08  0.6799228389815121E-04  0.1286191398534627E-08  0.1312909882306654E-04
  0.4486043339307651E-05  0.7250054502697170E-03  0.2082521904914489E-03  0.4302380258996621E-08  0.6862498415539739E-04  0.1310241551486435E-08  0.1325127127744491E-04
  0.4527791646039382E-05  0.7317519624543127E-03  0.2101900737692944E-03  0.4382829314085266E-08  0.6926357148022861E-04  0.1334741407009538E-08  0.1337458050628747E-04
  0.4569928473563967E-05  0.7385612486138266E-03  0.2121459883842775E-03  0.4464782648009262E-08  0.6990810064039735E-04  0.1359699373744625E-08  0.1349903708507709E-04
  0.4612457437558744E-05  0.7454338927365533E-03  0.2141201020825011E-03  0.4548268388102787E-08  0.7055862691298669E-04  0.1385124017555183E-08  0.1362465168764681E-04
  0.4655382187349497E-05  0.7523704842417418E-03  0.2161125841700679E-03  0.4633315187617965E-08  0.7121520608914372E-04  0.1411024064467096E-08  0.1375143508709385E-04
  0.4698706406223606E-05  0.7593716180300679E-03  0.2181236055275778E-03  0.4719952235557993E-08  0.7187789447885686E-04  0.1437408403663217E-08  0.1387939815670203E-04
  0.4742433811746097E-05  0.7664378945345734E-03  0.2201533386247595E-03  0.4808209266694087E-08  0.7254674891577735E-04  0.1464286090533914E-08  0.1400855187087289E-04
  0.4786568156078638E-05  0.7735699197720771E-03  0.2222019575352387E-03  0.4898116571769716E-08  0.7322182676208591E-04  0.1491666349784658E-08  0.1413890730606535E-04
  0.4831113226301510E-05  0.7807683053950652E-03  0.2242696379514422E-03  0.4989705007895615E-08  0.7390318591340393E-04  0.1519558578601703E-08  0.1427047564174404E-04
  0.4876072844738564E-05  0.7880336687440608E-03  0.2263565571996416E-03  0.5083006009139134E-08  0.7459088480375084E-04  0.1547972349876956E-08  0.1440326816133662E-04
  0.4921450869285208E-05  0.7953666329004816E-03  0.2284628942551354E-03  0.5178051597311572E-08  0.7528498241054718E-04  0.1576917415493136E-08  0.1453729625319979E-04
  0.4967251193739446E-05  0.8027678267399865E-03  0.2305888297575731E-03  0.5274874392957187E-08  0.7598553825966398E-04  0.1606403709670358E-08  0.1467257141159433E-04
  0.5013477748135998E-05  0.8102378849863160E-03  0.2327345460264201E-03  0.5373507626547649E-08  0.7669261243051921E-04  0.1636441352375272E-08  0.1480910523766926E-04
  0.5060134499083525E-05  0.8177774482656370E-03  0.2349002270765678E-03  0.5473985149885790E-08  0.7740626556122165E-04  0.1667040652793953E-08  0.1494690944045499E-04
  0.5107225450105001E-05  0.8253871631613851E-03  0.2370860586340867E-03  0.5576341447722552E-08  0.7812655885376195E-04  0.1698212112869705E-08  0.1508599583786584E-04
  0.5154754641981242E-05  0.8330676822696218E-03  0.2392922281521274E-03  0.5680611649591123E-08  0.7885355407925235E-04  0.1729966430907023E-08  0.1522637635771169E-04
  0.5202726153097642E-05  0.8408196642549008E-03  0.2415189248269674E-03  0.5786831541862321E-08  0.7958731358321493E-04  0.1762314505242913E-08  0.1536806303871919E-04
  0.5251144099794128E-05  0.8486437739066552E-03  0.2437663396142085E-03  0.5895037580025357E-08  0.8032790029091866E-04  0.1795267437986874E-08  0.1551106803156232E-04
  0.5300012636718373E-05  0.8565406821961074E-03  0.2460346652451229E-03  0.6005266901198202E-08  0.8107537771276614E-04  0.1828836538830776E-08  0.1565540359990255E-04
  0.5349335957182308E-05  0.8645110663337054E-03  0.2483240962431524E-03  0.6117557336871838E-08  0.8182980994973055E-04  0.1863033328929989E-08  0.1580108212143868E-04
  0.5399118293521928E-05  0.8725556098270942E-03  0.2506348289405591E-03  0.6231947425892765E-08  0.8259126169884247E-04  0.1897869544857057E-08  0.1594811608896634E-04
  0.5449363917460470E-05  0.8806750025396234E-03  0.2529670614952319E-03  0.6348476427688239E-08  0.8335979825872813E-04  0.1933357142629288E-08  0.1609651811144744E-04
  0.5500077140474958E-05  0.8888699407493967E-03  0.2553209939076481E-03  0.6467184335738741E-08  0.8413548553519866E-04  0.1969508301811654E-08  0.1624630091508938E-04
  0.5551262314166162E-05  0.8971411272088725E-03  0.2576968280379927E-03  0.6588111891302339E-08  0.8491839004689157E-04  0.2006335429696385E-08  0.1639747734443444E-04
  0.5602923830632001E-05  0.9054892712050131E-03  0.2600947676234364E-03  0.6711300597395620E-08  0.8570857893096407E-04  0.2043851165560707E-08  0.1655006036345912E-04
  0.5655066122844420E-05  0.9139150886199948E-03  0.2625150182955735E-03  0.6836792733036000E-08  0.8650611994883960E-04  0.2082068385004175E-08  0.1670406305668381E-04
  0.5707693665029771E-05  0.9224193019924800E-03  0.2649577875980220E-03  0.6964631367750324E-08  0.8731108149200748E-04  0.2121000204367105E-08  0.1685949863029267E-04
  0.5760810973052746E-05  0.9310026405794575E-03  0.2674232850041873E-03  0.7094860376354666E-08  0.8812353258787636E-04  0.2160659985231599E-08  0.1701638041326388E-04
  0.5814422604803868E-05  0.9396658404186561E-03  0.2699117219351889E-03  0.7227524454010482E-08  0.8894354290568202E-04  0.2201061339006722E-08  0.1717472185851044E-04
  0.5868533160590590E-05  0.9484096443915375E-03  0.2724233117779559E-03  0.7362669131562211E-08  0.8977118276244979E-04  0.2242218131599401E-08  0.1733453654403154E-04
  0.5923147283532052E-05  0.9572348022868733E-03  0.2749582699034881E-03  0.7500340791161647E-08  0.9060652312901254E-04  0.2284144488172645E-08  0.1749583817407454E-04
  0.5978269659957484E-05  0.9661420708649115E-03  0.2775168136852876E-03  0.7640586682184374E-08  0.9144963563608418E-04  0.2326854797992728E-08  0.1765864058030780E-04
  0.6033905019808338E-05  0.9751322139221375E-03  0.2800991625179609E-03  0.7783454937443797E-08  0.9230059258038967E-04  0.2370363719366977E-08  0.1782295772300434E-04
  0.6090058137044153E-05  0.9842060023566369E-03  0.2827055378359937E-03  0.7928994589708269E-08  0.9315946693085193E-04  0.2414686184673884E-08  0.1798880369223650E-04
  0.6146733830052200E-05  0.9933642142340617E-03  0.2853361631326998E-03  0.8077255588527024E-08  0.9402633233483569E-04  0.2459837405487257E-08  0.1815619270908166E-04
  0.6203936962060936E-05  0.1002607634854213E-02  0.2879912639793451E-03  0.8228288817370661E-08  0.9490126312444994E-04  0.2505832877796154E-08  0.1832513912683915E-04
  0.6261672441557310E-05  0.1011937056818234E-02  0.2906710680444501E-03  0.8382146111092076E-08  0.9578433432290807E-04  0.2552688387322421E-08  0.1849565743225844E-04
  0.6319945222707951E-05  0.1021353280096433E-02  0.2933758051132700E-03  0.8538880273713816E-08  0.9667562165094756E-04  0.2600420014937630E-08  0.1866776224677873E-04
  0.6378760305784270E-05  0.1030857112096732E-02  0.2961057071074564E-03  0.8698545096547980E-08  0.9757520153330880E-04  0.2649044142181284E-08  0.1884146832777999E-04
  0.6438122737591534E-05  0.1040449367733747E-02  0.2988610081049007E-03  0.8861195376654857E-08  0.9848315110527423E-04  0.2698577456882197E-08  0.1901679056984565E-04
  0.6498037611901907E-05  0.1050130869498515E-02  0.3016419443597620E-03  0.9026886935646651E-08  0.9939954821926789E-04  0.2749036958884951E-08  0.1919374400603698E-04
  0.6558510069891551E-05  0.1059902447528863E-02  0.3044487543226799E-03  0.9195676638842734E-08  0.1003244714515164E-03  0.2800439965883417E-08  0.1937234380917923E-04
  0.6619545300581775E-05  0.1069764939680428E-02  0.3072816786611753E-03  0.9367622414783012E-08  0.1012580001087713E-03  0.2852804119363325E-08  0.1955260529315980E-04
  0.6681148541284288E-05  0.1079719191598342E-02  0.3101409602802403E-03  0.9542783275106061E-08  0.1022002142350941E-03  0.2906147390655935E-08  0.1973454391423832E-04
  0.6743325078050614E-05  0.1089766056789572E-02  0.3130268443431183E-03  0.9721219334798923E-08  0.1031511946187041E-03  0.2960488087104880E-08  0.1991817527236897E-04
  0.6806080246125668E-05  0.1099906396695940E-02  0.3159395782922773E-03  0.9902991832825414E-08  0.1041110227988895E-03  0.3015844858348287E-08  0.2010351511253502E-04
  0.6869419430405570E-05  0.1110141080767812E-02  0.3188794118705779E-03  0.1008816315314012E-07  0.1050797810729828E-03  0.3072236702718348E-08  0.2029057932609574E-04
  0.6933348065899704E-05  0.1120470986538475E-02  0.3218465971426362E-03  0.1027679684609518E-07  0.1060575525034004E-03  0.3129682973760526E-08  0.2047938395214574E-04
  0.6997871638197093E-05  0.1130896999699202E-02  0.3248413885163859E-03  0.1046895765024732E-07  0.1070444209247485E-03  0.3188203386874631E-08  0.2066994517888704E-04
  0.7062995683937102E-05  0.1141420014175009E-02  0.3278640427648398E-03  0.1066471151457252E-07  0.1080404709509934E-03  0.3247818026080056E-08  0.2086227934501369E-04
  0.7128725791284529E-05  0.1152040932201120E-02  0.3309148190480526E-03  0.1086412562109599E-07  0.1090457879826993E-03  0.3308547350907473E-08  0.2105640294110939E-04
  0.7195067600409109E-05  0.1162760664400139E-02  0.3339939789352886E-03  0.1106726840794518E-07  0.1100604582143330E-03  0.3370412203419370E-08  0.2125233261105789E-04
  0.7262026803969497E-05  0.1173580129859930E-02  0.3371017864273924E-03  0.1127420959283376E-07  0.1110845686416357E-03  0.3433433815361846E-08  0.2145008515346661E-04
  0.7329609147601728E-05  0.1184500256212232E-02  0.3402385079793689E-03  0.1148502019698460E-07  0.1121182070690639E-03  0.3497633815450074E-08  0.2164967752310337E-04
  0.7397820430412252E-05  0.1195521979711987E-02  0.3434044125231720E-03  0.1169977256950005E-07  0.1131614621172990E-03  0.3563034236789987E-08  0.2185112683234640E-04
  0.7466666505475536E-05  0.1206646245317418E-02  0.3465997714907046E-03  0.1191854041218768E-07  0.1142144232308256E-03  0.3629657524438696E-08  0.2205445035264789E-04
  0.7536153280336308E-05  0.1217874006770835E-02  0.3498248588370300E-03  0.1214139880485019E-07  0.1152771806855817E-03  0.3697526543106242E-08  0.2225966551601100E-04
  0.7606286717516470E-05  0.1229206226680204E-02  0.3530799510638012E-03  0.1236842423104809E-07  0.1163498255966781E-03  0.3766664585001325E-08  0.2246678991648065E-04
  0.7677072835026736E-05  0.1240643876601453E-02  0.3563653272429054E-03  0.1259969460434400E-07  0.1174324499261906E-03  0.3837095377823713E-08  0.2267584131164796E-04
  0.7748517706883013E-05  0.1252187937121562E-02  0.3596812690403271E-03  0.1283528929503749E-07  0.1185251464910235E-03  0.3908843092906042E-08  0.2288683762416883E-04
  0.7820627463627610E-05  0.1263839397942406E-02  0.3630280607402336E-03  0.1307528915739977E-07  0.1196280089708460E-03  0.3981932353507833E-08  0.2309979694329643E-04
  0.7893408292855292E-05  0.1275599257965382E-02  0.3664059892692837E-03  0.1331977655741751E-07  0.1207411319161032E-03  0.4056388243264553E-08  0.2331473752642797E-04
  0.7966866439744211E-05  0.1287468525376817E-02  0.3698153442211591E-03  0.1356883540105524E-07  0.1218646107560997E-03  0.4132236314794618E-08  0.2353167780066574E-04
  0.8041008207591800E-05  0.1299448217734170E-02  0.3732564178813266E-03  0.1382255116304611E-07  0.1229985418071591E-03  0.4209502598467298E-08  0.2375063636439262E-04
  0.8115839958355653E-05  0.1311539362053032E-02  0.3767295052520264E-03  0.1408101091622088E-07  0.1241430222808588E-03  0.4288213611334527E-08  0.2397163198886225E-04
  0.8191368113199418E-05  0.1323742994894927E-02  0.3802349040774941E-03  0.1434430336138514E-07  0.1252981502923412E-03  0.4368396366229673E-08  0.2419468361980383E-04
  0.8267599153043796E-05  0.1336060162455929E-02  0.3837729148694150E-03  0.1461251885775510E-07  0.1264640248687013E-03  0.4450078381036413E-08  0.2441981037904185E-04
  0.8344539619122652E-05  0.1348491920656104E-02  0.3873438409326146E-03  0.1488574945396224E-07  0.1276407459574531E-03  0.4533287688130869E-08  0.2464703156613074E-04
  0.8422196113544300E-05  0.1361039335229775E-02  0.3909479883909862E-03  0.1516408891963765E-07  0.1288284144350731E-03  0.4618052844000236E-08  0.2487636666000476E-04
  0.8500575299858026E-05  0.1373703481816622E-02  0.3945856662136601E-03  0.1544763277758674E-07  0.1300271321156236E-03  0.4704402939041248E-08  0.2510783532064309E-04
  0.8579683903625867E-05  0.1386485446053628E-02  0.3982571862414140E-03  0.1573647833656540E-07  0.1312370017594560E-03  0.4792367607541784E-08  0.2534145739075035E-04
  0.8659528712999721E-05  0.1399386323667876E-02  0.4019628632133275E-03  0.1603072472466888E-07  0.1324581270819940E-03  0.4881977037849073E-08  0.2557725289745271E-04
  0.8740116579303825E-05  0.1412407220570206E-02  0.4057030147936848E-03  0.1633047292334479E-07  0.1336906127625991E-03  0.4973261982727979E-08  0.2581524205400967E-04
  0.8821454417622655E-05  0.1425549252949737E-02  0.4094779615991254E-03  0.1663582580204198E-07  0.1349345644535170E-03  0.5066253769912918E-08  0.2605544526154172E-04
  0.8903549207394289E-05  0.1438813547369264E-02  0.4132880272260456E-03  0.1694688815350705E-07  0.1361900887889079E-03  0.5160984312857014E-08  0.2629788311077391E-04
  0.8986407993009304E-05  0.1452201240861540E-02  0.4171335382782557E-03  0.1726376672974069E-07  0.1374572933939594E-03  0.5257486121682209E-08  0.2654257638379566E-04
  0.9070037884415241E-05  0.1465713481026445E-02  0.4210148243948906E-03  0.1758657027862613E-07  0.1387362868940847E-03  0.5355792314334035E-08  0.2678954605583684E-04
  0.9154446057726699E-05  0.1479351426129064E-02  0.4249322182785809E-03  0.1791540958124239E-07  0.1400271789242055E-03  0.5455936627944947E-08  0.2703881329706024E-04
  0.9239639755841093E-05  0.1493116245198658E-02  0.4288860557238835E-03  0.1825039748987488E-07  0.1413300801381202E-03  0.5557953430410025E-08  0.2729039947437060E-04
  0.9325626289060160E-05  0.1507009118128563E-02  0.4328766756459756E-03  0.1859164896673663E-07  0.1426451022179600E-03  0.5661877732179094E-08  0.2754432615324055E-04
  0.9412413035717242E-05  0.1521031235777013E-02  0.4369044201096145E-03  0.1893928112341330E-07  0.1439723578837318E-03  0.5767745198269253E-08  0.2780061509955328E-04
  0.9500007442810402E-05  0.1535183800068882E-02  0.4409696343583645E-03  0.1929341326104555E-07  0.1453119609029492E-03  0.5875592160501964E-08  0.2805928828146221E-04
  0.9588417026641435E-05  0.1549468024098390E-02  0.4450726668440957E-03  0.1965416691126250E-07  0.1466640261003533E-03  0.5985455629968875E-08  0.2832036787126821E-04
  0.9677649373460841E-05  0.1563885132232739E-02  0.4492138692567551E-03  0.2002166587788035E-07  0.1480286693677229E-03  0.6097373309730674E-08  0.2858387624731372E-04
  0.9767712140118763E-05  0.1578436360216719E-02  0.4533935965544112E-03  0.2039603627938051E-07  0.1494060076737753E-03  0.6211383607753319E-08  0.2884983599589474E-04
  0.9858613054722023E-05  0.1593122955278276E-02  0.4576122069935809E-03  0.2077740659218169E-07  0.1507961590741598E-03  0.6327525650086065E-08  0.2911826991319037E-04
  0.9950359917297254E-05  0.1607946176235065E-02  0.4618700621598324E-03  0.2116590769472086E-07  0.1521992427215420E-03  0.6445839294285843E-08  0.2938920100721025E-04
  0.1004296060046019E-04  0.1622907293601977E-02  0.4661675269986737E-03  0.2156167291235829E-07  0.1536153788757829E-03  0.6566365143092549E-08  0.2966265249975991E-04
  0.1013642305009123E-04  0.1638007589699668E-02  0.4705049698467267E-03  0.2196483806312182E-07  0.1550446889142111E-03  0.6689144558359988E-08  0.2993864782842452E-04
