        2000           8
      0    0    1    0    1    2    1    0
      2.   2.   6.   2.   6.  10.   6.   2.
    -0.5201654681094114E+03 -0.6990308218753577E+02 -0.6300978532371629E+02 -0.1084946644585054E+02 -0.8331501392135635E+01 -0.3825234305275144E+01 -0.5241866810728734E+00 -0.1152935118859880E+01
     0.6566211910943451E+00  0.3958334785136103E+01  0.5112159706385576E+01  0.1089783332652902E+02  0.1296392845313362E+02  0.1693959119888235E+02  0.2421486619835542E+02  0.2127057505716479E+02
  0.1560561774559532E-05  0.6646209703380050E-03  0.2091293257511883E-03  0.3105782853989931E-08  0.8390760027222403E-04  0.1262142549374475E-08  0.3028000384198850E-14  0.3429844593222527E-09  0.2672664994154049E-04
  0.1575084775500530E-05  0.6708057582913101E-03  0.2110754282537754E-03  0.3163857482716709E-08  0.8468842233184697E-04  0.1285743188375723E-08  0.3113327135436026E-14  0.3493978810165666E-09  0.2697536111652541E-04
  0.1589742931332396E-05  0.6770480969604710E-03  0.2130396396378231E-03  0.3223018033514733E-08  0.8547651010028884E-04  0.1309785129462712E-08  0.3201058324530757E-14  0.3559312255812000E-09  0.2722638659981542E-04
  0.1604537499842318E-05  0.6833485218050611E-03  0.2150221283907904E-03  0.3283284811531694E-08  0.8627193117867775E-04  0.1334276624336240E-08  0.3291261706373569E-14  0.3625867353976804E-09  0.2747974792404496E-04
  0.1619469750522786E-05  0.6897075732654897E-03  0.2170230645674037E-03  0.3344678501585489E-08  0.8707475379696632E-04  0.1359226078989264E-08  0.3384006945119309E-14  0.3693666947760884E-09  0.2773546682214474E-04
  0.1634540964680521E-05  0.6961257968093112E-03  0.2190426198042286E-03  0.3407220175263210E-08  0.8788504681977824E-04  0.1384642056591811E-08  0.3479365667987996E-14  0.3762734307390280E-09  0.2799356522920385E-04
  0.1649752435546425E-05  0.7026037429779666E-03  0.2210809673343776E-03  0.3470931298152858E-08  0.8870287975230927E-04  0.1410533280429837E-08  0.3577411520581720E-14  0.3833093138202547E-09  0.2825406528434951E-04
  0.1665105468386550E-05  0.7091419674339578E-03  0.2231382820023532E-03  0.3535833737210265E-08  0.8952832274628284E-04  0.1436908636899037E-08  0.3678220223760292E-14  0.3904767588782353E-09  0.2851698933264402E-04
  0.1680601380614097E-05  0.7157410310084595E-03  0.2252147402790306E-03  0.3601949768263762E-08  0.9036144660596121E-04  0.1463777178554618E-08  0.3781869632119569E-14  0.3977782259249197E-09  0.2878235992699943E-04
  0.1696241501902465E-05  0.7224014997493749E-03  0.2273105202767780E-03  0.3669302083659157E-08  0.9120232279421228E-04  0.1491148127218108E-08  0.3888439794117622E-14  0.4052162209700071E-09  0.2905019983011005E-04
  0.1712027174299345E-05  0.7291239449698356E-03  0.2294258017647181E-03  0.3737913800047649E-08  0.9205102343863274E-04  0.1519030877142243E-08  0.3998013013895169E-14  0.4127932968809979E-09  0.2932053201640277E-04
  0.1727959752341879E-05  0.7359089432971553E-03  0.2315607661841315E-03  0.3807808466319365E-08  0.9290762133772834E-04  0.1547434998235034E-08  0.4110673914838039E-14  0.4205120542593270E-09  0.2959337967400560E-04
  0.1744040603172890E-05  0.7427570767222342E-03  0.2337155966640024E-03  0.3879010071685216E-08  0.9377218996715119E-04  0.1576370239344108E-08  0.4226509504930711E-14  0.4283751423328755E-09  0.2986876620673450E-04
  0.1760271106658193E-05  0.7496689326494256E-03  0.2358904780367095E-03  0.3951543053909861E-08  0.9464480348599524E-04  0.1605846531602462E-08  0.4345609243951449E-14  0.4363852598651734E-09  0.3014671523609859E-04
  0.1776652655505002E-05  0.7566451039468636E-03  0.2380855968538623E-03  0.4025432307698609E-08  0.9552553674315038E-04  0.1635873991836769E-08  0.4468065112560889E-14  0.4445451560815977E-09  0.3042725060332403E-04
  0.1793186655381431E-05  0.7636861889972596E-03  0.2403011414022843E-03  0.4100703193241126E-08  0.9641446528371499E-04  0.1666462926039409E-08  0.4593971683337442E-14  0.4528576316128903E-09  0.3071039637139673E-04
  0.1809874525037114E-05  0.7707927917491689E-03  0.2425373017201452E-03  0.4177381544914877E-08  0.9731166535546872E-04  0.1697623832905418E-08  0.4723426193814379E-14  0.4613255394563151E-09  0.3099617682712390E-04
  0.1826717696424945E-05  0.7779655217687349E-03  0.2447942696132419E-03  0.4255493680151308E-08  0.9821721391540485E-04  0.1729367407435564E-08  0.4856528621574995E-14  0.4699517859547868E-09  0.3128461648321493E-04
  0.1843717614823950E-05  0.7852049942919135E-03  0.2470722386714320E-03  0.4335066408467785E-08  0.9913118863632368E-04  0.1761704544606789E-08  0.4993381761463847E-14  0.4787393317943057E-09  0.3157574008038149E-04
  0.1860875738963305E-05  0.7925118302771816E-03  0.2493714042852189E-03  0.4416127040668406E-08  0.1000536679134870E-03  0.1794646343111283E-08  0.5134091304973689E-14  0.4876911930200413E-09  0.3186957258945705E-04
  0.1878193541147504E-05  0.7998866564587367E-03  0.2516919636624913E-03  0.4498703398216838E-08  0.1009847308713343E-03  0.1828204109165457E-08  0.5278765921869413E-14  0.4968104420714137E-09  0.3216613921353633E-04
  0.1895672507382700E-05  0.8073301054001894E-03  0.2540341158454184E-03  0.4582823822784399E-08  0.1019244573702612E-03  0.1862389360390137E-08  0.5427517344112046E-14  0.5061002088365277E-09  0.3246546539013432E-04
  0.1913314137504209E-05  0.8148428155487543E-03  0.2563980617275012E-03  0.4668517185976656E-08  0.1028729280134615E-03  0.1897213829763306E-08  0.5580460452147585E-14  0.5155636817263209E-09  0.3276757679336561E-04
  0.1931119945305212E-05  0.8224254312899440E-03  0.2587840040707830E-03  0.4755812899241870E-08  0.1038302241538321E-03  0.1932689469646742E-08  0.5737713363627332E-14  0.5252041087687951E-09  0.3307249933614377E-04
  0.1949091458666652E-05  0.8300786030027735E-03  0.2611921475232195E-03  0.4844740923964715E-08  0.1047964279009421E-03  0.1968828455887954E-08  0.5899397524628237E-14  0.5350247987237063E-09  0.3338025917240124E-04
  0.1967230219688335E-05  0.8378029871154736E-03  0.2636226986362098E-03  0.4935331781748695E-08  0.1057716221280667E-03  0.2005643191998796E-08  0.6065637803443682E-14  0.5450291222180963E-09  0.3369088269932986E-04
  0.1985537784821255E-05  0.8455992461617233E-03  0.2660758658822907E-03  0.5027616564890821E-08  0.1067558904792870E-03  0.2043146313412217E-08  0.6236562587017164E-14  0.5552205129030530E-09  0.3400439655964209E-04
  0.2004015725001154E-05  0.8534680488374051E-03  0.2685518596729944E-03  0.5121626947052127E-08  0.1077493173766543E-03  0.2081350691818594E-08  0.6412303880093325E-14  0.5656024686321005E-09  0.3432082764385335E-04
  0.2022665625783315E-05  0.8614100700578859E-03  0.2710508923768735E-03  0.5217395194127688E-08  0.1087519880274229E-03  0.2120269439583140E-08  0.6592997407162899E-14  0.5761785526616196E-09  0.3464020309258550E-04
  0.2041489087478618E-05  0.8694259910158304E-03  0.2735731783376920E-03  0.5314954175319861E-08  0.1097639884313479E-03  0.2159915914245900E-08  0.6778782717280319E-14  0.5869523948737126E-09  0.3496255029889168E-04
  0.2060487725290863E-05  0.8775164992395513E-03  0.2761189338927859E-03  0.5414337374418572E-08  0.1107854053880525E-03  0.2200303723105888E-08  0.6969803291834931E-14  0.5979276930219316E-09  0.3528789691060279E-04
  0.2079663169455361E-05  0.8856822886519010E-03  0.2786883773915939E-03  0.5515578901292497E-08  0.1118163265044628E-03  0.2241446727890928E-08  0.7166206655359011E-14  0.6091082140002968E-09  0.3561627083269570E-04
  0.2099017065378824E-05  0.8939240596297096E-03  0.2812817292143605E-03  0.5618713503595091E-08  0.1128568402023120E-03  0.2283359049514797E-08  0.7368144489458192E-14  0.6204977951360421E-09  0.3594770022968352E-04
  0.2118551073780557E-05  0.9022425190637770E-03  0.2838992117910124E-03  0.5723776578689472E-08  0.1139070357257136E-03  0.2326055072923327E-08  0.7575772749952286E-14  0.6321003455065298E-09  0.3628221352802795E-04
  0.2138266870834957E-05  0.9106383804194187E-03  0.2865410496202105E-03  0.5830804185796271E-08  0.1149670031488065E-03  0.2369549452031094E-08  0.7789251787316913E-14  0.6439198472807867E-09  0.3661983941857417E-04
  0.2158166148315341E-05  0.9191123637975750E-03  0.2892074692885780E-03  0.5939833058368582E-08  0.1160368333834685E-03  0.2413857114750415E-08  0.8008746470519017E-14  0.6559603570861229E-09  0.3696060685900818E-04
  0.2178250613739122E-05  0.9276651959964905E-03  0.2918986994901088E-03  0.6050900616698310E-08  0.1171166181871043E-03  0.2458993268114373E-08  0.8234426314341848E-14  0.6682260074003016E-09  0.3730454507633711E-04
  0.2198521990514319E-05  0.9362976105739588E-03  0.2946149710457533E-03  0.6164044980758178E-08  0.1182064501705038E-03  0.2504973403495608E-08  0.8466465610297768E-14  0.6807210079697352E-09  0.3765168356939241E-04
  0.2218982018087439E-05  0.9450103479101548E-03  0.2973565169231889E-03  0.6279304983283860E-08  0.1193064228057737E-03  0.2551813301922703E-08  0.8705043561229966E-14  0.6934496472542002E-09  0.3800205211135637E-04
  0.2239632452092744E-05  0.9538041552710410E-03  0.3001235722567717E-03  0.6396720183100681E-08  0.1204166304343434E-03  0.2599529039495945E-08  0.8950344419707020E-14  0.7064162938985596E-09  0.3835568075231207E-04
  0.2260475064502890E-05  0.9626797868723689E-03  0.3029163743676750E-03  0.6516330878699501E-08  0.1215371682750449E-03  0.2648136992904353E-08  0.9202557630317215E-14  0.7196253982320031E-09  0.3871259982181695E-04
  0.2281511643780981E-05  0.9716380039442707E-03  0.3057351627842142E-03  0.6638178122066391E-08  0.1226681324322670E-03  0.2697653845045855E-08  0.9461877975972442E-14  0.7330814937953160E-09  0.3907283993150040E-04
  0.2302743995034031E-05  0.9806795747964530E-03  0.3085801792623592E-03  0.6762303732770887E-08  0.1238096199041863E-03  0.2748096590752533E-08  0.9728505728334739E-14  0.7467891988967050E-09  0.3943643197768530E-04
  0.2324173940167857E-05  0.9898052748839937E-03  0.3114516678064398E-03  0.6888750312317639E-08  0.1249617285910739E-03  0.2799482542622915E-08  0.1000264680248157E-13  0.7607532181967071E-09  0.3980340714403400E-04
  0.2345803318043418E-05  0.9990158868737509E-03  0.3143498746900407E-03  0.7017561258766389E-08  0.1261245573036796E-03  0.2851829336963306E-08  0.1028451291592935E-13  0.7749783443227369E-09  0.4017379690421879E-04
  0.2367633984634593E-05  0.1008312200711387E-02  0.3172750484770920E-03  0.7148780781625262E-08  0.1272982057716934E-03  0.2905154939840200E-08  0.1057432175213792E-13  0.7894694595138130E-09  0.4054763302461728E-04
  0.2389667813187452E-05  0.1017695013689018E-02  0.3202274400431546E-03  0.7282453917022532E-08  0.1284827746522858E-03  0.2959477653245851E-08  0.1087229712862235E-13  0.8042315372960396E-09  0.4092494756703257E-04
  0.2411906694380982E-05  0.1027165130513484E-02  0.3232073025969034E-03  0.7418626543162022E-08  0.1296783655387277E-03  0.3014816121379104E-08  0.1117866916980185E-13  0.8192696441894102E-09  0.4130577289143896E-04
  0.2434352536489337E-05  0.1036723363375260E-02  0.3262148917018106E-03  0.7557345396067478E-08  0.1308850809690899E-03  0.3071189337043675E-08  0.1149367448471924E-13  0.8345889414465241E-09  0.4169014165875287E-04
  0.2457007265545568E-05  0.1046370532018006E-02  0.3292504652980291E-03  0.7698658085621278E-08  0.1321030244350232E-03  0.3128616648166036E-08  0.1181755634976827E-13  0.8501946868238064E-09  0.4207808683362964E-04
  0.2479872825506903E-05  0.1056107463808756E-02  0.3323142837244791E-03  0.7842613111903008E-08  0.1333323003906203E-03  0.3187117764435159E-08  0.1215056489656984E-13  0.8660922363858469E-09  0.4246964168728622E-04
  0.2502951178421551E-05  0.1065934993808763E-02  0.3354066097411409E-03  0.7989259881833529E-08  0.1345730142613604E-03  0.3246712764066408E-08  0.1249295730514226E-13  0.8822870463434697E-09  0.4286483980035011E-04
  0.2526244304597059E-05  0.1075853964845007E-02  0.3385277085515531E-03  0.8138648726130177E-08  0.1358252724531352E-03  0.3307422100691879E-08  0.1284499800251475E-13  0.8987846749261711E-09  0.4326371506573463E-04
  0.2549754202770242E-05  0.1085865227582351E-02  0.3416778478255205E-03  0.8290830916579001E-08  0.1370891823613607E-03  0.3369266610379563E-08  0.1320695886693747E-13  0.9155907842895580E-09  0.4366630169154104E-04
  0.2573482890278687E-05  0.1095969640596385E-02  0.3448572977220320E-03  0.8445858683629877E-08  0.1383648523801718E-03  0.3432267518783745E-08  0.1357911943784580E-13  0.9327111424584559E-09  0.4407263420398733E-04
  0.2597432403233860E-05  0.1106168070446932E-02  0.3480663309123921E-03  0.8603785234320618E-08  0.1396523919117038E-03  0.3496446448429069E-08  0.1396176713174112E-13  0.9501516253063376E-09  0.4448274745036457E-04
  0.2621604796695819E-05  0.1116461391752242E-02  0.3513052226035658E-03  0.8764664770536163E-08  0.1409519113754583E-03  0.3561825426130811E-08  0.1435519746415462E-13  0.9679182185717635E-09  0.4489667660202025E-04
  0.2646002144849554E-05  0.1126850487263875E-02  0.3545742505617415E-03  0.8928552507609156E-08  0.1422635222177574E-03  0.3628426890553853E-08  0.1475971427786574E-13  0.9860170199125195E-09  0.4531445715736962E-04
  0.2670626541182971E-05  0.1137336247942277E-02  0.3578736951361113E-03  0.9095504693268260E-08  0.1435873369212853E-03  0.3696273699913004E-08  0.1517562997755132E-13  0.1004454240998158E-08  0.4573612494493489E-04
  0.2695480098666528E-05  0.1147919573033056E-02  0.3612038392828725E-03  0.9265578626940740E-08  0.1449234690147177E-03  0.3765389139817256E-08  0.1560326577104675E-13  0.1023236209641663E-08  0.4616171612641254E-04
  0.2720564949934544E-05  0.1158601370143967E-02  0.3645649685894521E-03  0.9438832679415892E-08  0.1462720330824415E-03  0.3835796931260718E-08  0.1604295191740543E-13  0.1042369371970963E-08  0.4659126719976923E-04
  0.2745883247468200E-05  0.1169382555322615E-02  0.3679573712989549E-03  0.9615326312876153E-08  0.1476331447743639E-03  0.3907521238762935E-08  0.1649502798194806E-13  0.1061860294641048E-08  0.4702481500236624E-04
  0.2771437163780234E-05  0.1180264053134871E-02  0.3713813383348402E-03  0.9795120101302635E-08  0.1490069208158135E-03  0.3980586678661395E-08  0.1695984309849875E-13  0.1081715667087441E-08  0.4746239671411313E-04
  0.2797228891601364E-05  0.1191246796744022E-02  0.3748371633258252E-03  0.9978275751262199E-08  0.1503934790175317E-03  0.4055018327559078E-08  0.1743775623901047E-13  0.1101942303821796E-08  0.4790404986065045E-04
  0.2823260644068440E-05  0.1202331727990652E-02  0.3783251426310217E-03  0.1016485612308314E-07  0.1517929382857586E-03  0.4130841730929924E-08  0.1792913649078794E-13  0.1122547146770421E-08  0.4834981231656216E-04
  0.2849534654914351E-05  0.1213519797473266E-02  0.3818455753653044E-03  0.1035492525242677E-07  0.1532054186324108E-03  0.4208082911885194E-08  0.1843436334152229E-13  0.1143537267656514E-08  0.4879972230861760E-04
  0.2876053178659693E-05  0.1224811964629659E-02  0.3853987634249146E-03  0.1054854837226229E-07  0.1546310411853548E-03  0.4286768380103725E-08  0.1895382697235729E-13  0.1164919870426939E-08  0.4925381841904387E-04
  0.2902818490806228E-05  0.1236209197819045E-02  0.3889850115133026E-03  0.1074579193525249E-07  0.1560699281987754E-03  0.4366925140929133E-08  0.1948792855921370E-13  0.1186702293724374E-08  0.4971213958882818E-04
  0.2929832888032141E-05  0.1247712474404940E-02  0.3926046271672084E-03  0.1094672363655795E-07  0.1575222030636394E-03  0.4448580704637094E-08  0.2003708058260434E-13  0.1208892013405674E-08  0.5017472512105119E-04
  0.2957098688389112E-05  0.1259322780838822E-02  0.3962579207829851E-03  0.1115141243706761E-07  0.1589879903182580E-03  0.4531763095875886E-08  0.2060170714617913E-13  0.1231496645107312E-08  0.5064161468425105E-04
  0.2984618231501222E-05  0.1271041112744561E-02  0.3999452056431665E-03  0.1135992858706361E-07  0.1604674156589456E-03  0.4616500863283419E-08  0.2118224430424612E-13  0.1254523946858794E-08  0.5111284831581865E-04
  0.3012393878765713E-05  0.1282868475003634E-02  0.4036667979432801E-03  0.1157234365032855E-07  0.1619606059507782E-03  0.4702823089284067E-08  0.2177914039852136E-13  0.1277981821744920E-08  0.5158846642542448E-04
  0.3040428013555616E-05  0.1294805881841130E-02  0.4074230168189106E-03  0.1178873052870350E-07  0.1634676892384518E-03  0.4790759400068641E-08  0.2239285640436778E-13  0.1301878320617825E-08  0.5206850979847712E-04
  0.3068723041424264E-05  0.1306854356912558E-02  0.4112141843730125E-03  0.1200916348710503E-07  0.1649887947572411E-03  0.4880339975760958E-08  0.2302386628679031E-13  0.1326221644859716E-08  0.5255301959961403E-04
  0.3097281390311701E-05  0.1319014933391446E-02  0.4150406257034768E-03  0.1223371817901007E-07  0.1665240529440594E-03  0.4971595560774463E-08  0.2367265736646228E-13  0.1351020149197266E-08  0.5304203737622432E-04
  0.3126105510753027E-05  0.1331288654057772E-02  0.4189026689309537E-03  0.1246247167241704E-07  0.1680735954486223E-03  0.5064557474362479E-08  0.2433973069606563E-13  0.1376282344568618E-08  0.5353560506200471E-04
  0.3155197876088672E-05  0.1343676571387195E-02  0.4228006452269332E-03  0.1269550247629254E-07  0.1696375551447137E-03  0.5159257621365684E-08  0.2502560144723571E-13  0.1402016901043991E-08  0.5403376498054797E-04
  0.3184560982676623E-05  0.1356179747641129E-02  0.4267348888420848E-03  0.1293289056751227E-07  0.1712160661415569E-03  0.5255728503160531E-08  0.2573079930840927E-13  0.1428232650800887E-08  0.5453655984896500E-04
  0.3214197350106636E-05  0.1368799254957644E-02  0.4307057371348622E-03  0.1317471741830573E-07  0.1728092637952910E-03  0.5354003228812335E-08  0.2645586889388303E-13  0.1454938591154917E-08  0.5504403278154022E-04
  0.3244109521416439E-05  0.1381536175443210E-02  0.4347135306003712E-03  0.1342106602421397E-07  0.1744172847205540E-03  0.5454115526436871E-08  0.2720137016439873E-13  0.1482143887647294E-08  0.5555622729342110E-04
  0.3274300063309938E-05  0.1394391601265298E-02  0.4387586128995065E-03  0.1367202093256999E-07  0.1760402668021725E-03  0.5556099754774386E-08  0.2796787885957921E-13  0.1509857877190042E-08  0.5607318730434173E-04
  0.3304771566377469E-05  0.1407366634745834E-02  0.4428413308883580E-03  0.1392766827151164E-07  0.1776783492069605E-03  0.5659990914979973E-08  0.2875598694254978E-13  0.1538090071270005E-08  0.5659495714238094E-04
  0.3335526645318086E-05  0.1420462388455516E-02  0.4469620346478904E-03  0.1418809577953682E-07  0.1793316723956274E-03  0.5765824662634378E-08  0.2956630305708801E-13  0.1566850159212759E-08  0.5712158154775533E-04
  0.3366567939163921E-05  0.1433679985309015E-02  0.4511210775138968E-03  0.1445339283561129E-07  0.1810003781347967E-03  0.5873637319979345E-08  0.3039945299765496E-13  0.1596148011507535E-08  0.5765310567664736E-04
  0.3397898111506643E-05  0.1447020558661053E-02  0.4553188161072315E-03  0.1472365048983934E-07  0.1826846095091351E-03  0.5983465888381683E-08  0.3125608019267095E-13  0.1625993683194308E-08  0.5818957510506911E-04
  0.3429519850726006E-05  0.1460485252403369E-02  0.4595556103643216E-03  0.1499896149470778E-07  0.1843845109335954E-03  0.6095348061030379E-08  0.3213684620140896E-13  0.1656397417314208E-08  0.5873103583276158E-04
  0.3461435870220541E-05  0.1474075221062591E-02  0.4638318235679628E-03  0.1527942033691410E-07  0.1861002281657718E-03  0.6209322235871053E-08  0.3304243122488938E-13  0.1687369648424425E-08  0.5927753428713044E-04
  0.3493648908640381E-05  0.1487791629899010E-02  0.4681478223783995E-03  0.1556512326978959E-07  0.1878319083183703E-03  0.6325427528782225E-08  0.3397353463117061E-13  0.1718921006178839E-08  0.5982911732721803E-04
  0.3526161730122263E-05  0.1501635655006269E-02  0.4725039768646929E-03  0.1585616834632866E-07  0.1895796998717947E-03  0.6443703786997926E-08  0.3493087549544128E-13  0.1751062318975574E-08  0.6038583224771223E-04
  0.3558977124526713E-05  0.1515608483411978E-02  0.4769006605363820E-03  0.1615265545283560E-07  0.1913437526868489E-03  0.6564191602781210E-08  0.3591519315533091E-13  0.1783804617672756E-08  0.6094772678299267E-04
  0.3592097907677436E-05  0.1529711313179267E-02  0.4813382503754353E-03  0.1645468634320035E-07  0.1931242180175571E-03  0.6686932327353319E-08  0.3692724778186810E-13  0.1817159139373724E-08  0.6151484911121414E-04
  0.3625526921602940E-05  0.1543945353509268E-02  0.4858171268684999E-03  0.1676236467381503E-07  0.1949212485241031E-03  0.6811968085083223E-08  0.3796782096652698E-13  0.1851137331283013E-08  0.6208724785842809E-04
  0.3659267034780399E-05  0.1558311824844555E-02  0.4903376740394497E-03  0.1707579603914326E-07  0.1967349982858890E-03  0.6939341787942437E-08  0.3903771632481517E-13  0.1885750854634415E-08  0.6266497210274213E-04
  0.3693321142381799E-05  0.1572811958973542E-02  0.4949002794822343E-03  0.1739508800795440E-07  0.1985656228147155E-03  0.7069097150230073E-08  0.4013776011686967E-13  0.1921011588692479E-08  0.6324807137851841E-04
  0.3727692166522359E-05  0.1587446999135849E-02  0.4995053343940341E-03  0.1772035016023518E-07  0.2004132790680836E-03  0.7201278703573149E-08  0.4126880188553949E-13  0.1956931634828812E-08  0.6383659568061038E-04
  0.3762383056511279E-05  0.1602218200128641E-02  0.5041532336087201E-03  0.1805169412479137E-07  0.2022781254626205E-03  0.7335931812207334E-08  0.4243171511244813E-13  0.1993523320674594E-08  0.6443059546863931E-04
  0.3797396789104808E-05  0.1617126828413953E-02  0.5088443756306263E-03  0.1838923361755237E-07  0.2041603218876290E-03  0.7473102688543356E-08  0.4362739789254217E-13  0.2030799204350705E-08  0.6503012167131025E-04
  0.3832736368761679E-05  0.1632174162227013E-02  0.5135791626686328E-03  0.1873308448059191E-07  0.2060600297187630E-03  0.7612838409024408E-08  0.4485677362764722E-13  0.2068772078776948E-08  0.6563522569076789E-04
  0.3868404827900912E-05  0.1647361491685568E-02  0.5183580006705667E-03  0.1908336472187820E-07  0.2079774118318300E-03  0.7755186930280001E-08  0.4612079173956644E-13  0.2107454976061817E-08  0.6624595940699282E-04
  0.3904405227162022E-05  0.1662690118900215E-02  0.5231812993579202E-03  0.1944019455576719E-07  0.2099126326167201E-03  0.7900197105581796E-08  0.4742042840327266E-13  0.2146861171974340E-08  0.6686237518223874E-04
