        2000          11
      0    0    1    0    1    2    0    1    2    0    1
      2.   2.   6.   2.   6.  10.   2.   6.  10.   2.   5.
    -0.1177186296709125E+04 -0.1809492227355354E+03 -0.1696603486638425E+03 -0.3793446663313455E+02 -0.3312231042574724E+02 -0.2428569231242572E+02 -0.7244360471431085E+01 -0.5473357625495462E+01 -0.2401205356689253E+01 -0.8211165947807387E+00 -0.4031805372747940E+00
     0.6951454200767131E+00  0.4342767260114805E+01  0.5477544576013166E+01  0.1160294039860897E+02  0.1356907095378649E+02  0.1653712724794140E+02  0.2179267788466251E+02  0.2443817607004581E+02  0.2999974408781807E+02  0.3509534948459647E+02  0.3841020933261847E+02
  0.1131015035130486E-05  0.8639490282978719E-03  0.2805535430140410E-03  0.4574496065963966E-08  0.1249762229508781E-03  0.2125737625047938E-08  0.6803232521387162E-14  0.5635555455492526E-04  0.9277702906973323E-09  0.2799697197652077E-14  0.1916797259940440E-04  0.2731665953028041E-09
  0.1141540560417122E-05  0.8719886801935890E-03  0.2831642905791673E-03  0.4660033889975837E-08  0.1261392143935205E-03  0.2165486477869857E-08  0.6994942365515193E-14  0.5687998253125189E-04  0.9451185298697908E-09  0.2878590504867415E-14  0.1934634403341706E-04  0.2782744969857431E-09
  0.1152164039028089E-05  0.8801031421221195E-03  0.2857993314984143E-03  0.4747171160759981E-08  0.1273130276265659E-03  0.2205978582873808E-08  0.7192054432711170E-14  0.5740929037980532E-04  0.9627911586963844E-09  0.2959706959496401E-14  0.1952637523740036E-04  0.2834779098294293E-09
  0.1162886382542951E-05  0.8882931101153562E-03  0.2884588917969352E-03  0.4835937785556903E-08  0.1284977633358570E-03  0.2247227837753762E-08  0.7394720952633107E-14  0.5794352350287368E-04  0.9807942427740250E-09  0.3043109207780453E-14  0.1970808165383949E-04  0.2887786197484081E-09
  0.1173708511024673E-05  0.8965592866794678E-03  0.2911431996023001E-03  0.4926364230817590E-08  0.1296935231437855E-03  0.2289248400065042E-08  0.7603098444612491E-14  0.5848272772506344E-04  0.9991339611151475E-09  0.3128861661266929E-14  0.1989147886886091E-04  0.2941784460505467E-09
  0.1184631353098566E-05  0.9049023808550920E-03  0.2938524851640423E-03  0.5018481532659419E-08  0.1309004096179990E-03  0.2332054692083129E-08  0.7817347838532147E-14  0.5902694929722563E-04  0.1017816608268315E-08  0.3217030546553340E-14  0.2007658261356784E-04  0.2996792420614125E-09
  0.1195655846031980E-05  0.9133231082780864E-03  0.2965869808733867E-03  0.5112321307517612E-08  0.1321185262801896E-03  0.2375661405753303E-08  0.8037634599110276E-14  0.5957623490041862E-04  0.1036848596478474E-08  0.3307683956433279E-14  0.2026340876538805E-04  0.3052828957603227E-09
  0.1206782935814718E-05  0.9218221912408440E-03  0.2993469212831611E-03  0.5207915762995794E-08  0.1333479776149636E-03  0.2420083507732840E-08  0.8264128853686646E-14  0.6013063164990787E-04  0.1056236457887600E-08  0.3400891902483580E-14  0.2045197334943433E-04  0.3109913304282895E-09
  0.1218013577240217E-05  0.9304003587541773E-03  0.3021325431278913E-03  0.5305297708919445E-08  0.1345888690787926E-03  0.2465336244527468E-08  0.8497005523609598E-14  0.6069018709920247E-04  0.1075986846776487E-08  0.3496726369133294E-14  0.2064229253987738E-04  0.3168065053080764E-09
  0.1229348733987474E-05  0.9390583466097772E-03  0.3049440853440847E-03  0.5404500568596013E-08  0.1358413071090501E-03  0.2511435147723868E-08  0.8736444459325381E-14  0.6125494924412953E-04  0.1096106541848453E-08  0.3595261369256267E-14  0.2083438266133162E-04  0.3227304162765989E-09
  0.1240789378703736E-05  0.9477968974432535E-03  0.3077817890907008E-03  0.5505558390285554E-08  0.1371053991331294E-03  0.2558396039320008E-08  0.8982630579274065E-14  0.6182496652694619E-04  0.1116602448555740E-08  0.3696573001330223E-14  0.2102826019025380E-04  0.3287650965298935E-09
  0.1252336493087966E-05  0.9566167607977586E-03  0.3106458977698126E-03  0.5608505858885838E-08  0.1383812535776479E-03  0.2606235037155125E-08  0.9235754012699399E-14  0.6240028784048987E-04  0.1137481601469416E-08  0.3800739508206513E-14  0.2122394175635462E-04  0.3349126172808969E-09
  0.1263991067975075E-05  0.9655186931882046E-03  0.3135366570474592E-03  0.5713378307835930E-08  0.1396689798777364E-03  0.2654968560441245E-08  0.9496010246482798E-14  0.6298096253236713E-04  0.1158751166693583E-08  0.3907841337535922E-14  0.2142144414402343E-04  0.3411750884702684E-09
  0.1275754103420946E-05  0.9745034581660742E-03  0.3164543148746935E-03  0.5820211731242326E-08  0.1409686884864143E-03  0.2704613335398116E-08  0.9763600276114907E-14  0.6356704040918127E-04  0.1180418444324721E-08  0.4017961203897161E-14  0.2162078429376618E-04  0.3475546594905041E-09
  0.1287626608788249E-05  0.9835718263848353E-03  0.3193991215088230E-03  0.5929042796231814E-08  0.1422804908840525E-03  0.2755186400993500E-08  0.1003873076092133E-13  0.6415857174079946E-04  0.1202490870957022E-08  0.4131184152676077E-14  0.2182197930365676E-04  0.3540535199235903E-09
  0.1299609602833047E-05  0.9927245756659617E-03  0.3223713295348498E-03  0.6039908855535283E-08  0.1436044995879237E-03  0.2806705114790783E-08  0.1032161418366240E-13  0.6475560726465909E-04  0.1224976022234552E-08  0.4247597625744859E-14  0.2202504643080175E-04  0.3606739002924459E-09
  0.1311704113792219E-05  0.1001962491065569E-02  0.3253711938871098E-03  0.6152847960306823E-08  0.1449408281618415E-03  0.2859187158905925E-08  0.1061246901463020E-13  0.6535819819011462E-04  0.1247881615451144E-08  0.4367291528992010E-14  0.2223000309281880E-04  0.3674180728264171E-09
  0.1323911179471688E-05  0.1011286364941666E-02  0.3283989718711106E-03  0.6267898873182486E-08  0.1462895912258892E-03  0.2912650546075781E-08  0.1091151988036962E-13  0.6596639620282426E-04  0.1271215512198890E-08  0.4490358301755192E-14  0.2243686686932873E-04  0.3742883522410834E-09
  0.1336231847335473E-05  0.1020696997022034E-02  0.3314549231855750E-03  0.6385101081583214E-08  0.1476509044662387E-03  0.2967113625839876E-08  0.1121899773715374E-13  0.6658025346917791E-04  0.1294985721066162E-08  0.4616892988210604E-14  0.2264565550346157E-04  0.3812870965326426E-09
  0.1348667174595569E-05  0.1030195194472733E-02  0.3345393099446868E-03  0.6504494811266469E-08  0.1490248846450604E-03  0.3022595090837767E-08  0.1153514004934741E-13  0.6719982264076571E-04  0.1319200400386061E-08  0.4746993310773990E-14  0.2285638690337643E-04  0.3884167077871489E-09
  0.1361218228302671E-05  0.1039781771967248E-02  0.3376523967005455E-03  0.6626121040131257E-08  0.1504116496105259E-03  0.3079113983224136E-08  0.1186019097279695E-13  0.6782515685888840E-04  0.1343867861036267E-08  0.4880759745569978E-14  0.2306907914379555E-04  0.3956796330048815E-09
  0.1373886085437723E-05  0.1049457551756274E-02  0.3407944504658269E-03  0.6750021512281240E-08  0.1518113183069026E-03  0.3136689701203828E-08  0.1219440154338739E-13  0.6845630975910958E-04  0.1368996569291233E-08  0.5018295600028032E-14  0.2328375046755270E-04  0.4030783649401243E-09
  0.1386671833004345E-05  0.1059223363738149E-02  0.3439657407366560E-03  0.6876238752350787E-08  0.1532240107847426E-03  0.3195342005689067E-08  0.1253802987091306E-13  0.6909333547584998E-04  0.1394595149727700E-08  0.5159707092664946E-14  0.2350041928715577E-04  0.4106154429566487E-09
  0.1399576568122096E-05  0.1069080045529945E-02  0.3471665395156923E-03  0.7004816080098876E-08  0.1546498482111663E-03  0.3255091027081151E-08  0.1289134133841105E-13  0.6973628864702468E-04  0.1420672388184543E-08  0.5305103435115477E-14  0.2371910418636403E-04  0.4182934538991897E-09
  0.1412601398120622E-05  0.1079028442539211E-02  0.3503971213354275E-03  0.7135797625275843E-08  0.1560889528802408E-03  0.3315957272178920E-08  0.1325460880711168E-13  0.7038522441872312E-04  0.1447237234777944E-08  0.5454596916474468E-14  0.2393982392177990E-04  0.4261150329812160E-09
  0.1425747440634673E-05  0.1089069408036394E-02  0.3536577632817019E-03  0.7269228342768099E-08  0.1575414482234554E-03  0.3377961631216419E-08  0.1362811282716408E-13  0.7104019844993281E-04  0.1474298806972957E-08  0.5608302990015615E-14  0.2416259742445563E-04  0.4340828646892983E-09
  0.1439015823700001E-05  0.1099203803227917E-02  0.3569487450174375E-03  0.7405154028025978E-08  0.1590074588202942E-03  0.3441125385032100E-08  0.1401214185429970E-13  0.7170126691730665E-04  0.1501866392712481E-08  0.5766340362353817E-14  0.2438744380151477E-04  0.4421996837043854E-09
  0.1452407685850159E-05  0.1109432497329954E-02  0.3602703488065923E-03  0.7543621332780061E-08  0.1604871104089065E-03  0.3505470212372104E-08  0.1440699247260110E-13  0.7236848651997477E-04  0.1529949453604744E-08  0.5928831085119999E-14  0.2461438233778879E-04  0.4504682758403065E-09
  0.1465924176214194E-05  0.1119756367642871E-02  0.3636228595383366E-03  0.7684677781051321E-08  0.1619805298968762E-03  0.3571018197330061E-08  0.1481296962354796E-13  0.7304191448440080E-04  0.1558557628170383E-08  0.6095900649219167E-14  0.2484343249746882E-04  0.4588914789998188E-09
  0.1479566454615253E-05  0.1130176299626371E-02  0.3670065647514535E-03  0.7828371785460592E-08  0.1634878453720920E-03  0.3637791836925996E-08  0.1523038684151723E-13  0.7372160856928325E-04  0.1587700735150223E-08  0.6267678081744504E-14  0.2507461392577284E-04  0.4674721841485290E-09
  0.1493335691670103E-05  0.1140693186975332E-02  0.3704217546589662E-03  0.7974752663842997E-08  0.1650091861137176E-03  0.3705814048826934E-08  0.1565956649591935E-13  0.7440762707050274E-04  0.1617388776874914E-08  0.6444296045622379E-14  0.2530794645062819E-04  0.4762133363070263E-09
  0.1507233068889581E-05  0.1151307931696349E-02  0.3738687221729951E-03  0.8123870656172958E-08  0.1665446826032646E-03  0.3775108179211849E-08  0.1610084004015744E-13  0.7510002882611456E-04  0.1647631942697551E-08  0.6625890942065146E-14  0.2554345008436976E-04  0.4851179355615627E-09
  0.1521259778779977E-05  0.1162021444184988E-02  0.3773477629298424E-03  0.8275776941805694E-08  0.1680944665357666E-03  0.3845698010783666E-08  0.1655454826760176E-13  0.7579887322138816E-04  0.1678440612490488E-08  0.6812603015910927E-14  0.2578114502545407E-04  0.4941890380936286E-09
  0.1535417024945359E-05  0.1172834643303755E-02  0.3808591753153136E-03  0.8430523657041032E-08  0.1696586708310594E-03  0.3917607770931046E-08  0.1702104157477713E-13  0.7650422019389292E-04  0.1709825360207515E-08  0.7004576463931692E-14  0.2602105166018903E-04  0.5034297572287802E-09
  0.1549706022190855E-05  0.1183748456460790E-02  0.3844032604902707E-03  0.8588163913015612E-08  0.1712374296451637E-03  0.3990862140042777E-08  0.1750068023196646E-13  0.7721613023863157E-04  0.1741796957512647E-08  0.7201959546193277E-14  0.2626319056447995E-04  0.5128432645050734E-09
  0.1564127996626889E-05  0.1194763819689292E-02  0.3879803224164250E-03  0.8748751813929615E-08  0.1728308783817748E-03  0.4065486259977607E-08  0.1799383466143959E-13  0.7793466441322092E-04  0.1774366377476745E-08  0.7404904700553343E-14  0.2650758250559166E-04  0.5224327907614756E-09
  0.1578684185774394E-05  0.1205881677727679E-02  0.3915906678823671E-03  0.8912342475614238E-08  0.1744391537038585E-03  0.4141505742692432E-08  0.1850088572352196E-13  0.7865988434312085E-04  0.1807544798343266E-08  0.7613568660385694E-14  0.2675424844392700E-04  0.5322016272466248E-09
  0.1593375838671001E-05  0.1217102984100496E-02  0.3952346065298407E-03  0.9078992044446337E-08  0.1760623935453543E-03  0.4218946679031799E-08  0.1902222501072442E-13  0.7939185222691180E-04  0.1841343607364399E-08  0.7828112575621887E-14  0.2700320953482186E-04  0.5421531267483195E-09
  0.1608204215978214E-05  0.1228428701200069E-02  0.3989124508802587E-03  0.9248757716616688E-08  0.1777007371229880E-03  0.4297835647681735E-08  0.1955825515016091E-13  0.8013063084162122E-04  0.1875774404708937E-08  0.8048702137203559E-14  0.2725448713035681E-04  0.5522907047441259E-09
  0.1623170590089590E-05  0.1239859800368921E-02  0.4026245163614660E-03  0.9421697757758491E-08  0.1793543249481932E-03  0.4378199724290990E-08  0.2010939011448798E-13  0.8087628354809945E-04  0.1910849007443207E-08  0.8275507705041637E-14  0.2750810278118560E-04  0.5626178405734958E-09
  0.1638276245239913E-05  0.1251397261982949E-02  0.4063711213347508E-03  0.9597871522942850E-08  0.1810232988391440E-03  0.4460066490762790E-08  0.2067605554160582E-13  0.8162887429644549E-04  0.1946579453586422E-08  0.8508704439581195E-14  0.2776407823838062E-04  0.5731380786317991E-09
  0.1653522477615398E-05  0.1263042075535379E-02  0.4101525871221060E-03  0.9777339477048097E-08  0.1827078019328988E-03  0.4543464044720341E-08  0.2125868906336815E-13  0.8238846763148334E-04  0.1982978006241864E-08  0.8748472437073617E-14  0.2802243545529544E-04  0.5838550295866813E-09
  0.1668910595464914E-05  0.1274795239721492E-02  0.4139692380337441E-03  0.9960163215509936E-08  0.1844079786976576E-03  0.4628421009149262E-08  0.2185774064355437E-13  0.8315512869828867E-04  0.2020057157805289E-08  0.8994996868660457E-14  0.2828319658944475E-04  0.5947723716171596E-09
  0.1684441919212236E-05  0.1286657762524143E-02  0.4178214013958676E-03  0.1014640548545952E-07  0.1861239749451317E-03  0.4714966542220327E-08  0.2247367292536533E-13  0.8392892324776730E-04  0.2057829634252026E-08  0.9248468123376457E-14  0.2854638400440158E-04  0.6058938516758873E-09
  0.1700117781569355E-05  0.1298630661300072E-02  0.4217094075786966E-03  0.1033613020725675E-07  0.1878559378430301E-03  0.4803130347295836E-08  0.2310696158871086E-13  0.8470991764228516E-04  0.2096308399504220E-08  0.9509081955182152E-14  0.2881202027171227E-04  0.6172232867750169E-09
  0.1715939527650832E-05  0.1310714962867012E-02  0.4256335900247565E-03  0.1052940249642616E-07  0.1896040159276602E-03  0.4892942683123064E-08  0.2375809571756501E-13  0.8549817886135055E-04  0.2135506659879728E-08  0.9777039634139563E-14  0.2908012817282917E-04  0.6287645652961026E-09
  0.1731908515089221E-05  0.1322911703591611E-02  0.4295942852774291E-03  0.1072628868600288E-07  0.1913683591166457E-03  0.4984434374218298E-08  0.2442757817767278E-13  0.8629377450734917E-04  0.2175437868624186E-08  0.1005254810184779E-13  0.2935073070106120E-04  0.6405216483244943E-09
  0.1748026114151561E-05  0.1335221929478166E-02  0.4335918330097674E-03  0.1092685634929642E-07  0.1931491187217633E-03  0.5077636821444998E-08  0.2511592600489987E-13  0.8709677281133228E-04  0.2216115730527816E-08  0.1033582013125847E-13  0.2962385106354264E-04  0.6524985710086781E-09
  0.1764293707856961E-05  0.1347646696258183E-02  0.4376265760535783E-03  0.1113117432307998E-07  0.1949464474618978E-03  0.5172582012789736E-08  0.2582367080452550E-13  0.8790724263885871E-04  0.2257554206628542E-08  0.1062707449099458E-13  0.2989951268322005E-04  0.6646994439450315E-09
  0.1780712692095273E-05  0.1360187069480766E-02  0.4416988604287755E-03  0.1133931273121342E-07  0.1967604994761174E-03  0.5269302534339596E-08  0.2655135916178653E-13  0.8872525349589095E-04  0.2299767519003032E-08  0.1092653611429940E-13  0.3017773920085780E-04  0.6771284545884687E-09
  0.1797284475746867E-05  0.1372844124603843E-02  0.4458090353730041E-03  0.1155134300870772E-07  0.1985914303368707E-03  0.5367831581464809E-08  0.2729955306398998E-13  0.8955087553474592E-04  0.2342770155647324E-08  0.1123443627274621E-13  0.3045855447706195E-04  0.6897898686894542E-09
  0.1814010480803528E-05  0.1385618947086246E-02  0.4499574533715409E-03  0.1176733792623949E-07  0.2004393970633057E-03  0.5468202970210457E-08  0.2806883033451991E-13  0.9038417956010112E-04  0.2386576875448683E-08  0.1155101275484273E-13  0.3074198259432324E-04  0.7026880317578910E-09
  0.1830892142490472E-05  0.1398512632480635E-02  0.4541444701874710E-03  0.1198737161512375E-07  0.2023045581347132E-03  0.5570451148901139E-08  0.2885978507907383E-13  0.9122523703505648E-04  0.2431202713250429E-08  0.1187651004966840E-13  0.3102804785907869E-04  0.7158273705543696E-09
  0.1847930909389502E-05  0.1411526286527291E-02  0.4583704448921451E-03  0.1221151959275351E-07  0.2041870735040935E-03  0.5674611209962619E-08  0.2967302814447319E-13  0.9207412008725206E-04  0.2476662985011436E-08  0.1221117953568617E-13  0.3131677480379263E-04  0.7292123946093005E-09
  0.1865128243563306E-05  0.1424661025248779E-02  0.4626357398959195E-03  0.1243985878851509E-07  0.2060871046118507E-03  0.5780718901964466E-08  0.3050918759040234E-13  0.9293090151504325E-04  0.2522973293062109E-08  0.1255527967487458E-13  0.3160818818905679E-04  0.7428476977704467E-09
  0.1882485620680914E-05  0.1437917975045485E-02  0.4669407209791809E-03  0.1267246757018788E-07  0.2080048143996124E-03  0.5888810641887852E-08  0.3136890917444011E-13  0.9379565479373245E-04  0.2570149531458613E-08  0.1290907621233030E-13  0.3190231300571006E-04  0.7567379597793911E-09
  0.1900004530144323E-05  0.1451298272792043E-02  0.4712857573236592E-03  0.1290942577083765E-07  0.2099403673241790E-03  0.5998923527622707E-08  0.3225285685075886E-13  0.9466845408185915E-04  0.2618207891437209E-08  0.1327284238149485E-13  0.3219917447697782E-04  0.7708879478774721E-09
  0.1917686475216299E-05  0.1464803065934654E-02  0.4756712215440304E-03  0.1315081471621267E-07  0.2118939293716010E-03  0.6111095350698491E-08  0.3316171328287561E-13  0.9554937422754823E-04  0.2667164866970555E-08  0.1364685911516449E-13  0.3249879806063106E-04  0.7853025184417479E-09
  0.1935532973149370E-05  0.1478433512589314E-02  0.4800974897198134E-03  0.1339671725265202E-07  0.2138656680713885E-03  0.6225364609253012E-08  0.3409618037085193E-13  0.9643849077491676E-04  0.2717037260427901E-08  0.1403141526244571E-13  0.3280120945116579E-04  0.7999866186515428E-09
  0.1953545555316018E-05  0.1492190781640939E-02  0.4845649414275621E-03  0.1364721777551563E-07  0.2158557525108511E-03  0.6341770521243669E-08  0.3505697979334883E-13  0.9733587997054085E-04  0.2767842188341080E-08  0.1442680781182429E-13  0.3310643458200222E-04  0.8149452881861522E-09
  0.1971725767340080E-05  0.1506076052843430E-02  0.4890739597733558E-03  0.1390240225814587E-07  0.2178643533495715E-03  0.6460353037905713E-08  0.3604485356495614E-13  0.9824161876998200E-04  0.2819597087278321E-08  0.1483334212051991E-13  0.3341449962770483E-04  0.8301836609542864E-09
