        2000           8
      0    0    1    0    1    2    0    1
      2.   2.   6.   2.   6.  10.   2.   1.
    -0.3788184225769994E+03 -0.4816842341655584E+02 -0.4249402908179079E+02 -0.6394656522702291E+01 -0.4482367902817434E+01 -0.1193370440848512E+01 -0.4245915762946376E+00 -0.2084998463333388E+00
     0.6403904971981156E+00  0.3805416227824768E+01  0.4969884619416352E+01  0.1056008741531462E+02  0.1272754196467631E+02  0.1767322135160256E+02  0.2135715989311400E+02  0.2428320081900202E+02
  0.1812265286585263E-05  0.6155443828911018E-03  0.1907676247884154E-03  0.2791690208983396E-08  0.7275741138357692E-04  0.1056766126863753E-08  0.2151261112643590E-14  0.1692687003842663E-04  0.1727523510477252E-09
  0.1829130707032874E-05  0.6212724770288902E-03  0.1925428581311556E-03  0.2843891660285508E-08  0.7343447271802210E-04  0.1076526458912902E-08  0.2211882017040965E-14  0.1708438703907476E-04  0.1759826247404455E-09
  0.1846153081547299E-05  0.6270538722532500E-03  0.1943346103829087E-03  0.2897069212672782E-08  0.7411783424653621E-04  0.1096656284167206E-08  0.2274211168797816E-14  0.1724336976760119E-04  0.1792733004637228E-09
  0.1863333870784628E-05  0.6328890644846338E-03  0.1961430352378171E-03  0.2951241117801774E-08  0.7480755458696873E-04  0.1117162511606876E-08  0.2338296704784254E-14  0.1740383186133440E-04  0.1826255076468072E-09
  0.1880674548994203E-05  0.6387785542565382E-03  0.1979682878196832E-03  0.3006425968602616E-08  0.7550369290243149E-04  0.1138052179397784E-08  0.2404188118318724E-14  0.1756578708445712E-04  0.1860403968372714E-09
  0.1898176604145121E-05  0.6447228467583936E-03  0.1998105246952624E-03  0.3062642705660062E-08  0.7620630890636806E-04  0.1159332457306951E-08  0.2471936297391150E-14  0.1772924932918569E-04  0.1895191400958742E-09
  0.1915841538053912E-05  0.6507224518788533E-03  0.2016699038876786E-03  0.3119910623713850E-08  0.7691546286767074E-04  0.1181010649163185E-08  0.2541593563963154E-14  0.1789423261696048E-04  0.1930629313988103E-09
  0.1933670866513412E-05  0.6567778842494847E-03  0.2035465848899652E-03  0.3178249378280599E-08  0.7763121561584469E-04  0.1203094195363741E-08  0.2613213714375710E-14  0.1806075109964741E-04  0.1966729870474785E-09
  0.1951666119422822E-05  0.6628896632888663E-03  0.2054407286787310E-03  0.3237678992399513E-08  0.7835362854622027E-04  0.1225590675427836E-08  0.2686852060895416E-14  0.1822881906075048E-04  0.2003505460859124E-09
  0.1969828840918992E-05  0.6690583132470928E-03  0.2073524977279538E-03  0.3298219863504215E-08  0.7908276362521363E-04  0.1248507810597909E-08  0.2762565474431495E-14  0.1839845091663570E-04  0.2040968707260156E-09
  0.1988160589508917E-05  0.6752843632506972E-03  0.2092820560229019E-03  0.3359892770423060E-08  0.7981868339563628E-04  0.1271853466489525E-08  0.2840412428456497E-14  0.1856966121776636E-04  0.2079132467807474E-09
  0.2006662938203472E-05  0.6815683473479857E-03  0.2112295690741845E-03  0.3422718880510331E-08  0.8056145098205398E-04  0.1295635655790813E-08  0.2920453044164628E-14  0.1874246464994971E-04  0.2118009841054082E-09
  0.2025337474652388E-05  0.6879108045547969E-03  0.2131952039319330E-03  0.3486719756910769E-08  0.8131113009619522E-04  0.1319862541012381E-08  0.3002749136902572E-14  0.1891687603559528E-04  0.2157614170471750E-09
  0.2044185801280482E-05  0.6943122789006853E-03  0.2151791292001144E-03  0.3551917365959932E-08  0.8206778504241024E-04  0.1344542437288648E-08  0.3087364263908675E-14  0.1909291033498491E-04  0.2197959049030422E-09
  0.2063209535425163E-05  0.7007733194755324E-03  0.2171815150509763E-03  0.3618334084722905E-08  0.8283148072318047E-04  0.1369683815231547E-08  0.3174363773397350E-14  0.1927058264755446E-04  0.2239058323863242E-09
  0.2082410309475210E-05  0.7072944804765916E-03  0.2192025332396276E-03  0.3685992708673975E-08  0.8360228264467919E-04  0.1395295303837585E-08  0.3263814855026605E-14  0.1944990821318755E-04  0.2280926101018807E-09
  0.2101789771010842E-05  0.7138763212559714E-03  0.2212423571187538E-03  0.3754916459519882E-08  0.8438025692238410E-04  0.1421385693449262E-08  0.3355786591787683E-14  0.1963090241352131E-04  0.2323576750302265E-09
  0.2121349582945097E-05  0.7205194063685571E-03  0.2233011616534691E-03  0.3825128993169344E-08  0.8516547028674160E-04  0.1447963938771847E-08  0.3450350013356869E-14  0.1981358077326407E-04  0.2367024910206930E-09
  0.2141091423666522E-05  0.7272243056203787E-03  0.2253791234363061E-03  0.3896654407851586E-08  0.8595799008888396E-04  0.1475039161946571E-08  0.3547578150950685E-14  0.1999795896152559E-04  0.2411285492938106E-09
  0.2161016987183193E-05  0.7339915941174286E-03  0.2274764207023456E-03  0.3969517252386660E-08  0.8675788430639956E-04  0.1502620655681269E-08  0.3647546093726812E-14  0.2018405279315938E-04  0.2456373689530831E-09
  0.2181127983268070E-05  0.7408218523149319E-03  0.2295932333444858E-03  0.4043742534610394E-08  0.8756522154915655E-04  0.1530717886439560E-08  0.3750331046774312E-14  0.2037187823011762E-04  0.2502304975063316E-09
  0.2201426137605716E-05  0.7477156660670734E-03  0.2317297429288544E-03  0.4119355729956853E-08  0.8838007106518080E-04  0.1559340497689656E-08  0.3856012390737935E-14  0.2056145138281864E-04  0.2549095113967853E-09
  0.2221913191940371E-05  0.7546736266771894E-03  0.2338861327103627E-03  0.4196382790201281E-08  0.8920250274658823E-04  0.1588498313213906E-08  0.3964671743122544E-14  0.2075278851152707E-04  0.2596760165441023E-09
  0.2242590904225407E-05  0.7616963309484214E-03  0.2360625876484050E-03  0.4274850152366487E-08  0.9003258713557246E-04  0.1618201340480224E-08  0.4076393021325016E-14  0.2094590602774685E-04  0.2645316488955053E-09
  0.2263461048774176E-05  0.7687843812348434E-03  0.2382592944227036E-03  0.4354784747795766E-08  0.9087039543044781E-04  0.1648459774076552E-08  0.4191262507442269E-14  0.2114082049562711E-04  0.2694780749872217E-09
  0.2284525416412260E-05  0.7759383854930629E-03  0.2404764414493001E-03  0.4436214011395446E-08  0.9171599949174863E-04  0.1679283999209526E-08  0.4309368914905512E-14  0.2133754863338120E-04  0.2745169925164216E-09
  0.2305785814631135E-05  0.7831589573342999E-03  0.2427142188966969E-03  0.4519165891050238E-08  0.9256947184838509E-04  0.1710684595268573E-08  0.4430803456992113E-14  0.2153610731471879E-04  0.2796501309238482E-09
  0.2327244067743275E-05  0.7904467160769526E-03  0.2449728187021470E-03  0.4603668857214632E-08  0.9343088570385629E-04  0.1742672339456625E-08  0.4555659917268061E-14  0.2173651357029135E-04  0.2848792519873415E-09
  0.2348902017038688E-05  0.7978022867996464E-03  0.2472524345880955E-03  0.4689751912683604E-08  0.9430031494252090E-04  0.1775258210488732E-08  0.4684034722015363E-14  0.2193878458915100E-04  0.2902061504264596E-09
  0.2370761520942912E-05  0.8052263003947813E-03  0.2495532620787744E-03  0.4777444602546017E-08  0.9517783413592612E-04  0.1808453392359814E-08  0.4816027014700343E-14  0.2214293772022296E-04  0.2956326545184034E-09
  0.2392824455176487E-05  0.8127193936225700E-03  0.2518754985169501E-03  0.4866777024324107E-08  0.9606351854919545E-04  0.1842269278182863E-08  0.4951738732540350E-14  0.2234899047379158E-04  0.3011606267254576E-09
  0.2415092712915903E-05  0.8202822091655838E-03  0.2542193430808284E-03  0.4957779838302538E-08  0.9695744414747558E-04  0.1876717474098906E-08  0.5091274685227984E-14  0.2255696052300027E-04  0.3067919643341625E-09
  0.2437568204956054E-05  0.8279153956838010E-03  0.2565849968011142E-03  0.5050484278050591E-08  0.9785968760244337E-04  0.1911809803260065E-08  0.5234742635873658E-14  0.2276686570536531E-04  0.3125286001064362E-09
  0.2460252859874195E-05  0.8356196078701665E-03  0.2589726625782312E-03  0.5144922161141062E-08  0.9877032629887298E-04  0.1947558309887098E-08  0.5382253384228981E-14  0.2297872402430367E-04  0.3183725029428700E-09
  0.2483148624195434E-05  0.8433955065066714E-03  0.2613825451997009E-03  0.5241125900069580E-08  0.9968943834126429E-04  0.1983975263402789E-08  0.5533920852255268E-14  0.2319255365067509E-04  0.3243256785584258E-09
  0.2506257462559752E-05  0.8512437585209460E-03  0.2638148513576833E-03  0.5339128513378065E-08  0.1006171025605325E-03  0.2021073162642622E-08  0.5689862172103200E-14  0.2340837292433846E-04  0.3303901701707660E-09
  0.2529581357890594E-05  0.8591650370433857E-03  0.2662697896666791E-03  0.5438963636986167E-08  0.1015533985207602E-03  0.2058864740144187E-08  0.5850197776571651E-14  0.2362620035572259E-04  0.3365680592014531E-09
  0.2553122311565015E-05  0.8671600214648019E-03  0.2687475706813985E-03  0.5540665535734546E-08  0.1024984065260117E-03  0.2097362966516767E-08  0.6015051492115459E-14  0.2384605462741164E-04  0.3428614659902588E-09
  0.2576882343585413E-05  0.8752293974946102E-03  0.2712484069147938E-03  0.5644269115143993E-08  0.1034522076272111E-03  0.2136581054892634E-08  0.6184550634474028E-14  0.2406795459574519E-04  0.3492725505228289E-09
  0.2600863492752864E-05  0.8833738572195585E-03  0.2737725128562606E-03  0.5749809933394377E-08  0.1044148836290837E-03  0.2176532465461563E-08  0.6358826106994593E-14  0.2429191929243325E-04  0.3558035131719514E-09
  0.2625067816842066E-05  0.8915940991630005E-03  0.2763201049900074E-03  0.5857324213527567E-08  0.1053865170971623E-03  0.2217230910090124E-08  0.6538012501726056E-14  0.2451796792618619E-04  0.3624565954526851E-09
  0.2649497392777913E-05  0.8998908283447202E-03  0.2788914018135958E-03  0.5966848855878512E-08  0.1063671913648582E-03  0.2258690357027337E-08  0.6722248203361492E-14  0.2474611988435982E-04  0.3692340807916057E-09
  0.2674154316813713E-05  0.9082647563413067E-03  0.2814866238566531E-03  0.6078421450738714E-08  0.1073569905405980E-03  0.2300925035698306E-08  0.6911675496109571E-14  0.2497639473461578E-04  0.3761382953104333E-09
  0.2699040704711060E-05  0.9167166013470986E-03  0.2841059936997583E-03  0.6192080291256477E-08  0.1083559995150268E-03  0.2343949441587479E-08  0.7106440673577455E-14  0.2520881222659727E-04  0.3831716086243115E-09
  0.2724158691921388E-05  0.9252470882356848E-03  0.2867497359935034E-03  0.6307864386578343E-08  0.1093643039682777E-03  0.2387778341213198E-08  0.7306694151749998E-14  0.2544339229362034E-04  0.3903364346550116E-09
  0.2749510433769205E-05  0.9338569486219816E-03  0.2894180774777317E-03  0.6425813475236197E-08  0.1103819903773095E-03  0.2432426777195267E-08  0.7512590585152503E-14  0.2568015505438102E-04  0.3976352324593394E-09
  0.2775098105637040E-05  0.9425469209248839E-03  0.2921112470009546E-03  0.6545968038784698E-08  0.1114091460233118E-03  0.2477910073417248E-08  0.7724288986286775E-14  0.2591912081467806E-04  0.4050705070730314E-09
  0.2800923903152109E-05  0.9513177504305001E-03  0.2948294755399487E-03  0.6668369315693653E-08  0.1124458589991794E-03  0.2524243840285288E-08  0.7941952848432648E-14  0.2616031006915186E-04  0.4126448103704268E-09
  0.2826990042374714E-05  0.9601701893559694E-03  0.2975729962195346E-03  0.6793059315500115E-08  0.1134922182170559E-03  0.2571443980085249E-08  0.8165750271909856E-14  0.2640374350303940E-04  0.4203607419402149E-09
  0.2853298759988401E-05  0.9691049969138756E-03  0.3003420443325394E-03  0.6920080833225095E-08  0.1145483134159469E-03  0.2619526692440011E-08  0.8395854093897761E-14  0.2664944199394555E-04  0.4282209499775516E-09
  0.2879852313491888E-05  0.9781229393772582E-03  0.3031368573599447E-03  0.7049477464059796E-08  0.1156142351694048E-03  0.2668508479868797E-08  0.8632442021913148E-14  0.2689742661363080E-04  0.4362281321928585E-09
  0.2906652981392769E-05  0.9872247901452232E-03  0.3059576749912208E-03  0.7181293618326409E-08  0.1166900748932834E-03  0.2718406153450430E-08  0.8875696771049221E-14  0.2714771862981554E-04  0.4443850367376110E-09
  0.2933703063403036E-05  0.9964113298091683E-03  0.3088047391448503E-03  0.7315574536718644E-08  0.1177759248535663E-03  0.2769236838592483E-08  0.9125806205081718E-14  0.2740033950800106E-04  0.4526944631474348E-09
  0.2961004880636410E-05  0.1005683346219617E-02  0.3116782939890422E-03  0.7452366305827174E-08  0.1188718781742665E-03  0.2821017980908278E-08  0.9382963481551177E-14  0.2765531091330761E-04  0.4611592633028366E-09
  0.2988560775807507E-05  0.1015041634553678E-02  0.3145785859626375E-03  0.7591715873955340E-08  0.1199780288453998E-03  0.2873767352203765E-08  0.9647367200933337E-14  0.2791265471232929E-04  0.4697823424078926E-09
  0.3016373113432869E-05  0.1024486997383124E-02  0.3175058637962096E-03  0.7733671067230561E-08  0.1210944717310325E-03  0.2927503056576328E-08  0.9919221560012912E-14  0.2817239297500632E-04  0.4785666599872391E-09
  0.3044444280033854E-05  0.1034020244743114E-02  0.3204603785333600E-03  0.7878280606016958E-08  0.1222213025774033E-03  0.2982243536627621E-08  0.1019873650957915E-13  0.2843454797651462E-04  0.4875152309016986E-09
  0.3072776684341418E-05  0.1043642194201535E-02  0.3234423835522114E-03  0.8025594121634803E-08  0.1233586180211206E-03  0.3038007579792547E-08  0.1048612791656496E-13  0.2869914219917291E-04  0.4966311263828965E-09
  0.3101372757502806E-05  0.1053353670929008E-02  0.3264521345871014E-03  0.8175662173392586E-08  0.1245065155974362E-03  0.3094814324786570E-08  0.1078161773075485E-13  0.2896619833436751E-04  0.5059174750872201E-09
  0.3130234953290162E-05  0.1063155507769525E-02  0.3294898897504754E-03  0.8328536265937471E-08  0.1256650937485954E-03  0.3152683268173564E-08  0.1108543415619032E-13  0.2923573928449505E-04  0.5153774641694812E-09
  0.3159365748311084E-05  0.1073048545311755E-02  0.3325559095549847E-03  0.8484268866930164E-08  0.1268344518322650E-03  0.3211634271056449E-08  0.1139781182740527E-13  0.2950778816492316E-04  0.5250143403766532E-09
  0.3188767642221135E-05  0.1083033631961002E-02  0.3356504569357884E-03  0.8642913425050216E-08  0.1280146901300388E-03  0.3271687565892916E-08  0.1171899199062724E-13  0.2978236830596928E-04  0.5348314111620546E-09
  0.3218443157938336E-05  0.1093111624011838E-02  0.3387737972730627E-03  0.8804524388337927E-08  0.1292059098560227E-03  0.3332863763438576E-08  0.1204922269008464E-13  0.3005950325489799E-04  0.5448320458203644E-09
  0.3248394841859649E-05  0.1103283385721404E-02  0.3419261984147185E-03  0.8969157222879195E-08  0.1304082131654991E-03  0.3395183859819911E-08  0.1238875895956381E-13  0.3033921677793675E-04  0.5550196766438567E-09
  0.3278625264079479E-05  0.1113549789383394E-02  0.3451079306993306E-03  0.9136868431839663E-08  0.1316217031636717E-03  0.3458669243739467E-08  0.1273786301936368E-13  0.3062153286231036E-04  0.5653978001002516E-09
  0.3309137018610214E-05  0.1123911715402724E-02  0.3483192669792787E-03  0.9307715574854733E-08  0.1328464839144915E-03  0.3523341703815746E-08  0.1309680447880034E-13  0.3090647571829433E-04  0.5759699780325870E-09
  0.3339932723604804E-05  0.1134370052370897E-02  0.3515604826441035E-03  0.9481757287782100E-08  0.1340826604495647E-03  0.3589223436060318E-08  0.1346586054441772E-13  0.3119406978128718E-04  0.5867398388815233E-09
  0.3371015021581426E-05  0.1144925697142060E-02  0.3548318556440793E-03  0.9659053302823523E-08  0.1353303387771428E-03  0.3656337051494733E-08  0.1384531623406529E-13  0.3148433971390220E-04  0.5977110789304980E-09
  0.3402386579650229E-05  0.1155579554909775E-02  0.3581336665140058E-03  0.9839664469022840E-08  0.1365896258911971E-03  0.3724705583909821E-08  0.1423546459700807E-13  0.3177731040807835E-04  0.6088874635741594E-09
  0.3434050089742194E-05  0.1166332539284495E-02  0.3614661983972195E-03  0.1002365277314716E-07  0.1378606297805761E-03  0.3794352497770064E-08  0.1463660694023884E-13  0.3207300698721085E-04  0.6202728286105163E-09
  0.3466008268840128E-05  0.1177185572371762E-02  0.3648297370698286E-03  0.1021108136095845E-07  0.1391434594382485E-03  0.3865301696265742E-08  0.1504905306116742E-13  0.3237145480830162E-04  0.6318710815572432E-09
  0.3498263859211795E-05  0.1188139584851132E-02  0.3682245709651730E-03  0.1040201455888284E-07  0.1404382248706325E-03  0.3937577529515611E-08  0.1547312148686666E-13  0.3267267946412951E-04  0.6436862029925932E-09
  0.3530819628645232E-05  0.1199195516055827E-02  0.3716509911985097E-03  0.1059651789608492E-07  0.1417450371070100E-03  0.4011204802922945E-08  0.1590913972005996E-13  0.3297670678544071E-04  0.6557222479213820E-09
  0.3563678370686241E-05  0.1210354314053129E-02  0.3751092915919292E-03  0.1079465812695492E-07  0.1430640082090302E-03  0.4086208785687783E-08  0.1635744449204010E-13  0.3328356284315956E-04  0.6679833471665088E-09
  0.3596842904878104E-05  0.1221616935725521E-02  0.3785997686995005E-03  0.1099650325401608E-07  0.1443952512802992E-03  0.4162615219478326E-08  0.1681838202271495E-13  0.3359327395061973E-04  0.6804737087864908E-09
  0.3630316077003516E-05  0.1232984346852573E-02  0.3821227218326517E-03  0.1120212255126046E-07  0.1457388804760602E-03  0.4240450327264433E-08  0.1729230828798061E-13  0.3390586666581620E-04  0.6931976195194996E-09
  0.3664100759328780E-05  0.1244457522193601E-02  0.3856784530857847E-03  0.1141158658792088E-07  0.1470950110129627E-03  0.4319740822316280E-08  0.1777958929462865E-13  0.3422136779367799E-04  0.7061594462543949E-09
  0.3698199850850271E-05  0.1256037445571077E-02  0.3892672673621268E-03  0.1162496725268737E-07  0.1484637591789224E-03  0.4400513917371234E-08  0.1828060136299969E-13  0.3453980438836218E-04  0.7193636375292579E-09
  0.3732616277543190E-05  0.1267725109954822E-02  0.3928894723998239E-03  0.1184233777837630E-07  0.1498452423430724E-03  0.4482797333972109E-08  0.1879573141760143E-13  0.3486120375556897E-04  0.7328147250579408E-09
  0.3767352992612639E-05  0.1279521517546980E-02  0.3965453787982739E-03  0.1206377276706072E-07  0.1512395789658070E-03  0.4566619311980008E-08  0.1932537728591590E-13  0.3518559345487831E-04  0.7465173252851555E-09
  0.3802412976747025E-05  0.1291427679867772E-02  0.4002353000447048E-03  0.1228934821567052E-07  0.1526468886089185E-03  0.4652008619264991E-08  0.1986994800562628E-13  0.3551300130210827E-04  0.7604761409706337E-09
  0.3837799238373835E-05  0.1303444617842056E-02  0.4039595525409998E-03  0.1251914154207115E-07  0.1540672919458275E-03  0.4738994561577925E-08  0.2042986414050075E-13  0.3584345537169511E-04  0.7746959628029041E-09
  0.3873514813917777E-05  0.1315573361886678E-02  0.4077184556307703E-03  0.1275323161162994E-07  0.1555009107719090E-03  0.4827606992606885E-08  0.2100555810517740E-13  0.3617698399909554E-04  0.7891816710432375E-09
  0.3909562768061327E-05  0.1327814951998644E-02  0.4115123316266803E-03  0.1299169876427899E-07  0.1569478680149134E-03  0.4917876324221551E-08  0.2159747449910073E-13  0.3651361578321125E-04  0.8039382372003274E-09
  0.3945946194007714E-05  0.1340170437844099E-02  0.4153415058380240E-03  0.1323462484208411E-07  0.1584082877454846E-03  0.5009833536909131E-08  0.2220607044986782E-13  0.3685337958883582E-04  0.8189707257362772E-09
  0.3982668213746330E-05  0.1352640878848140E-02  0.4192063065985588E-03  0.1348209321732903E-07  0.1598822951877749E-03  0.5103510190405377E-08  0.2283181596624920E-13  0.3719630454912438E-04  0.8342842958044798E-09
  0.4019731978320629E-05  0.1365227344285455E-02  0.4231070652945975E-03  0.1373418882112474E-07  0.1613700167301595E-03  0.5198938434524350E-08  0.2347519430115718E-13  0.3754242006808619E-04  0.8498842030199887E-09
  0.4057140668098507E-05  0.1377930913371804E-02  0.4270441163933585E-03  0.1399099817255362E-07  0.1628715799360494E-03  0.5296151020190635E-08  0.2413670232484167E-13  0.3789175582310031E-04  0.8657758012629833E-09
  0.4094897493045209E-05  0.1390752675356352E-02  0.4310177974715821E-03  0.1425260940835845E-07  0.1643871135548043E-03  0.5395181310677820E-08  0.2481685090860196E-13  0.3824434176745453E-04  0.8819645445159519E-09
  0.4133005692998764E-05  0.1403693729614850E-02  0.4350284492444082E-03  0.1451911231318638E-07  0.1659167475327479E-03  0.5496063293057049E-08  0.2551616531931054E-13  0.3860020813290786E-04  0.8984559887352176E-09
  0.4171468537947990E-05  0.1416755185743688E-02  0.4390764155945256E-03  0.1479059835039841E-07  0.1674606130242838E-03  0.5598831589859621E-08  0.2623518562505375E-13  0.3895938543227684E-04  0.9152557937574547E-09
  0.4210289328313091E-05  0.1429938163654812E-02  0.4431620436015881E-03  0.1506716069345469E-07  0.1690188424031158E-03  0.5703521470957607E-08  0.2697446711220251E-13  0.3932190446204573E-04  0.9323697252418435E-09
  0.4249471395228851E-05  0.1443243793671527E-02  0.4472856835719055E-03  0.1534889425788671E-07  0.1705915692735706E-03  0.5810168865666576E-08  0.2773458071423500E-13  0.3968779630500097E-04  0.9498036566485354E-09
  0.4289018100830476E-05  0.1456673216625185E-02  0.4514476890684082E-03  0.1563589573386709E-07  0.1721789284820273E-03  0.5918810375074569E-08  0.2851611345264273E-13  0.4005709233288990E-04  0.9675635712541025E-09
  0.4328932838542094E-05  0.1470227583952768E-02  0.4556484169408908E-03  0.1592826361938828E-07  0.1737810561284514E-03  0.6029483284601556E-08  0.2931966889026024E-13  0.4042982420910435E-04  0.9856555642046657E-09
  0.4369219033367937E-05  0.1483908057795377E-02  0.4598882273565352E-03  0.1622609825406150E-07  0.1753980895780360E-03  0.6142225576793699E-08  0.3014586759736860E-13  0.4080602389138896E-04  0.1004085844607407E-08
  0.4409880142186228E-05  0.1497715811097634E-02  0.4641674838307164E-03  0.1652950185354758E-07  0.1770301674729512E-03  0.6257075944356772E-08  0.3099534763093249E-13  0.4118572363457450E-04  0.1022860737661175E-08
  0.4450919654045821E-05  0.1511652027708003E-02  0.4684865532580943E-03  0.1683857854463138E-07  0.1786774297442026E-03  0.6374073803433246E-08  0.3186876502734127E-13  0.4156895599333683E-04  0.1041986686826930E-08
  0.4492341090465576E-05  0.1525717902480043E-02  0.4728458059439933E-03  0.1715343440095197E-07  0.1803400176235984E-03  0.6493259307127596E-08  0.3276679430903413E-13  0.4195575382498101E-04  0.1061470256038754E-08
  0.4534148005736542E-05  0.1539914641374597E-02  0.4772456156360726E-03  0.1747417747940074E-07  0.1820180736558292E-03  0.6614673359284408E-08  0.3369012900540073E-13  0.4234615029225158E-04  0.1081318131956203E-08
