        2000           1
      0
      1.
    -0.5000000000000024E+00
  0.7626783865610006E-04  0.1525240441892081E-03
  0.7697760735005843E-04  0.1539433640519841E-03
  0.7769398133935230E-04  0.1553758904380175E-03
  0.7841702209460842E-04  0.1568217462125079E-03
  0.7914679165851547E-04  0.1582810553833569E-03
  0.7988335265114781E-04  0.1597539431117887E-03
  0.8062676827533878E-04  0.1612405357230700E-03
  0.8137710232210404E-04  0.1627409607173283E-03
  0.8213441917611531E-04  0.1642553467804725E-03
  0.8289878382122511E-04  0.1657838237952124E-03
  0.8367026184604287E-04  0.1673265228521828E-03
  0.8444891944956304E-04  0.1688835762611694E-03
  0.8523482344684536E-04  0.1704551175624394E-03
  0.8602804127474825E-04  0.1720412815381774E-03
  0.8682864099771537E-04  0.1736422042240267E-03
  0.8763669131361612E-04  0.1752580229207389E-03
  0.8845226155964044E-04  0.1768888762059304E-03
  0.8927542171824851E-04  0.1785349039459494E-03
  0.9010624242317583E-04  0.1801962473078509E-03
  0.9094479496549412E-04  0.1818730487714852E-03
  0.9179115129972870E-04  0.1835654521416971E-03
  0.9264538405003272E-04  0.1852736025606388E-03
  0.9350756651641895E-04  0.1869976465201965E-03
  0.9437777268104948E-04  0.1887377318745335E-03
  0.9525607721458395E-04  0.1904940078527483E-03
  0.9614255548258697E-04  0.1922666250716510E-03
  0.9703728355199502E-04  0.1940557355486580E-03
  0.9794033819764360E-04  0.1958614927148063E-03
  0.9885179690885520E-04  0.1976840514278888E-03
  0.9977173789608842E-04  0.1995235679857108E-03
  0.1007002400976491E-03  0.2013802001394702E-03
  0.1016373831864639E-03  0.2032541071072617E-03
  0.1025832475769166E-03  0.2051454495877057E-03
  0.1035379144317489E-03  0.2070543897737043E-03
  0.1045014656690242E-03  0.2089810913663248E-03
  0.1054739839691571E-03  0.2109257195888113E-03
  0.1064555527820080E-03  0.2128884412007272E-03
  0.1074462563340440E-03  0.2148694245122282E-03
  0.1084461796355657E-03  0.2168688393984681E-03
  0.1094554084880022E-03  0.2188868573141379E-03
  0.1104740294912735E-03  0.2209236513081398E-03
  0.1115021300512212E-03  0.2229793960383975E-03
  0.1125397983871090E-03  0.2250542677868036E-03
  0.1135871235391922E-03  0.2271484444743055E-03
  0.1146441953763584E-03  0.2292621056761319E-03
  0.1157111046038389E-03  0.2313954326371593E-03
  0.1167879427709918E-03  0.2335486082874223E-03
  0.1178748022791578E-03  0.2357218172577662E-03
  0.1189717763895889E-03  0.2379152458956467E-03
  0.1200789592314511E-03  0.2401290822810740E-03
  0.1211964458099011E-03  0.2423635162427062E-03
  0.1223243320142391E-03  0.2446187393740911E-03
  0.1234627146261362E-03  0.2468949450500591E-03
  0.1246116913279395E-03  0.2491923284432674E-03
  0.1257713607110537E-03  0.2515110865408985E-03
  0.1269418222844015E-03  0.2538514181615125E-03
  0.1281231764829617E-03  0.2562135239720562E-03
  0.1293155246763877E-03  0.2585976065050297E-03
  0.1305189691777058E-03  0.2610038701758120E-03
  0.1317336132520944E-03  0.2634325213001477E-03
  0.1329595611257448E-03  0.2658837681117941E-03
  0.1341969179948049E-03  0.2683578207803350E-03
  0.1354457900344060E-03  0.2708548914291556E-03
  0.1367062844077731E-03  0.2733751941535874E-03
  0.1379785092754204E-03  0.2759189450392193E-03
  0.1392625738044328E-03  0.2784863621803790E-03
  0.1405585881778328E-03  0.2810776656987852E-03
  0.1418666636040352E-03  0.2836930777623734E-03
  0.1431869123263898E-03  0.2863328226042955E-03
  0.1445194476328129E-03  0.2889971265420953E-03
  0.1458643838655080E-03  0.2916862179970622E-03
  0.1472218364307772E-03  0.2944003275137638E-03
  0.1485919218089246E-03  0.2971396877797594E-03
  0.1499747575642505E-03  0.2999045336454962E-03
  0.1513704623551400E-03  0.3026951021443899E-03
  0.1527791559442442E-03  0.3055116325130909E-03
  0.1542009592087574E-03  0.3083543662119390E-03
  0.1556359941507889E-03  0.3112235469456062E-03
  0.1570843839078321E-03  0.3141194206839319E-03
  0.1585462527633304E-03  0.3170422356829508E-03
  0.1600217261573417E-03  0.3199922425061144E-03
  0.1615109306973025E-03  0.3229696940457108E-03
  0.1630139941688915E-03  0.3259748455444815E-03
  0.1645310455469947E-03  0.3290079546174385E-03
  0.1660622150067727E-03  0.3320692812738840E-03
  0.1676076339348304E-03  0.3351590879396331E-03
  0.1691674349404915E-03  0.3382776394794431E-03
  0.1707417518671768E-03  0.3414252032196499E-03
  0.1723307198038896E-03  0.3446020489710132E-03
  0.1739344750968073E-03  0.3478084490517754E-03
  0.1755531553609808E-03  0.3510446783109307E-03
  0.1771868994921430E-03  0.3543110141517128E-03
  0.1788358476786276E-03  0.3576077365552975E-03
  0.1805001414133976E-03  0.3609351281047260E-03
  0.1821799235061873E-03  0.3642934740090487E-03
  0.1838753380957560E-03  0.3676830621276936E-03
  0.1855865306622565E-03  0.3711041829950582E-03
  0.1873136480397184E-03  0.3745571298453312E-03
  0.1890568384286478E-03  0.3780421986375424E-03
  0.1908162514087437E-03  0.3815596880808440E-03
  0.1925920379517334E-03  0.3851098996600274E-03
  0.1943843504343273E-03  0.3886931376612740E-03
  0.1961933426512935E-03  0.3923097091981463E-03
  0.1980191698286551E-03  0.3959599242378170E-03
  0.1998619886370096E-03  0.3996440956275426E-03
  0.2017219572049725E-03  0.4033625391213815E-03
  0.2035992351327462E-03  0.4071155734071579E-03
  0.2054939835058146E-03  0.4109035201336763E-03
  0.2074063649087661E-03  0.4147267039381874E-03
  0.2093365434392439E-03  0.4185854524741074E-03
  0.2112846847220275E-03  0.4224800964389939E-03
  0.2132509559232446E-03  0.4264109696027806E-03
  0.2152355257647149E-03  0.4303784088362725E-03
  0.2172385645384280E-03  0.4343827541399051E-03
  0.2192602441211560E-03  0.4384243486727685E-03
  0.2213007379892017E-03  0.4425035387819008E-03
  0.2233602212332841E-03  0.4466206740318511E-03
  0.2254388705735630E-03  0.4507761072345171E-03
  0.2275368643748027E-03  0.4549701944792563E-03
  0.2296543826616772E-03  0.4592032951632775E-03
  0.2317916071342178E-03  0.4634757720223123E-03
  0.2339487211834044E-03  0.4677879911615691E-03
  0.2361259099069017E-03  0.4721403220869740E-03
  0.2383233601249426E-03  0.4765331377367006E-03
  0.2405412603963583E-03  0.4809668145129899E-03
  0.2427798010347584E-03  0.4854417323142641E-03
  0.2450391741248615E-03  0.4899582745675388E-03
  0.2473195735389772E-03  0.4945168282611313E-03
  0.2496211949536423E-03  0.4991177839776746E-03
  0.2519442358664111E-03  0.5037615359274330E-03
  0.2542888956128027E-03  0.5084484819819273E-03
  0.2566553753834049E-03  0.5131790237078691E-03
  0.2590438782411387E-03  0.5179535664014095E-03
  0.2614546091386823E-03  0.5227725191227034E-03
  0.2638877749360575E-03  0.5276362947307914E-03
  0.2663435844183808E-03  0.5325453099188066E-03
  0.2688222483137776E-03  0.5374999852495041E-03
  0.2713239793114654E-03  0.5425007451911181E-03
  0.2738489920800040E-03  0.5475480181535516E-03
  0.2763975032857151E-03  0.5526422365248976E-03
  0.2789697316112751E-03  0.5577838367082996E-03
  0.2815658977744788E-03  0.5629732591591507E-03
  0.2841862245471797E-03  0.5682109484226361E-03
  0.2868309367744048E-03  0.5734973531716210E-03
  0.2895002613936483E-03  0.5788329262448901E-03
  0.2921944274543453E-03  0.5842181246857370E-03
  0.2949136661375251E-03  0.5896534097809113E-03
  0.2976582107756492E-03  0.5951392470999240E-03
  0.3004282968726323E-03  0.6006761065347150E-03
  0.3032241621240514E-03  0.6062644623396872E-03
  0.3060460464375411E-03  0.6119047931721083E-03
  0.3088941919533800E-03  0.6175975821328863E-03
  0.3117688430652683E-03  0.6233433168077192E-03
  0.3146702464412987E-03  0.6291424893086252E-03
  0.3175986510451223E-03  0.6349955963158546E-03
  0.3205543081573120E-03  0.6409031391201887E-03
  0.3235374713969241E-03  0.6468656236656275E-03
  0.3265483967432611E-03  0.6528835605924709E-03
  0.3295873425578364E-03  0.6589574652807965E-03
  0.3326545696065444E-03  0.6650878578943387E-03
  0.3357503410820357E-03  0.6712752634247699E-03
  0.3388749226263012E-03  0.6775202117363918E-03
  0.3420285823534670E-03  0.6838232376112357E-03
  0.3452115908727996E-03  0.6901848807945800E-03
  0.3484242213119275E-03  0.6966056860408852E-03
  0.3516667493402768E-03  0.7030862031601530E-03
  0.3549394531927265E-03  0.7096269870647100E-03
  0.3582426136934831E-03  0.7162285978164241E-03
  0.3615765142801771E-03  0.7228916006743543E-03
  0.3649414410281850E-03  0.7296165661428372E-03
  0.3683376826751763E-03  0.7364040700200205E-03
  0.3717655306458898E-03  0.7432546934468366E-03
  0.3752252790771398E-03  0.7501690229564313E-03
  0.3787172248430560E-03  0.7571476505240464E-03
  0.3822416675805571E-03  0.7641911736173569E-03
  0.3857989097150623E-03  0.7713001952472778E-03
  0.3893892564864418E-03  0.7784753240192313E-03
  0.3930130159752089E-03  0.7857171741848892E-03
  0.3966704991289557E-03  0.7930263656943900E-03
  0.4003620197890349E-03  0.8004035242490340E-03
  0.4040878947174897E-03  0.8078492813544657E-03
  0.4078484436242349E-03  0.8153642743743415E-03
  0.4116439891944905E-03  0.8229491465844930E-03
  0.4154748571164704E-03  0.8306045472275859E-03
  0.4193413761093292E-03  0.8383311315682825E-03
  0.4232438779513690E-03  0.8461295609489079E-03
  0.4271826975085087E-03  0.8540005028456314E-03
  0.4311581727630179E-03  0.8619446309251594E-03
  0.4351706448425189E-03  0.8699626251019517E-03
  0.4392204580492576E-03  0.8780551715959617E-03
  0.4433079598896482E-03  0.8862229629909060E-03
  0.4474335011040912E-03  0.8944666982930687E-03
  0.4515974356970701E-03  0.9027870829906470E-03
  0.4558001209675282E-03  0.9111848291136379E-03
  0.4600419175395268E-03  0.9196606552942767E-03
  0.4643231893931906E-03  0.9282152868280297E-03
  0.4686443038959396E-03  0.9368494557351436E-03
  0.4730056318340121E-03  0.9455639008227610E-03
  0.4774075474442813E-03  0.9543593677476063E-03
  0.4818504284463679E-03  0.9632366090792445E-03
  0.4863346560750515E-03  0.9721963843639182E-03
  0.4908606151129831E-03  0.9812394601889734E-03
  0.4954286939237031E-03  0.9903666102478719E-03
  0.5000392844849659E-03  0.9995786154058015E-03
  0.5046927824223746E-03  0.1008876263765885E-02
  0.5093895870433285E-03  0.1018260350735997E-02
  0.5141301013712879E-03  0.1027731679096192E-02
  0.5189147321803557E-03  0.1037291059066750E-02
  0.5237438900301823E-03  0.1046939308376843E-02
  0.5286179893011948E-03  0.1056677252333832E-02
  0.5335374482301545E-03  0.1066505723893199E-02
  0.5385026889460446E-03  0.1076425563729112E-02
  0.5435141375062921E-03  0.1086437620305648E-02
  0.5485722239333276E-03  0.1096542749948652E-02
  0.5536773822514840E-03  0.1106741816918264E-02
  0.5588300505242396E-03  0.1117035693482108E-02
  0.5640306708918073E-03  0.1127425259989143E-02
  0.5692796896090740E-03  0.1137911404944197E-02
  0.5745775570838924E-03  0.1148495025083175E-02
  0.5799247279157305E-03  0.1159177025448963E-02
  0.5853216609346786E-03  0.1169958319468013E-02
  0.5907688192408216E-03  0.1180839829027641E-02
  0.5962666702439764E-03  0.1191822484554016E-02
  0.6018156857037993E-03  0.1202907225090879E-02
  0.6074163417702668E-03  0.1214094998378960E-02
  0.6130691190245331E-03  0.1225386760936137E-02
  0.6187745025201679E-03  0.1236783478138314E-02
  0.6245329818247779E-03  0.1248286124301050E-02
  0.6303450510620152E-03  0.1259895682761915E-02
  0.6362112089539777E-03  0.1271613145963613E-02
  0.6421319588640033E-03  0.1283439515537855E-02
  0.6481078088398618E-03  0.1295375802389996E-02
  0.6541392716573505E-03  0.1307423026784445E-02
  0.6602268648642937E-03  0.1319582218430857E-02
  0.6663711108249531E-03  0.1331854416571103E-02
  0.6725725367648500E-03  0.1344240670067034E-02
  0.6788316748160065E-03  0.1356742037489051E-02
  0.6851490620626057E-03  0.1369359587205470E-02
  0.6915252405870785E-03  0.1382094397472711E-02
  0.6979607575166183E-03  0.1394947556526300E-02
  0.7044561650701289E-03  0.1407920162672702E-02
  0.7110120206056098E-03  0.1421013324381991E-02
  0.7176288866679809E-03  0.1434228160381359E-02
  0.7243073310373546E-03  0.1447565799749479E-02
  0.7310479267777551E-03  0.1461027382011721E-02
  0.7378512522862920E-03  0.1474614057236240E-02
  0.7447178913427917E-03  0.1488326986130930E-02
  0.7516484331598900E-03  0.1502167340141261E-02
  0.7586434724335915E-03  0.1516136301549008E-02
  0.7657036093942994E-03  0.1530235063571876E-02
  0.7728294498583196E-03  0.1544464830464018E-02
  0.7800216052798452E-03  0.1558826817617484E-02
  0.7872806928034236E-03  0.1573322251664576E-02
  0.7946073353169129E-03  0.1587952370581136E-02
  0.8020021615049305E-03  0.1602718423790772E-02
  0.8094658059027991E-03  0.1617621672270027E-02
  0.8169989089509952E-03  0.1632663388654501E-02
  0.8246021170501038E-03  0.1647844857345938E-02
  0.8322760826162848E-03  0.1663167374620278E-02
  0.8400214641372557E-03  0.1678632248736693E-02
  0.8478389262287950E-03  0.1694240800047604E-02
  0.8557291396917716E-03  0.1709994361109701E-02
  0.8636927815697046E-03  0.1725894276795961E-02
  0.8717305352068593E-03  0.1741941904408685E-02
  0.8798430903068840E-03  0.1758138613793553E-02
  0.8880311429919914E-03  0.1774485787454715E-02
  0.8962953958626918E-03  0.1790984820670915E-02
  0.9046365580580817E-03  0.1807637121612675E-02
  0.9130553453166941E-03  0.1824444111460526E-02
  0.9215524800379140E-03  0.1841407224524319E-02
  0.9301286913439662E-03  0.1858527908363601E-02
  0.9387847151424801E-03  0.1875807623909086E-02
  0.9475212941896362E-03  0.1893247845585221E-02
  0.9563391781539005E-03  0.1910850061433856E-02
  0.9652391236803525E-03  0.1928615773239028E-02
  0.9742218944556108E-03  0.1946546496652875E-02
  0.9832882612733638E-03  0.1964643761322681E-02
  0.9924390021005102E-03  0.1982909111019063E-02
  0.1001674902143915E-02  0.2001344103765322E-02
  0.1010996753917784E-02  0.2019950311967949E-02
  0.1020405357311674E-02  0.2038729322548313E-02
  0.1029901519659121E-02  0.2057682737075526E-02
  0.1039486055806924E-02  0.2076812171900515E-02
  0.1049159788185060E-02  0.2096119258291289E-02
  0.1058923546877260E-02  0.2115605642569422E-02
  0.1068778169692229E-02  0.2135272986247777E-02
  0.1078724502235547E-02  0.2155122966169448E-02
  0.1088763397982220E-02  0.2175157274647962E-02
  0.1098895718349918E-02  0.2195377619608738E-02
  0.1109122332772894E-02  0.2215785724731810E-02
  0.1119444118776585E-02  0.2236383329595840E-02
  0.1129861962052912E-02  0.2257172189823412E-02
  0.1140376756536279E-02  0.2278154077227638E-02
  0.1150989404480283E-02  0.2299330779960069E-02
  0.1161700816535127E-02  0.2320704102659942E-02
  0.1172511911825771E-02  0.2342275866604750E-02
  0.1183423618030790E-02  0.2364047909862173E-02
  0.1194436871461986E-02  0.2386022087443358E-02
  0.1205552617144724E-02  0.2408200271457579E-02
  0.1216771808899026E-02  0.2430584351268275E-02
  0.1228095409421414E-02  0.2453176233650481E-02
  0.1239524390367521E-02  0.2475977842949667E-02
  0.1251059732435462E-02  0.2498991121242003E-02
  0.1262702425449992E-02  0.2522218028496044E-02
  0.1274453468447433E-02  0.2545660542735860E-02
  0.1286313869761405E-02  0.2569320660205628E-02
  0.1298284647109349E-02  0.2593200395535685E-02
  0.1310366827679852E-02  0.2617301781910062E-02
  0.1322561448220792E-02  0.2641626871235514E-02
  0.1334869555128293E-02  0.2666177734312051E-02
  0.1347292204536524E-02  0.2690956461004987E-02
  0.1359830462408313E-02  0.2715965160418524E-02
  0.1372485404626623E-02  0.2741205961070880E-02
  0.1385258117086869E-02  0.2766681011070965E-02
  0.1398149695790094E-02  0.2792392478296635E-02
  0.1411161246937018E-02  0.2818342550574527E-02
  0.1424293887022959E-02  0.2844533435861494E-02
  0.1437548742933633E-02  0.2870967362427642E-02
  0.1450926952041856E-02  0.2897646579040996E-02
  0.1464429662305134E-02  0.2924573355153801E-02
  0.1478058032364171E-02  0.2951749981090478E-02
  0.1491813231642286E-02  0.2979178768237236E-02
  0.1505696440445763E-02  0.3006862049233372E-02
  0.1519708850065129E-02  0.3034802178164255E-02
  0.1533851662877374E-02  0.3063001530756024E-02
  0.1548126092449127E-02  0.3091462504572003E-02
  0.1562533363640791E-02  0.3120187519210847E-02
  0.1577074712711642E-02  0.3149179016506453E-02
  0.1591751387425914E-02  0.3178439460729608E-02
  0.1606564647159862E-02  0.3207971338791449E-02
  0.1621515763009835E-02  0.3237777160448686E-02
  0.1636606017901336E-02  0.3267859458510656E-02
  0.1651836706699114E-02  0.3298220789048186E-02
  0.1667209136318274E-02  0.3328863731604299E-02
  0.1682724625836416E-02  0.3359790889406777E-02
  0.1698384506606828E-02  0.3391004889582586E-02
  0.1714190122372721E-02  0.3422508383374192E-02
  0.1730142829382539E-02  0.3454304046357768E-02
  0.1746243996506331E-02  0.3486394578663325E-02
  0.1762495005353214E-02  0.3518782705196770E-02
  0.1778897250389926E-02  0.3551471175863906E-02
  0.1795452139060478E-02  0.3584462765796403E-02
  0.1812161091906932E-02  0.3617760275579739E-02
  0.1829025542691287E-02  0.3651366531483140E-02
  0.1846046938518514E-02  0.3685284385691539E-02
  0.1863226739960722E-02  0.3719516716539536E-02
  0.1880566421182492E-02  0.3754066428747433E-02
  0.1898067470067374E-02  0.3788936453659313E-02
  0.1915731388345552E-02  0.3824129749483187E-02
  0.1933559691722710E-02  0.3859649301533254E-02
  0.1951553910010090E-02  0.3895498122474262E-02
  0.1969715587255764E-02  0.3931679252567988E-02
  0.1988046281877122E-02  0.3968195759921880E-02
  0.2006547566794600E-02  0.4005050740739839E-02
  0.2025221029566647E-02  0.4042247319575201E-02
  0.2044068272525951E-02  0.4079788649585901E-02
  0.2063090912916934E-02  0.4117677912791855E-02
  0.2082290583034520E-02  0.4155918320334575E-02
  0.2101668930364205E-02  0.4194513112739021E-02
  0.2121227617723417E-02  0.4233465560177749E-02
  0.2140968323404206E-02  0.4272778962737304E-02
  0.2160892741317251E-02  0.4312456650686949E-02
  0.2181002581137213E-02  0.4352501984749693E-02
  0.2201299568449437E-02  0.4392918356375676E-02
  0.2221785444898022E-02  0.4433709188017897E-02
  0.2242461968335269E-02  0.4474877933410322E-02
  0.2263330912972516E-02  0.4516428077848394E-02
  0.2284394069532383E-02  0.4558363138471941E-02
  0.2305653245402428E-02  0.4600686664550538E-02
  0.2327110264790236E-02  0.4643402237771296E-02
  0.2348766968879951E-02  0.4686513472529139E-02
  0.2370625215990264E-02  0.4730024016219558E-02
  0.2392686881733871E-02  0.4773937549533887E-02
  0.2414953859178416E-02  0.4818257786757092E-02
  0.2437428059008932E-02  0.4862988476068114E-02
  0.2460111409691794E-02  0.4908133399842782E-02
  0.2483005857640194E-02  0.4953696374959305E-02
  0.2506113367381161E-02  0.4999681253106378E-02
  0.2529435921724130E-02  0.5046091921093906E-02
  0.2552975521931090E-02  0.5092932301166379E-02
  0.2576734187888301E-02  0.5140206351318912E-02
  0.2600713958279619E-02  0.5187918065615972E-02
  0.2624916890761433E-02  0.5236071474512812E-02
  0.2649345062139225E-02  0.5284670645179621E-02
  0.2674000568545780E-02  0.5333719681828446E-02
  0.2698885525621051E-02  0.5383222726042851E-02
  0.2724002068693692E-02  0.5433183957110392E-02
  0.2749352352964295E-02  0.5483607592357880E-02
  0.2774938553690317E-02  0.5534497887489495E-02
  0.2800762866372738E-02  0.5585859136927732E-02
  0.2826827506944449E-02  0.5637695674157226E-02
  0.2853134711960401E-02  0.5690011872071475E-02
  0.2879686738789516E-02  0.5742812143322480E-02
  0.2906485865808391E-02  0.5796100940673302E-02
  0.2933534392596796E-02  0.5849882757353605E-02
  0.2960834640135001E-02  0.5904162127418149E-02
  0.2988388951002932E-02  0.5958943626108314E-02
  0.3016199689581182E-02  0.6014231870216612E-02
  0.3044269242253899E-02  0.6070031518454280E-02
  0.3072600017613552E-02  0.6126347271821903E-02
  0.3101194446667608E-02  0.6183183873983159E-02
  0.3130054983047134E-02  0.6240546111641648E-02
  0.3159184103217338E-02  0.6298438814920863E-02
  0.3188584306690067E-02  0.6356866857747319E-02
  0.3218258116238288E-02  0.6415835158236859E-02
  0.3248208078112561E-02  0.6475348679084150E-02
  0.3278436762259527E-02  0.6535412427955406E-02
  0.3308946762542431E-02  0.6596031457884364E-02
  0.3339740696963695E-02  0.6657210867671505E-02
  0.3370821207889567E-02  0.6718955802286595E-02
  0.3402190962276852E-02  0.6781271453274507E-02
  0.3433852651901763E-02  0.6844163059164399E-02
  0.3465808993590894E-02  0.6907635905882249E-02
  0.3498062729454346E-02  0.6971695327166751E-02
  0.3530616627121022E-02  0.7036346704988644E-02
  0.3563473479976114E-02  0.7101595469973448E-02
  0.3596636107400796E-02  0.7167447101827651E-02
  0.3630107355014146E-02  0.7233907129768379E-02
  0.3663890094917330E-02  0.7300981132956557E-02
  0.3697987225940048E-02  0.7368674740933595E-02
  0.3732401673889272E-02  0.7436993634061600E-02
  0.3767136391800313E-02  0.7505943543967178E-02
  0.3802194360190208E-02  0.7575530253988812E-02
  0.3837578587313475E-02  0.7645759599627855E-02
  0.3873292109420244E-02  0.7716637469003161E-02
  0.3909337991016793E-02  0.7788169803309385E-02
  0.3945719325128506E-02  0.7860362597278941E-02
  0.3982439233565282E-02  0.7933221899647708E-02
  0.4019500867189407E-02  0.8006753813624428E-02
  0.4056907406185925E-02  0.8080964497363875E-02
  0.4094662060335526E-02  0.8155860164443815E-02
  0.4132768069289967E-02  0.8231447084345745E-02
  0.4171228702850064E-02  0.8307731582939475E-02
  0.4210047261246260E-02  0.8384720042971550E-02
  0.4249227075421824E-02  0.8462418904557551E-02
  0.4288771507318655E-02  0.8540834665678280E-02
  0.4328683950165782E-02  0.8619973882679897E-02
  0.4368967828770515E-02  0.8699843170777953E-02
  0.4409626599812332E-02  0.8780449204565435E-02
  0.4450663752139482E-02  0.8861798718524784E-02
  0.4492082807068361E-02  0.8943898507543926E-02
  0.4533887318685668E-02  0.9026755427436335E-02
  0.4576080874153371E-02  0.9110376395465192E-02
  0.4618667094016518E-02  0.9194768390871567E-02
  0.4661649632513909E-02  0.9279938455406797E-02
  0.4705032177891656E-02  0.9365893693868907E-02
  0.4748818452719665E-02  0.9452641274643242E-02
  0.4793012214211065E-02  0.9540188430247279E-02
  0.4837617254544603E-02  0.9628542457879597E-02
  0.4882637401190046E-02  0.9717710719973131E-02
  0.4928076517236608E-02  0.9807700644752625E-02
  0.4973938501724433E-02  0.9898519726796399E-02
  0.5020227289979163E-02  0.9990175527602363E-02
  0.5066946853949627E-02  0.1008267567615840E-01
  0.5114101202548658E-02  0.1017602786951706E-01
  0.5161694381997091E-02  0.1027023987337459E-01
  0.5209730476170966E-02  0.1036531952265446E-01
  0.5258213606951954E-02  0.1046127472209510E-01
  0.5307147934581047E-02  0.1055811344684231E-01
  0.5356537658015542E-02  0.1065584374304592E-01
  0.5406387015289343E-02  0.1075447372846102E-01
  0.5456700283876619E-02  0.1085401159305367E-01
  0.5507481781058848E-02  0.1095446559961114E-01
  0.5558735864295269E-02  0.1105584408435668E-01
  0.5610466931596792E-02  0.1115815545756881E-01
  0.5662679421903381E-02  0.1126140820420528E-01
  0.5715377815464949E-02  0.1136561088453154E-01
  0.5768566634225800E-02  0.1147077213475392E-01
  0.5822250442212653E-02  0.1157690066765737E-01
  0.5876433845926262E-02  0.1168400527324795E-01
  0.5931121494736699E-02  0.1179209481939994E-01
  0.5986318081282304E-02  0.1190117825250767E-01
  0.6042028341872353E-02  0.1201126459814210E-01
  0.6098257056893468E-02  0.1212236296171214E-01
  0.6155009051219814E-02  0.1223448252913068E-01
  0.6212289194627115E-02  0.1234763256748550E-01
  0.6270102402210513E-02  0.1246182242571488E-01
  0.6328453634806328E-02  0.1257706153528812E-01
  0.6387347899417737E-02  0.1269335941089080E-01
  0.6446790249644413E-02  0.1281072565111500E-01
  0.6506785786116164E-02  0.1292916993915431E-01
  0.6567339656930611E-02  0.1304870204350380E-01
  0.6628457058094933E-02  0.1316933181866481E-01
  0.6690143233971728E-02  0.1329106920585475E-01
  0.6752403477729019E-02  0.1341392423372180E-01
  0.6815243131794454E-02  0.1353790701906455E-01
  0.6878667588313724E-02  0.1366302776755663E-01
  0.6942682289613257E-02  0.1378929677447634E-01
  0.7007292728667211E-02  0.1391672442544126E-01
  0.7072504449568815E-02  0.1404532119714785E-01
  0.7138323048006096E-02  0.1417509765811613E-01
  0.7204754171742038E-02  0.1430606446943933E-01
  0.7271803521099200E-02  0.1443823238553871E-01
  0.7339476849448851E-02  0.1457161225492329E-01
  0.7407779963704657E-02  0.1470621502095476E-01
  0.7476718724820961E-02  0.1484205172261747E-01
  0.7546299048295696E-02  0.1497913349529348E-01
  0.7616526904677984E-02  0.1511747157154272E-01
  0.7687408320080461E-02  0.1525707728188834E-01
  0.7758949376696359E-02  0.1539796205560703E-01
  0.7831156213321411E-02  0.1554013742152467E-01
