        5000          15
      0    0    1    0    1    2    0    1    2    3    0    1    2    0    1
      2.   2.   6.   2.   6.  10.   2.   6.  10.  14.   2.   6.  10.   2.   2.
    -0.2925369753929971E+04 -0.4985941551086141E+03 -0.4794813683422907E+03 -0.1212383725628776E+03 -0.1121263679848369E+03 -0.9534394268669789E+02 -0.2821994650382249E+02 -0.2416241016090009E+02 -0.1672091119926748E+02 -0.6582431435653358E+01 -0.5055544092034458E+01 -0.3610691612697234E+01 -0.1220429053680138E+01 -0.4562264077219443E+00 -0.2556974251493740E+00
  0.5804414087975030E-06  0.8560988824790480E-03  0.2855945342616196E-03  0.3776463688611276E-08  0.1359500249520122E-03  0.1907436825595324E-08  0.5525852115713627E-14  0.6823643050910542E-04  0.9511020382363934E-09  0.2881568350129156E-14  0.2068702937018880E-20  0.3008171484193033E-04  0.3964840576313068E-09  0.1007152735456736E-14  0.9309337356633773E-05  0.9851465866437939E-10
  0.5827310271317427E-06  0.8594757022654381E-03  0.2867210411329541E-03  0.3806315489482654E-08  0.1364862699388065E-03  0.1922514535587008E-08  0.5591502141800375E-14  0.6850558414691765E-04  0.9586202115842674E-09  0.2915802895932209E-14  0.2101537433575811E-20  0.3020036997850309E-04  0.3996181439386640E-09  0.1019118239051720E-14  0.9346057360837541E-05  0.9929338718284375E-10
  0.5850296771305691E-06  0.8628658410328782E-03  0.2878519912155335E-03  0.3836403258371696E-08  0.1370246300034715E-03  0.1937711429588820E-08  0.5657932123288888E-14  0.6877579939074420E-04  0.9661978134560313E-09  0.2950444165395824E-14  0.2134893080294951E-20  0.3031949311917802E-04  0.4027770040992395E-09  0.1031225898860798E-14  0.9382922197478369E-05  0.1000782712771669E-09
  0.5873373944204287E-06  0.8662693513095483E-03  0.2889874020327554E-03  0.3866728860505954E-08  0.1375651134875755E-03  0.1953028449700044E-08  0.5725151326420315E-14  0.6904708042740926E-04  0.9738353136090759E-09  0.2985496990590540E-14  0.2168778148868630E-20  0.3043908610969723E-04  0.4059608339398833E-09  0.1043477403767409E-14  0.9419932437754925E-05  0.1008693596045773E-09
  0.5896542147683007E-06  0.8696862858307526E-03  0.2901272911771140E-03  0.3897294175856620E-08  0.1381077287655786E-03  0.1968466545466756E-08  0.5793169127522808E-14  0.6931943146024602E-04  0.9815331855139739E-09  0.3020966260994012E-14  0.2203201042277372E-20  0.3055915080308067E-04  0.4091698308353531E-09  0.1055874462719668E-14  0.9457088655118180E-05  0.1016667012069128E-09
  0.5919801740822515E-06  0.8731166975397350E-03  0.2912716763104720E-03  0.3928101099255058E-08  0.1386524842449621E-03  0.1984026673940689E-08  0.5861995014319399E-14  0.6959285670916186E-04  0.9892919063838346E-09  0.3056856924173029E-14  0.2238170296873703E-20  0.3067968905965505E-04  0.4124041937205493E-09  0.1068418804968736E-14  0.9494391425280276E-05  0.1024703455136608E-09
  0.5943153084119905E-06  0.8765606395885000E-03  0.2924205751643344E-03  0.3959151540510266E-08  0.1391993883663587E-03  0.1999709799738562E-08  0.5931638587251402E-14  0.6986736041070357E-04  0.9971119572038803E-09  0.3093173986473626E-14  0.2273694584499016E-20  0.3080070274708241E-04  0.4156641231028470E-09  0.1081112180310036E-14  0.9531841326223426E-05  0.1032803423450229E-09
  0.5966596539494298E-06  0.8800181653386339E-03  0.2935740055401235E-03  0.3990447424527263E-08  0.1397484496036831E-03  0.2015516895101874E-08  0.6002109560817568E-14  0.7014294681812306E-04  0.1004993822761266E-08  0.3129922513719420E-14  0.2309782714634051E-20  0.3092219374038917E-04  0.4189498210745245E-09  0.1093956359327324E-14  0.9569438938208882E-05  0.1040967419150026E-09
  0.5990132470292445E-06  0.8834893283621322E-03  0.2947319853094531E-03  0.4021990691426411E-08  0.1402996764642633E-03  0.2031448939957173E-08  0.6073417764929118E-14  0.7041962020144305E-04  0.1012937991675129E-08  0.3167107631918208E-14  0.2346443636583494E-20  0.3104416392199511E-04  0.4222614913252924E-09  0.1106953133639659E-14  0.9607184843785907E-05  0.1049195948345181E-09
  0.6013761241294362E-06  0.8869741824422287E-03  0.2958945324144068E-03  0.4053783296663687E-08  0.1408530774889725E-03  0.2047506921976803E-08  0.6145573146280886E-14  0.7069738484752331E-04  0.1020944956426880E-08  0.3204734527976997E-14  0.2383686441695261E-20  0.3116661518174257E-04  0.4255993391549183E-09  0.1120104316151315E-14  0.9645079627800801E-05  0.1057489521145401E-09
  0.6037483218718981E-06  0.8904727815742268E-03  0.2970616648678142E-03  0.4085827211151891E-08  0.1414086612523609E-03  0.2063691836640125E-08  0.6218585769738765E-14  0.7097624506012691E-04  0.1029015213390730E-08  0.3242808450425494E-14  0.2421520365614995E-20  0.3128954941692554E-04  0.4289635714859547E-09  0.1133411741304655E-14  0.9683123877405938E-05  0.1065848651692532E-09
  0.6061298770229824E-06  0.8939851799663376E-03  0.2982334007535310E-03  0.4118124421382835E-08  0.1419664363627886E-03  0.2080004687295226E-08  0.6292465819743614E-14  0.7125620515998695E-04  0.1037149262864462E-08  0.3281334710148216E-14  0.2459954790576360E-20  0.3141296853231926E-04  0.4323543968765652E-09  0.1146877265336013E-14  0.9721318182068874E-05  0.1074273858192437E-09
  0.6085208264940710E-06  0.8975114320405170E-03  0.2994097582267183E-03  0.4150676929550468E-08  0.1425264114625589E-03  0.2096446485221124E-08  0.6367223601731861E-14  0.7153726948487336E-04  0.1045347609100440E-08  0.3320318681125288E-14  0.2498999247727670E-20  0.3153687444020956E-04  0.4357720255334534E-09  0.1160502766534613E-14  0.9759663133581464E-05  0.1082765662947118E-09
  0.6109212073421466E-06  0.9010515924333095E-03  0.3005907555141237E-03  0.4183486753675004E-08  0.1430885952280522E-03  0.2113018249690443E-08  0.6442869543572967E-14  0.7181944238966009E-04  0.1053610760336872E-08  0.3359765801182039E-14  0.2538663419495461E-20  0.3166126906042245E-04  0.4392166693248927E-09  0.1174290145504567E-14  0.9798159326069024E-05  0.1091324592387087E-09
  0.6133310567703675E-06  0.9046057159966935E-03  0.3017764109143639E-03  0.4216555927728010E-08  0.1436529963698602E-03  0.2129721008032611E-08  0.6519414197023988E-14  0.7210272824639256E-04  0.1061939228829313E-08  0.3399681572747513E-14  0.2578957141985569E-20  0.3178615432035395E-04  0.4426885417938604E-09  0.1188241325429986E-14  0.9836807355999535E-05  0.1099951177104008E-09
  0.6157504121286444E-06  0.9081738577989303E-03  0.3029667427982072E-03  0.4249886501758493E-08  0.1442196236329206E-03  0.2146555795697530E-08  0.6596868239201401E-14  0.7238713144435527E-04  0.1070333530882421E-08  0.3440071563621983E-14  0.2619890407422320E-20  0.3191153215499982E-04  0.4461878581712749E-09  0.1202358252343235E-14  0.9875607822192852E-05  0.1108645951883582E-09
  0.6181793109142189E-06  0.9117560731254170E-03  0.3041617696088584E-03  0.4283480542019976E-08  0.1447884857966527E-03  0.2163523656319773E-08  0.6675242474070419E-14  0.7267265639013978E-04  0.1078794186881957E-08  0.3480941407753580E-14  0.2661473366626432E-20  0.3203740450698559E-04  0.4497148353893378E-09  0.1216642895396382E-14  0.9914561325830012E-05  0.1117409455738698E-09
  0.6206177907722448E-06  0.9153524174795421E-03  0.3053615098622444E-03  0.4317340131098592E-08  0.1453595916750931E-03  0.2180625641783272E-08  0.6754547833952006E-14  0.7295930750771290E-04  0.1087321721327051E-08  0.3522296806024164E-14  0.2703716331532254E-20  0.3216377332659658E-04  0.4532696920949808E-09  0.1231097247135867E-14  0.9953668470462509E-05  0.1126242231942848E-09
  0.6230658894963714E-06  0.9189629465835442E-03  0.3065659821473004E-03  0.4351467368042172E-08  0.1459329501170324E-03  0.2197862812286527E-08  0.6834795381047793E-14  0.7324708923848525E-04  0.1095916662862708E-08  0.3564143527044518E-14  0.2746629777744949E-20  0.3229064057180810E-04  0.4568526486634201E-09  0.1245723323780438E-14  0.9992929862021649E-05  0.1135144828063806E-09
  0.6255236450293300E-06  0.9225877163793757E-03  0.3077752051262581E-03  0.4385864368490371E-08  0.1465085700061520E-03  0.2215236236408324E-08  0.6915996308983100E-14  0.7353600604137996E-04  0.1104579544312585E-08  0.3606487407958993E-14  0.2790224347138267E-20  0.3241800820831579E-04  0.4604639272118172E-09  0.1260523165502384E-14  0.1003234610882794E-04  0.1144117795997564E-09
  0.6279910954635205E-06  0.9262267830295677E-03  0.3089891975349342E-03  0.4420533264805806E-08  0.1470864602611616E-03  0.2232746991173974E-08  0.6998161944368313E-14  0.7382606239290162E-04  0.1113310902712014E-08  0.3649334355259708E-14  0.2834510850493555E-20  0.3254587820956601E-04  0.4641037516130468E-09  0.1275498836712115E-14  0.1007191782160047E-04  0.1153161692002552E-09
  0.6304682790416036E-06  0.9298802029180999E-03  0.3102079781830206E-03  0.4455476206206248E-08  0.1476666298359374E-03  0.2250396162122082E-08  0.7081303748378785E-14  0.7411726278720574E-04  0.1122111279341295E-08  0.3692690345610437E-14  0.2879500270180648E-20  0.3267425255678644E-04  0.4677723475095757E-09  0.1290652426346119E-14  0.1011164561346642E-04  0.1162277076734112E-09
  0.6329552341570919E-06  0.9335480326512730E-03  0.3114315659543760E-03  0.4490695358897844E-08  0.1482490877196606E-03  0.2268184843371834E-08  0.7165433318353517E-14  0.7440961173616814E-04  0.1130981219759249E-08  0.3736561426680266E-14  0.2925203762881310E-20  0.3280313323901666E-04  0.4714699423274492E-09  0.1305986048158339E-14  0.1015153009997051E-04  0.1171464515279260E-09
  0.6354519993549461E-06  0.9372303290585853E-03  0.3126599798073169E-03  0.4526192906209396E-08  0.1488338429369564E-03  0.2286114137690818E-08  0.7250562389412842E-14  0.7470311376945495E-04  0.1139921273837039E-08  0.3780953717987169E-14  0.2971632662355905E-20  0.3293252225313903E-04  0.4751967652903894E-09  0.1321501841015015E-14  0.1019157189908453E-04  0.1180724577191710E-09
  0.6379586133321718E-06  0.9409271491936129E-03  0.3138932387749128E-03  0.4561971048727710E-08  0.1494209045480342E-03  0.2304185156563390E-08  0.7336702836095309E-14  0.7499777343459263E-04  0.1148931995792253E-08  0.3825873411751591E-14  0.3018798482253978E-20  0.3306242160390956E-04  0.4789530474340047E-09  0.1337201969193031E-14  0.1023177163121694E-04  0.1190057836527179E-09
  0.6404751149384192E-06  0.9446385503348921E-03  0.3151313619652796E-03  0.4598032004434002E-08  0.1500102816488271E-03  0.2322399020259573E-08  0.7423866674014035E-14  0.7529359529703836E-04  0.1158013944223258E-08  0.3871326773760191E-14  0.3066712918969445E-20  0.3319283330398895E-04  0.4827390216201109E-09  0.1353088622681794E-14  0.1027212991922244E-04  0.1199464871878979E-09
  0.6430015431765859E-06  0.9483645899868059E-03  0.3163743685618759E-03  0.4634378008841392E-08  0.1506019833711335E-03  0.2340756857904491E-08  0.7512066061532708E-14  0.7559058394025079E-04  0.1167167682143832E-08  0.3917320144239829E-14  0.3115387854541106E-20  0.3332375937397374E-04  0.4865549225511666E-09  0.1369164017488719E-14  0.1031264738841160E-04  0.1208946266413876E-09
  0.6455379372034208E-06  0.9521053258804748E-03  0.3176222778237995E-03  0.4671011315133477E-08  0.1511960188827578E-03  0.2359259807548377E-08  0.7601313301461530E-14  0.7588874396576093E-04  0.1176393777018059E-08  0.3963859938741938E-14  0.3164835359599184E-20  0.3345520184242759E-04  0.4904009867848217E-09  0.1385430395948323E-14  0.1035332466656060E-04  0.1218502607908242E-09
  0.6480843363301307E-06  0.9558608159746503E-03  0.3188751090860863E-03  0.4707934194304007E-08  0.1517923973876527E-03  0.2377909016237107E-08  0.7691620842773283E-14  0.7618807999324336E-04  0.1185692800795509E-08  0.4010952649037422E-14  0.3215067696358637E-20  0.3358716274591268E-04  0.4942774527485816E-09  0.1401890027035009E-14  0.1039416238392088E-04  0.1228134488784494E-09
  0.6506407800229905E-06  0.9596311184566107E-03  0.3201328817600088E-03  0.4745148935297657E-08  0.1523911281260615E-03  0.2396705640083312E-08  0.7783001282339804E-14  0.7648859666058773E-04  0.1195065329946693E-08  0.4058604844022160E-14  0.3266097321659987E-20  0.3371964412902124E-04  0.4981845607545867E-09  0.1418545206679550E-14  0.1043516117322894E-04  0.1237842506147811E-09
  0.6532073079039543E-06  0.9634162917430646E-03  0.3213956153333769E-03  0.4782657845151921E-08  0.1529922203746613E-03  0.2415650844338038E-08  0.7875467366689074E-14  0.7679029862397077E-04  0.1204511945498793E-08  0.4106823170633284E-14  0.3317936890058398E-20  0.3385264804440721E-04  0.5021225530145096E-09  0.1435398258089346E-14  0.1047632166971612E-04  0.1247627261823154E-09
  0.6557839597512693E-06  0.9672163944810527E-03  0.3226633293708396E-03  0.4820463249140115E-08  0.1535956834467062E-03  0.2434745803462984E-08  0.7969031993783190E-14  0.7709319055792796E-04  0.1214033233071684E-08  0.4155614354776328E-14  0.3370599256961796E-20  0.3398617655281794E-04  0.5060916736545685E-09  0.1452451532072477E-14  0.1051764451111842E-04  0.1257489362392570E-09
  0.6583707755000930E-06  0.9710314855488564E-03  0.3239360435141878E-03  0.4858567490915525E-08  0.1542015266921720E-03  0.2453991701203302E-08  0.8063708214817453E-14  0.7739727715542619E-04  0.1223629782914234E-08  0.4204985202263423E-14  0.3424097481818787E-20  0.3412023172312622E-04  0.5100921687306619E-09  0.1469707407365612E-14  0.1055913033768638E-04  0.1267429419232793E-09
  0.6609677952431117E-06  0.9748616240569092E-03  0.3252137774826584E-03  0.4896972932656687E-08  0.1548097594979007E-03  0.2473389730660976E-08  0.8159509236040844E-14  0.7770256312793638E-04  0.1233302189940892E-08  0.4254942599762590E-14  0.3478444831357184E-20  0.3425481563236220E-04  0.5141242862436195E-09  0.1487168290965809E-14  0.1060077979219501E-04  0.1277448048553140E-09
  0.6635750592311615E-06  0.9787068693487115E-03  0.3264965510732392E-03  0.4935681955213804E-08  0.1554203912877453E-03  0.2492941094368780E-08  0.8256448420598113E-14  0.7800905320550622E-04  0.1243051053768568E-08  0.4305493515758353E-14  0.3533654782873928E-20  0.3438993036574554E-04  0.5181882761545763E-09  0.1504836618466259E-14  0.1064259351995372E-04  0.1287545871433714E-09
  0.6661926078738529E-06  0.9825672810017487E-03  0.3277843841609755E-03  0.4974696958256344E-08  0.1560334315227167E-03  0.2512647004364826E-08  0.8354539290393745E-14  0.7831675213683366E-04  0.1252876978753798E-08  0.4356645001523748E-14  0.3589741027577223E-20  0.3452557801671774E-04  0.5222843904004674E-09  0.1522714854396016E-14  0.1068457216881629E-04  0.1297723513863901E-09
  0.6688204817401971E-06  0.9864429188284160E-03  0.3290772966992784E-03  0.5014020360421788E-08  0.1566488897011291E-03  0.2532508682267688E-08  0.8453795527978103E-14  0.7862566468934016E-04  0.1262780574030215E-08  0.4408404192103879E-14  0.3646717473981734E-20  0.3466176068697455E-04  0.5264128829096455E-09  0.1540805492563771E-14  0.1072671638919095E-04  0.1307981606781175E-09
  0.6714587215592339E-06  0.9903338428769400E-03  0.3303753087202325E-03  0.5053654599465555E-08  0.1572667753587479E-03  0.2552527359352138E-08  0.8554230978455952E-14  0.7893579564924461E-04  0.1272762453546299E-08  0.4460778307311154E-14  0.3704598251357650E-20  0.3479848048649839E-04  0.5305740096176202E-09  0.1559111056405700E-14  0.1076902683405040E-04  0.1318320786110206E-09
  0.6741073682206638E-06  0.9942401134323113E-03  0.3316784403349067E-03  0.5093602132412122E-08  0.1578870980689367E-03  0.2572704276625464E-08  0.8655859651417654E-14  0.7924714982163742E-04  0.1282823236103441E-08  0.4513774652732362E-14  0.3763397713234508E-20  0.3493573953359119E-04  0.5347680284829244E-09  0.1577634099337451E-14  0.1081150415894194E-04  0.1328741692802285E-09
  0.6767664627754814E-06  0.9981617910172162E-03  0.3329867117336652E-03  0.5133865435707317E-08  0.1585098674428054E-03  0.2593040684904399E-08  0.8758695722893330E-14  0.7955973203055487E-04  0.1292963545394301E-08  0.4567400620747689E-14  0.3823130440960623E-20  0.3507353995490699E-04  0.5389951995031044E-09  0.1596377205110310E-14  0.1085414902199759E-04  0.1339244972875050E-09
  0.6794360464366118E-06  0.1002098936392975E-02  0.3343001431864806E-03  0.5174447005371849E-08  0.1591350931293596E-03  0.2613537844892661E-08  0.8862753537330218E-14  0.7987354711905373E-04  0.1303184010041466E-08  0.4621663691561872E-14  0.3883811247319012E-20  0.3521188388548500E-04  0.5432557847308367E-09  0.1615342988171600E-14  0.1089696208394433E-04  0.1349831277452539E-09
  0.6821161605795490E-06  0.1006051610560479E-02  0.3356187550432464E-03  0.5215349357156019E-08  0.1597627848156496E-03  0.2634197027259099E-08  0.8968047609593519E-14  0.8018859994928629E-04  0.1313485263636424E-08  0.4676571434247573E-14  0.3945455180200709E-20  0.3535077346878258E-04  0.5475500482901719E-09  0.1634534094029361E-14  0.1093994400811426E-04  0.1360501262805545E-09
  0.6848068467429978E-06  0.1010019874761142E-02  0.3369425677340935E-03  0.5256575026695671E-08  0.1603929522269201E-03  0.2655019512716458E-08  0.9074592626991042E-14  0.8050489540257561E-04  0.1323867944778830E-08  0.4732131507801165E-14  0.4008077526336389E-20  0.3549021085670842E-04  0.5518782563929078E-09  0.1653953199621360E-14  0.1098309546045494E-04  0.1371255590392299E-09
  0.6875081466295168E-06  0.1014003790477837E-02  0.3382716017697053E-03  0.5298126569669371E-08  0.1610256051267610E-03  0.2676006592100775E-08  0.9182403451321869E-14  0.8082243837949105E-04  0.1334332697116102E-08  0.4788351662211061E-14  0.4071693815087211E-20  0.3563019820965584E-04  0.5562406773550912E-09  0.1673603013688493E-14  0.1102641710953963E-04  0.1382094926899476E-09
  0.6902201021061656E-06  0.1018003419435858E-02  0.3396058777416353E-03  0.5340006561956833E-08  0.1616607533172586E-03  0.2697159566451389E-08  0.9291495120949370E-14  0.8114123379992415E-04  0.1344880169383311E-08  0.4845239739538725E-14  0.4136319822295833E-20  0.3577073769653629E-04  0.5606375816136505E-09  0.1693486277152610E-14  0.1106990962657767E-04  0.1393019944283518E-09
  0.6929427552051528E-06  0.1022018823603871E-02  0.3409454163226265E-03  0.5382217599798589E-08  0.1622984066391471E-03  0.2718479747091590E-08  0.9401882852898867E-14  0.8146128660316472E-04  0.1355511015443400E-08  0.4902803675012537E-14  0.4201971574198556E-20  0.3591183149481283E-04  0.5650692417431597E-09  0.1713605763498841E-14  0.1111357368542488E-04  0.1404031319812290E-09
  0.6956761481244885E-06  0.1026050065194875E-02  0.3422902382669310E-03  0.5424762299956930E-08  0.1629385749719610E-03  0.2739968455709914E-08  0.9513582044980184E-14  0.8178260174797730E-04  0.1366225894327715E-08  0.4961051498134653E-14  0.4268665351399547E-20  0.3605348179053390E-04  0.5695359324727344E-09  0.1733964279162459E-14  0.1115740996259397E-04  0.1415129736107061E-09
  0.6984203232286372E-06  0.1030097206667159E-02  0.3436403644106306E-03  0.5467643299878104E-08  0.1635812682341879E-03  0.2761627024442061E-08  0.9626608277935438E-14  0.8210518421267807E-04  0.1377025470276855E-08  0.5019991333800996E-14  0.4336417692908154E-20  0.3619569077836713E-04  0.5740379307030622E-09  0.1754564663920335E-14  0.1120141913726501E-04  0.1426315881184819E-09
  0.7011753230491751E-06  0.1034160310725277E-02  0.3449958156719603E-03  0.5510863257855824E-08  0.1642264963834224E-03  0.2783456795953479E-08  0.9740977317612330E-14  0.8242903899521165E-04  0.1387910412781851E-08  0.5079631403434582E-14  0.4405245400240297E-20  0.3633846066163330E-04  0.5785755155235671E-09  0.1775409791287054E-14  0.1124560189129595E-04  0.1437590448500920E-09
  0.7039411902854493E-06  0.1038239440321015E-02  0.3463566130516314E-03  0.5554424853196036E-08  0.1648742694165197E-03  0.2805459123522595E-08  0.9856705117163285E-14  0.8275417111322858E-04  0.1398881396625662E-08  0.5139980026132290E-14  0.4475165541584944E-20  0.3648179365234047E-04  0.5831489682297096E-09  0.1796502568915727E-14  0.1128995890923318E-04  0.1448954136992075E-09
  0.7067179678052392E-06  0.1042334658654363E-02  0.3477227776331568E-03  0.5598330786383009E-08  0.1655245973697506E-03  0.2827635371124692E-08  0.9973807819270662E-14  0.8308058560416303E-04  0.1409939101925007E-08  0.5201045619825260E-14  0.4546195456036745E-20  0.3662569197121819E-04  0.5877585723404241E-09  0.1817845939003569E-14  0.1133449087832211E-04  0.1460407651119674E-09
  0.7095056986454213E-06  0.1046446029174498E-02  0.3490943305831773E-03  0.5642583779246735E-08  0.1661774903189570E-03  0.2849986913516471E-08  0.1009230175839848E-13  0.8340828752531071E-04  0.1421084214172524E-08  0.5262836702453081E-14  0.4618352757895811E-20  0.3677015784775189E-04  0.5924046136156939E-09  0.1839442878702295E-14  0.1137919848851783E-04  0.1471951700913456E-09
  0.7123044260126357E-06  0.1050573615580760E-02  0.3504712931517891E-03  0.5687186575131647E-08  0.1668329583797073E-03  0.2872515136321263E-08  0.1021220346307080E-13  0.8373728195390708E-04  0.1432317424279258E-08  0.5325361893151923E-14  0.4691655341035765E-20  0.3691519352021735E-04  0.5970873800742637E-09  0.1861296400533395E-14  0.1142408243249575E-04  0.1483587002015519E-09
  0.7151141932839566E-06  0.1054717481823644E-02  0.3518536866728730E-03  0.5732141939066675E-08  0.1674910117074538E-03  0.2895221436114926E-08  0.1033352965817728E-13  0.8406757398720612E-04  0.1443639428617496E-08  0.5388629913456792E-14  0.4766121383341113E-20  0.3706080123571540E-04  0.6018071620114945E-09  0.1883409552808330E-14  0.1146914340566236E-04  0.1495314275724688E-09
  0.7179350440075638E-06  0.1058877692105786E-02  0.3532415325644238E-03  0.5777452657936650E-08  0.1681516604976890E-03  0.2918107220512406E-08  0.1045629726730602E-13  0.8439916874255896E-04  0.1455050929063930E-08  0.5452649588518059E-14  0.4841769351215042E-20  0.3720698325020666E-04  0.6065642520173580E-09  0.1905785420053741E-14  0.1151438210616596E-04  0.1507134249041217E-09
  0.7207670219034179E-06  0.1063054310882956E-02  0.3546348523288830E-03  0.5823121540655047E-08  0.1688149149861039E-03  0.2941173908255005E-08  0.1058052341510418E-13  0.8473207135749337E-04  0.1466552633043164E-08  0.5517429848332446E-14  0.4918618004158768E-20  0.3735374182854645E-04  0.6113589449945736E-09  0.1928427123441689E-14  0.1155979923490752E-04  0.1519047654711867E-09
