        2000           2
      0    0
      2.   1.
    -0.2477741487796333E+01 -0.1963228295925442E+00
     0.3827695701349945E+00  0.1451078769857977E+01
  0.1384916190388235E-03  0.1281950939107351E-02  0.2002866457547144E-03
  0.1397804587031097E-03  0.1293876111214265E-02  0.2021497846604697E-03
  0.1410812926504563E-03  0.1305912168605239E-02  0.2040302478171016E-03
  0.1423942325028362E-03  0.1318060141459856E-02  0.2059281961755080E-03
  0.1437193909210060E-03  0.1330321069512150E-02  0.2078437921793325E-03
  0.1450568816141730E-03  0.1342696002138911E-02  0.2097771997787615E-03
  0.1464068193497525E-03  0.1355185998448802E-02  0.2117285844444468E-03
  0.1477693199632161E-03  0.1367792127372292E-02  0.2136981131815566E-03
  0.1491445003680304E-03  0.1380515467752415E-02  0.2156859545439555E-03
  0.1505324785656900E-03  0.1393357108436362E-02  0.2176922786485141E-03
  0.1519333736558427E-03  0.1406318148367912E-02  0.2197172571895500E-03
  0.1533473058465089E-03  0.1419399696680714E-02  0.2217610634534016E-03
  0.1547743964643969E-03  0.1432602872792417E-02  0.2238238723331351E-03
  0.1562147679653132E-03  0.1445928806499672E-02  0.2259058603433866E-03
  0.1576685439446707E-03  0.1459378638073998E-02  0.2280072056353400E-03
  0.1591358491480937E-03  0.1472953518358531E-02  0.2301280880118425E-03
  0.1606168094821226E-03  0.1486654608865657E-02  0.2322686889426584E-03
  0.1621115520250172E-03  0.1500483081875541E-02  0.2344291915798629E-03
  0.1636202050376610E-03  0.1514440120535557E-02  0.2366097807733765E-03
  0.1651428979745677E-03  0.1528526918960632E-02  0.2388106430866420E-03
  0.1666797614949887E-03  0.1542744682334507E-02  0.2410319668124455E-03
  0.1682309274741249E-03  0.1557094627011924E-02  0.2432739419888813E-03
  0.1697965290144428E-03  0.1571577980621753E-02  0.2455367604154636E-03
  0.1713767004570960E-03  0.1586195982171054E-02  0.2478206156693862E-03
  0.1729715773934519E-03  0.1600949882150108E-02  0.2501257031219297E-03
  0.1745812966767274E-03  0.1615840942638387E-02  0.2524522199550199E-03
  0.1762059964337316E-03  0.1630870437411516E-02  0.2548003651779377E-03
  0.1778458160767182E-03  0.1646039652049198E-02  0.2571703396441811E-03
  0.1795008963153482E-03  0.1661349884044131E-02  0.2595623460684822E-03
  0.1811713791687640E-03  0.1676802442911925E-02  0.2619765890439801E-03
  0.1828574079777759E-03  0.1692398650302020E-02  0.2644132750595491E-03
  0.1845591274171613E-03  0.1708139840109615E-02  0.2668726125172876E-03
  0.1862766835080799E-03  0.1724027358588632E-02  0.2693548117501658E-03
  0.1880102236306024E-03  0.1740062564465696E-02  0.2718600850398339E-03
  0.1897598965363580E-03  0.1756246829055170E-02  0.2743886466345949E-03
  0.1915258523612975E-03  0.1772581536375238E-02  0.2769407127675396E-03
  0.1933082426385768E-03  0.1789068083265043E-02  0.2795165016748491E-03
  0.1951072203115595E-03  0.1805707879502899E-02  0.2821162336142630E-03
  0.1969229397469405E-03  0.1822502347925587E-02  0.2847401308837176E-03
  0.1987555567479921E-03  0.1839452924548727E-02  0.2873884178401522E-03
  0.2006052285679331E-03  0.1856561058688265E-02  0.2900613209184899E-03
  0.2024721139234222E-03  0.1873828213083055E-02  0.2927590686507891E-03
  0.2043563730081777E-03  0.1891255864018573E-02  0.2954818916855715E-03
  0.2062581675067226E-03  0.1908845501451745E-02  0.2982300228073252E-03
  0.2081776606082593E-03  0.1926598629136924E-02  0.3010036969561862E-03
  0.2101150170206717E-03  0.1944516764753014E-02  0.3038031512478001E-03
  0.2120704029846593E-03  0.1962601440031749E-02  0.3066286249933637E-03
  0.2140439862880011E-03  0.1980854200887149E-02  0.3094803597198502E-03
  0.2160359362799539E-03  0.1999276607546147E-02  0.3123585991904176E-03
  0.2180464238857835E-03  0.2017870234680415E-02  0.3152635894250051E-03
  0.2200756216214312E-03  0.2036636671539383E-02  0.3181955787211149E-03
  0.2221237036083177E-03  0.2055577522084476E-02  0.3211548176747847E-03
  0.2241908455882833E-03  0.2074694405124573E-02  0.3241415592017513E-03
  0.2262772249386688E-03  0.2093988954452695E-02  0.3271560585588057E-03
  0.2283830206875352E-03  0.2113462818983938E-02  0.3301985733653433E-03
  0.2305084135290262E-03  0.2133117662894672E-02  0.3332693636251115E-03
  0.2326535858388728E-03  0.2152955165762987E-02  0.3363686917481525E-03
  0.2348187216900430E-03  0.2172977022710436E-02  0.3394968225729483E-03
  0.2370040068685366E-03  0.2193184944545060E-02  0.3426540233887652E-03
  0.2392096288893270E-03  0.2213580657905703E-02  0.3458405639582028E-03
  0.2414357770124516E-03  0.2234165905407660E-02  0.3490567165399481E-03
  0.2436826422592517E-03  0.2254942445789632E-02  0.3523027559117344E-03
  0.2459504174287640E-03  0.2275912054062028E-02  0.3555789593935120E-03
  0.2482392971142639E-03  0.2297076521656599E-02  0.3588856068708265E-03
  0.2505494777199633E-03  0.2318437656577452E-02  0.3622229808184112E-03
  0.2528811574778639E-03  0.2339997283553418E-02  0.3655913663239935E-03
  0.2552345364647665E-03  0.2361757244191809E-02  0.3689910511123166E-03
  0.2576098166194399E-03  0.2383719397133578E-02  0.3724223255693803E-03
  0.2600072017599484E-03  0.2405885618209876E-02  0.3758854827669012E-03
  0.2624268976011412E-03  0.2428257800600033E-02  0.3793808184869950E-03
  0.2648691117723043E-03  0.2450837854990975E-02  0.3829086312470823E-03
  0.2673340538349768E-03  0.2473627709738090E-02  0.3864692223250213E-03
  0.2698219353009331E-03  0.2496629311027538E-02  0.3900628957844668E-03
  0.2723329696503317E-03  0.2519844623040046E-02  0.3936899585004603E-03
  0.2748673723500346E-03  0.2543275628116185E-02  0.3973507201852519E-03
  0.2774253608720949E-03  0.2566924326923138E-02  0.4010454934143550E-03
  0.2800071547124186E-03  0.2590792738622982E-02  0.4047745936528385E-03
  0.2826129754095983E-03  0.2614882901042500E-02  0.4085383392818561E-03
  0.2852430465639239E-03  0.2639196870844517E-02  0.4123370516254157E-03
  0.2878975938565682E-03  0.2663736723700800E-02  0.4161710549773918E-03
  0.2905768450689531E-03  0.2688504554466511E-02  0.4200406766287809E-03
  0.2932810301022947E-03  0.2713502477356248E-02  0.4239462468952059E-03
  0.2960103809973305E-03  0.2738732626121668E-02  0.4278880991446661E-03
  0.2987651319542306E-03  0.2764197154230725E-02  0.4318665698255405E-03
  0.3015455193526939E-03  0.2789898235048520E-02  0.4358819984948425E-03
  0.3043517817722314E-03  0.2815838062019791E-02  0.4399347278467317E-03
  0.3071841600126380E-03  0.2842018848853049E-02  0.4440251037412809E-03
  0.3100428971146554E-03  0.2868442829706372E-02  0.4481534752335049E-03
  0.3129282383808267E-03  0.2895112259374886E-02  0.4523201946026504E-03
  0.3158404313965454E-03  0.2922029413479927E-02  0.4565256173817498E-03
  0.3187797260513002E-03  0.2949196588659922E-02  0.4607701023874435E-03
  0.3217463745601175E-03  0.2976616102762979E-02  0.4650540117500680E-03
  0.3247406314852036E-03  0.3004290295041220E-02  0.4693777109440183E-03
  0.3277627537577879E-03  0.3032221526346865E-02  0.4737415688183825E-03
  0.3308130007001701E-03  0.3060412179330084E-02  0.4781459576278528E-03
  0.3338916340479715E-03  0.3088864658638627E-02  0.4825912530639143E-03
  0.3369989179725947E-03  0.3117581391119257E-02  0.4870778342863157E-03
  0.3401351191038912E-03  0.3146564826020993E-02  0.4916060839548227E-03
  0.3433005065530403E-03  0.3175817435200178E-02  0.4961763882612569E-03
  0.3464953519356413E-03  0.3205341713327407E-02  0.5007891369618232E-03
  0.3497199293950202E-03  0.3235140178096295E-02  0.5054447234097288E-03
  0.3529745156257532E-03  0.3265215370434135E-02  0.5101435445880931E-03
  0.3562593898974098E-03  0.3295569854714455E-02  0.5148860011431565E-03
  0.3595748340785158E-03  0.3326206218971465E-02  0.5196724974177843E-03
  0.3629211326607399E-03  0.3357127075116446E-02  0.5245034414852746E-03
  0.3662985727833060E-03  0.3388335059156080E-02  0.5293792451834675E-03
  0.3697074442576313E-03  0.3419832831412732E-02  0.5343003241491606E-03
  0.3731480395921948E-03  0.3451623076746718E-02  0.5392670978528351E-03
  0.3766206540176372E-03  0.3483708504780554E-02  0.5442799896336908E-03
  0.3801255855120931E-03  0.3516091850125231E-02  0.5493394267349969E-03
  0.3836631348267609E-03  0.3548775872608506E-02  0.5544458403397599E-03
  0.3872336055117090E-03  0.3581763357505242E-02  0.5595996656067088E-03
  0.3908373039419235E-03  0.3615057115769813E-02  0.5648013417066050E-03
  0.3944745393435968E-03  0.3648659984270582E-02  0.5700513118588762E-03
  0.3981456238206621E-03  0.3682574826026491E-02  0.5753500233685773E-03
  0.4018508723815748E-03  0.3716804530445753E-02  0.5806979276636845E-03
  0.4055906029663419E-03  0.3751352013566685E-02  0.5860954803327191E-03
  0.4093651364738047E-03  0.3786220218300699E-02  0.5915431411627117E-03
  0.4131747967891736E-03  0.3821412114677446E-02  0.5970413741775014E-03
  0.4170199108118208E-03  0.3856930700092178E-02  0.6025906476763810E-03
  0.4209008084833307E-03  0.3892778999555287E-02  0.6081914342730843E-03
  0.4248178228158110E-03  0.3928960065944096E-02  0.6138442109351228E-03
  0.4287712899204684E-03  0.3965476980256884E-02  0.6195494590234726E-03
  0.4327615490364498E-03  0.4002332851869172E-02  0.6253076643326158E-03
  0.4367889425599508E-03  0.4039530818792309E-02  0.6311193171309379E-03
  0.4408538160735973E-03  0.4077074047934345E-02  0.6369849122014862E-03
  0.4449565183760978E-03  0.4114965735363242E-02  0.6429049488830895E-03
  0.4490974015121745E-03  0.4153209106572408E-02  0.6488799311118464E-03
  0.4532768208027709E-03  0.4191807416748621E-02  0.6549103674629797E-03
