        5000          15
      0    0    1    0    1    2    0    1    2    3    0    1    2    0    1
      2.   2.   6.   2.   6.  10.   2.   6.  10.  14.   2.   6.  10.   2.   6.
    -0.3230312838042456E+04 -0.5569131153310235E+03 -0.5366769712877008E+03 -0.1384218661455506E+03 -0.1286715580189151E+03 -0.1107013498591113E+03 -0.3392074622261521E+02 -0.2949118340144702E+02 -0.2133131776763343E+02 -0.1010763545843017E+02 -0.6905818456816340E+01 -0.5225211766945979E+01 -0.2326319110802364E+01 -0.8739930038674633E+00 -0.4280067697162745E+00
  0.5469460924228874E-06  0.8666868712524373E-03  0.2897959804028106E-03  0.3793730359141670E-08  0.1386598689679304E-03  0.1928485552767622E-08  0.5576147713094604E-14  0.7054653434304606E-04  0.9771584840966699E-09  0.2978739586394030E-14  0.2236244857784525E-20  0.3280737663679050E-04  0.4362083182278345E-09  0.1183552942680174E-14  0.1207964031941595E-04  0.1411152313375135E-09
  0.5491035846039614E-06  0.8701054565086227E-03  0.2909390602142625E-03  0.3823718652024772E-08  0.1392068030442496E-03  0.1943729648710409E-08  0.5642395281446490E-14  0.7082480017356240E-04  0.9848826268372856E-09  0.3014128579746596E-14  0.2271738582439290E-20  0.3293678302070239E-04  0.4396564132599783E-09  0.1197614174287066E-14  0.1212728760892635E-04  0.1422307046281452E-09
  0.5512695872627148E-06  0.8735375254939747E-03  0.2920866486096499E-03  0.3853943991897095E-08  0.1397558943611787E-03  0.1959094243911376E-08  0.5709429904369252E-14  0.7110416355198421E-04  0.9926678262305087E-09  0.3049938012213679E-14  0.2307795664527496E-20  0.3306669981476905E-04  0.4431317642799520E-09  0.1211842460427184E-14  0.1217512283089942E-04  0.1433549953458347E-09
  0.5534441339697121E-06  0.8769831313865361E-03  0.2932387633702310E-03  0.3884408252515602E-08  0.1403071514265892E-03  0.1974580290866584E-08  0.5777260932446592E-14  0.7138462880689520E-04  0.1000514564903554E-08  0.3086172878812495E-14  0.2344425045655230E-20  0.3319712903198054E-04  0.4466345867349006E-09  0.1226239785788062E-14  0.1222314672651589E-04  0.1444881731886423E-09
  0.5556272584279406E-06  0.8804423275740375E-03  0.2943954223473779E-03  0.3915113322448324E-08  0.1408605827819000E-03  0.1990188749601078E-08  0.5845897827351257E-14  0.7166620028394713E-04  0.1008423329298549E-08  0.3122838233903260E-14  0.2381635809349632E-20  0.3332807269326444E-04  0.4501650977749654E-09  0.1240808158636193E-14  0.1227136003987912E-04  0.1456303084055549E-09
  0.5578189944733333E-06  0.8839151676547237E-03  0.2955566434628522E-03  0.3946061105191420E-08  0.1414161970022098E-03  0.2005920587728395E-08  0.5915350163164815E-14  0.7194888234592714E-04  0.1016394609702692E-08  0.3159939191894209E-14  0.2419437183311463E-20  0.3345953282751700E-04  0.4537235162667446E-09  0.1255549611097161E-14  0.1231976351802648E-04  0.1467814718008403E-09
  0.5600193760752925E-06  0.8874017054381819E-03  0.2967224447090829E-03  0.3977253519287181E-08  0.1419740026964299E-03  0.2021776780510544E-08  0.5985627627713122E-14  0.7223267937282534E-04  0.1024428900278639E-08  0.3197480927954984E-14  0.2457838541703419E-20  0.3359151147163470E-04  0.4573100628068613E-09  0.1270466199439088E-14  0.1236835791094103E-04  0.1479417347384371E-09
  0.5622284373372170E-06  0.8909019949461769E-03  0.2978928441494455E-03  0.4008692498442966E-08  0.1425340085074171E-03  0.2037758310918464E-08  0.6056740023917642E-14  0.7251759576190254E-04  0.1032526699095145E-08  0.3235468678738513E-14  0.2496849407474772E-20  0.3372401067054562E-04  0.4609249597356384E-09  0.1285560004359466E-14  0.1241714397156306E-04  0.1491111691463776E-09
  0.5644462124970305E-06  0.8944160904134859E-03  0.2990678599185403E-03  0.4040379991651054E-08  0.1430962231121083E-03  0.2053866169692958E-08  0.6128697271162835E-14  0.7280363592775836E-04  0.1040688508157929E-08  0.3273907743111445E-14  0.2536479454722896E-20  0.3385703247724125E-04  0.4645684311508811E-09  0.1300833131275378E-14  0.1246612245580181E-04  0.1502898475212472E-09
  0.5666727359277119E-06  0.8979440462887378E-03  0.3002475102224744E-03  0.4072317963309476E-08  0.1436606552216538E-03  0.2070101355406106E-08  0.6201509406679775E-14  0.7309080430239958E-04  0.1048914833440800E-08  0.3312803482893279E-14  0.2576738511092290E-20  0.3399057895280815E-04  0.4682407029217680E-09  0.1316287710617183E-14  0.1251529412254711E-04  0.1514778429326783E-09
  0.5689080421378284E-06  0.9014859172352583E-03  0.3014318133391430E-03  0.4104508393343782E-08  0.1442273135815530E-03  0.2086464874523170E-08  0.6275186586946216E-14  0.7337910533530872E-04  0.1057206184917022E-08  0.3352161323604268E-14  0.2617636560211665E-20  0.3412465216645995E-04  0.4719420027028532E-09  0.1331925898125683E-14  0.1256465973368114E-04  0.1526752290278796E-09
  0.5711521657720704E-06  0.9050417581319134E-03  0.3026207876185121E-03  0.4136953277329772E-08  0.1447962069717893E-03  0.2102957741464981E-08  0.6349739089103290E-14  0.7366854349351296E-04  0.1065563076590922E-08  0.3391986755222205E-14  0.2659183744169722E-20  0.3425925419556933E-04  0.4756725599481787E-09  0.1347749875152816E-14  0.1261422005409028E-04  0.1538820800362018E-09
  0.5734051416117881E-06  0.9086116240739608E-03  0.3038144514829034E-03  0.4169654626617203E-08  0.1453673442069661E-03  0.2119580978670821E-08  0.6425177312389031E-14  0.7395912326165327E-04  0.1073986026529757E-08  0.3432285332948209E-14  0.2701390366030217E-20  0.3439438712570018E-04  0.4794326059254972E-09  0.1363761848965931E-14  0.1266397585167685E-04  0.1550984707737385E-09
  0.5756670045755307E-06  0.9121955703739024E-03  0.3050128234272783E-03  0.4202614468454475E-08  0.1459407341364435E-03  0.2136335616661808E-08  0.6501511779588934E-14  0.7425084914205382E-04  0.1082475556895827E-08  0.3473062677981595E-14  0.2744266892386952E-20  0.3453005305063989E-04  0.4832223737306087E-09  0.1379964053055670E-14  0.1271392789737113E-04  0.1563244766479647E-09
  0.5779377897195879E-06  0.9157936525623396E-03  0.3062159220195253E-03  0.4235834846114289E-08  0.1465163856444751E-03  0.2153222694104771E-08  0.6578753138503752E-14  0.7454372565479172E-04  0.1091032193978844E-08  0.3514324478303963E-14  0.2787823955959313E-20  0.3466625407243181E-04  0.4870420983018105E-09  0.1396358747447514E-14  0.1276407696514316E-04  0.1575601736624104E-09
  0.5802175322385328E-06  0.9194059263888350E-03  0.3074237659007470E-03  0.4269317819020317E-08  0.1470943076503455E-03  0.2170243257876642E-08  0.6656912163434714E-14  0.7483775733776692E-04  0.1099656468228555E-08  0.3556076489472602E-14  0.2832072358229009E-20  0.3480299230140773E-04  0.4908920164344594E-09  0.1412948219017023E-14  0.1281442383201481E-04  0.1588056384213730E-09
  0.5825062674657676E-06  0.9230324478227731E-03  0.3086363737855486E-03  0.4303065462874862E-08  0.1476745091085084E-03  0.2187398363129349E-08  0.6735999756686407E-14  0.7513294874677263E-04  0.1108348914287627E-08  0.3598324535423302E-14  0.2877023072118659E-20  0.3494026985622055E-04  0.4947723667956523E-09  0.1429734781808828E-14  0.1286496927807177E-04  0.1600609481346649E-09
  0.5848040308740713E-06  0.9266732730542278E-03  0.3098537644623275E-03  0.4337079869787521E-08  0.1482569990087253E-03  0.2204689073355219E-08  0.6816026950087500E-14  0.7542930445556555E-04  0.1117110071024785E-08  0.3641074509282730E-14  0.2922687244712891E-20  0.3507808886387715E-04  0.4986833899390191E-09  0.1446720777359407E-14  0.1291571408647566E-04  0.1613261806224005E-09
  0.5871108580761493E-06  0.9303284584948332E-03  0.3110759567935647E-03  0.4371363148404885E-08  0.1488417863762046E-03  0.2222116460452912E-08  0.6897004906529547E-14  0.7572682905593699E-04  0.1125940481568219E-08  0.3684332374190432E-14  0.2969076200022635E-20  0.3521645145977122E-04  0.5026253283196360E-09  0.1463908575023704E-14  0.1296665904347609E-04  0.1626014143198200E-09
  0.5894267848251855E-06  0.9339980607786546E-03  0.3123029697161162E-03  0.4405917424041246E-08  0.1494288802717413E-03  0.2239681604793860E-08  0.6978944921524049E-14  0.7602552715778377E-04  0.1134840693339253E-08  0.3728104164130623E-14  0.3016201441793284E-20  0.3535535978771637E-04  0.5065984263090540E-09  0.1481300572305616E-14  0.1301780493842292E-04  0.1638867282821509E-09
  0.5917518470153961E-06  0.9376821367630675E-03  0.3135348222415065E-03  0.4440744838810340E-08  0.1500182897918574E-03  0.2257385595289243E-08  0.7061858424778045E-14  0.7632540338917955E-04  0.1143811258086275E-08  0.3772395984773840E-14  0.3064074656357435E-20  0.3549481599997931E-04  0.5106029302104475E-09  0.1498899195192419E-14  0.1306915256377840E-04  0.1651822021895095E-09
  0.5940860806825868E-06  0.9413807435296364E-03  0.3147715334562228E-03  0.4475847551758145E-08  0.1506100240689424E-03  0.2275229529457486E-08  0.7145756981788394E-14  0.7662646239644665E-04  0.1152852731918943E-08  0.3817214014328610E-14  0.3112707715532901E-20  0.3563482225731316E-04  0.5146390882738832E-09  0.1516706898493158E-14  0.1312070271512947E-04  0.1664879163518397E-09
  0.5964295220047100E-06  0.9450939383849985E-03  0.3160131225220102E-03  0.4511227738996705E-08  0.1512040922713951E-03  0.2293214513492293E-08  0.7230652295455015E-14  0.7692870884422781E-04  0.1161965675342655E-08  0.3862564504403217E-14  0.3162112679566718E-20  0.3577538072899092E-04  0.5187071507117077E-09  0.1534726166181061E-14  0.1317245619120008E-04  0.1678039517138912E-09
  0.5987822073024266E-06  0.9488217788617511E-03  0.3172596086761686E-03  0.4546887593839035E-08  0.1518005036037651E-03  0.2311341662331221E-08  0.7316556207713282E-14  0.7723214741555842E-04  0.1171150653293297E-08  0.3908453780877735E-14  0.3212301800125891E-20  0.3591649359283903E-04  0.5228073697140584E-09  0.1552959511740021E-14  0.1322441379386356E-04  0.1691303898602375E-09
  0.6011441730396686E-06  0.9525643227193430E-03  0.3185110112318508E-03  0.4582829326935079E-08  0.1523992673068955E-03  0.2329612099724795E-08  0.7403480701185832E-14  0.7753678281193914E-04  0.1180408235172260E-08  0.3954888244786389E-14  0.3263287523335597E-20  0.3605816303527105E-04  0.5269399994644965E-09  0.1571409478515195E-14  0.1327657632815500E-04  0.1704673130203333E-09
  0.6035154558242039E-06  0.9563216279449669E-03  0.3197673495783608E-03  0.4619055166408744E-08  0.1530003926580660E-03  0.2348026958306164E-08  0.7491437900853953E-14  0.7784261975340854E-04  0.1189738994881740E-08  0.4001874373210425E-14  0.3315082492865616E-20  0.3620039125132160E-04  0.5311052961557642E-09  0.1590078640067762E-14  0.1332894460228375E-04  0.1718148040736113E-09
  0.6058960924082045E-06  0.9600937527544579E-03  0.3210286431814543E-03  0.4655567357996021E-08  0.1536038889711365E-03  0.2366587379661315E-08  0.7580440075748886E-14  0.7814966297861617E-04  0.1199143510860310E-08  0.4049418720181573E-14  0.3367699553065744E-20  0.3634318044468024E-04  0.5353035180056648E-09  0.1608969600533908E-14  0.1338151942764589E-04  0.1731729465546203E-09
  0.6082861196888149E-06  0.9638807555931951E-03  0.3222949115836402E-03  0.4692368165184198E-08  0.1542097655966911E-03  0.2385294514399835E-08  0.7670499640663180E-14  0.7845791724489600E-04  0.1208622366118779E-08  0.4097527917596247E-14  0.3421151752150980E-20  0.3648653282772563E-04  0.5395349252730697E-09  0.1628084994988059E-14  0.1343430161883685E-04  0.1745418246582034E-09
  0.6106855747087253E-06  0.9676826951370056E-03  0.3235661744044822E-03  0.4729459869352163E-08  0.1548180319221829E-03  0.2404149522226242E-08  0.7761629157882387E-14  0.7876738732834004E-04  0.1218176148276330E-08  0.4146208676140602E-14  0.3475452345437259E-20  0.3663045062155975E-04  0.5437997802740513E-09  0.1647427489810450E-14  0.1348729199366395E-04  0.1759215232447167E-09
  0.6130944946567447E-06  0.9714996302930729E-03  0.3248424513409042E-03  0.4766844769911835E-08  0.1554286973720795E-03  0.2423153572011868E-08  0.7853841338937346E-14  0.7907807802387218E-04  0.1227805449596949E-08  0.4195467786226598E-14  0.3530614798628549E-20  0.3677493605604233E-04  0.5480983473981451E-09  0.1666999783059042E-14  0.1354049137315912E-04  0.1773121278452904E-09
  0.6155129168683779E-06  0.9753316202008491E-03  0.3261237621674932E-03  0.4804525184450691E-08  0.1560417714080087E-03  0.2442307841867318E-08  0.7947149046377256E-14  0.7938999414532248E-04  0.1237510867026137E-08  0.4245312118939156E-14  0.3586652791156118E-20  0.3691999136982531E-04  0.5524308931247370E-09  0.1686804604845863E-14  0.1359390058159155E-04  0.1787137246671300E-09
  0.6179408788264037E-06  0.9791787242329701E-03  0.3274101267368073E-03  0.4842503448875441E-08  0.1566572635289050E-03  0.2461613519215502E-08  0.8041565295563844E-14  0.7970314052550180E-04  0.1247293002227912E-08  0.4295748626994600E-14  0.3643580219570798E-20  0.3706561881038755E-04  0.5567976860395824E-09  0.1706844717717832E-14  0.1364752044648052E-04  0.1801264005988607E-09
  0.6203784181614560E-06  0.9830410019961743E-03  0.3287015649796811E-03  0.4880781917556818E-08  0.1572751832711565E-03  0.2481071800865237E-08  0.8137103256486820E-14  0.8001752201627630E-04  0.1257152461622110E-08  0.4346784345710447E-14  0.3701411200989097E-20  0.3721182063406953E-04  0.5611989968514567E-09  0.1727122917042086E-14  0.1370135179860813E-04  0.1815502432159135E-09
  0.6228255726526075E-06  0.9869185133322259E-03  0.3299980969055361E-03  0.4919362963475531E-08  0.1578955402087530E-03  0.2500683893085440E-08  0.8233776255600930E-14  0.8033314348864289E-04  0.1267089856421972E-08  0.4398426393986761E-14  0.3760160076594003E-20  0.3735859910610841E-04  0.5656350984089351E-09  0.1747642031395906E-14  0.1375539547203224E-04  0.1829853407859536E-09
  0.6252823802279545E-06  0.9908113183188405E-03  0.3312997426026887E-03  0.4958248978369358E-08  0.1585183439534334E-03  0.2520451011679899E-08  0.8331597777684801E-14  0.8065000983280439E-04  0.1277105802672035E-08  0.4450681975299123E-14  0.3819841415191352E-20  0.3750595650067295E-04  0.5701062657173063E-09  0.1768404922961256E-14  0.1380965230409930E-04  0.1844317822743521E-09
  0.6277488789652049E-06  0.9947194772706161E-03  0.3326065222386625E-03  0.4997442372881404E-08  0.1591436041548353E-03  0.2540374382062644E-08  0.8430581467721902E-14  0.8096812595824535E-04  0.1287200921286317E-08  0.4503558378703440E-14  0.3880470016822653E-20  0.3765389510089882E-04  0.5746127759556196E-09  0.1789414487924030E-14  0.1386412313545738E-04  0.1858896573497010E-09
  0.6302251070922692E-06  0.9986430507399654E-03  0.3339184560604998E-03  0.5036945576709542E-08  0.1597713305006440E-03  0.2560455239333907E-08  0.8530741132803822E-14  0.8128749679380795E-04  0.1297375838086810E-08  0.4557062979852658E-14  0.3942060916435233E-20  0.3780241719892391E-04  0.5791549084938682E-09  0.1810673656878020E-14  0.1391880881006914E-04  0.1873590563893717E-09
  0.6327111029878516E-06  0.1002582099518054E-02  0.3352355643950752E-03  0.5076761038757018E-08  0.1604015327167422E-03  0.2580694828356679E-08  0.8632090744056182E-14  0.8160812728776841E-04  0.1307631183842272E-08  0.4611203242025561E-14  0.4004629387610658E-20  0.3795152509592374E-04  0.5837329449103043E-09  0.1832185395233704E-14  0.1397371017522492E-04  0.1888400704851168E-09
  0.6352069051820458E-06  0.1006536684635741E-02  0.3365578676494099E-03  0.5116891227284262E-08  0.1610342205673610E-03  0.2601094403833887E-08  0.8734644438587421E-14  0.8193002240791345E-04  0.1317967594307326E-08  0.4665986717167816E-14  0.4068190946352317E-20  0.3810122110214720E-04  0.5883471690088966E-09  0.1853952703631871E-14  0.1402882808155582E-04  0.1903327914487176E-09
  0.6377125523569321E-06  0.1010506867364525E-02  0.3378853863109880E-03  0.5157338630061887E-08  0.1616694038552306E-03  0.2621655230386163E-08  0.8838416521460718E-14  0.8225318714161731E-04  0.1328385710261871E-08  0.4721421046945348E-14  0.4132761354933129E-20  0.3825150753695221E-04  0.5929978668369208E-09  0.1875978618362179E-14  0.1408416338304691E-04  0.1918373118176746E-09
  0.6402280833471765E-06  0.1014492709217488E-02  0.3392181409480737E-03  0.5198105754524906E-08  0.1623070924217327E-03  0.2642378582630237E-08  0.8943421467689371E-14  0.8257762649591884E-04  0.1338886177550807E-08  0.4777513963810264E-14  0.4198356625804312E-20  0.3840238672884166E-04  0.5976853267026926E-09  0.1898266211786672E-14  0.1413971693705042E-04  0.1933537248609445E-09
  0.6427535371406329E-06  0.1018494271950254E-02  0.3405561522100289E-03  0.5239195127928156E-08  0.1629472961470519E-03  0.2663265745257955E-08  0.9049673924255856E-14  0.8290334549759904E-04  0.1349469647124061E-08  0.4834273292079414E-14  0.4264993025566205E-20  0.3855386101549948E-04  0.6024098391934385E-09  0.1920818592768332E-14  0.1419548960429903E-04  0.1948821245847207E-09
  0.6452889528789474E-06  0.1022511617561940E-02  0.3418994408276338E-03  0.5280609297502976E-08  0.1635900249503295E-03  0.2684318013115907E-08  0.9157188712154886E-14  0.8323034919325892E-04  0.1360136775076947E-08  0.4891706949025785E-14  0.4332687079002099E-20  0.3870593274382676E-04  0.6071716971933097E-09  0.1943638907104724E-14  0.1425148224891916E-04  0.1964226057382620E-09
  0.6478343698581648E-06  0.1026544808296118E-02  0.3432480276134071E-03  0.5322350830615084E-08  0.1642352887898164E-03  0.2705536691285698E-08  0.9265980828460734E-14  0.8355864264939758E-04  0.1370888222690831E-08  0.4949822945982850E-14  0.4401455573176106E-20  0.3885860426997815E-04  0.6119711959015369E-09  0.1966730337966795E-14  0.1430769573844437E-04  0.1979752638197651E-09
  0.6503898275293375E-06  0.1030593906641778E-02  0.3446019334619284E-03  0.5364422314923740E-08  0.1648830976630277E-03  0.2726923095164844E-08  0.9376065448419126E-14  0.8388823095249054E-04  0.1381724656474126E-08  0.5008629389462035E-14  0.4471315561596060E-20  0.3901187795939823E-04  0.6168086328507292E-09  0.1990096106342880E-14  0.1436413094382879E-04  0.1995401950822842E-09
  0.6529553654991374E-06  0.1034658975334294E-02  0.3459611793501616E-03  0.5406826358542144E-08  0.1655334616068972E-03  0.2748478550548315E-08  0.9487457927563975E-14  0.8421911920906863E-04  0.1392646748203605E-08  0.5068134482283482E-14  0.4542284368442497E-20  0.3916575618685826E-04  0.6216843079253187E-09  0.2013739471487983E-14  0.1442078873946060E-04  0.2011174965396983E-09
  0.6555310235304695E-06  0.1038740077356398E-02  0.3473257863377794E-03  0.5449565590199113E-08  0.1661863906979326E-03  0.2770204393710717E-08  0.9600173803859284E-14  0.8455131254579693E-04  0.1403655174966046E-08  0.5128346524720213E-14  0.4614379592864754E-20  0.3932024133649278E-04  0.6265985233801487E-09  0.2037663731378408E-14  0.1447767000317555E-04  0.2027072659727245E-09
  0.6581168415430881E-06  0.1042837275939149E-02  0.3486957755674895E-03  0.5492642659402025E-08  0.1668418950523719E-03  0.2792101971489125E-08  0.9714228799866452E-14  0.8488481610955409E-04  0.1414750619200202E-08  0.5189273915655916E-14  0.4687619113345250E-20  0.3947533580183662E-04  0.6315515838592099E-09  0.2061872223171772E-14  0.1453477561627056E-04  0.2043096019349792E-09
  0.6607128596142155E-06  0.1046950634562919E-02  0.3500711682653620E-03  0.5536060236601065E-08  0.1674999848263396E-03  0.2814172641366575E-08  0.9829638824937392E-14  0.8521963506751209E-04  0.1425933768739102E-08  0.5250925153756470E-14  0.4762021092133052E-20  0.3963104198586197E-04  0.6365437964145260E-09  0.2086368323672498E-14  0.1459210646351735E-04  0.2059246037590876E-09
  0.6633191179791635E-06  0.1051080216958371E-02  0.3514519857411573E-03  0.5579821013354755E-08  0.1681606702160040E-03  0.2836417771556204E-08  0.9946419977433631E-14  0.8555577460721616E-04  0.1437205316852696E-08  0.5313308838655395E-14  0.4837603979747792E-20  0.3978736230101542E-04  0.6415754705251862E-09  0.2111155449802831E-14  0.1464966343317615E-04  0.2075523715628404E-09
  0.6659356570319563E-06  0.1055226087107445E-02  0.3528382493886566E-03  0.5623927702496806E-08  0.1688239614577353E-03  0.2858838741086073E-08  0.1006458854697184E-13  0.8589323993666504E-04  0.1448565962290821E-08  0.5376433672153379E-14  0.4914386519555084E-20  0.3994429916925550E-04  0.6466469181165299E-09  0.2136237059079455E-14  0.1470744741700942E-04  0.2091930062554012E-09
  0.6685625173259577E-06  0.1059388309244353E-02  0.3542299806859926E-03  0.5668383038304270E-08  0.1694898688282633E-03  0.2881436939884641E-08  0.1018416101669599E-13  0.8623203628439168E-04  0.1460016409326517E-08  0.5440308459432061E-14  0.4992387752414549E-20  0.4010185502208998E-04  0.6517584535794814E-09  0.2161616650095763E-14  0.1476545931029569E-04  0.2108466095435605E-09
  0.6711997395744982E-06  0.1063566947856566E-02  0.3556272011959823E-03  0.5713189776667049E-08  0.1701584026448375E-03  0.2904213768866932E-08  0.1030515406557655E-13  0.8657216889954410E-04  0.1471557367799691E-08  0.5504942110282240E-14  0.5071627021401625E-20  0.4026003230061365E-04  0.6569103937900401E-09  0.2187297763009871E-14  0.1482370001184340E-04  0.2125132839380408E-09
  0.6738473646515071E-06  0.1067762067685819E-02  0.3570299325664600E-03  0.5758350695258712E-08  0.1708295732653857E-03  0.2927170640021369E-08  0.1042758457073694E-13  0.8691364305196659E-04  0.1483189553161110E-08  0.5570343640346655E-14  0.5152123976604312E-20  0.4041883345554601E-04  0.6621030581289214E-09  0.2213283980038410E-14  0.1488217042400479E-04  0.2141931327598512E-09
  0.6765054335921458E-06  0.1071973733729109E-02  0.3584381965306134E-03  0.5803868593708691E-08  0.1715033910886752E-03  0.2950308976497305E-08  0.1055146960980769E-13  0.8725646403228146E-04  0.1494913686516752E-08  0.5636522172377555E-14  0.5233898579996059E-20  0.4057826094726924E-04  0.6673367685013557E-09  0.2239578925956210E-14  0.1494087145268991E-04  0.2158862601466919E-09
  0.6791739875934434E-06  0.1076202011239702E-02  0.3598520149073193E-03  0.5849746293775814E-08  0.1721798665544732E-03  0.2973630212693241E-08  0.1067682646330850E-13  0.8760063715197066E-04  0.1506730494672512E-08  0.5703486937509190E-14  0.5316971110385982E-20  0.4073831724586627E-04  0.6726118493570420E-09  0.2266186268601894E-14  0.1499980400738059E-04  0.2175927710594093E-09
  0.6818530680149354E-06  0.1080446965728143E-02  0.3612714096014814E-03  0.5895986639523228E-08  0.1728590101437086E-03  0.2997135794345740E-08  0.1080367261705868E-13  0.8794616774345819E-04  0.1518640710179248E-08  0.5771247276545430E-14  0.5401362168447658E-20  0.4089900483115904E-04  0.6779286277102602E-09  0.2293109719389496E-14  0.1505896900114457E-04  0.2193127712885025E-09
  0.6845427163793050E-06  0.1084708662963269E-02  0.3626964026043692E-03  0.5942592497494691E-08  0.1735408323786341E-03  0.3020827178619041E-08  0.1093202576461612E-13  0.8829306116019254E-04  0.1530645071378192E-08  0.5839812641262671E-14  0.5487092681827742E-20  0.4106032619274679E-04  0.6832874331601418E-09  0.2320353033826152E-14  0.1511836735064959E-04  0.2210463674606814E-09
  0.6872429743730263E-06  0.1088987168973231E-02  0.3641270159939589E-03  0.5989566756892269E-08  0.1742253438229894E-03  0.3044705834195397E-08  0.1106190380974536E-13  0.8864132277672960E-04  0.1542744322446722E-08  0.5909192595728239E-14  0.5574183910335651E-20  0.4122228383004474E-04  0.6886885979111018E-09  0.2347920012035940E-14  0.1517799997617759E-04  0.2227936670454757E-09
