        2000           4
      0    0    1    0
      2.   2.   6.   2.
    -0.4903173607247601E+02 -0.3767721468412242E+01 -0.2282226019076046E+01 -0.2530525820035628E+00
     0.5140438887868424E+00  0.3308568529002066E+01  0.4700708876376242E+01  0.7849918529054308E+01
  0.6012047175003462E-05  0.4826276194798767E-03  0.1219441931978682E-03  0.1878134062437823E-08  0.2349390105355141E-04
  0.6067996877349944E-05  0.4871187528046685E-03  0.1230789555014783E-03  0.1913252904322277E-08  0.2371252559465761E-04
  0.6124467262435855E-05  0.4916516756896332E-03  0.1242242766582755E-03  0.1949028420106769E-08  0.2393318441591639E-04
  0.6181463175872590E-05  0.4962267769251352E-03  0.1253802549028501E-03  0.1985472888515830E-08  0.2415589644331091E-04
  0.6238989508366083E-05  0.5008444489175858E-03  0.1265469893834498E-03  0.2022598817861158E-08  0.2438068077885050E-04
  0.6297051196136473E-05  0.5055050877230570E-03  0.1277245801704713E-03  0.2060418950334297E-08  0.2460755670220674E-04
  0.6355653221341672E-05  0.5102090930812046E-03  0.1289131282650327E-03  0.2098946266379570E-08  0.2483654367236501E-04
  0.6414800612504870E-05  0.5149568684495072E-03  0.1301127356076239E-03  0.2138193989148771E-08  0.2506766132929108E-04
  0.6474498444946025E-05  0.5197488210378233E-03  0.1313235050868382E-03  0.2178175589039151E-08  0.2530092949561339E-04
  0.6534751841217368E-05  0.5245853618432687E-03  0.1325455405481850E-03  0.2218904788316232E-08  0.2553636817832079E-04
  0.6595565971542955E-05  0.5294669056854178E-03  0.1337789468029834E-03  0.2260395565823068E-08  0.2577399757047617E-04
  0.6656946054262317E-05  0.5343938712418313E-03  0.1350238296373397E-03  0.2302662161777543E-08  0.2601383805294593E-04
  0.6718897356278232E-05  0.5393666810839155E-03  0.1362802958212069E-03  0.2345719082659362E-08  0.2625591019614547E-04
  0.6781425193508670E-05  0.5443857617131117E-03  0.1375484531175295E-03  0.2389581106188411E-08  0.2650023476180100E-04
  0.6844534931342943E-05  0.5494515435974236E-03  0.1388284102914721E-03  0.2434263286396196E-08  0.2674683270472754E-04
  0.6908231985102093E-05  0.5545644612082828E-03  0.1401202771197345E-03  0.2479780958792093E-08  0.2699572517462361E-04
  0.6972521820503573E-05  0.5597249530577569E-03  0.1414241643999528E-03  0.2526149745626195E-08  0.2724693351788239E-04
  0.7037409954130253E-05  0.5649334617361030E-03  0.1427401839601880E-03  0.2573385561250549E-08  0.2750047927941985E-04
  0.7102901953903780E-05  0.5701904339496690E-03  0.1440684486685022E-03  0.2621504617580628E-08  0.2775638420451976E-04
  0.7169003439562354E-05  0.5754963205591478E-03  0.1454090724426247E-03  0.2670523429658914E-08  0.2801467024069582E-04
  0.7235720083142948E-05  0.5808515766181856E-03  0.1467621702597064E-03  0.2720458821322496E-08  0.2827535953957114E-04
  0.7303057609468010E-05  0.5862566614123491E-03  0.1481278581661660E-03  0.2771327930976632E-08  0.2853847445877508E-04
  0.7371021796636704E-05  0.5917120384984542E-03  0.1495062532876269E-03  0.2823148217476249E-08  0.2880403756385774E-04
  0.7439618476520710E-05  0.5972181757442587E-03  0.1508974738389463E-03  0.2875937466117409E-08  0.2907207163022223E-04
  0.7508853535264653E-05  0.6027755453685257E-03  0.1523016391343377E-03  0.2929713794740795E-08  0.2934259964507481E-04
  0.7578732913791177E-05  0.6083846239814558E-03  0.1537188695975873E-03  0.2984495659949292E-08  0.2961564480939323E-04
  0.7649262608310725E-05  0.6140458926254974E-03  0.1551492867723648E-03  0.3040301863441828E-08  0.2989123053991321E-04
  0.7720448670836060E-05  0.6197598368165332E-03  0.1565930133326303E-03  0.3097151558465624E-08  0.3016938047113346E-04
  0.7792297209701580E-05  0.6255269465854504E-03  0.1580501730931375E-03  0.3155064256389077E-08  0.3045011845733925E-04
  0.7864814390087457E-05  0.6313477165200966E-03  0.1595208910200347E-03  0.3214059833397528E-08  0.3073346857464472E-04
  0.7938006434548663E-05  0.6372226458076234E-03  0.1610052932415637E-03  0.3274158537314209E-08  0.3101945512305426E-04
  0.8011879623548914E-05  0.6431522382772250E-03  0.1625035070588584E-03  0.3335380994548719E-08  0.3130810262854290E-04
  0.8086440295999586E-05  0.6491370024432727E-03  0.1640156609568431E-03  0.3397748217175406E-08  0.3159943584515606E-04
  0.8161694849803633E-05  0.6551774515488482E-03  0.1655418846152326E-03  0.3461281610144080E-08  0.3189347975712873E-04
  0.8237649742404600E-05  0.6612741036096819E-03  0.1670823089196335E-03  0.3526002978625539E-08  0.3219025958102441E-04
  0.8314311491340702E-05  0.6674274814585000E-03  0.1686370659727494E-03  0.3591934535494423E-08  0.3248980076789375E-04
  0.8391686674804091E-05  0.6736381127897803E-03  0.1702062891056892E-03  0.3659098908951969E-08  0.3279212900545335E-04
  0.8469781932205322E-05  0.6799065302049256E-03  0.1717901128893810E-03  0.3727519150291266E-08  0.3309727022028472E-04
  0.8548603964743054E-05  0.6862332712578548E-03  0.1733886731460913E-03  0.3797218741807704E-08  0.3340525058005360E-04
  0.8628159535979077E-05  0.6926188785010169E-03  0.1750021069610515E-03  0.3868221604857295E-08  0.3371609649574985E-04
  0.8708455472418684E-05  0.6990638995318334E-03  0.1766305526941921E-03  0.3940552108065662E-08  0.3402983462394836E-04
  0.8789498664096423E-05  0.7055688870395691E-03  0.1782741499919857E-03  0.4014235075690485E-08  0.3434649186909049E-04
  0.8871296065167335E-05  0.7121343988526394E-03  0.1799330397993995E-03  0.4089295796140307E-08  0.3466609538578712E-04
  0.8953854694503664E-05  0.7187609979863554E-03  0.1816073643719595E-03  0.4165760030652577E-08  0.3498867258114271E-04
  0.9037181636297139E-05  0.7254492526911127E-03  0.1832972672879261E-03  0.4243654022133954E-08  0.3531425111710120E-04
  0.9121284040666849E-05  0.7321997365010262E-03  0.1850028934605821E-03  0.4323004504165870E-08  0.3564285891281342E-04
  0.9206169124272791E-05  0.7390130282830164E-03  0.1867243891506358E-03  0.4403838710178461E-08  0.3597452414702663E-04
  0.9291844170935101E-05  0.7458897122863514E-03  0.1884619019787381E-03  0.4486184382796004E-08  0.3630927526049613E-04
  0.9378316532259082E-05  0.7528303781926476E-03  0.1902155809381163E-03  0.4570069783357069E-08  0.3664714095841927E-04
  0.9465593628266016E-05  0.7598356211663332E-03  0.1919855764073247E-03  0.4655523701612656E-08  0.3698815021289202E-04
  0.9553682948029868E-05  0.7669060419055824E-03  0.1937720401631138E-03  0.4742575465605631E-08  0.3733233226538831E-04
  0.9642592050319908E-05  0.7740422466937191E-03  0.1955751253934180E-03  0.4831254951734870E-08  0.3767971662926242E-04
  0.9732328564249317E-05  0.7812448474510990E-03  0.1973949867104654E-03  0.4921592595007550E-08  0.3803033309227443E-04
  0.9822900189929815E-05  0.7885144617874707E-03  0.1992317801640071E-03  0.5013619399483093E-08  0.3838421171913925E-04
  0.9914314699132408E-05  0.7958517130548257E-03  0.2010856632546703E-03  0.5107366948912383E-08  0.3874138285409920E-04
  0.1000657993595426E-04  0.8032572304007346E-03  0.2029567949474357E-03  0.5202867417575866E-08  0.3910187712352047E-04
  0.1009970381749176E-04  0.8107316488221803E-03  0.2048453356852384E-03  0.5300153581324270E-08  0.3946572543851355E-04
  0.1019369433451993E-04  0.8182756092198895E-03  0.2067514474026959E-03  0.5399258828825735E-08  0.3983295899757814E-04
  0.1028855955217802E-04  0.8258897584531668E-03  0.2086752935399636E-03  0.5500217173023204E-08  0.4020360928927246E-04
  0.1038430761066162E-04  0.8335747493952398E-03  0.2106170390567173E-03  0.5603063262806003E-08  0.4057770809490722E-04
  0.1048094672592114E-04  0.8413312409891146E-03  0.2125768504462675E-03  0.5707832394899619E-08  0.4095528749126481E-04
  0.1057848519036679E-04  0.8491598983039493E-03  0.2145548957498023E-03  0.5814560525977765E-08  0.4133637985334343E-04
  0.1067693137358014E-04  0.8570613925919519E-03  0.2165513445707637E-03  0.5923284285000863E-08  0.4172101785712682E-04
  0.1077629372303231E-04  0.8650364013458040E-03  0.2185663680893568E-03  0.6034040985785193E-08  0.4210923448237964E-04
  0.1087658076480882E-04  0.8730856083566174E-03  0.2206001390771937E-03  0.6146868639807030E-08  0.4250106301546867E-04
  0.1097780110434120E-04  0.8812097037724262E-03  0.2226528319120722E-03  0.6261805969246121E-08  0.4289653705221024E-04
  0.1107996342714540E-04  0.8894093841572236E-03  0.2247246225928929E-03  0.6378892420273031E-08  0.4329569050074408E-04
  0.1118307649956708E-04  0.8976853525505443E-03  0.2268156887547129E-03  0.6498168176584881E-08  0.4369855758443365E-04
  0.1128714916953384E-04  0.9060383185275989E-03  0.2289262096839408E-03  0.6619674173194114E-08  0.4410517284479353E-04
  0.1139219036731442E-04  0.9144689982599655E-03  0.2310563663336706E-03  0.6743452110475054E-08  0.4451557114444380E-04
  0.1149820910628504E-04  0.9229781145768447E-03  0.2332063413391599E-03  0.6869544468473043E-08  0.4492978767009188E-04
  0.1160521448370274E-04  0.9315663970268810E-03  0.2353763190334486E-03  0.6997994521481079E-08  0.4534785793554193E-04
  0.1171321568148607E-04  0.9402345819405582E-03  0.2375664854631256E-03  0.7128846352888966E-08  0.4576981778473218E-04
  0.1182222196700293E-04  0.9489834124931718E-03  0.2397770284042390E-03  0.7262144870310026E-08  0.4619570339480044E-04
  0.1193224269386582E-04  0.9578136387683840E-03  0.2420081373783549E-03  0.7397935820990630E-08  0.4662555127917787E-04
  0.1204328730273441E-04  0.9667260178223700E-03  0.2442600036687645E-03  0.7536265807507768E-08  0.4705939829071155E-04
  0.1215536532212567E-04  0.9757213137485570E-03  0.2465328203368421E-03  0.7677182303760085E-08  0.4749728162481593E-04
  0.1226848636923144E-04  0.9848002977429625E-03  0.2488267822385535E-03  0.7820733671257843E-08  0.4793923882265339E-04
  0.1238266015074372E-04  0.9939637481701387E-03  0.2511420860411181E-03  0.7966969175717421E-08  0.4838530777434449E-04
  0.1249789646368754E-04  0.1003212450629728E-02  0.2534789302398253E-03  0.8115939003966017E-08  0.4883552672220770E-04
  0.1261420519626167E-04  0.1012547198023632E-02  0.2558375151750064E-03  0.8267694281162366E-08  0.4928993426402923E-04
  0.1273159632868702E-04  0.1021968790623809E-02  0.2582180430491635E-03  0.8422287088339394E-08  0.4974856935636317E-04
  0.1285007993406312E-04  0.1031478036140692E-02  0.2606207179442577E-03  0.8579770480274784E-08  0.5021147131786221E-04
  0.1296966617923241E-04  0.1041075749792242E-02  0.2630457458391567E-03  0.8740198503695641E-08  0.5067867983263918E-04
  0.1309036532565268E-04  0.1050762754373649E-02  0.2654933346272446E-03  0.8903626215823432E-08  0.5115023495365965E-04
  0.1321218773027753E-04  0.1060539880327665E-02  0.2679636941341942E-03  0.9070109703265638E-08  0.5162617710616604E-04
  0.1333514384644514E-04  0.1070407965815598E-02  0.2704570361359039E-03  0.9239706101260517E-08  0.5210654709113341E-04
  0.1345924422477521E-04  0.1080367856788962E-02  0.2729735743766017E-03  0.9412473613281658E-08  0.5259138608875725E-04
  0.1358449951407429E-04  0.1090420407061785E-02  0.2755135245871149E-03  0.9588471531008984E-08  0.5308073566197353E-04
  0.1371092046224956E-04  0.1100566478383593E-02  0.2780771045033111E-03  0.9767760254673098E-08  0.5357463776001139E-04
  0.1383851791723106E-04  0.1110806940513066E-02  0.2806645338847081E-03  0.9950401313779909E-08  0.5407313472197860E-04
  0.1396730282790254E-04  0.1121142671292375E-02  0.2832760345332570E-03  0.1013645738822272E-07  0.5457626928048045E-04
  0.1409728624504096E-04  0.1131574556722214E-02  0.2859118303122996E-03  0.1032599232978888E-07  0.5508408456527190E-04
  0.1422847932226473E-04  0.1142103491037515E-02  0.2885721471656999E-03  0.1051907118406858E-07  0.5559662410694361E-04
  0.1436089331699080E-04  0.1152730376783874E-02  0.2912572131371539E-03  0.1071576021277309E-07  0.5611393184064217E-04
  0.1449453959140061E-04  0.1163456124894681E-02  0.2939672583896779E-03  0.1091612691647027E-07  0.5663605210982471E-04
  0.1462942961341506E-04  0.1174281654768961E-02  0.2967025152252764E-03  0.1112024005774499E-07  0.5716302967004811E-04
  0.1476557495767859E-04  0.1185207894349938E-02  0.2994632181047929E-03  0.1132816968479258E-07  0.5769490969279360E-04
  0.1490298730655230E-04  0.1196235780204330E-02  0.3022496036679443E-03  0.1153998715545328E-07  0.5823173776932643E-04
  0.1504167845111647E-04  0.1207366257602366E-02  0.3050619107535399E-03  0.1175576516169588E-07  0.5877355991459145E-04
  0.1518166029218227E-04  0.1218600280598559E-02  0.3079003804198886E-03  0.1197557775455917E-07  0.5932042257114466E-04
  0.1532294484131300E-04  0.1229938812113213E-02  0.3107652559653939E-03  0.1219950036955952E-07  0.5987237261312118E-04
  0.1546554422185471E-04  0.1241382824014691E-02  0.3136567829493404E-03  0.1242760985257340E-07  0.6042945735023991E-04
  0.1560947066997654E-04  0.1252933297202441E-02  0.3165752092128717E-03  0.1265998448620373E-07  0.6099172453184516E-04
  0.1575473653572065E-04  0.1264591221690796E-02  0.3195207849001632E-03  0.1289670401663911E-07  0.6155922235098583E-04
  0.1590135428406197E-04  0.1276357596693540E-02  0.3224937624797896E-03  0.1313784968101506E-07  0.6213199944853220E-04
  0.1604933649597779E-04  0.1288233430709264E-02  0.3254943967662920E-03  0.1338350423528674E-07  0.6271010491733086E-04
  0.1619869586952728E-04  0.1300219741607506E-02  0.3285229449419421E-03  0.1363375198262269E-07  0.6329358830639801E-04
  0.1634944522094113E-04  0.1312317556715692E-02  0.3315796665787093E-03  0.1388867880232927E-07  0.6388249962515169E-04
  0.1650159748572126E-04  0.1324527912906881E-02  0.3346648236604309E-03  0.1414837217931583E-07  0.6447688934768284E-04
  0.1665516571975080E-04  0.1336851856688316E-02  0.3377786806051864E-03  0.1441292123411056E-07  0.6507680841706633E-04
  0.1681016310041438E-04  0.1349290444290798E-02  0.3409215042878798E-03  0.1468241675343749E-07  0.6568230824971133E-04
  0.1696660292772885E-04  0.1361844741758888E-02  0.3440935640630294E-03  0.1495695122136494E-07  0.6629344073975238E-04
  0.1712449862548455E-04  0.1374515825041942E-02  0.3472951317877701E-03  0.1523661885103632E-07  0.6691025826348061E-04
  0.1728386374239717E-04  0.1387304780085984E-02  0.3505264818450662E-03  0.1552151561699391E-07  0.6753281368381650E-04
  0.1744471195327032E-04  0.1400212702926431E-02  0.3537878911671410E-03  0.1581173928810691E-07  0.6816116035482322E-04
  0.1760705706016896E-04  0.1413240699781677E-02  0.3570796392591214E-03  0.1610738946111496E-07  0.6879535212626254E-04
  0.1777091299360372E-04  0.1426389887147540E-02  0.3604020082229020E-03  0.1640856759479864E-07  0.6943544334819220E-04
  0.1793629381372624E-04  0.1439661391892581E-02  0.3637552827812286E-03  0.1671537704478863E-07  0.7008148887560606E-04
  0.1810321371153567E-04  0.1453056351354308E-02  0.3671397503020064E-03  0.1702792309902562E-07  0.7073354407311715E-04
  0.1827168701009633E-04  0.1466575913436263E-02  0.3705557008228302E-03  0.1734631301388289E-07  0.7139166481968393E-04
  0.1844172816576680E-04  0.1480221236706014E-02  0.3740034270757437E-03  0.1767065605096414E-07  0.7205590751338019E-04
  0.1861335176944034E-04  0.1493993490494044E-02  0.3774832245122259E-03  0.1800106351458913E-07  0.7272632907620915E-04
  0.1878657254779692E-04  0.1507893854993559E-02  0.3809953913284096E-03  0.1833764878997994E-07  0.7340298695896188E-04
  0.1896140536456689E-04  0.1521923521361219E-02  0.3845402284905313E-03  0.1868052738216099E-07  0.7408593914612084E-04
  0.1913786522180644E-04  0.1536083691818798E-02  0.3881180397606189E-03  0.1902981695558615E-07  0.7477524416080853E-04
  0.1931596726118482E-04  0.1550375579755781E-02  0.3917291317224138E-03  0.1938563737450654E-07  0.7547096106978188E-04
  0.1949572676528370E-04  0.1564800409832912E-02  0.3953738138075342E-03  0.1974811074409279E-07  0.7617314948847278E-04
  0.1967715915890848E-04  0.1579359418086697E-02  0.3990523983218795E-03  0.2011736145232596E-07  0.7688186958607537E-04
  0.1986028001041188E-04  0.1594053852034872E-02  0.4027652004722790E-03  0.2049351621267144E-07  0.7759718209068005E-04
  0.2004510503302986E-04  0.1608884970782849E-02  0.4065125383933860E-03  0.2087670410755041E-07  0.7831914829445493E-04
  0.2023165008622987E-04  0.1623854045131135E-02  0.4102947331748213E-03  0.2126705663262387E-07  0.7904783005887537E-04
  0.2041993117707179E-04  0.1638962357683758E-02  0.4141121088885663E-03  0.2166470774190429E-07  0.7978328982000154E-04
  0.2060996446158143E-04  0.1654211202957679E-02  0.4179649926166096E-03  0.2206979389371052E-07  0.8052559059380485E-04
  0.2080176624613686E-04  0.1669601887493223E-02  0.4218537144788488E-03  0.2248245409748153E-07  0.8127479598154361E-04
  0.2099535298886760E-04  0.1685135729965532E-02  0.4257786076612501E-03  0.2290282996146513E-07  0.8203097017518819E-04
  0.2119074130106689E-04  0.1700814061297034E-02  0.4297400084442673E-03  0.2333106574129809E-07  0.8279417796289626E-04
  0.2138794794861708E-04  0.1716638224770967E-02  0.4337382562315235E-03  0.2376730838949407E-07  0.8356448473453871E-04
  0.2158698985342822E-04  0.1732609576145940E-02  0.4377736935787579E-03  0.2421170760585667E-07  0.8434195648727656E-04
  0.2178788409489019E-04  0.1748729483771549E-02  0.4418466662230393E-03  0.2466441588883453E-07  0.8512665983118907E-04
  0.2199064791133813E-04  0.1764999328705074E-02  0.4459575231122489E-03  0.2512558858783639E-07  0.8591866199495432E-04
  0.2219529870153173E-04  0.1781420504829238E-02  0.4501066164348361E-03  0.2559538395652384E-07  0.8671803083158158E-04
  0.2240185402614813E-04  0.1797994418971058E-02  0.4542943016498476E-03  0.2607396320710009E-07  0.8752483482419707E-04
  0.2261033160928879E-04  0.1814722491021797E-02  0.4585209375172354E-03  0.2656149056561342E-07  0.8833914309188290E-04
  0.2282074934000033E-04  0.1831606154058017E-02  0.4627868861284426E-03  0.2705813332829423E-07  0.8916102539556996E-04
  0.2303312527380959E-04  0.1848646854463748E-02  0.4670925129372725E-03  0.2756406191894495E-07  0.8999055214398485E-04
  0.2324747763427293E-04  0.1865846052053792E-02  0.4714381867910414E-03  0.2807944994740257E-07  0.9082779439965240E-04
  0.2346382481453990E-04  0.1883205220198154E-02  0.4758242799620198E-03  0.2860447426909379E-07  0.9167282388495261E-04
  0.2368218537893164E-04  0.1900725845947630E-02  0.4802511681791644E-03  0.2913931504570327E-07  0.9252571298823430E-04
  0.2390257806453373E-04  0.1918409430160544E-02  0.4847192306601390E-03  0.2968415580697556E-07  0.9338653476998462E-04
  0.2412502178280403E-04  0.1936257487630662E-02  0.4892288501436351E-03  0.3023918351367219E-07  0.9425536296905555E-04
  0.2434953562119544E-04  0.1954271547216278E-02  0.4937804129219886E-03  0.3080458862170536E-07  0.9513227200894806E-04
  0.2457613884479376E-04  0.1972453151970500E-02  0.4983743088740959E-03  0.3138056514747011E-07  0.9601733700415376E-04
  0.2480485089797076E-04  0.1990803859272727E-02  0.5030109314986365E-03  0.3196731073439757E-07  0.9691063376655560E-04
  0.2503569140605269E-04  0.2009325240961341E-02  0.5076906779475985E-03  0.3256502672075194E-07  0.9781223881188684E-04
  0.2526868017700428E-04  0.2028018883467628E-02  0.5124139490601162E-03  0.3317391820869453E-07  0.9872222936625042E-04
  0.2550383720312842E-04  0.2046886387950923E-02  0.5171811493966174E-03  0.3379419413463850E-07  0.9964068337269758E-04
  0.2574118266278167E-04  0.2065929370435009E-02  0.5219926872732858E-03  0.3442606734091840E-07  0.1005676794978677E-03
  0.2598073692210570E-04  0.2085149461945771E-02  0.5268489747968423E-03  0.3506975464879908E-07  0.1015032971386889E-03
  0.2622252053677489E-04  0.2104548308650114E-02  0.5317504278996449E-03  0.3572547693284903E-07  0.1024476164291409E-03
  0.2646655425376019E-04  0.2124127571996167E-02  0.5366974663751127E-03  0.3639345919670363E-07  0.1034007182470796E-03
  0.2671285901310933E-04  0.2143888928854772E-02  0.5416905139134776E-03  0.3707393065024415E-07  0.1043626842211249E-03
  0.2696145594974367E-04  0.2163834071662285E-02  0.5467299981378624E-03  0.3776712478821928E-07  0.1053335967376120E-03
  0.2721236639527176E-04  0.2183964708564684E-02  0.5518163506406944E-03  0.3847327947033563E-07  0.1063135389476061E-03
  0.2746561187981970E-04  0.2204282563563006E-02  0.5569500070204520E-03  0.3919263700284520E-07  0.1073025947739830E-03
  0.2772121413387870E-04  0.2224789376660128E-02  0.5621314069187507E-03  0.3992544422165735E-07  0.1083008489185734E-03
  0.2797919509016964E-04  0.2245486904008897E-02  0.5673609940577701E-03  0.4067195257700398E-07  0.1093083868693741E-03
  0.2823957688552510E-04  0.2266376918061619E-02  0.5726392162780270E-03  0.4143241821968687E-07  0.1103252949078248E-03
  0.2850238186278891E-04  0.2287461207720929E-02  0.5779665255764935E-03  0.4220710208893677E-07  0.1113516601161526E-03
  0.2876763257273330E-04  0.2308741578492052E-02  0.5833433781450680E-03  0.4299627000191422E-07  0.1123875703847837E-03
  0.2903535177599395E-04  0.2330219852636461E-02  0.5887702344094007E-03  0.4380019274488305E-07  0.1134331144198233E-03
  0.2930556244502307E-04  0.2351897869326949E-02  0.5942475590680740E-03  0.4461914616608740E-07  0.1144883817506045E-03
  0.2957828776606054E-04  0.2373777484804132E-02  0.5997758211321458E-03  0.4545341127036453E-07  0.1155534627373064E-03
