        2000           5
      0    0    1    0    1
      2.   2.   6.   2.   3.
    -0.7996971459938078E+02 -0.7511095661320167E+01 -0.5400958637233881E+01 -0.6964158916990087E+00 -0.3917083490013182E+00
     0.5497799176636029E+00  0.3364417540602389E+01  0.4656618086906619E+01  0.8014904616338150E+01  0.9618363257003933E+01
  0.4549614017718480E-05  0.5132436383039761E-03  0.1393524912286718E-03  0.2183769105895649E-08  0.3828039578047651E-04  0.5189911441027267E-09
  0.4591953930010100E-05  0.5180196904597959E-03  0.1406492530700996E-03  0.2224602994861094E-08  0.3863661873767702E-04  0.5286956621741391E-09
  0.4634687868732508E-05  0.5228401836694839E-03  0.1419580812501688E-03  0.2266200422361279E-08  0.3899615634117186E-04  0.5385816416173698E-09
  0.4677819500799965E-05  0.5277055313982258E-03  0.1432790880301886E-03  0.2308575665346130E-08  0.3935903942935733E-04  0.5486524754699678E-09
  0.4721352527252003E-05  0.5326161509568731E-03  0.1446123867156183E-03  0.2351743267716392E-08  0.3972529912745962E-04  0.5589116202125960E-09
  0.4765290683571012E-05  0.5375724635376915E-03  0.1459580916657723E-03  0.2395718045314939E-08  0.4009496685020109E-04  0.5693625969552572E-09
  0.4809637740002770E-05  0.5425748942504414E-03  0.1473163183036174E-03  0.2440515091011393E-08  0.4046807430449133E-04  0.5800089926456973E-09
  0.4854397501879955E-05  0.5476238721587939E-03  0.1486871831256596E-03  0.2486149779881816E-08  0.4084465349214328E-04  0.5908544613004025E-09
  0.4899573809948684E-05  0.5527198303170838E-03  0.1500708037119235E-03  0.2532637774485243E-08  0.4122473671261443E-04  0.6019027252586120E-09
  0.4945170540698072E-05  0.5578632058074051E-03  0.1514672987360237E-03  0.2579995030238868E-08  0.4160835656577356E-04  0.6131575764597759E-09
  0.4991191606692866E-05  0.5630544397770496E-03  0.1528767879753304E-03  0.2628237800893725E-08  0.4199554595469327E-04  0.6246228777448977E-09
  0.5037640956909179E-05  0.5682939774762941E-03  0.1542993923212288E-03  0.2677382644112748E-08  0.4238633808846815E-04  0.6363025641822061E-09
  0.5084522577073337E-05  0.5735822682965384E-03  0.1557352337894741E-03  0.2727446427153117E-08  0.4278076648505941E-04  0.6482006444176145E-09
  0.5131840490003895E-05  0.5789197658087966E-03  0.1571844355306423E-03  0.2778446332654854E-08  0.4317886497416574E-04  0.6603212020504268E-09
  0.5179598755956820E-05  0.5843069278025461E-03  0.1586471218406789E-03  0.2830399864537629E-08  0.4358066770012091E-04  0.6726683970347657E-09
  0.5227801472973894E-05  0.5897442163249378E-03  0.1601234181715440E-03  0.2883324854007828E-08  0.4398620912481820E-04  0.6852464671072018E-09
  0.5276452777234364E-05  0.5952320977203699E-03  0.1616134511419577E-03  0.2937239465677931E-08  0.4439552403066207E-04  0.6980597292410747E-09
  0.5325556843409854E-05  0.6007710426704279E-03  0.1631173485482443E-03  0.2992162203800284E-08  0.4480864752354709E-04  0.7111125811280038E-09
  0.5375117885022585E-05  0.6063615262341982E-03  0.1646352393752779E-03  0.3048111918617447E-08  0.4522561503586473E-04  0.7244095026870995E-09
  0.5425140154806936E-05  0.6120040278889527E-03  0.1661672538075287E-03  0.3105107812831244E-08  0.4564646232953781E-04  0.7379550576023892E-09
  0.5475627945074354E-05  0.6176990315712134E-03  0.1677135232402127E-03  0.3163169448192775E-08  0.4607122549908335E-04  0.7517538948889885E-09
  0.5526585588081674E-05  0.6234470257181964E-03  0.1692741802905444E-03  0.3222316752215633E-08  0.4649994097470372E-04  0.7658107504885540E-09
  0.5578017456402858E-05  0.6292485033096423E-03  0.1708493588090942E-03  0.3282570025014628E-08  0.4693264552540641E-04  0.7801304488945636E-09
  0.5629927963304203E-05  0.6351039619100340E-03  0.1724391938912511E-03  0.3343949946272382E-08  0.4736937626215302E-04  0.7947179048079860E-09
  0.5682321563123024E-05  0.6410139037112054E-03  0.1740438218887913E-03  0.3406477582336152E-08  0.4781017064103715E-04  0.8095781248239030E-09
  0.5735202751649884E-05  0.6469788355753476E-03  0.1756633804215553E-03  0.3470174393447360E-08  0.4825506646649207E-04  0.8247162091496644E-09
  0.5788576066514358E-05  0.6529992690784129E-03  0.1772980083892329E-03  0.3535062241106268E-08  0.4870410189452801E-04  0.8401373533551680E-09
  0.5842446087574408E-05  0.6590757205539209E-03  0.1789478459832561E-03  0.3601163395574349E-08  0.4915731543599937E-04  0.8558468501558612E-09
  0.5896817437309363E-05  0.6652087111371737E-03  0.1806130346988056E-03  0.3668500543516933E-08  0.4961474595990270E-04  0.8718500912290786E-09
  0.5951694781216567E-05  0.6713987668098787E-03  0.1822937173469248E-03  0.3737096795788725E-08  0.5007643269670468E-04  0.8881525690643371E-09
  0.6007082828211722E-05  0.6776464184451870E-03  0.1839900380667500E-03  0.3806975695364886E-08  0.5054241524170145E-04  0.9047598788482249E-09
  0.6062986331032942E-05  0.6839522018531490E-03  0.1857021423378509E-03  0.3878161225420404E-08  0.5101273355840904E-04  0.9216777203845302E-09
  0.6119410086648581E-05  0.6903166578265936E-03  0.1874301769926879E-03  0.3950677817560496E-08  0.5148742798198489E-04  0.9389119000502674E-09
  0.6176358936668848E-05  0.6967403321874292E-03  0.1891742902291839E-03  0.4024550360204903E-08  0.5196653922268169E-04  0.9564683327882744E-09
  0.6233837767761263E-05  0.7032237758333794E-03  0.1909346316234126E-03  0.4099804207128928E-08  0.5245010836933287E-04  0.9743530441370638E-09
  0.6291851512069965E-05  0.7097675447851486E-03  0.1927113521424057E-03  0.4176465186164160E-08  0.5293817689287048E-04  0.9925721722986207E-09
  0.6350405147638930E-05  0.7163722002340254E-03  0.1945046041570772E-03  0.4254559608061858E-08  0.5343078664987594E-04  0.1011131970244864E-08
  0.6409503698839132E-05  0.7230383085899311E-03  0.1963145414552692E-03  0.4334114275522049E-08  0.5392797988616336E-04  0.1030038807863485E-08
  0.6469152236799668E-05  0.7297664415299094E-03  0.1981413192549178E-03  0.4415156492391438E-08  0.5442979924039654E-04  0.1049299174143908E-08
  0.6529355879842906E-05  0.7365571760470695E-03  0.1999850942173416E-03  0.4497714073033259E-08  0.5493628774773909E-04  0.1068919679404119E-08
  0.6590119793923680E-05  0.7434110944999814E-03  0.2018460244606533E-03  0.4581815351872328E-08  0.5544748884353877E-04  0.1088907057559122E-08
  0.6651449193072562E-05  0.7503287846625298E-03  0.2037242695732955E-03  0.4667489193118525E-08  0.5596344636704586E-04  0.1109268168431808E-08
  0.6713349339843273E-05  0.7573108397742305E-03  0.2056199906277026E-03  0.4754765000672075E-08  0.5648420456516590E-04  0.1130010000107033E-08
  0.6775825545764257E-05  0.7643578585910145E-03  0.2075333501940891E-03  0.4843672728214010E-08  0.5700980809624759E-04  0.1151139671329697E-08
  0.6838883171794442E-05  0.7714704454364825E-03  0.2094645123543657E-03  0.4934242889485281E-08  0.5754030203390537E-04  0.1172664433947661E-08
  0.6902527628783262E-05  0.7786492102536333E-03  0.2114136427161847E-03  0.5026506568758039E-08  0.5807573187087787E-04  0.1194591675400339E-08
  0.6966764377934947E-05  0.7858947686570746E-03  0.2133809084271158E-03  0.5120495431502684E-08  0.5861614352292196E-04  0.1216928921253810E-08
  0.7031598931277139E-05  0.7932077419857171E-03  0.2153664781889530E-03  0.5216241735254337E-08  0.5916158333274287E-04  0.1239683837783325E-08
  0.7097036852133869E-05  0.8005887573559564E-03  0.2173705222721542E-03  0.5313778340682468E-08  0.5971209807396087E-04  0.1262864234604101E-08
  0.7163083755602931E-05  0.8080384477153498E-03  0.2193932125304158E-03  0.5413138722867482E-08  0.6026773495511474E-04  0.1286478067351294E-08
  0.7229745309037710E-05  0.8155574518967901E-03  0.2214347224153804E-03  0.5514356982788105E-08  0.6082854162370226E-04  0.1310533440410077E-08
  0.7297027232533479E-05  0.8231464146731804E-03  0.2234952269914829E-03  0.5617467859023554E-08  0.6139456617025836E-04  0.1335038609696752E-08
  0.7364935299418233E-05  0.8308059868126191E-03  0.2255749029509338E-03  0.5722506739674460E-08  0.6196585713247080E-04  0.1360001985491865E-08
  0.7433475336748081E-05  0.8385368251340940E-03  0.2276739286288399E-03  0.5829509674506678E-08  0.6254246349933437E-04  0.1385432135326283E-08
  0.7502653225807266E-05  0.8463395925636941E-03  0.2297924840184678E-03  0.5938513387322106E-08  0.6312443471534333E-04  0.1411337786921222E-08
  0.7572474902612813E-05  0.8542149581913430E-03  0.2319307507866467E-03  0.6049555288560799E-08  0.6371182068472293E-04  0.1437727831183245E-08
  0.7642946358423894E-05  0.8621635973280558E-03  0.2340889122893155E-03  0.6162673488138667E-08  0.6430467177569995E-04  0.1464611325255253E-08
  0.7714073640255927E-05  0.8701861915637318E-03  0.2362671535872131E-03  0.6277906808525179E-08  0.6490303882481309E-04  0.1491997495624507E-08
  0.7785862851399453E-05  0.8782834288254771E-03  0.2384656614617148E-03  0.6395294798065556E-08  0.6550697314126305E-04  0.1519895741288765E-08
  0.7858320151943852E-05  0.8864560034364729E-03  0.2406846244308152E-03  0.6514877744552025E-08  0.6611652651130329E-04  0.1548315636981598E-08
  0.7931451759305927E-05  0.8947046161753882E-03  0.2429242327652597E-03  0.6636696689048790E-08  0.6673175120267116E-04  0.1577266936458017E-08
  0.8005263948763405E-05  0.9030299743363401E-03  0.2451846785048247E-03  0.6760793439975443E-08  0.6735269996906023E-04  0.1606759575841510E-08
  0.8079763053993409E-05  0.9114327917894158E-03  0.2474661554747496E-03  0.6887210587453692E-08  0.6797942605463421E-04  0.1636803677033668E-08
  0.8154955467615942E-05  0.9199137890417507E-03  0.2497688593023211E-03  0.7015991517922269E-08  0.6861198319858262E-04  0.1667409551187536E-08
  0.8230847641742415E-05  0.9284736932991752E-03  0.2520929874336103E-03  0.7147180429025083E-08  0.6925042563971850E-04  0.1698587702245909E-08
  0.8307446088529299E-05  0.9371132385284321E-03  0.2544387391503664E-03  0.7280822344777694E-08  0.6989480812111918E-04  0.1730348830545777E-08
  0.8384757380736914E-05  0.9458331655199720E-03  0.2568063155870654E-03  0.7416963131017323E-08  0.7054518589480955E-04  0.1762703836490144E-08
  0.8462788152293432E-05  0.9546342219513273E-03  0.2591959197481184E-03  0.7555649511141695E-08  0.7120161472648930E-04  0.1795663824288499E-08
  0.8541545098864111E-05  0.9635171624510795E-03  0.2616077565252379E-03  0.7696929082142118E-08  0.7186415090030344E-04  0.1829240105767216E-08
  0.8621034978425846E-05  0.9724827486634129E-03  0.2640420327149665E-03  0.7840850330936283E-08  0.7253285122365732E-04  0.1863444204251176E-08
  0.8701264611847055E-05  0.9815317493132715E-03  0.2664989570363668E-03  0.7987462651006413E-08  0.7320777303207633E-04  0.1898287858517969E-08
  0.8782240883472958E-05  0.9906649402721167E-03  0.2689787401488761E-03  0.8136816359348450E-08  0.7388897419411040E-04  0.1933783026826003E-08
  0.8863970741716318E-05  0.9998831046242962E-03  0.2714815946703262E-03  0.8288962713738092E-08  0.7457651311628428E-04  0.1969941891017935E-08
  0.8946461199653661E-05  0.1009187032734027E-02  0.2740077351951303E-03  0.8443953930319622E-08  0.7527044874809329E-04  0.2006776860700792E-08
  0.9029719335627069E-05  0.1018577522313002E-02  0.2765573783126384E-03  0.8601843201523531E-08  0.7597084058704572E-04  0.2044300577504258E-08
  0.9113752293851538E-05  0.1028055378488613E-02  0.2791307426256626E-03  0.8762684714319124E-08  0.7667774868375183E-04  0.2082525919418545E-08
  0.9198567285028030E-05  0.1037621413872825E-02  0.2817280487691746E-03  0.8926533668808327E-08  0.7739123364705989E-04  0.2121466005213382E-08
  0.9284171586962190E-05  0.1047276448631666E-02  0.2843495194291757E-03  0.9093446297167091E-08  0.7811135664923990E-04  0.2161134198939592E-08
  0.9370572545188853E-05  0.1057021310555377E-02  0.2869953793617420E-03  0.9263479882940916E-08  0.7883817943121552E-04  0.2201544114514837E-08
  0.9457777573602345E-05  0.1066856835129209E-02  0.2896658554122468E-03  0.9436692780701051E-08  0.7957176430784415E-04  0.2242709620395078E-08
  0.9545794155092655E-05  0.1076783865604866E-02  0.2923611765347591E-03  0.9613144436068184E-08  0.8031217417324607E-04  0.2284644844333381E-08
  0.9634629842187529E-05  0.1086803253072624E-02  0.2950815738116244E-03  0.9792895406110440E-08  0.8105947250618306E-04  0.2327364178227662E-08
  0.9724292257700532E-05  0.1096915856534111E-02  0.2978272804732244E-03  0.9976007380122701E-08  0.8181372337548660E-04  0.2370882283059080E-08
  0.9814789095385149E-05  0.1107122542975755E-02  0.3005985319179217E-03  0.1016254320079438E-07  0.8257499144553664E-04  0.2415214093922725E-08
  0.9906128120594974E-05  0.1117424187442930E-02  0.3033955657321879E-03  0.1035256688577289E-07  0.8334334198179090E-04  0.2460374825152369E-08
  0.9998317170950036E-05  0.1127821673114765E-02  0.3062186217109191E-03  0.1054614364963026E-07  0.8411884085636544E-04  0.2506379975541007E-08
  0.1009136415700933E-04  0.1138315891379670E-02  0.3090679418779388E-03  0.1074333992624032E-07  0.8490155455366704E-04  0.2553245333658995E-08
  0.1018527706294961E-04  0.1148907741911543E-02  0.3119437705066913E-03  0.1094422339157427E-07  0.8569155017607747E-04  0.2600986983271600E-08
  0.1028006394725049E-04  0.1159598132746694E-02  0.3148463541411262E-03  0.1114886298692237E-07  0.8648889544969069E-04  0.2649621308857831E-08
  0.1037573294338593E-04  0.1170387980361473E-02  0.3177759416167766E-03  0.1135732894254967E-07  0.8729365873010310E-04  0.2699165001232432E-08
  0.1047229226052214E-04  0.1181278209750624E-02  0.3207327840820329E-03  0.1156969280179404E-07  0.8810590900825729E-04  0.2749635063272970E-08
  0.1056975018422203E-04  0.1192269754506363E-02  0.3237171350196124E-03  0.1178602744561460E-07  0.8892571591634000E-04  0.2801048815753990E-08
  0.1066811507715611E-04  0.1203363556898183E-02  0.3267292502682293E-03  0.1200640711759915E-07  0.8975314973373474E-04  0.2853423903290222E-08
  0.1076739537982017E-04  0.1214560567953406E-02  0.3297693880444639E-03  0.1223090744943893E-07  0.9058828139302937E-04  0.2906778300390894E-08
  0.1086759961125943E-04  0.1225861747538473E-02  0.3328378089648350E-03  0.1245960548687973E-07  0.9143118248607951E-04  0.2961130317627216E-08
  0.1096873636979965E-04  0.1237268064440992E-02  0.3359347760680769E-03  0.1269257971615804E-07  0.9228192527012792E-04  0.3016498607915161E-08
  0.1107081433378485E-04  0.1248780496452543E-02  0.3390605548376216E-03  0.1292991009093137E-07  0.9314058267398052E-04  0.3072902172915690E-08
  0.1117384226232203E-04  0.1260400030452254E-02  0.3422154132242905E-03  0.1317167805971208E-07  0.9400722830423981E-04  0.3130360369554613E-08
  0.1127782899603277E-04  0.1272127662491141E-02  0.3453996216691951E-03  0.1341796659381390E-07  0.9488193645159566E-04  0.3188892916664336E-08
  0.1138278345781178E-04  0.1283964397877238E-02  0.3486134531268498E-03  0.1366886021582098E-07  0.9576478209717459E-04  0.3248519901749754E-08
  0.1148871465359264E-04  0.1295911251261512E-02  0.3518571830884995E-03  0.1392444502858903E-07  0.9665584091894776E-04  0.3309261787880633E-08
  0.1159563167312049E-04  0.1307969246724572E-02  0.3551310896056616E-03  0.1418480874478865E-07  0.9755518929819814E-04  0.3371139420712815E-08
  0.1170354369073205E-04  0.1320139417864183E-02  0.3584354533138875E-03  0.1445004071700084E-07  0.9846290432604770E-04  0.3434174035640685E-08
  0.1181245996614287E-04  0.1332422807883583E-02  0.3617705574567429E-03  0.1472023196837519E-07  0.9937906381004492E-04  0.3498387265083330E-08
  0.1192238984524184E-04  0.1344820469680631E-02  0.3651366879100103E-03  0.1499547522386101E-07  0.1003037462808133E-03  0.3563801145906903E-08
  0.1203334276089317E-04  0.1357333465937762E-02  0.3685341332061158E-03  0.1527586494202241E-07  0.1012370309987614E-03  0.3630438126985726E-08
  0.1214532823374582E-04  0.1369962869212790E-02  0.3719631845587812E-03  0.1556149734744799E-07  0.1021789979608547E-03  0.3698321076904738E-08
  0.1225835587305040E-04  0.1382709762030547E-02  0.3754241358879052E-03  0.1585247046376642E-07  0.1031297279074507E-03  0.3767473291805915E-08
  0.1237243537748377E-04  0.1395575236975358E-02  0.3789172838446736E-03  0.1614888414727911E-07  0.1040893023291968E-03  0.3837918503381372E-08
  0.1248757653598123E-04  0.1408560396784393E-02  0.3824429278369027E-03  0.1645084012122162E-07  0.1050578034739918E-03  0.3909680887015863E-08
  0.1260378922857652E-04  0.1421666354441862E-02  0.3860013700546174E-03  0.1675844201066546E-07  0.1060353143540127E-03  0.3982785070081494E-08
  0.1272108342724958E-04  0.1434894233274095E-02  0.3895929154958645E-03  0.1707179537807231E-07  0.1070219187528055E-03  0.4057256140387483E-08
  0.1283946919678223E-04  0.1448245167045495E-02  0.3932178719927659E-03  0.1739100775951283E-07  0.1080177012324418E-03  0.4133119654787864E-08
  0.1295895669562182E-04  0.1461720300055382E-02  0.3968765502378133E-03  0.1771618870156251E-07  0.1090227471407424E-03  0.4210401647950096E-08
  0.1307955617675290E-04  0.1475320787235728E-02  0.4005692638104045E-03  0.1804744979888712E-07  0.1100371426185666E-03  0.4289128641287567E-08
  0.1320127798857701E-04  0.1489047794249801E-02  0.4042963292036260E-03  0.1838490473253080E-07  0.1110609746071698E-03  0.4369327652059081E-08
  0.1332413257580064E-04  0.1502902497591720E-02  0.4080580658512838E-03  0.1872866930891979E-07  0.1120943308556283E-03  0.4451026202638408E-08
  0.1344813048033150E-04  0.1516886084686928E-02  0.4118547961551831E-03  0.1907886149959521E-07  0.1131372999283337E-03  0.4534252329957143E-08
  0.1357328234218308E-04  0.1530999753993595E-02  0.4156868455126612E-03  0.1943560148168858E-07  0.1141899712125557E-03  0.4619034595124028E-08
  0.1369959890038764E-04  0.1545244715104961E-02  0.4195545423443738E-03  0.1979901167915385E-07  0.1152524349260755E-03  0.4705402093224102E-08
  0.1382709099391774E-04  0.1559622188852624E-02  0.4234582181223398E-03  0.2016921680477015E-07  0.1163247821248896E-03  0.4793384463301020E-08
  0.1395576956261626E-04  0.1574133407410782E-02  0.4273982073982438E-03  0.2054634390292971E-07  0.1174071047109845E-03  0.4883011898525935E-08
  0.1408564564813517E-04  0.1588779614401436E-02  0.4313748478320011E-03  0.2093052239322544E-07  0.1184994954401836E-03  0.4974315156556482E-08
  0.1421673039488297E-04  0.1603562065000575E-02  0.4353884802205870E-03  0.2132188411485336E-07  0.1196020479300666E-03  0.5067325570089374E-08
  0.1434903505098099E-04  0.1618482026045331E-02  0.4394394485271317E-03  0.2172056337184490E-07  0.1207148566679620E-03  0.5162075057610249E-08
  0.1448257096922853E-04  0.1633540776142131E-02  0.4435280999102849E-03  0.2212669697914472E-07  0.1218380170190136E-03  0.5258596134344439E-08
  0.1461734960807707E-04  0.1648739605775847E-02  0.4476547847538510E-03  0.2254042430954973E-07  0.1229716252343213E-03  0.5356921923412438E-08
  0.1475338253261344E-04  0.1664079817419956E-02  0.4518198566966991E-03  0.2296188734152552E-07  0.1241157784591576E-03  0.5457086167193875E-08
  0.1489068141555227E-04  0.1679562725647714E-02  0.4560236726629491E-03  0.2339123070791654E-07  0.1252705747412594E-03  0.5559123238903900E-08
  0.1502925803823753E-04  0.1695189657244363E-02  0.4602665928924358E-03  0.2382860174556670E-07  0.1264361130391970E-03  0.5663068154385928E-08
  0.1516912429165351E-04  0.1710961951320372E-02  0.4645489809714562E-03  0.2427415054586749E-07  0.1276124932308202E-03  0.5768956584124836E-08
  0.1531029217744515E-04  0.1726880959425721E-02  0.4688712038637991E-03  0.2472803000625083E-07  0.1287998161217822E-03  0.5876824865484675E-08
  0.1545277380894786E-04  0.1742948045665245E-02  0.4732336319420626E-03  0.2519039588264444E-07  0.1299981834541425E-03  0.5986710015175125E-08
  0.1559658141222696E-04  0.1759164586815046E-02  0.4776366390192606E-03  0.2566140684290764E-07  0.1312076979150494E-03  0.6098649741950966E-08
  0.1574172732712678E-04  0.1775531972439970E-02  0.4820806023807211E-03  0.2614122452126589E-07  0.1324284631455026E-03  0.6212682459548904E-08
  0.1588822400832951E-04  0.1792051605012184E-02  0.4865659028162786E-03  0.2663001357376277E-07  0.1336605837491965E-03  0.6328847299866200E-08
  0.1603608402642389E-04  0.1808724900030832E-02  0.4910929246527652E-03  0.2712794173474839E-07  0.1349041653014450E-03  0.6447184126385628E-08
  0.1618532006898390E-04  0.1825553286142808E-02  0.4956620557868008E-03  0.2763517987442366E-07  0.1361593143581899E-03  0.6567733547851332E-08
  0.1633594494165743E-04  0.1842538205264642E-02  0.5002736877178859E-03  0.2815190205745998E-07  0.1374261384650911E-03  0.6690536932200323E-08
  0.1648797156926514E-04  0.1859681112705504E-02  0.5049282155817999E-03  0.2867828560271470E-07  0.1387047461667010E-03  0.6815636420754329E-08
  0.1664141299690948E-04  0.1876983477291358E-02  0.5096260381843101E-03  0.2921451114406259E-07  0.1399952470157251E-03  0.6943074942676926E-08
