376 8
 0 0 0 0 1 1 1 2
 2 2 2 2 6 6 2 10
1.134999e+00 -2.457444e-11 -8.107029e-04 -4.020258e-01 -4.220950e-01 -8.684925e-04 -4.522239e-01  2.391016e-01 -5.512523e-01
1.182440e+00 -3.218734e-12 -4.921304e-04 -3.378475e-01 -4.437059e-01 -5.396978e-04 -3.879535e-01  2.589991e-01 -4.962058e-01
1.233448e+00  1.747514e-11 -2.879600e-04 -2.799365e-01 -4.606614e-01 -3.239116e-04 -3.288233e-01  2.766522e-01 -4.435265e-01
1.287854e+00  2.091629e-11 -1.627287e-04 -2.288509e-01 -4.725930e-01 -1.881071e-04 -2.755292e-01  2.917169e-01 -3.938802e-01
1.345437e+00  6.716361e-12 -8.902403e-05 -1.847497e-01 -4.793914e-01 -1.059480e-04 -2.284260e-01  3.039780e-01 -3.477603e-01
1.405925e+00 -1.072038e-11 -4.727425e-05 -1.474453e-01 -4.811926e-01 -5.803085e-05 -1.875535e-01  3.133509e-01 -3.054843e-01
1.468998e+00 -1.607432e-11 -2.444412e-05 -1.164814e-01 -4.783444e-01 -3.100727e-05 -1.526881e-01  3.198728e-01 -2.672038e-01
1.534295e+00 -6.499199e-12 -1.236000e-05 -9.122127e-02 -4.713581e-01 -1.622520e-05 -1.234079e-01  3.236853e-01 -2.329252e-01
1.601419e+00  7.356442e-12 -6.150223e-06 -7.093258e-02 -4.608551e-01 -8.355673e-06 -9.916198e-02  3.250125e-01 -2.025358e-01
1.669940e+00  1.248956e-11 -3.032874e-06 -5.485910e-02 -4.475133e-01 -4.257493e-06 -7.933325e-02  3.241373e-01 -1.758328e-01
1.739407e+00  5.511765e-12 -1.484643e-06 -4.227483e-02 -4.320201e-01 -2.153006e-06 -6.329108e-02  3.213769e-01 -1.525513e-01
1.809349e+00 -5.552179e-12 -7.133768e-07 -3.251942e-02 -4.150334e-01 -1.078434e-06 -5.043023e-02  3.170631e-01 -1.323895e-01
1.879292e+00 -1.006329e-11 -3.311425e-07 -2.501703e-02 -3.971539e-01 -5.334824e-07 -4.019645e-02  3.115234e-01 -1.150294e-01
1.948758e+00 -4.768471e-12 -1.525969e-07 -1.928229e-02 -3.789069e-01 -2.643845e-07 -3.210048e-02  3.050685e-01 -1.001533e-01
2.017280e+00  4.277813e-12 -8.005710e-08 -1.491722e-02 -3.607336e-01 -1.380344e-07 -2.572303e-02  2.979822e-01 -8.745598e-02
2.084403e+00  8.455656e-12 -5.273088e-08 -1.160293e-02 -3.429896e-01 -7.934172e-08 -2.071333e-02  2.905159e-01 -7.665234e-02
2.149701e+00  4.614383e-12 -3.477050e-08 -9.088580e-03 -3.259488e-01 -4.678098e-08 -1.678364e-02  2.828854e-01 -6.748244e-02
2.212774e+00 -2.950794e-12 -1.443714e-08 -7.179903e-03 -3.098114e-01 -2.303179e-08 -1.370170e-02  2.752711e-01 -5.971358e-02
2.273262e+00 -7.303298e-12  3.045687e-09 -5.728193e-03 -2.947132e-01 -6.157049e-09 -1.128248e-02  2.678191e-01 -5.314055e-02
2.330845e+00 -5.126128e-12  9.298534e-09 -4.620663e-03 -2.807363e-01  1.178894e-09 -9.380015e-03  2.606440e-01 -4.758466e-02
2.385251e+00  1.106625e-12  3.552468e-09 -3.772337e-03 -2.679193e-01 -3.593836e-10 -7.880100e-03  2.538323e-01 -4.289177e-02
2.436259e+00  6.038593e-12 -6.542384e-09 -3.119484e-03 -2.562663e-01 -5.507651e-09 -6.693880e-03  2.474460e-01 -3.893008e-02
2.483700e+00  6.052992e-12 -1.183427e-08 -2.614452e-03 -2.457559e-01 -8.269345e-09 -5.752511e-03  2.415261e-01 -3.558753e-02
2.527458e+00  1.657629e-12 -8.631052e-09 -2.221656e-03 -2.363477e-01 -6.081955e-09 -5.002787e-03  2.360965e-01 -3.276932e-02
2.567472e+00 -3.635009e-12 -1.311967e-10 -1.914520e-03 -2.279879e-01 -7.108882e-10 -4.403623e-03  2.311664e-01 -3.039552e-02
2.603732e+00 -6.273341e-12  7.385005e-09 -1.673156e-03 -2.206142e-01  4.071661e-09 -3.923283e-03  2.267336e-01 -2.839885e-02
2.636282e+00 -4.956829e-12  9.470626e-09 -1.482628e-03 -2.141590e-01  5.530866e-09 -3.537203e-03  2.227867e-01 -2.672271e-02
2.665208e+00 -9.276104e-13  5.864591e-09 -1.331669e-03 -2.085521e-01  3.466672e-09 -3.226318e-03  2.193072e-01 -2.531943e-02
2.690643e+00  3.337199e-12 -4.495556e-10 -1.211738e-03 -2.037225e-01 -3.194186e-10 -2.975769e-03  2.162712e-01 -2.414880e-02
2.712755e+00  5.757707e-12 -5.806843e-09 -1.116318e-03 -1.995999e-01 -3.580451e-09 -2.773918e-03  2.136504e-01 -2.317677e-02
2.731747e+00  5.576807e-12 -7.966845e-09 -1.040402e-03 -1.961153e-01 -4.922608e-09 -2.611590e-03  2.114139e-01 -2.237435e-02
2.747846e+00  3.325777e-12 -6.747281e-09 -9.801175e-04 -1.932019e-01 -4.208791e-09 -2.481496e-03  2.095290e-01 -2.171674e-02
2.761300e+00  1.961402e-13 -3.412387e-09 -9.324318e-04 -1.907956e-01 -2.194867e-09 -2.377795e-03  2.079615e-01 -2.118257e-02
2.772369e+00 -2.653823e-12  3.763109e-10 -8.949472e-04 -1.888351e-01  1.098442e-10 -2.295752e-03  2.066772e-01 -2.075331e-02
2.781321e+00 -4.516792e-12  3.363229e-09 -8.657409e-04 -1.872622e-01  1.936730e-09 -2.231490e-03  2.056422e-01 -2.041275e-02
2.788424e+00 -5.213870e-12  5.000543e-09 -8.432513e-04 -1.860223e-01  2.946605e-09 -2.181794e-03  2.048233e-01 -2.014666e-02
2.793940e+00 -4.947660e-12  5.346116e-09 -8.261931e-04 -1.850642e-01  3.170356e-09 -2.143972e-03  2.041888e-01 -1.994250e-02
2.798121e+00 -4.087851e-12  4.787327e-09 -8.134971e-04 -1.843410e-01  2.841509e-09 -2.115747e-03  2.037087e-01 -1.978920e-02
2.801202e+00 -2.998182e-12  3.780160e-09 -8.042667e-04 -1.838095e-01  2.236960e-09 -2.095185e-03  2.033554e-01 -1.967699e-02
2.803400e+00 -1.944253e-12  2.690423e-09 -7.977468e-04 -1.834311e-01  1.579597e-09 -2.080640e-03  2.031036e-01 -1.959735e-02
2.804909e+00 -1.072460e-12  1.739747e-09 -7.933027e-04 -1.831718e-01  1.004869e-09 -2.070715e-03  2.029308e-01 -1.954287e-02
2.805897e+00 -4.309007e-13  1.019670e-09 -7.904046e-04 -1.830021e-01  5.690524e-10 -2.064238e-03  2.028177e-01 -1.950727e-02
2.806509e+00 -4.826730e-15  5.336006e-10 -7.886173e-04 -1.828972e-01  2.746791e-10 -2.060242e-03  2.027477e-01 -1.948528e-02
2.806861e+00  2.505605e-13  2.395854e-10 -7.875916e-04 -1.828369e-01  9.655540e-11 -2.057948e-03  2.027075e-01 -1.947264e-02
2.807044e+00  3.869754e-13  8.177205e-11 -7.870566e-04 -1.828054e-01  9.292158e-13 -2.056751e-03  2.026865e-01 -1.946605e-02
2.807128e+00  4.500142e-13  8.671071e-12 -7.868122e-04 -1.827910e-01 -4.336996e-11 -2.056205e-03  2.026769e-01 -1.946304e-02
2.807159e+00  4.737776e-13 -1.891338e-11 -7.867206e-04 -1.827857e-01 -6.008677e-11 -2.056000e-03  2.026733e-01 -1.946191e-02
2.807168e+00  4.802527e-13 -2.643232e-11 -7.866956e-04 -1.827842e-01 -6.464348e-11 -2.055944e-03  2.026724e-01 -1.946160e-02
2.807169e+00  4.812088e-13 -2.754265e-11 -7.866920e-04 -1.827840e-01 -6.531638e-11 -2.055936e-03  2.026722e-01 -1.946156e-02
2.807169e+00  4.812387e-13 -2.757852e-11 -7.866914e-04 -1.827839e-01 -6.533806e-11 -2.055935e-03  2.026722e-01 -1.946155e-02
2.807174e+00  4.812073e-13 -2.757738e-11 -7.866786e-04 -1.827832e-01 -6.533546e-11 -2.055906e-03  2.026717e-01 -1.946139e-02
2.807204e+00  4.809948e-13 -2.756962e-11 -7.865916e-04 -1.827781e-01 -6.531783e-11 -2.055711e-03  2.026683e-01 -1.946032e-02
2.807313e+00  4.802139e-13 -2.754113e-11 -7.862720e-04 -1.827592e-01 -6.525306e-11 -2.054996e-03  2.026557e-01 -1.945638e-02
2.807606e+00  4.781369e-13 -2.746529e-11 -7.854205e-04 -1.827091e-01 -6.508067e-11 -2.053092e-03  2.026223e-01 -1.944588e-02
2.808246e+00  4.736135e-13 -2.729996e-11 -7.835604e-04 -1.825994e-01 -6.470480e-11 -2.048930e-03  2.025491e-01 -1.942293e-02
2.809473e+00  4.650352e-13 -2.698573e-11 -7.800099e-04 -1.823894e-01 -6.399025e-11 -2.040981e-03  2.024089e-01 -1.937904e-02
2.811606e+00  4.503789e-13 -2.644672e-11 -7.738733e-04 -1.820247e-01 -6.276410e-11 -2.027232e-03  2.021652e-01 -1.930296e-02
2.815055e+00  4.273799e-13 -2.559519e-11 -7.640548e-04 -1.814364e-01 -6.082579e-11 -2.005200e-03  2.017717e-01 -1.918061e-02
2.820318e+00  3.938837e-13 -2.434161e-11 -7.493090e-04 -1.805417e-01 -5.796940e-11 -1.972038e-03  2.011721e-01 -1.899542e-02
2.827987e+00  3.484059e-13 -2.261121e-11 -7.283353e-04 -1.792452e-01 -5.402044e-11 -1.924710e-03  2.003006e-01 -1.872893e-02
2.838736e+00  2.908676e-13 -2.036662e-11 -6.999220e-04 -1.774414e-01 -4.888630e-11 -1.860286e-03  1.990833e-01 -1.836189e-02
2.853321e+00  2.233606e-13 -1.763324e-11 -6.631379e-04 -1.750195e-01 -4.261331e-11 -1.776330e-03  1.974396e-01 -1.787575e-02
2.872564e+00  1.506609e-13 -1.452037e-11 -6.175531e-04 -1.718685e-01 -3.543508e-11 -1.671361e-03  1.952852e-01 -1.725465e-02
2.897343e+00  8.009972e-14 -1.122756e-11 -5.634513e-04 -1.678850e-01 -2.778913e-11 -1.545335e-03  1.925352e-01 -1.648762e-02
2.928573e+00  2.043595e-14 -8.025531e-12 -5.019827e-04 -1.629815e-01 -2.027808e-11 -1.400025e-03  1.891087e-01 -1.557087e-02
2.967189e+00 -2.034210e-14 -5.206341e-12 -4.351969e-04 -1.570961e-01 -1.356291e-11 -1.239212e-03  1.849339e-01 -1.450974e-02
3.014123e+00 -3.781331e-14 -3.009854e-12 -3.659093e-04 -1.502016e-01 -8.202328e-12 -1.068558e-03  1.799537e-01 -1.331991e-02
3.070287e+00 -3.342103e-14 -1.549505e-12 -2.973904e-04 -1.423145e-01 -4.487112e-12 -8.951209e-04  1.741317e-01 -1.202749e-02
3.136542e+00 -1.488227e-14 -7.710292e-13 -2.329206e-04 -1.335008e-01 -2.342132e-12 -7.265393e-04  1.674583e-01 -1.066770e-02
3.213683e+00  6.192748e-15 -4.726703e-13 -1.753067e-04 -1.238789e-01 -1.359579e-12 -5.700320e-04  1.599556e-01 -9.282223e-03
3.302415e+00  1.900414e-14 -3.894071e-13 -1.264815e-04 -1.136172e-01 -9.723833e-13 -4.314258e-04  1.516810e-01 -7.915352e-03
3.403327e+00  1.846745e-14 -3.064025e-13 -8.729479e-05 -1.029264e-01 -6.969153e-13 -3.144456e-04  1.427274e-01 -6.609702e-03
3.516879e+00  7.432989e-15 -1.416247e-13 -5.753859e-05 -9.204719e-02 -3.178756e-13 -2.204291e-04  1.332216e-01 -5.402059e-03
3.643378e+00 -5.553040e-15  5.191860e-14 -3.617768e-05 -8.123298e-02  9.302797e-14 -1.485040e-04  1.233186e-01 -4.320162e-03
3.782971e+00 -1.195328e-14  1.653647e-13 -2.168995e-05 -7.073125e-02  3.326995e-13 -9.612840e-05  1.131930e-01 -3.380896e-03
3.935625e+00 -8.781151e-15  1.386648e-13 -1.240942e-05 -6.076523e-02  2.835331e-13 -5.981020e-05  1.030285e-01 -2.590095e-03
4.101127e+00 -7.983569e-17  1.425161e-14 -6.791332e-06 -5.151856e-02  3.121569e-14 -3.580606e-05  9.300671e-02 -1.943770e-03
4.279073e+00  6.749036e-15 -9.824358e-14 -3.567717e-06 -4.312514e-02 -2.003513e-13 -2.065821e-05  8.329591e-02 -1.430351e-03
4.468875e+00  6.867156e-15 -1.125472e-13 -1.802006e-06 -3.566485e-02 -2.321755e-13 -1.150817e-05  7.404206e-02 -1.033367e-03
4.669759e+00  1.427431e-15 -3.263608e-14 -8.696528e-07 -2.916521e-02 -6.932974e-14 -6.201081e-06  6.536226e-02 -7.340809e-04
4.880776e+00 -4.126622e-15  6.038391e-14 -3.942228e-07 -2.360791e-02  1.229198e-13 -3.237559e-06  5.734135e-02 -5.136637e-04
5.100813e+00 -5.117634e-15  8.561795e-14 -1.664268e-07 -1.893836e-02  1.769916e-13 -1.643212e-06  5.003152e-02 -3.547502e-04
5.328610e+00 -1.476512e-15  3.187504e-14 -7.098353e-08 -1.507673e-02  6.752396e-14 -8.177274e-07  4.345442e-02 -2.423376e-04
5.562778e+00  2.840564e-15 -4.137267e-14 -3.868339e-08 -1.192867e-02 -8.418288e-14 -4.050822e-07  3.760521e-02 -1.641302e-04
5.801821e+00  3.889110e-15 -6.582311e-14 -2.646908e-08 -9.394580e-03 -1.364719e-13 -2.016154e-07  3.245767e-02 -1.104835e-04
6.044160e+00  1.242588e-15 -2.661227e-14 -1.380188e-08 -7.376884e-03 -5.674099e-14 -9.816869e-08  2.796971e-02 -7.410696e-05
6.288163e+00 -2.125497e-15  3.150669e-14  5.752349e-10 -5.785024e-03  6.383796e-14 -4.308769e-08  2.408866e-02 -4.965985e-05
6.532165e+00 -3.019355e-15  5.283241e-14  8.836817e-09 -4.538425e-03  1.096985e-13 -1.545842e-08  2.075599e-02 -3.333248e-05
6.774505e+00 -9.594282e-16  2.273072e-14  6.466283e-09 -3.567767e-03  4.893952e-14 -5.777076e-09  1.791117e-02 -2.246766e-05
7.013547e+00  1.764811e-15 -2.482628e-14 -2.212310e-09 -2.815032e-03 -4.949250e-14 -5.777039e-09  1.549469e-02 -1.524617e-05
7.247715e+00  2.562230e-15 -4.464090e-14 -8.300207e-09 -2.232743e-03 -9.197770e-14 -7.261371e-09  1.345014e-02 -1.044066e-05
7.475513e+00  9.194419e-16 -2.219058e-14 -6.552926e-09 -1.782767e-03 -4.714290e-14 -5.389704e-09  1.172559e-02 -7.232081e-06
7.695550e+00 -1.429334e-15  1.796584e-14  6.677867e-10 -1.434936e-03  3.550109e-14 -5.857803e-10  1.027431e-02 -5.077936e-06
7.906566e+00 -2.339307e-15  3.912571e-14  6.610218e-09 -1.165670e-03  8.022260e-14  3.476244e-09  9.054987e-03 -3.620729e-06
8.107450e+00 -1.162946e-15  2.536903e-14  6.516449e-09 -9.567113e-04  5.315717e-14  3.880194e-09  8.031699e-03 -2.625719e-06
8.297252e+00  9.157311e-16 -8.428759e-15  1.198253e-09 -7.940235e-04 -1.610494e-14  9.260968e-10  7.173536e-03 -1.939088e-06
8.475199e+00  2.115245e-15 -3.336857e-14 -4.567239e-09 -6.668709e-04 -6.826777e-14 -2.579246e-09  6.454181e-03 -1.459952e-06
8.640700e+00  1.558617e-15 -3.124402e-14 -6.423182e-09 -5.670698e-04 -6.517260e-14 -3.901456e-09  5.851390e-03 -1.121792e-06
8.793354e+00 -1.936221e-16 -6.325356e-15 -3.565029e-09 -4.883923e-04 -1.464271e-14 -2.369746e-09  5.346475e-03 -8.803164e-07
8.932947e+00 -1.781251e-15  2.170017e-14  1.418495e-09 -4.261000e-04  4.336715e-14  5.826245e-10  4.923800e-03 -7.057160e-07
9.059447e+00 -2.126561e-15  3.403960e-14  5.028513e-09 -3.765840e-04  7.003917e-14  2.855045e-09  4.570315e-03 -5.777895e-07
9.172998e+00 -1.098543e-15  2.474550e-14  5.307534e-09 -3.370885e-04  5.246717e-14  3.189103e-09  4.275138e-03 -4.828224e-07
9.273910e+00  5.800791e-16  1.596342e-15  2.646400e-09 -3.055019e-04  5.906739e-15  1.726497e-09  4.029198e-03 -4.115017e-07
9.362642e+00  1.922509e-15 -2.148010e-14 -1.054907e-09 -2.801989e-04 -4.142999e-14 -4.429012e-10  3.824912e-03 -3.574647e-07
9.439784e+00  2.268697e-15 -3.334704e-14 -3.828909e-09 -2.599212e-04 -6.662646e-14 -2.136897e-09  3.655927e-03 -3.162856e-07
9.506039e+00  1.540641e-15 -3.045845e-14 -4.650587e-09 -2.436881e-04 -6.203550e-14 -2.707173e-09  3.516890e-03 -2.847996e-07
9.562202e+00  1.321544e-16 -1.634954e-14 -3.622194e-09 -2.307291e-04 -3.445030e-14 -2.176451e-09  3.403269e-03 -2.606791e-07
9.609136e+00 -1.387560e-15  2.022286e-15 -1.551518e-09 -2.204329e-04  2.219329e-15 -1.002390e-09  3.311200e-03 -2.421823e-07
9.647752e+00 -2.548884e-15  1.814685e-14  6.281550e-10 -2.123092e-04  3.479686e-14  2.659885e-10  3.237360e-03 -2.279992e-07
9.678982e+00 -3.120121e-15  2.820667e-14  2.261332e-09 -2.059602e-04  5.545025e-14  1.233955e-09  3.178876e-03 -2.171467e-07
9.703762e+00 -3.104675e-15  3.140747e-14  3.095926e-09 -2.010590e-04  6.242974e-14  1.742594e-09  3.133241e-03 -2.088876e-07
9.723005e+00 -2.656194e-15  2.908057e-14  3.203321e-09 -1.973340e-04  5.829910e-14  1.825879e-09  3.098264e-03 -2.026642e-07
9.737589e+00 -1.978399e-15  2.344419e-14  2.819600e-09 -1.945572e-04  4.745165e-14  1.618198e-09  3.072021e-03 -1.980455e-07
9.748339e+00 -1.251550e-15  1.662541e-14  2.204830e-09 -1.925359e-04  3.413528e-14  1.270822e-09  3.052825e-03 -1.946896e-07
9.756007e+00 -5.976575e-16  1.015170e-14  1.561286e-09 -1.911069e-04  2.141716e-14  9.026403e-10  3.039205e-03 -1.923179e-07
9.761270e+00 -7.704876e-17  4.847156e-15  1.008346e-09 -1.901323e-04  1.096402e-14  5.844809e-10  3.029893e-03 -1.906999e-07
9.764719e+00  2.978346e-16  9.640591e-16  5.929434e-10 -1.894964e-04  3.298858e-15  3.447272e-10  3.023807e-03 -1.896438e-07
9.766852e+00  5.436918e-16 -1.607006e-15  3.138272e-10 -1.891041e-04 -1.781376e-15  1.833553e-10  3.020049e-03 -1.889921e-07
9.768079e+00  6.900110e-16 -3.145470e-15  1.454299e-10 -1.888790e-04 -4.822952e-15  8.590259e-11  3.017891e-03 -1.886179e-07
9.768719e+00  7.678687e-16 -3.966490e-15  5.516678e-11 -1.887615e-04 -6.446610e-15  3.363990e-11  3.016764e-03 -1.884227e-07
9.769012e+00  8.037800e-16 -4.345722e-15  1.338404e-11 -1.887079e-04 -7.196693e-15  9.441504e-12  3.016250e-03 -1.883335e-07
9.769122e+00  8.173064e-16 -4.488652e-15 -2.378010e-12 -1.886878e-04 -7.479411e-15  3.119630e-13  3.016057e-03 -1.883000e-07
9.769151e+00  8.209911e-16 -4.527595e-15 -6.673986e-12 -1.886823e-04 -7.556444e-15 -2.176401e-12  3.016004e-03 -1.882909e-07
9.769156e+00  8.215351e-16 -4.533345e-15 -7.308364e-12 -1.886815e-04 -7.567818e-15 -2.543857e-12  3.015996e-03 -1.882896e-07
9.769157e+00  8.215508e-16 -4.533521e-15 -7.328869e-12 -1.886813e-04 -7.568166e-15 -2.555737e-12  3.015995e-03 -1.882894e-07
9.769176e+00  8.214900e-16 -4.533194e-15 -7.328476e-12 -1.886778e-04 -7.567539e-15 -2.555612e-12  3.015961e-03 -1.882838e-07
9.769305e+00  8.210783e-16 -4.530977e-15 -7.325816e-12 -1.886541e-04 -7.563297e-15 -2.554768e-12  3.015733e-03 -1.882460e-07
9.769782e+00  8.195662e-16 -4.522835e-15 -7.316047e-12 -1.885668e-04 -7.547713e-15 -2.551668e-12  3.014896e-03 -1.881070e-07
9.771053e+00  8.155449e-16 -4.501175e-15 -7.290054e-12 -1.883344e-04 -7.506274e-15 -2.543419e-12  3.012663e-03 -1.877371e-07
9.773833e+00  8.067923e-16 -4.454001e-15 -7.233423e-12 -1.878267e-04 -7.416101e-15 -2.525444e-12  3.007784e-03 -1.869299e-07
9.779159e+00  7.902132e-16 -4.364524e-15 -7.125933e-12 -1.868582e-04 -7.245372e-15 -2.491308e-12  2.998460e-03 -1.853932e-07
9.788423e+00  7.619476e-16 -4.211609e-15 -6.941998e-12 -1.851856e-04 -6.954539e-15 -2.432847e-12  2.982315e-03 -1.827493e-07
9.803397e+00  7.177515e-16 -3.971551e-15 -6.652602e-12 -1.825134e-04 -6.500419e-15 -2.340732e-12  2.956402e-03 -1.785514e-07
9.826253e+00  6.537494e-16 -3.621724e-15 -6.229323e-12 -1.785093e-04 -5.844242e-15 -2.205691e-12  2.917295e-03 -1.723221e-07
9.859551e+00  5.676094e-16 -3.146447e-15 -5.650821e-12 -1.728329e-04 -4.964089e-15 -2.020472e-12  2.861265e-03 -1.636190e-07
9.906227e+00  4.600365e-16 -2.544812e-15 -4.911438e-12 -1.651794e-04 -3.870524e-15 -1.782477e-12  2.784571e-03 -1.521279e-07
9.969557e+00  3.362331e-16 -1.839125e-15 -4.030399e-12 -1.553358e-04 -2.621480e-15 -1.496624e-12  2.683856e-03 -1.377736e-07
1.005312e+01  2.066739e-16 -1.081136e-15 -3.058481e-12 -1.432431e-04 -1.329251e-15 -1.177523e-12  2.556642e-03 -1.208255e-07
1.016071e+01  8.636100e-17 -3.519944e-16 -2.077834e-12 -1.290532e-04 -1.507440e-16 -8.496873e-13  2.401854e-03 -1.019611e-07
1.029632e+01 -8.084806e-18  2.482439e-16 -1.190874e-12 -1.131627e-04  7.453858e-16 -5.445218e-13  2.220313e-03 -8.224601e-08
1.046400e+01 -6.336541e-17  6.234196e-16 -4.970956e-13 -9.620614e-05  1.232043e-15 -2.936726e-13  2.015067e-03 -6.300100e-08
1.066781e+01 -7.504376e-17  7.130678e-16 -6.243610e-14 -7.899821e-05  1.280367e-15 -1.199496e-13  1.791459e-03 -4.556044e-08
1.091168e+01 -5.100910e-17  5.230404e-16  1.075130e-13 -6.242619e-05  9.900778e-16 -2.901429e-14  1.556847e-03 -3.098019e-08
1.119938e+01 -1.007161e-17  1.397015e-16  7.579986e-14 -4.731366e-05  5.647072e-16 -6.097985e-15  1.319950e-03 -1.979436e-08
1.153435e+01  2.525165e-17 -2.860694e-16 -4.612692e-14 -3.428933e-05  2.264249e-16 -2.085886e-14  1.089913e-03 -1.192631e-08
1.191965e+01  3.914874e-17 -5.878111e-16 -1.436327e-13 -2.369876e-05  1.055222e-16 -3.973009e-14  8.752289e-04 -6.805213e-09
1.235784e+01  3.032744e-17 -6.500814e-16 -1.488852e-13 -1.558365e-05  1.714237e-16 -4.033886e-14  6.827541e-04 -3.640837e-09
1.285091e+01  1.153395e-17 -4.618780e-16 -6.732953e-14 -9.729440e-06  2.625307e-16 -2.003009e-14  5.170095e-04 -1.721917e-09
1.340020e+01 -1.792136e-19 -1.250875e-16  3.760554e-14 -5.757566e-06  2.107325e-16  7.008870e-15  3.799056e-04 -5.894997e-10
1.400635e+01  3.590579e-18  1.939960e-16  9.395536e-14 -3.227262e-06 -2.173724e-17  2.250073e-14  2.709111e-04 -1.978113e-11
1.466922e+01  1.613667e-17  3.491618e-16  7.229293e-14 -1.717100e-06 -3.032997e-16  1.811670e-14  1.875706e-04  1.203691e-10
1.538787e+01  2.148067e-17  2.883319e-16  2.574721e-15 -8.735531e-07 -4.371746e-16  8.618851e-16  1.262077e-04  3.042376e-12
1.616056e+01  8.492258e-18  7.281860e-17 -5.444691e-14 -4.297950e-07 -3.326854e-16 -1.375347e-14  8.263607e-05 -1.526980e-10
1.698474e+01 -1.848817e-17 -1.695526e-16 -5.709357e-14 -2.047771e-07 -9.455235e-17 -1.470325e-14  5.274451e-05 -1.807826e-10
1.785703e+01 -4.227243e-17 -3.253077e-16 -1.302138e-14 -9.062882e-08  6.139333e-17 -3.682532e-15  3.288807e-05 -6.267628e-11
1.877332e+01 -4.706666e-17 -3.557251e-16  3.348495e-14 -3.281295e-08  1.981846e-18  7.935728e-15  2.008251e-05  8.669328e-11
1.972878e+01 -3.182650e-17 -2.993974e-16  4.313215e-14 -7.374287e-09 -1.971751e-16  9.972381e-15  1.204114e-05  1.370266e-10
2.071794e+01 -1.050594e-17 -2.238883e-16  1.410630e-14 -1.738878e-09 -3.199321e-16  2.071672e-15  7.108769e-06  5.967764e-11
2.173476e+01  9.649972e-19 -1.701064e-16 -2.174096e-14 -4.847171e-09 -2.163611e-16 -7.272239e-15  4.144888e-06 -5.843829e-11
2.277275e+01 -1.461608e-18 -1.329349e-16 -3.163181e-14 -7.046362e-09  4.939625e-17 -9.437381e-15  2.395446e-06 -1.061930e-10
2.382505e+01 -8.360038e-18 -8.659607e-17 -1.100735e-14 -4.089586e-09  2.592083e-16 -3.449072e-15  1.378213e-06 -5.082017e-11
2.488458e+01 -8.412906e-18 -2.458005e-17  1.659302e-14  1.639805e-09  2.556489e-16  4.138980e-15  7.929916e-07  4.304620e-11
2.594410e+01 -1.091130e-18  2.509867e-17  2.492506e-14  4.954721e-09  1.000125e-16  6.208780e-15  4.576428e-07  8.501115e-11
2.699641e+01  2.439296e-18  2.244936e-17  9.202588e-15  3.286637e-09  1.178513e-17  1.681771e-15  2.649248e-07  4.406098e-11
2.803440e+01 -8.949133e-18 -4.663222e-17 -1.270326e-14 -1.195733e-09  1.412467e-16 -4.209980e-15  1.537369e-07 -3.198860e-11
2.905122e+01 -3.370024e-17 -1.526325e-16 -1.969930e-14 -4.126767e-09  3.942032e-16 -5.393560e-15  8.990911e-08 -7.058485e-11
3.004038e+01 -5.655892e-17 -2.409717e-16 -6.885367e-15 -3.105944e-09  4.839549e-16 -4.767212e-16  5.387985e-08 -4.221415e-11
3.099584e+01 -6.049639e-17 -2.710039e-16  1.235777e-14  5.050445e-10  1.746133e-16  6.553499e-15  3.372684e-08  2.032222e-11
3.191213e+01 -4.092152e-17 -2.435477e-16  2.060463e-14  3.330255e-09 -4.954670e-16  1.031277e-14  2.197376e-08  5.957620e-11
3.278442e+01 -9.898792e-18 -1.966230e-16  1.184761e-14  3.130336e-09 -1.202499e-15  8.543658e-15  1.433987e-08  4.551560e-11
3.360859e+01  1.269770e-17 -1.754799e-16 -5.136632e-15  4.387598e-10 -1.547325e-15  3.367596e-15  8.931371e-09 -4.375336e-12
3.438128e+01  1.332345e-17 -2.012001e-16 -1.605447e-14 -2.346536e-09 -1.319351e-15 -1.094138e-15  5.248785e-09 -4.696382e-11
3.509994e+01 -6.772724e-18 -2.595090e-16 -1.308404e-14 -3.139545e-09 -6.215655e-16 -2.115577e-15  3.180645e-09 -5.103683e-11
3.576280e+01 -3.395375e-17 -3.138155e-16  2.998195e-16 -1.639611e-09  2.126042e-16  9.463159e-18  2.394963e-09 -1.813793e-11
3.636895e+01 -5.208303e-17 -3.297201e-16  1.372194e-14  8.231241e-10  8.270172e-16  2.866746e-15  2.279188e-09  2.484608e-11
3.691825e+01 -5.213502e-17 -2.937833e-16  1.822200e-14  2.536233e-09  1.026622e-15  4.056224e-15  2.219067e-09  4.895445e-11
3.741132e+01 -3.572300e-17 -2.170427e-16  1.178493e-14  2.586544e-09  8.368379e-16  2.768011e-15  1.875978e-09  4.209436e-11
3.784951e+01 -1.198979e-17 -1.252067e-16 -8.299803e-16  1.215567e-09  4.371770e-16 -7.668134e-17  1.254592e-09  1.244433e-11
3.823481e+01  8.604003e-18 -4.432604e-17 -1.226872e-14 -6.196796e-10  3.930276e-17 -2.779469e-15  5.703995e-10 -2.117105e-11
3.856978e+01  1.938071e-17  9.607119e-18 -1.709804e-14 -1.957507e-09 -2.120740e-16 -3.996663e-15  5.422538e-11 -4.208168e-11
