376 5
 0 0 0 1 1
 2 2 2 6 2
 -6.510729e+01 -5.017013e+00 -3.591217e-01 -3.456703e+00 -1.178140e-01
0.000000e+00 -1.011946e+02  2.681085e+01 -7.670786e+00  3.437613e-09  7.649099e-10
3.278564e-09 -1.011946e+02  2.681085e+01 -7.670786e+00 -2.791960e-07 -6.368435e-08
1.046582e-07 -1.011944e+02  2.681081e+01 -7.670775e+00 -9.018778e-06 -2.056582e-06
7.915214e-07 -1.011935e+02  2.681055e+01 -7.670701e+00 -6.823049e-05 -1.555870e-05
3.316517e-06 -1.011899e+02  2.680960e+01 -7.670430e+00 -2.858953e-04 -6.519306e-05
1.004733e-05 -1.011803e+02  2.680708e+01 -7.669707e+00 -8.660813e-04 -1.974936e-04
2.477810e-05 -1.011595e+02  2.680155e+01 -7.668126e+00 -2.135660e-03 -4.869971e-04
5.299135e-05 -1.011195e+02  2.679096e+01 -7.665097e+00 -4.566502e-03 -1.041305e-03
1.020609e-04 -1.010501e+02  2.677256e+01 -7.659832e+00 -8.792028e-03 -2.004856e-03
1.813877e-04 -1.009379e+02  2.674283e+01 -7.651326e+00 -1.561696e-02 -3.561153e-03
3.024627e-04 -1.007670e+02  2.669751e+01 -7.638359e+00 -2.601912e-02 -5.933169e-03
4.788527e-04 -1.005185e+02  2.663160e+01 -7.619499e+00 -4.114212e-02 -9.381684e-03
7.261078e-04 -1.001712e+02  2.653942e+01 -7.593123e+00 -6.227799e-02 -1.420132e-02
1.061591e-03 -9.970188e+01  2.641477e+01 -7.557452e+00 -9.083882e-02 -2.071407e-02
1.504231e-03 -9.908611e+01  2.625102e+01 -7.510590e+00 -1.283172e-01 -2.926027e-02
2.074209e-03 -9.829888e+01  2.604139e+01 -7.450587e+00 -1.762353e-01 -4.018704e-02
2.792580e-03 -9.731574e+01  2.577910e+01 -7.375504e+00 -2.360843e-01 -5.383431e-02
3.680838e-03 -9.611392e+01  2.545773e+01 -7.283493e+00 -3.092547e-01 -7.051906e-02
4.760448e-03 -9.467349e+01  2.507149e+01 -7.172884e+00 -3.969615e-01 -9.051822e-02
6.052333e-03 -9.297869e+01  2.461551e+01 -7.042271e+00 -5.001686e-01 -1.140512e-01
7.576358e-03 -9.101904e+01  2.408618e+01 -6.890601e+00 -6.195146e-01 -1.412632e-01
9.350803e-03 -8.879036e+01  2.348138e+01 -6.717248e+00 -7.552489e-01 -1.722101e-01
1.139185e-02 -8.629558e+01  2.280076e+01 -6.522082e+00 -9.071808e-01 -2.068472e-01
1.371307e-02 -8.354518e+01  2.204584e+01 -6.305512e+00 -1.074648e+00 -2.450217e-01
1.632504e-02 -8.055723e+01  2.122010e+01 -6.068508e+00 -1.256506e+00 -2.864703e-01
1.923484e-02 -7.735704e+01  2.032898e+01 -5.812596e+00 -1.451151e+00 -3.308234e-01
2.244580e-02 -7.397637e+01  1.937972e+01 -5.539824e+00 -1.656555e+00 -3.776145e-01
2.595722e-02 -7.045226e+01  1.838115e+01 -5.252701e+00 -1.870338e+00 -4.262957e-01
2.976415e-02 -6.682557e+01  1.734341e+01 -4.954110e+00 -2.089858e+00 -4.762575e-01
3.385735e-02 -6.313928e+01  1.627753e+01 -4.647207e+00 -2.312307e+00 -5.268527e-01
3.822326e-02 -5.943680e+01  1.519508e+01 -4.335303e+00 -2.534826e+00 -5.774210e-01
