376 4
 0 0 0 1
 2 2 2 6
 -4.589700e+01 -2.845568e+00 -1.421296e-01 -1.661301e+00
6.904625e-01 -3.719070e-02 -1.667463e+00 -2.301309e-01 -1.495023e+00
7.059474e-01 -3.156540e-02 -1.608605e+00 -2.109377e-01 -1.442437e+00
7.202302e-01 -2.713945e-02 -1.555494e+00 -1.935881e-01 -1.395478e+00
7.332910e-01 -2.364143e-02 -1.507965e+00 -1.780341e-01 -1.353809e+00
7.451267e-01 -2.086522e-02 -1.465776e+00 -1.642043e-01 -1.317078e+00
7.557510e-01 -1.865390e-02 -1.428638e+00 -1.520100e-01 -1.284924e+00
7.651927e-01 -1.688754e-02 -1.396222e+00 -1.413506e-01 -1.256986e+00
7.734947e-01 -1.547407e-02 -1.368181e+00 -1.321177e-01 -1.232908e+00
7.807123e-01 -1.434238e-02 -1.344157e+00 -1.241979e-01 -1.212340e+00
7.869114e-01 -1.343716e-02 -1.323787e+00 -1.174758e-01 -1.194943e+00
7.921662e-01 -1.271502e-02 -1.306711e+00 -1.118358e-01 -1.180387e+00
7.965576e-01 -1.214160e-02 -1.292575e+00 -1.071636e-01 -1.168356e+00
8.001706e-01 -1.168939e-02 -1.281038e+00 -1.033475e-01 -1.158547e+00
8.030926e-01 -1.133611e-02 -1.271767e+00 -1.002799e-01 -1.150674e+00
8.054110e-01 -1.106347e-02 -1.264451e+00 -9.785782e-02 -1.144465e+00
8.072115e-01 -1.085630e-02 -1.258792e+00 -9.598404e-02 -1.139666e+00
8.085761e-01 -1.070189e-02 -1.254517e+00 -9.456808e-02 -1.136042e+00
8.095818e-01 -1.058950e-02 -1.251374e+00 -9.352683e-02 -1.133378e+00
8.102992e-01 -1.051005e-02 -1.249136e+00 -9.278521e-02 -1.131481e+00
8.107917e-01 -1.045587e-02 -1.247601e+00 -9.227674e-02 -1.130181e+00
8.111144e-01 -1.042052e-02 -1.246597e+00 -9.194385e-02 -1.129330e+00
8.113140e-01 -1.039871e-02 -1.245976e+00 -9.173804e-02 -1.128804e+00
8.114287e-01 -1.038620e-02 -1.245619e+00 -9.161974e-02 -1.128502e+00
8.114887e-01 -1.037967e-02 -1.245432e+00 -9.155798e-02 -1.128344e+00
8.115160e-01 -1.037669e-02 -1.245347e+00 -9.152976e-02 -1.128272e+00
8.115263e-01 -1.037557e-02 -1.245315e+00 -9.151918e-02 -1.128245e+00
8.115291e-01 -1.037526e-02 -1.245307e+00 -9.151630e-02 -1.128237e+00
8.115295e-01 -1.037522e-02 -1.245305e+00 -9.151587e-02 -1.128236e+00
8.115296e-01 -1.037521e-02 -1.245305e+00 -9.151582e-02 -1.128236e+00
8.115308e-01 -1.037507e-02 -1.245301e+00 -9.151452e-02 -1.128233e+00
8.115394e-01 -1.037414e-02 -1.245275e+00 -9.150570e-02 -1.128210e+00
8.115709e-01 -1.037072e-02 -1.245177e+00 -9.147327e-02 -1.128127e+00
8.116547e-01 -1.036159e-02 -1.244916e+00 -9.138684e-02 -1.127906e+00
8.118383e-01 -1.034165e-02 -1.244345e+00 -9.119774e-02 -1.127423e+00
8.121899e-01 -1.030356e-02 -1.243253e+00 -9.083575e-02 -1.126498e+00
8.128014e-01 -1.023766e-02 -1.241356e+00 -9.020673e-02 -1.124891e+00
8.137899e-01 -1.013201e-02 -1.238293e+00 -8.919138e-02 -1.122298e+00
8.152987e-01 -9.972878e-03 -1.233630e+00 -8.764536e-02 -1.118352e+00
8.174968e-01 -9.745532e-03 -1.226863e+00 -8.540094e-02 -1.112627e+00
8.205780e-01 -9.435604e-03 -1.217428e+00 -8.227069e-02 -1.104651e+00
8.247587e-01 -9.030886e-03 -1.204724e+00 -7.805307e-02 -1.093919e+00
8.302747e-01 -8.523504e-03 -1.188130e+00 -7.254042e-02 -1.079917e+00
8.373776e-01 -7.912181e-03 -1.167046e+00 -6.552917e-02 -1.062148e+00
8.463297e-01 -7.204142e-03 -1.140925e+00 -5.683227e-02 -1.040167e+00
8.573988e-01 -6.416158e-03 -1.109317e+00 -4.629339e-02 -1.013612e+00
8.708525e-01 -5.574201e-03 -1.071919e+00 -3.380227e-02 -9.822462e-01
8.869516e-01 -4.711422e-03 -1.028619e+00 -1.931009e-02 -9.459867e-01
9.059434e-01 -3.864560e-03 -9.795324e-01 -2.843511e-03 -9.049349e-01
9.280559e-01 -3.069329e-03 -9.250315e-01  1.548439e-02 -8.593913e-01
9.534907e-01 -2.355736e-03 -8.657558e-01  3.546811e-02 -8.098593e-01
9.824170e-01 -1.744409e-03 -8.025991e-01  5.681038e-02 -7.570308e-01
1.014966e+00 -1.244758e-03 -7.366733e-01  7.913042e-02 -7.017565e-01
1.051227e+00 -8.552881e-04 -6.692479e-01  1.019804e-01 -6.450014e-01
1.091241e+00 -5.657526e-04 -6.016723e-01  1.248686e-01 -5.877889e-01
1.134999e+00 -3.603815e-04 -5.352880e-01  1.472882e-01 -5.311408e-01
1.182440e+00 -2.212607e-04 -4.713412e-01  1.687475e-01 -4.760184e-01
1.233448e+00 -1.311207e-04 -4.109074e-01  1.887996e-01 -4.232715e-01
1.287854e+00 -7.513894e-05 -3.548358e-01  2.070674e-01 -3.735999e-01
1.345437e+00 -4.172513e-05 -3.037186e-01  2.232617e-01 -3.275295e-01
1.405925e+00 -2.250620e-05 -2.578861e-01  2.371911e-01 -2.854053e-01
1.468998e+00 -1.183059e-05 -2.174248e-01  2.487634e-01 -2.473976e-01
1.534295e+00 -6.093706e-06 -1.822126e-01  2.579794e-01 -2.135211e-01
1.601419e+00 -3.100025e-06 -1.519643e-01  2.649205e-01 -1.836605e-01
1.669940e+00 -1.566902e-06 -1.262804e-01  2.697331e-01 -1.576005e-01
1.739407e+00 -7.819569e-07 -1.046938e-01  2.726114e-01 -1.350566e-01
1.809349e+00 -3.763527e-07 -8.670944e-02  2.737806e-01 -1.157026e-01
1.879292e+00 -1.720486e-07 -7.183619e-02  2.734820e-01 -9.919483e-02
1.948758e+00 -8.087454e-08 -5.960942e-02  2.719602e-01 -8.519096e-02
2.017280e+00 -4.875349e-08 -4.960520e-02  2.694533e-01 -7.336346e-02
2.084403e+00 -3.713120e-08 -4.144779e-02  2.661853e-01 -6.340879e-02
2.149701e+00 -2.426389e-08 -3.481177e-02  2.623612e-01 -5.505249e-02
2.212774e+00 -6.937850e-09 -2.942052e-02  2.581635e-01 -4.805122e-02
2.273262e+00  6.726570e-09 -2.504252e-02  2.537511e-01 -4.219277e-02
2.330845e+00  9.372741e-09 -2.148632e-02  2.492588e-01 -3.729437e-02
2.385251e+00  2.006809e-09 -1.859517e-02  2.447983e-01 -3.320035e-02
2.436259e+00 -7.453643e-09 -1.624171e-02  2.404595e-01 -2.977920e-02
2.483700e+00 -1.117228e-08 -1.432305e-02  2.363124e-01 -2.692056e-02
2.527458e+00 -7.011521e-09 -1.275645e-02  2.324094e-01 -2.453229e-02
2.567472e+00  1.213868e-09 -1.147549e-02  2.287875e-01 -2.253771e-02
2.603732e+00  7.679085e-09 -1.042698e-02  2.254703e-01 -2.087317e-02
2.636282e+00  8.800528e-09 -9.568258e-03  2.224701e-01 -1.948585e-02
2.665208e+00  4.878183e-09 -8.865107e-03  2.197897e-01 -1.833189e-02
2.690643e+00 -1.101864e-09 -8.289976e-03  2.174244e-01 -1.737480e-02
2.712755e+00 -5.840983e-09 -7.820602e-03  2.153632e-01 -1.658413e-02
2.731747e+00 -7.495934e-09 -7.438899e-03  2.135903e-01 -1.593433e-02
2.747846e+00 -6.090205e-09 -7.130073e-03  2.120861e-01 -1.540382e-02
2.761300e+00 -2.873470e-09 -6.881921e-03  2.108284e-01 -1.497428e-02
2.772369e+00  6.327874e-10 -6.684289e-03  2.097934e-01 -1.463003e-02
2.781321e+00  3.325205e-09 -6.528647e-03  2.089563e-01 -1.435751e-02
2.788424e+00  4.752746e-09 -6.407757e-03  2.082921e-01 -1.414497e-02
2.793940e+00  5.002009e-09 -6.315434e-03  2.077764e-01 -1.398212e-02
2.798121e+00  4.441702e-09 -6.246355e-03  2.073855e-01 -1.385996e-02
2.801202e+00  3.490113e-09 -6.195931e-03  2.070974e-01 -1.377063e-02
2.803400e+00  2.477207e-09 -6.160210e-03  2.068919e-01 -1.370725e-02
2.804909e+00  1.600203e-09 -6.135811e-03  2.067509e-01 -1.366392e-02
2.805897e+00  9.386307e-10 -6.119878e-03  2.066585e-01 -1.363561e-02
2.806509e+00  4.930816e-10 -6.110043e-03  2.066013e-01 -1.361813e-02
2.806861e+00  2.239251e-10 -6.104396e-03  2.065684e-01 -1.360809e-02
2.807044e+00  7.955455e-11 -6.101449e-03  2.065513e-01 -1.360285e-02
2.807128e+00  1.270309e-11 -6.100103e-03  2.065434e-01 -1.360045e-02
2.807159e+00 -1.251946e-11 -6.099598e-03  2.065405e-01 -1.359956e-02
2.807168e+00 -1.939426e-11 -6.099461e-03  2.065397e-01 -1.359931e-02
2.807169e+00 -2.040945e-11 -6.099441e-03  2.065396e-01 -1.359928e-02
2.807169e+00 -2.044226e-11 -6.099438e-03  2.065396e-01 -1.359927e-02
2.807174e+00 -2.044143e-11 -6.099367e-03  2.065392e-01 -1.359914e-02
2.807204e+00 -2.043582e-11 -6.098888e-03  2.065364e-01 -1.359829e-02
2.807313e+00 -2.041519e-11 -6.097128e-03  2.065261e-01 -1.359516e-02
2.807606e+00 -2.036028e-11 -6.092437e-03  2.064987e-01 -1.358682e-02
2.808246e+00 -2.024058e-11 -6.082184e-03  2.064389e-01 -1.356857e-02
2.809473e+00 -2.001303e-11 -6.062595e-03  2.063242e-01 -1.353370e-02
2.811606e+00 -1.962263e-11 -6.028676e-03  2.061249e-01 -1.347327e-02
2.815055e+00 -1.900565e-11 -5.974247e-03  2.058026e-01 -1.337616e-02
2.820318e+00 -1.809683e-11 -5.892125e-03  2.053107e-01 -1.322931e-02
2.827987e+00 -1.684122e-11 -5.774516e-03  2.045944e-01 -1.301829e-02
2.838736e+00 -1.521038e-11 -5.613627e-03  2.035906e-01 -1.272824e-02
2.853321e+00 -1.322063e-11 -5.402524e-03  2.022297e-01 -1.234517e-02
2.872564e+00 -1.094841e-11 -5.136178e-03  2.004362e-01 -1.185761e-02
2.897343e+00 -8.535282e-12 -4.812592e-03  1.981311e-01 -1.125848e-02
2.928573e+00 -6.174966e-12 -4.433837e-03  1.952345e-01 -1.054695e-02
2.967189e+00 -4.078412e-12 -4.006738e-03  1.916688e-01 -9.729923e-03
3.014123e+00 -2.421770e-12 -3.542982e-03  1.873638e-01 -8.822821e-03
3.070287e+00 -1.293175e-12 -3.058466e-03  1.822614e-01 -7.849310e-03
3.136542e+00 -6.621039e-13 -2.571851e-03  1.763220e-01 -6.839808e-03
3.213683e+00 -3.916697e-13 -2.102484e-03  1.695308e-01 -5.828811e-03
3.302415e+00 -2.963198e-13 -1.668071e-03  1.619036e-01 -4.851411e-03
3.403327e+00 -2.212346e-13 -1.282560e-03  1.534912e-01 -3.939559e-03
3.516879e+00 -1.016640e-13 -9.546976e-04  1.443817e-01 -3.118780e-03
3.643378e+00  3.292839e-14 -6.875390e-04  1.346988e-01 -2.405944e-03
3.782971e+00  1.117347e-13 -4.789381e-04  1.245976e-01 -1.808445e-03
3.935625e+00  9.458312e-14 -3.227887e-04  1.142559e-01 -1.324816e-03
4.101127e+00  1.010527e-14 -2.106327e-04  1.038635e-01 -9.464712e-04
4.279073e+00 -6.698325e-14 -1.332359e-04  9.361011e-02 -6.600717e-04
4.468875e+00 -7.729202e-14 -8.183322e-05  8.367312e-02 -4.499807e-04
4.669759e+00 -2.289204e-14 -4.890692e-05  7.420754e-02 -3.003675e-04
4.880776e+00  4.101595e-14 -2.851284e-05  6.533829e-02 -1.967182e-04
5.100813e+00  5.878927e-14 -1.626282e-05  5.715608e-02 -1.266980e-04
5.328610e+00  2.224760e-14 -9.104236e-06  4.971651e-02 -8.045269e-05
5.562778e+00 -2.813576e-14 -5.020519e-06  4.304221e-02 -5.050859e-05
5.801821e+00 -4.535123e-14 -2.737991e-06  3.712713e-02 -3.144413e-05
6.044160e+00 -1.875267e-14 -1.482830e-06  3.194211e-02 -1.947287e-05
6.288163e+00  2.125999e-14 -8.006159e-07  2.744098e-02 -1.203477e-05
6.532165e+00  3.636042e-14 -4.324256e-07  2.356644e-02 -7.446375e-06
6.774505e+00  1.611212e-14 -2.344644e-07  2.025529e-02 -4.626729e-06
7.013547e+00 -1.648920e-14 -1.282765e-07  1.744263e-02 -2.895424e-06
7.247715e+00 -3.040684e-14 -7.132633e-08  1.506514e-02 -1.830623e-06
7.475513e+00 -1.537824e-14 -4.053874e-08  1.306330e-02 -1.173184e-06
7.695550e+00  1.202822e-14 -2.350677e-08  1.138273e-02 -7.644881e-07
7.906566e+00  2.666041e-14 -1.377907e-08  9.974903e-03 -5.076362e-07
8.107450e+00  1.738235e-14 -8.138951e-09  8.797312e-03 -3.437624e-07
8.297252e+00 -5.845064e-15 -4.945550e-09  7.813244e-03 -2.374697e-07
8.475199e+00 -2.325727e-14 -3.217872e-09  6.991381e-03 -1.675923e-07
8.640700e+00 -2.219536e-14 -2.271303e-09  6.305249e-03 -1.212711e-07
8.793354e+00 -5.321317e-15 -1.657419e-09  5.732631e-03 -9.034200e-08
8.932947e+00  1.403676e-14 -1.164936e-09  5.254976e-03 -6.937453e-08
9.059447e+00  2.296641e-14 -7.600994e-10  4.856854e-03 -5.473308e-08
9.172998e+00  1.719657e-14 -4.786983e-10  4.525449e-03 -4.410624e-08
9.273910e+00  1.820514e-15 -3.370469e-10  4.250121e-03 -3.615298e-08
9.362642e+00 -1.377824e-14 -3.029102e-10  4.022024e-03 -3.015258e-08
9.439784e+00 -2.199751e-14 -3.164531e-10  3.833782e-03 -2.569517e-08
9.506039e+00 -2.032325e-14 -3.252168e-10  3.679221e-03 -2.247564e-08
9.562202e+00 -1.104082e-14 -3.046202e-10  3.553139e-03 -2.020661e-08
9.609136e+00  1.209418e-15 -2.571950e-10  3.451126e-03 -1.861519e-08
9.647752e+00  1.204492e-14 -1.994508e-10  3.369416e-03 -1.747123e-08
9.678982e+00  1.887134e-14 -1.482254e-10  3.304765e-03 -1.660847e-08
9.703762e+00  2.112254e-14 -1.131774e-10  3.254361e-03 -1.592546e-08
9.723005e+00  1.966718e-14 -9.585724e-11  3.215755e-03 -1.537031e-08
9.737589e+00  1.597933e-14 -9.250234e-11  3.186803e-03 -1.492042e-08
9.748339e+00  1.148015e-14 -9.751670e-11  3.165634e-03 -1.456544e-08
9.756007e+00  7.193787e-15 -1.059153e-10  3.150619e-03 -1.429687e-08
9.761270e+00  3.675225e-15 -1.143658e-10  3.140354e-03 -1.410393e-08
9.764719e+00  1.096910e-15 -1.212071e-10  3.133647e-03 -1.397333e-08
9.766852e+00 -6.112340e-16 -1.259888e-10  3.129505e-03 -1.389078e-08
9.768079e+00 -1.633684e-15 -1.289358e-10  3.127127e-03 -1.384268e-08
9.768719e+00 -2.179423e-15 -1.305332e-10  3.125885e-03 -1.381738e-08
9.769012e+00 -2.431525e-15 -1.312766e-10  3.125318e-03 -1.380577e-08
9.769122e+00 -2.526543e-15 -1.315577e-10  3.125106e-03 -1.380141e-08
9.769151e+00 -2.552433e-15 -1.316344e-10  3.125048e-03 -1.380023e-08
9.769156e+00 -2.556255e-15 -1.316457e-10  3.125039e-03 -1.380005e-08
9.769157e+00 -2.556372e-15 -1.316459e-10  3.125038e-03 -1.380003e-08
9.769176e+00 -2.556149e-15 -1.316402e-10  3.125001e-03 -1.379954e-08
9.769305e+00 -2.554641e-15 -1.316016e-10  3.124750e-03 -1.379623e-08
9.769782e+00 -2.549101e-15 -1.314597e-10  3.123826e-03 -1.378405e-08
9.771053e+00 -2.534376e-15 -1.310823e-10  3.121366e-03 -1.375164e-08
9.773833e+00 -2.502355e-15 -1.302594e-10  3.115990e-03 -1.368096e-08
9.779159e+00 -2.441809e-15 -1.286960e-10  3.105718e-03 -1.354651e-08
9.788423e+00 -2.338926e-15 -1.260153e-10  3.087935e-03 -1.331557e-08
9.803397e+00 -2.178963e-15 -1.217839e-10  3.059405e-03 -1.294988e-08
9.826253e+00 -1.949432e-15 -1.155625e-10  3.016371e-03 -1.240955e-08
9.859551e+00 -1.644973e-15 -1.069911e-10  2.954770e-03 -1.165950e-08
9.906227e+00 -1.273371e-15 -9.590361e-11  2.870556e-03 -1.067847e-08
9.969557e+00 -8.610486e-16 -8.245521e-11  2.760156e-03 -9.469308e-09
1.005312e+01 -4.550371e-16 -6.722493e-11  2.621032e-03 -8.068111e-09
1.016071e+01 -1.177013e-16 -5.123980e-11  2.452270e-03 -6.548299e-09
1.029632e+01  8.842726e-17 -3.586659e-11  2.255120e-03 -5.015452e-09
1.046400e+01  1.244570e-16 -2.254803e-11  2.033342e-03 -3.590579e-09
1.066781e+01 -7.554694e-20 -1.242581e-11  1.793231e-03 -2.383619e-09
1.091168e+01 -2.150992e-16 -5.974014e-12  1.543242e-03 -1.464682e-09
1.119938e+01 -4.046227e-16 -2.816065e-12  1.293184e-03 -8.445956e-10
1.153435e+01 -4.521771e-16 -1.862057e-12  1.053103e-03 -4.753921e-10
1.191965e+01 -3.019697e-16 -1.761989e-12  8.320480e-04 -2.733311e-10
1.235784e+01 -2.279071e-18 -1.480805e-12  6.369830e-04 -1.550213e-10
