376 1
 0
 1
 -1.942500e-01
2.978589e-01 -1.346085e+00
3.156174e-01 -1.322550e+00
3.344127e-01 -1.298114e+00
3.541562e-01 -1.272960e+00
3.747436e-01 -1.247281e+00
3.960570e-01 -1.221277e+00
4.179666e-01 -1.195148e+00
4.403322e-01 -1.169092e+00
4.630064e-01 -1.143296e+00
4.858360e-01 -1.117941e+00
5.086657e-01 -1.093190e+00
5.313398e-01 -1.069192e+00
5.537055e-01 -1.046077e+00
5.756150e-01 -1.023956e+00
5.969285e-01 -1.002923e+00
6.175159e-01 -9.830499e-01
6.372593e-01 -9.643929e-01
6.560547e-01 -9.469886e-01
6.738132e-01 -9.308578e-01
6.904625e-01 -9.160057e-01
7.059474e-01 -9.024237e-01
7.202302e-01 -8.900902e-01
7.332910e-01 -8.789726e-01
7.451267e-01 -8.690284e-01
7.557510e-01 -8.602065e-01
7.651927e-01 -8.524484e-01
7.734947e-01 -8.456898e-01
7.807123e-01 -8.398614e-01
7.869114e-01 -8.348906e-01
7.921662e-01 -8.307020e-01
7.965576e-01 -8.272193e-01
8.001706e-01 -8.243658e-01
8.030926e-01 -8.220659e-01
8.054110e-01 -8.202461e-01
8.072115e-01 -8.188359e-01
8.085761e-01 -8.177688e-01
8.095818e-01 -8.169834e-01
8.102992e-01 -8.164235e-01
8.107917e-01 -8.160395e-01
8.111144e-01 -8.157880e-01
8.113140e-01 -8.156324e-01
8.114287e-01 -8.155430e-01
8.114887e-01 -8.154964e-01
8.115160e-01 -8.154750e-01
8.115263e-01 -8.154670e-01
8.115291e-01 -8.154649e-01
8.115295e-01 -8.154645e-01
8.115296e-01 -8.154645e-01
8.115308e-01 -8.154635e-01
8.115394e-01 -8.154568e-01
8.115709e-01 -8.154323e-01
8.116547e-01 -8.153670e-01
8.118383e-01 -8.152240e-01
8.121899e-01 -8.149503e-01
8.128014e-01 -8.144744e-01
8.137899e-01 -8.137057e-01
8.152987e-01 -8.125341e-01
8.174968e-01 -8.108304e-01
8.205780e-01 -8.084488e-01
8.247587e-01 -8.052296e-01
8.302747e-01 -8.010036e-01
8.373776e-01 -7.955975e-01
8.463297e-01 -7.888405e-01
8.573988e-01 -7.805721e-01
8.708525e-01 -7.706497e-01
8.869516e-01 -7.589569e-01
9.059434e-01 -7.454116e-01
9.280559e-01 -7.299724e-01
9.534907e-01 -7.126441e-01
9.824170e-01 -6.934813e-01
1.014966e+00 -6.725888e-01
1.051227e+00 -6.501201e-01
1.091241e+00 -6.262728e-01
1.134999e+00 -6.012818e-01
1.182440e+00 -5.754105e-01
1.233448e+00 -5.489404e-01
1.287854e+00 -5.221607e-01
1.345437e+00 -4.953573e-01
1.405925e+00 -4.688032e-01
1.468998e+00 -4.427502e-01
1.534295e+00 -4.174221e-01
1.601419e+00 -3.930109e-01
1.669940e+00 -3.696734e-01
1.739407e+00 -3.475316e-01
1.809349e+00 -3.266728e-01
1.879292e+00 -3.071527e-01
1.948758e+00 -2.889984e-01
2.017280e+00 -2.722117e-01
2.084403e+00 -2.567738e-01
2.149701e+00 -2.426492e-01
2.212774e+00 -2.297890e-01
2.273262e+00 -2.181351e-01
2.330845e+00 -2.076227e-01
2.385251e+00 -1.981828e-01
2.436259e+00 -1.897447e-01
2.483700e+00 -1.822375e-01
2.527458e+00 -1.755911e-01
2.567472e+00 -1.697373e-01
2.603732e+00 -1.646102e-01
2.636282e+00 -1.601470e-01
2.665208e+00 -1.562876e-01
2.690643e+00 -1.529749e-01
2.712755e+00 -1.501550e-01
2.731747e+00 -1.477767e-01
2.747846e+00 -1.457917e-01
2.761300e+00 -1.441544e-01
2.772369e+00 -1.428218e-01
2.781321e+00 -1.417535e-01
2.788424e+00 -1.409119e-01
2.793940e+00 -1.402620e-01
2.798121e+00 -1.397714e-01
2.801202e+00 -1.394111e-01
2.803400e+00 -1.391546e-01
2.804909e+00 -1.389788e-01
2.805897e+00 -1.388638e-01
2.806509e+00 -1.387927e-01
2.806861e+00 -1.387518e-01
2.807044e+00 -1.387305e-01
2.807128e+00 -1.387207e-01
2.807159e+00 -1.387171e-01
2.807168e+00 -1.387161e-01
2.807169e+00 -1.387159e-01
2.807169e+00 -1.387159e-01
2.807174e+00 -1.387154e-01
2.807204e+00 -1.387119e-01
2.807313e+00 -1.386992e-01
2.807606e+00 -1.386652e-01
2.808246e+00 -1.385908e-01
2.809473e+00 -1.384485e-01
2.811606e+00 -1.382014e-01
2.815055e+00 -1.378029e-01
2.820318e+00 -1.371970e-01
2.827987e+00 -1.363192e-01
2.838736e+00 -1.350988e-01
2.853321e+00 -1.334611e-01
2.872564e+00 -1.313322e-01
2.897343e+00 -1.286433e-01
2.928573e+00 -1.253362e-01
2.967189e+00 -1.213700e-01
3.014123e+00 -1.167256e-01
3.070287e+00 -1.114116e-01
3.136542e+00 -1.054664e-01
3.213683e+00 -9.895990e-02
3.302415e+00 -9.199103e-02
3.403327e+00 -8.468359e-02
3.516879e+00 -7.717904e-02
3.643378e+00 -6.962776e-02
3.782971e+00 -6.217940e-02
3.935625e+00 -5.497356e-02
4.101127e+00 -4.813169e-02
4.279073e+00 -4.175126e-02
4.468875e+00 -3.590232e-02
4.669759e+00 -3.062682e-02
4.880776e+00 -2.594025e-02
5.100813e+00 -2.183503e-02
5.328610e+00 -1.828507e-02
5.562778e+00 -1.525080e-02
5.801821e+00 -1.268402e-02
6.044160e+00 -1.053227e-02
6.288163e+00 -8.742355e-03
6.532165e+00 -7.262992e-03
6.774505e+00 -6.046633e-03
7.013547e+00 -5.050507e-03
7.247715e+00 -4.237079e-03
7.475513e+00 -3.574065e-03
7.695550e+00 -3.034153e-03
7.906566e+00 -2.594549e-03
8.107450e+00 -2.236434e-03
8.297252e+00 -1.944409e-03
8.475199e+00 -1.705958e-03
8.640700e+00 -1.510959e-03
8.793354e+00 -1.351255e-03
8.932947e+00 -1.220287e-03
9.059447e+00 -1.112784e-03
9.172998e+00 -1.024511e-03
9.273910e+00 -9.520555e-04
9.362642e+00 -8.926618e-04
9.439784e+00 -8.440950e-04
9.506039e+00 -8.045319e-04
9.562202e+00 -7.724747e-04
9.609136e+00 -7.466831e-04
9.647752e+00 -7.261206e-04
9.678982e+00 -7.099125e-04
9.703762e+00 -6.973146e-04
9.723005e+00 -6.876881e-04
9.737589e+00 -6.804822e-04
9.748339e+00 -6.752205e-04
9.756007e+00 -6.714921e-04
9.761270e+00 -6.689451e-04
9.764719e+00 -6.672816e-04
9.766852e+00 -6.662547e-04
9.768079e+00 -6.656650e-04
9.768719e+00 -6.653573e-04
9.769012e+00 -6.652168e-04
9.769122e+00 -6.651641e-04
9.769151e+00 -6.651498e-04
9.769156e+00 -6.651476e-04
9.769157e+00 -6.651473e-04
9.769176e+00 -6.651381e-04
9.769305e+00 -6.650758e-04
9.769782e+00 -6.648470e-04
9.771053e+00 -6.642375e-04
9.773833e+00 -6.629055e-04
9.779159e+00 -6.603619e-04
9.788423e+00 -6.559617e-04
9.803397e+00 -6.489111e-04
9.826253e+00 -6.382980e-04
9.859551e+00 -6.231511e-04
9.906227e+00 -6.025314e-04
9.969557e+00 -5.756574e-04
1.005312e+01 -5.420525e-04
1.016071e+01 -5.016958e-04
1.029632e+01 -4.551453e-04
1.046400e+01 -4.035959e-04
1.066781e+01 -3.488403e-04
1.091168e+01 -2.931149e-04
1.119938e+01 -2.388429e-04
1.153435e+01 -1.883203e-04
1.191965e+01 -1.434111e-04
1.235784e+01 -1.053237e-04
1.285091e+01 -7.452017e-05
1.340020e+01 -5.076657e-05
1.400635e+01 -3.329778e-05
1.466922e+01 -2.103802e-05
1.538787e+01 -1.281780e-05
1.616056e+01 -7.542838e-06
1.698474e+01 -4.295520e-06
1.785703e+01 -2.372277e-06
1.877332e+01 -1.273432e-06
1.972878e+01 -6.666395e-07
2.071794e+01 -3.423962e-07
2.173476e+01 -1.741093e-07
2.277275e+01 -8.820192e-08
2.382505e+01 -4.408677e-08
2.488458e+01 -2.107278e-08
2.594410e+01 -9.428204e-09
2.699641e+01 -4.368587e-09
2.803440e+01 -2.780272e-09
2.905122e+01 -2.287946e-09
3.004038e+01 -1.537502e-09
3.099584e+01 -3.971041e-10
3.191213e+01  5.187639e-10
3.278442e+01  6.796643e-10
3.360859e+01  1.530847e-10
3.438128e+01 -5.105851e-10
3.509994e+01 -7.701676e-10
3.576280e+01 -4.820094e-10
3.636895e+01  8.653204e-11
3.691825e+01  5.320681e-10
3.741132e+01  6.082654e-10
3.784951e+01  3.372002e-10
3.823481e+01 -7.471091e-11
3.856978e+01 -4.005328e-10
3.885747e+01 -5.140095e-10
3.910135e+01 -4.172392e-10
3.930515e+01 -1.963067e-10
3.947283e+01  4.430838e-11
3.960844e+01  2.289770e-10
3.971604e+01  3.268593e-10
3.979960e+01  3.439606e-10
3.986293e+01  3.055865e-10
3.990960e+01  2.404107e-10
3.994290e+01  1.710396e-10
3.996576e+01  1.109795e-10
3.998073e+01  6.567485e-11
3.999000e+01  3.516441e-11
3.999532e+01  1.673336e-11
3.999810e+01  6.847384e-12
3.999937e+01  2.269660e-12
3.999985e+01  5.425223e-13
3.999998e+01  7.176493e-14
4.000000e+01  2.248276e-15
