376 5
 0 0 0 1 1
 2 2 2 6 6
 -1.137159e+02 -1.072988e+01 -8.328459e-01 -8.378170e+00 -3.337987e-01
1.601430e-01  8.960556e+00  3.675684e+00 -1.337977e+00 -7.783463e+00  2.168654e+00
1.601458e-01  8.960127e+00  3.675842e+00 -1.338026e+00 -7.783431e+00  2.168640e+00
1.601560e-01  8.958551e+00  3.676422e+00 -1.338209e+00 -7.783315e+00  2.168588e+00
1.601834e-01  8.954349e+00  3.677967e+00 -1.338694e+00 -7.783005e+00  2.168451e+00
1.602433e-01  8.945159e+00  3.681347e+00 -1.339757e+00 -7.782325e+00  2.168149e+00
1.603581e-01  8.927586e+00  3.687808e+00 -1.341787e+00 -7.781020e+00  2.167570e+00
1.605577e-01  8.897105e+00  3.699009e+00 -1.345306e+00 -7.778744e+00  2.166561e+00
1.608803e-01  8.848051e+00  3.717020e+00 -1.350960e+00 -7.775044e+00  2.164922e+00
1.613728e-01  8.773710e+00  3.744281e+00 -1.359508e+00 -7.769349e+00  2.162406e+00
1.620903e-01  8.666535e+00  3.783504e+00 -1.371785e+00 -7.760951e+00  2.158708e+00
1.630960e-01  8.518531e+00  3.837512e+00 -1.388647e+00 -7.748977e+00  2.153457e+00
1.644606e-01  8.321799e+00  3.909002e+00 -1.410888e+00 -7.732363e+00  2.146214e+00
1.662611e-01  8.069251e+00  4.000239e+00 -1.439127e+00 -7.709812e+00  2.136450e+00
1.685795e-01  7.755445e+00  4.112678e+00 -1.473686e+00 -7.679758e+00  2.123545e+00
1.715015e-01  7.377475e+00  4.246571e+00 -1.514441e+00 -7.640324e+00  2.106769e+00
1.751145e-01  6.935790e+00  4.400569e+00 -1.560688e+00 -7.589310e+00  2.085285e+00
1.795059e-01  6.434813e+00  4.571414e+00 -1.611030e+00 -7.524198e+00  2.058149e+00
1.847607e-01  5.883191e+00  4.753763e+00 -1.663317e+00 -7.442213e+00  2.024331e+00
1.909597e-01  5.293580e+00  4.940225e+00 -1.714655e+00 -7.340434e+00  1.982755e+00
1.981774e-01  4.681892e+00  5.121650e+00 -1.761517e+00 -7.215972e+00  1.932362e+00
2.064794e-01  4.066060e+00  5.287683e+00 -1.799937e+00 -7.066208e+00  1.872184e+00
2.159211e-01  3.464459e+00  5.427543e+00 -1.825800e+00 -6.889064e+00  1.801443e+00
2.265454e-01  2.894220e+00  5.530952e+00 -1.835189e+00 -6.683285e+00  1.719649e+00
2.383811e-01  2.369710e+00  5.589090e+00 -1.824746e+00 -6.448689e+00  1.626690e+00
2.514418e-01  1.901410e+00  5.595449e+00 -1.792008e+00 -6.186334e+00  1.522898e+00
2.657247e-01  1.495358e+00  5.546444e+00 -1.735654e+00 -5.898587e+00  1.409080e+00
2.812096e-01  1.153192e+00  5.441716e+00 -1.655652e+00 -5.589056e+00  1.286513e+00
2.978589e-01  8.727106e-01  5.284071e+00 -1.553256e+00 -5.262401e+00  1.156882e+00
3.156174e-01  6.487855e-01  5.079103e+00 -1.430889e+00 -4.924041e+00  1.022196e+00
3.344127e-01  4.744210e-01  4.834552e+00 -1.291914e+00 -4.579797e+00  8.846618e-01
3.541562e-01  3.417741e-01  4.559529e+00 -1.140332e+00 -4.235521e+00  7.465554e-01
3.747436e-01  2.430011e-01  4.263703e+00 -9.804614e-01 -3.896748e+00  6.100933e-01
3.960570e-01  1.708601e-01  3.956570e+00 -8.166230e-01 -3.568411e+00  4.773178e-01
4.179666e-01  1.190647e-01  3.646852e+00 -6.528726e-01 -3.254648e+00  3.500079e-01
4.403322e-01  8.242226e-02  3.342083e+00 -4.927951e-01 -2.958685e+00  2.296192e-01
4.630064e-01  5.681753e-02  3.048380e+00 -3.393706e-01 -2.682812e+00  1.172537e-01
4.858360e-01  3.910018e-02  2.770366e+00 -1.949102e-01 -2.428429e+00  1.365630e-02
5.086657e-01  2.692890e-02  2.511238e+00 -6.105087e-02 -2.196134e+00 -8.076588e-02
5.313398e-01  1.860679e-02  2.272909e+00  6.120190e-02 -1.985850e+00 -1.659079e-01
5.537055e-01  1.292958e-02  2.056213e+00  1.713995e-01 -1.796960e+00 -2.419204e-01
5.756150e-01  9.056916e-03  1.861124e+00  2.695568e-01 -1.628444e+00 -3.091588e-01
5.969285e-01  6.409792e-03  1.686971e+00  3.560528e-01 -1.479008e+00 -3.681308e-01
6.175159e-01  4.592840e-03  1.532632e+00  4.315330e-01 -1.347189e+00 -4.194481e-01
6.372593e-01  3.337899e-03  1.396704e+00  4.968218e-01 -1.231450e+00 -4.637836e-01
6.560547e-01  2.464112e-03  1.277633e+00  5.528465e-01 -1.130246e+00 -5.018348e-01
6.738132e-01  1.850043e-03  1.173814e+00  6.005769e-01 -1.042079e+00 -5.342958e-01
6.904625e-01  1.414263e-03  1.083672e+00  6.409773e-01 -9.655325e-01 -5.618349e-01
7.059474e-01  1.101941e-03  1.005703e+00  6.749731e-01 -8.992910e-01 -5.850802e-01
7.202302e-01  8.758018e-04  9.385097e-01  7.034277e-01 -8.421536e-01 -6.046094e-01
7.332910e-01  7.102358e-04  8.808128e-01  7.271287e-01 -7.930355e-01 -6.209449e-01
7.451267e-01  5.875480e-04  8.314592e-01  7.467813e-01 -7.509656e-01 -6.345525e-01
7.557510e-01  4.955262e-04  7.894178e-01  7.630073e-01 -7.150795e-01 -6.458416e-01
7.651927e-01  4.257704e-04  7.537721e-01  7.763479e-01 -6.846109e-01 -6.551688e-01
7.734947e-01  3.724821e-04  7.237107e-01  7.872689e-01 -6.588815e-01 -6.628415e-01
7.807123e-01  3.315870e-04  6.985162e-01  7.961676e-01 -6.372909e-01 -6.691229e-01
7.869114e-01  3.001357e-04  6.775540e-01  8.033807e-01 -6.193067e-01 -6.742371e-01
7.921662e-01  2.759281e-04  6.602612e-01  8.091915e-01 -6.044558e-01 -6.783740e-01
7.965576e-01  2.572935e-04  6.461376e-01  8.138384e-01 -5.923159e-01 -6.816947e-01
8.001706e-01  2.429594e-04  6.347366e-01  8.175214e-01 -5.825090e-01 -6.843351e-01
8.030926e-01  2.319615e-04  6.256588e-01  8.204088e-01 -5.746954e-01 -6.864109e-01
8.054110e-01  2.235720e-04  6.185457e-01  8.226425e-01 -5.685699e-01 -6.880205e-01
8.072115e-01  2.172373e-04  6.130758e-01  8.243424e-01 -5.638575e-01 -6.892478e-01
8.085761e-01  2.125278e-04  6.089613e-01  8.256107e-01 -5.603117e-01 -6.901649e-01
8.095818e-01  2.091011e-04  6.059460e-01  8.265345e-01 -5.577126e-01 -6.908336e-01
8.102992e-01  2.066768e-04  6.038038e-01  8.271879e-01 -5.558657e-01 -6.913069e-01
8.107917e-01  2.050214e-04  6.023376e-01  8.276336e-01 -5.546015e-01 -6.916300e-01
8.111144e-01  2.039404e-04  6.013789e-01  8.279245e-01 -5.537747e-01 -6.918410e-01
8.113140e-01  2.032730e-04  6.007866e-01  8.281039e-01 -5.532639e-01 -6.919711e-01
8.114287e-01  2.028897e-04  6.004463e-01  8.282069e-01 -5.529705e-01 -6.920458e-01
8.114887e-01  2.026897e-04  6.002687e-01  8.282606e-01 -5.528173e-01 -6.920848e-01
8.115160e-01  2.025984e-04  6.001875e-01  8.282852e-01 -5.527473e-01 -6.921026e-01
8.115263e-01  2.025641e-04  6.001571e-01  8.282944e-01 -5.527211e-01 -6.921093e-01
8.115291e-01  2.025548e-04  6.001488e-01  8.282969e-01 -5.527139e-01 -6.921111e-01
8.115295e-01  2.025534e-04  6.001476e-01  8.282972e-01 -5.527129e-01 -6.921114e-01
8.115296e-01  2.025532e-04  6.001474e-01  8.282973e-01 -5.527128e-01 -6.921114e-01
8.115308e-01  2.025491e-04  6.001437e-01  8.282984e-01 -5.527095e-01 -6.921122e-01
8.115394e-01  2.025215e-04  6.001183e-01  8.283061e-01 -5.526877e-01 -6.921178e-01
8.115709e-01  2.024197e-04  6.000251e-01  8.283343e-01 -5.526072e-01 -6.921383e-01
8.116547e-01  2.021487e-04  5.997766e-01  8.284094e-01 -5.523930e-01 -6.921928e-01
8.118383e-01  2.015568e-04  5.992333e-01  8.285735e-01 -5.519243e-01 -6.923119e-01
8.121899e-01  2.004279e-04  5.981939e-01  8.288870e-01 -5.510279e-01 -6.925395e-01
8.128014e-01  1.984795e-04  5.963903e-01  8.294296e-01 -5.494721e-01 -6.929336e-01
8.137899e-01  1.953695e-04  5.934857e-01  8.302996e-01 -5.469663e-01 -6.935660e-01
8.152987e-01  1.907158e-04  5.890789e-01  8.316105e-01 -5.431635e-01 -6.945201e-01
8.174968e-01  1.841328e-04  5.827156e-01  8.334837e-01 -5.376702e-01 -6.958863e-01
8.205780e-01  1.752840e-04  5.739080e-01  8.360374e-01 -5.300626e-01 -6.977541e-01
8.247587e-01  1.639512e-04  5.621640e-01  8.393693e-01 -5.199108e-01 -7.002013e-01
8.302747e-01  1.501087e-04  5.470254e-01  8.435354e-01 -5.068111e-01 -7.032795e-01
8.373776e-01  1.339883e-04  5.281147e-01  8.485235e-01 -4.904243e-01 -7.069964e-01
8.463297e-01  1.161123e-04  5.051852e-01  8.542249e-01 -4.705188e-01 -7.112969e-01
8.573988e-01  9.727416e-05  4.781716e-01  8.604067e-01 -4.470124e-01 -7.160441e-01
8.708525e-01  7.845323e-05  4.472320e-01  8.666900e-01 -4.200088e-01 -7.210037e-01
8.869516e-01  6.067263e-05  4.127742e-01  8.725387e-01 -3.898206e-01 -7.258353e-01
9.059434e-01  4.482880e-05  3.754575e-01  8.772655e-01 -3.569739e-01 -7.300939e-01
9.280559e-01  3.154133e-05  3.361667e-01  8.800580e-01 -3.221895e-01 -7.332439e-01
9.534907e-01  2.106978e-05  2.959547e-01  8.800278e-01 -2.863393e-01 -7.346880e-01
9.824170e-01  1.332237e-05  2.559608e-01  8.762799e-01 -2.503827e-01 -7.338088e-01
1.014966e+00  7.945370e-06  2.173124e-01  8.679969e-01 -2.152878e-01 -7.300207e-01
1.051227e+00  4.451339e-06  1.810262e-01  8.545260e-01 -1.819514e-01 -7.228256e-01
1.091241e+00  2.336442e-06  1.479234e-01  8.354581e-01 -1.511267e-01 -7.118650e-01
1.134999e+00  1.155455e-06  1.185722e-01  8.106844e-01 -1.233711e-01 -6.969610e-01
1.182440e+00  5.528690e-07  9.326461e-02  7.804217e-01 -9.901963e-02 -6.781397e-01
1.233448e+00  2.680667e-07  7.202865e-02  7.452010e-01 -7.818578e-02 -6.556331e-01
1.287854e+00  1.313259e-07  5.466927e-02  7.058214e-01 -6.078691e-02 -6.298593e-01
1.345437e+00  5.370575e-08  4.082731e-02  6.632766e-01 -4.658594e-02 -6.013853e-01
1.405925e+00  5.722190e-09  3.004447e-02  6.186669e-01 -3.524122e-02 -5.708770e-01
1.468998e+00 -1.417353e-08  2.182367e-02  5.731093e-01 -2.635603e-02 -5.390453e-01
1.534295e+00 -8.467542e-09  1.567751e-02  5.276573e-01 -1.952111e-02 -5.065951e-01
1.601419e+00  8.041432e-09  1.116164e-02  4.832396e-01 -1.434680e-02 -4.741821e-01
1.669940e+00  1.663445e-08  7.893330e-03  4.406204e-01 -1.048371e-02 -4.423821e-01
1.739407e+00  9.530423e-09  5.557736e-03  4.003822e-01 -7.633172e-03 -4.116717e-01
1.809349e+00 -5.237673e-09  3.905631e-03  3.629271e-01 -5.549668e-03 -3.824214e-01
1.879292e+00 -1.340206e-08  2.745969e-03  3.284922e-01 -4.037803e-03 -3.548982e-01
1.948758e+00 -8.377821e-09  1.936216e-03  2.971730e-01 -2.946268e-03 -3.292739e-01
2.017280e+00  3.700250e-09  1.372409e-03  2.689513e-01 -2.160510e-03 -3.056384e-01
2.084403e+00  1.117402e-08  9.800915e-04  2.437237e-01 -1.595393e-03 -2.840144e-01
2.149701e+00  7.979700e-09  7.066960e-04  2.213268e-01 -1.188575e-03 -2.643721e-01
2.212774e+00 -1.855960e-09  5.155097e-04  2.015595e-01 -8.949229e-04 -2.466428e-01
2.273262e+00 -9.187260e-09  3.810963e-04  1.842010e-01 -6.820475e-04 -2.307308e-01
2.330845e+00 -8.226416e-09  2.859383e-04  1.690247e-01 -5.268583e-04 -2.165233e-01
2.385251e+00 -7.266005e-10  2.180196e-04  1.558073e-01 -4.129648e-04 -2.038982e-01
2.436259e+00  6.697823e-09  1.691087e-04  1.443365e-01 -3.287564e-04 -1.927302e-01
2.483700e+00  8.510945e-09  1.335545e-04  1.344144e-01 -2.660029e-04 -1.828948e-01
2.527458e+00  4.128800e-09  1.074568e-04  1.258599e-01 -2.188543e-04 -1.742719e-01
2.567472e+00 -2.661914e-09  8.810604e-05  1.185092e-01 -1.831354e-04 -1.667468e-01
2.603732e+00 -7.181133e-09  7.360997e-05  1.122159e-01 -1.558543e-04 -1.602124e-01
2.636282e+00 -7.046697e-09  6.264263e-05  1.068497e-01 -1.348583e-04 -1.545685e-01
2.665208e+00 -3.059122e-09  5.427189e-05  1.022952e-01 -1.185914e-04 -1.497229e-01
2.690643e+00  2.071730e-09  4.783807e-05  9.845026e-02 -1.059214e-04 -1.455901e-01
2.712755e+00  5.697091e-09  4.286841e-05  9.522465e-02 -9.601606e-05 -1.420919e-01
2.731747e+00  6.535609e-09  3.901825e-05  9.253844e-02 -8.825690e-05 -1.391559e-01
2.747846e+00  4.846904e-09  3.603174e-05  9.032065e-02 -8.217802e-05 -1.367157e-01
2.761300e+00  1.810478e-09  3.371632e-05  8.850800e-02 -7.742442e-05 -1.347101e-01
2.772369e+00 -1.273970e-09  3.192566e-05  8.704387e-02 -7.372258e-05 -1.330825e-01
2.781321e+00 -3.522663e-09  3.054776e-05  8.587748e-02 -7.085938e-05 -1.317810e-01
2.788424e+00 -4.619431e-09  2.949621e-05  8.496314e-02 -6.866674e-05 -1.307575e-01
2.793940e+00 -4.691399e-09  2.870341e-05  8.425979e-02 -6.701021e-05 -1.299684e-01
2.798121e+00 -4.084267e-09  2.811559e-05  8.373059e-02 -6.578069e-05 -1.293735e-01
2.801202e+00 -3.167999e-09  2.768919e-05  8.334268e-02 -6.488843e-05 -1.289369e-01
2.803400e+00 -2.226143e-09  2.738838e-05  8.306706e-02 -6.425895e-05 -1.286263e-01
2.804909e+00 -1.423721e-09  2.718348e-05  8.287839e-02 -6.383021e-05 -1.284136e-01
2.805897e+00 -8.236290e-10  2.704991e-05  8.275501e-02 -6.355076e-05 -1.282744e-01
2.806509e+00 -4.214470e-10  2.696755e-05  8.267878e-02 -6.337847e-05 -1.281884e-01
2.806861e+00 -1.791476e-10  2.692029e-05  8.263499e-02 -6.327961e-05 -1.281390e-01
2.807044e+00 -4.937070e-11  2.689564e-05  8.261213e-02 -6.322805e-05 -1.281132e-01
2.807128e+00  1.068059e-11  2.688438e-05  8.260169e-02 -6.320450e-05 -1.281014e-01
2.807159e+00  3.333064e-11  2.688016e-05  8.259777e-02 -6.319567e-05 -1.280970e-01
2.807168e+00  3.950361e-11  2.687901e-05  8.259671e-02 -6.319327e-05 -1.280958e-01
2.807169e+00  4.041515e-11  2.687884e-05  8.259655e-02 -6.319291e-05 -1.280956e-01
2.807169e+00  4.044456e-11  2.687881e-05  8.259653e-02 -6.319286e-05 -1.280956e-01
2.807174e+00  4.044240e-11  2.687823e-05  8.259598e-02 -6.319163e-05 -1.280949e-01
2.807204e+00  4.042775e-11  2.687428e-05  8.259226e-02 -6.318329e-05 -1.280908e-01
2.807313e+00  4.037394e-11  2.685974e-05  8.257860e-02 -6.315264e-05 -1.280753e-01
2.807606e+00  4.023078e-11  2.682104e-05  8.254219e-02 -6.307101e-05 -1.280342e-01
2.808246e+00  3.991884e-11  2.673653e-05  8.246257e-02 -6.289273e-05 -1.279443e-01
2.809473e+00  3.932672e-11  2.657541e-05  8.231028e-02 -6.255267e-05 -1.277723e-01
2.811606e+00  3.831334e-11  2.629747e-05  8.204608e-02 -6.196559e-05 -1.274737e-01
2.815055e+00  3.671856e-11  2.585423e-05  8.162076e-02 -6.102811e-05 -1.269924e-01
2.820318e+00  3.438516e-11  2.519194e-05  8.097586e-02 -5.962447e-05 -1.262615e-01
2.827987e+00  3.119437e-11  2.425706e-05  8.004543e-02 -5.763701e-05 -1.252043e-01
2.838736e+00  2.711326e-11  2.300424e-05  7.875916e-02 -5.496194e-05 -1.237377e-01
2.853321e+00  2.224563e-11  2.140649e-05  7.704692e-02 -5.152956e-05 -1.217759e-01
2.872564e+00  1.686956e-11  1.946601e-05  7.484462e-02 -4.732658e-05 -1.192362e-01
2.897343e+00  1.143790e-11  1.722311e-05  7.210134e-02 -4.241577e-05 -1.160458e-01
2.928573e+00  6.518677e-12  1.475993e-05  6.878686e-02 -3.694689e-05 -1.121493e-01
2.967189e+00  2.668201e-12  1.219584e-05  6.489891e-02 -3.115229e-05 -1.075166e-01
3.014123e+00  2.606227e-13  9.672924e-06  6.046894e-02 -2.532363e-05 -1.021498e-01
3.070287e+00 -6.644399e-13  7.333517e-06  5.556501e-02 -1.977104e-05 -9.608855e-02
3.136542e+00 -4.541968e-13  5.294880e-06  5.029096e-02 -1.477320e-05 -8.941192e-02
3.213683e+00  2.646023e-13  3.628925e-06  4.478099e-02 -1.053145e-05 -8.223723e-02
3.302415e+00  8.379340e-13  2.353748e-06  3.918995e-02 -7.142204e-06 -7.471422e-02
3.403327e+00  8.718038e-13  1.439596e-06  3.368034e-02 -4.595305e-06 -6.701557e-02
3.516879e+00  3.927329e-13  8.257910e-07  2.840779e-02 -2.796883e-06 -5.932450e-02
3.643378e+00 -2.305402e-13  4.407659e-07  2.350724e-02 -1.605525e-06 -5.182100e-02
3.782971e+00 -5.701943e-13  2.174019e-07  1.908218e-02 -8.678652e-07 -4.466863e-02
3.935625e+00 -4.432773e-13  1.002049e-07  1.519834e-02 -4.436473e-07 -3.800343e-02
4.101127e+00 -2.168644e-14  4.621386e-08  1.188252e-02 -2.182162e-07 -3.192653e-02
4.279073e+00  3.297149e-13  2.400268e-08  9.126234e-03 -1.062445e-07 -2.650082e-02
4.468875e+00  3.525622e-13  1.341811e-08  6.892742e-03 -5.112400e-08 -2.175188e-02
4.669759e+00  8.610639e-14  5.255551e-09  5.125904e-03 -2.155817e-08 -1.767219e-02
4.880776e+00 -2.011138e-13 -1.337442e-09  3.759173e-03 -4.874790e-09 -1.422768e-02
5.100813e+00 -2.638001e-13 -3.991274e-09  2.723434e-03  2.160408e-09 -1.136530e-02
5.328610e+00 -8.533621e-14 -2.083317e-09  1.952919e-03  1.584385e-09 -9.020559e-03
5.562778e+00  1.385974e-13  1.673105e-09  1.389007e-03 -2.229610e-09 -7.124162e-03
5.801821e+00  2.012668e-13  3.510097e-09  9.820725e-04 -4.275867e-09 -5.607291e-03
6.044160e+00  7.065824e-14  1.947072e-09  6.918432e-04 -2.451194e-09 -4.405347e-03
6.288163e+00 -1.060230e-13 -1.190502e-09  4.867671e-04  1.292079e-09 -3.460272e-03
6.532165e+00 -1.605940e-13 -2.857289e-09  3.428505e-04  3.378807e-09 -2.721658e-03
6.774505e+00 -5.945114e-14 -1.721335e-09  2.423034e-04  2.135726e-09 -2.146968e-03
7.013547e+00  8.479173e-14  8.502250e-10  1.722116e-04 -9.093881e-10 -1.701131e-03
7.247715e+00  1.354815e-13  2.382532e-09  1.233573e-04 -2.817036e-09 -1.355778e-03
7.475513e+00  5.773350e-14  1.644314e-09  8.924369e-05 -2.037318e-09 -1.088313e-03
7.695550e+00 -6.503722e-14 -4.559494e-10  6.533304e-05  4.372913e-10 -8.809649e-04
7.906566e+00 -1.206685e-13 -1.971247e-09  4.847776e-05  2.305662e-09 -7.198950e-04
8.107450e+00 -6.826880e-14 -1.711982e-09  3.650815e-05  2.092510e-09 -5.944121e-04
8.297252e+00  3.811041e-14 -9.487577e-11  2.793618e-05  2.174716e-10 -4.963061e-04
8.475199e+00  1.075710e-13  1.460929e-09  2.174318e-05 -1.663001e-09 -4.192972e-04
8.640700e+00  8.938411e-14  1.799805e-09  1.722910e-05 -2.146390e-09 -3.585915e-04
8.793354e+00  4.841225e-15  8.311733e-10  1.390841e-05 -1.067636e-09 -3.105312e-04
