376 8
 0 0 0 0 1 1 1 2
 2 2 2 2 6 6 6 10
 -5.098890e+02 -6.621368e+01 -9.252538e+00 -7.715726e-01 -5.994328e+01 -7.024198e+00 -2.998750e-01 -3.012574e+00
0.000000e+00  4.253970e+02  1.333566e+02 -5.366551e+01  1.852360e+01  5.483895e-05 -2.297551e-05  6.646591e-06 -1.988877e-06
3.278564e-09  4.253969e+02  1.333566e+02 -5.366551e+01  1.852360e+01  5.064913e-05 -2.127039e-05  6.155112e-06 -1.988870e-06
1.046582e-07  4.253954e+02  1.333561e+02 -5.366531e+01  1.852353e+01 -7.890821e-05  3.145518e-05 -9.042364e-06 -1.988669e-06
7.915214e-07  4.253849e+02  1.333528e+02 -5.366399e+01  1.852307e+01 -9.566670e-04  3.886741e-04 -1.120062e-04 -1.987746e-06
3.316517e-06  4.253462e+02  1.333407e+02 -5.365911e+01  1.852139e+01 -4.183232e-03  1.701780e-03 -4.904922e-04 -1.990896e-06
1.004733e-05  4.252432e+02  1.333084e+02 -5.364611e+01  1.851690e+01 -1.278277e-02  5.201509e-03 -1.499245e-03 -2.049551e-06
2.477810e-05  4.250177e+02  1.332377e+02 -5.361766e+01  1.850708e+01 -3.159607e-02  1.285790e-02 -3.706103e-03 -2.432898e-06
5.299135e-05  4.245862e+02  1.331024e+02 -5.356321e+01  1.848829e+01 -6.760057e-02  2.751055e-02 -7.929541e-03 -4.143687e-06
1.020609e-04  4.238368e+02  1.328673e+02 -5.346860e+01  1.845563e+01 -1.301338e-01  5.295952e-02 -1.526488e-02 -1.017242e-05
1.813877e-04  4.226281e+02  1.324880e+02 -5.331592e+01  1.840293e+01 -2.309927e-01  9.400572e-02 -2.709593e-02 -2.810362e-05
3.024627e-04  4.207901e+02  1.319106e+02 -5.308353e+01  1.832271e+01 -3.843763e-01  1.564277e-01 -4.508827e-02 -7.491157e-05
4.788527e-04  4.181266e+02  1.310730e+02 -5.274631e+01  1.820631e+01 -6.066393e-01  2.468809e-01 -7.116025e-02 -1.849519e-04
7.261078e-04  4.144218e+02  1.299058e+02 -5.227632e+01  1.804407e+01 -9.158208e-01  3.727061e-01 -1.074277e-01 -4.221941e-04
1.061591e-03  4.094477e+02  1.283351e+02 -5.164363e+01  1.782565e+01 -1.330925e+00  5.416353e-01 -1.561192e-01 -8.975670e-04
1.504231e-03  4.029768e+02  1.262852e+02 -5.081760e+01  1.754048e+01 -1.870938e+00  7.613911e-01 -2.194606e-01 -1.791826e-03
2.074209e-03  3.947961e+02  1.236829e+02 -4.976845e+01  1.717824e+01 -2.553599e+00  1.039182e+00 -2.995292e-01 -3.383554e-03
2.792580e-03  3.847236e+02  1.204622e+02 -4.846911e+01  1.672959e+01 -3.393957e+00  1.381112e+00 -3.980838e-01 -6.080799e-03
3.680838e-03  3.726267e+02  1.165692e+02 -4.689728e+01  1.618677e+01 -4.402806e+00  1.791535e+00 -5.163775e-01 -1.045348e-02
4.760448e-03  3.584396e+02  1.119675e+02 -4.503752e+01  1.554444e+01 -5.585114e+00  2.272399e+00 -6.549699e-01 -1.726233e-02
6.052333e-03  3.421776e+02  1.066433e+02 -4.288328e+01  1.480027e+01 -6.938598e+00  2.822657e+00 -8.135537e-01 -2.747899e-02
7.576358e-03  3.239488e+02  1.006092e+02 -4.043859e+01  1.395559e+01 -8.452632e+00  3.437785e+00 -9.908189e-01 -4.229118e-02
9.350803e-03  3.039569e+02  9.390689e+01 -3.771916e+01  1.301579e+01 -1.010765e+01  4.109524e+00 -1.184373e+00 -6.308735e-02
1.139185e-02  2.824980e+02  8.660822e+01 -3.475286e+01  1.199042e+01 -1.187520e+01  4.825863e+00 -1.390739e+00 -9.141639e-02
1.371307e-02  2.599479e+02  7.881334e+01 -3.157925e+01  1.089311e+01 -1.371876e+01  5.571339e+00 -1.605438e+00 -1.289207e-01
1.632504e-02  2.367410e+02  7.064714e+01 -2.824825e+01  9.741063e+00 -1.559527e+01  6.327644e+00 -1.823164e+00 -1.772445e-01
1.923484e-02  2.133448e+02  6.225335e+01 -2.481791e+01  8.554339e+00 -1.745737e+01  7.074518e+00 -2.038041e+00 -2.379220e-01
2.244580e-02  1.902290e+02  5.378698e+01 -2.135155e+01  7.354837e+00 -1.925606e+01  7.790854e+00 -2.243944e+00 -3.122570e-01
2.595722e-02  1.678363e+02  4.540582e+01 -1.791433e+01  6.165149e+00 -2.094369e+01  8.455937e+00 -2.434853e+00 -4.012026e-01
2.976415e-02  1.465560e+02  3.726179e+01 -1.456986e+01  5.007353e+00 -2.247680e+01  9.050671e+00 -2.605216e+00 -5.052583e-01
3.385735e-02  1.267039e+02  2.949297e+01 -1.137679e+01  3.901864e+00 -2.381870e+01  9.558708e+00 -2.750268e+00 -6.243927e-01
3.822326e-02  1.085103e+02  2.221698e+01 -8.386044e+00  2.866447e+00 -2.494139e+01  9.967350e+00 -2.866306e+00 -7.580054e-01
4.284407e-02  9.211615e+01  1.552624e+01 -5.638619e+00  1.915459e+00 -2.582683e+01  1.026816e+01 -2.950861e+00 -9.049300e-01
4.769797e-02  7.757719e+01  9.485465e+00 -3.164300e+00  1.059376e+00 -2.646732e+01  1.045723e+01 -3.002783e+00 -1.063481e+00
5.275935e-02  6.487397e+01  4.131205e+00 -9.811881e-01  3.046252e-01 -2.686513e+01  1.053511e+01 -3.022225e+00 -1.231536e+00
5.799924e-02  5.392614e+01 -5.265661e-01  9.039364e-01 -3.463111e-01 -2.703139e+01  1.050644e+01 -3.010537e+00 -1.406654e+00
6.338567e-02  4.460839e+01 -4.501381e+00  2.494575e+00 -8.945448e-01 -2.698462e+01  1.037935e+01 -2.970088e+00 -1.586197e+00
6.888423e-02  3.676648e+01 -7.826138e+00  3.802969e+00 -1.344257e+00 -2.674880e+01  1.016466e+01 -2.904046e+00 -1.767474e+00
7.445863e-02  3.023161e+01 -1.054844e+01  4.848260e+00 -1.702065e+00 -2.635149e+01  9.875050e+00 -2.816132e+00 -1.947865e+00
8.007127e-02  2.483222e+01 -1.272590e+01  5.654547e+00 -1.976350e+00 -2.582194e+01  9.524243e+00 -2.710374e+00 -2.124932e+00
8.568391e-02  2.040295e+01 -1.442174e+01  6.249008e+00 -2.176598e+00 -2.518953e+01  9.126223e+00 -2.590886e+00 -2.296510e+00
9.125831e-02  1.679071e+01 -1.570105e+01  6.660208e+00 -2.312812e+00 -2.448240e+01  8.694591e+00 -2.461670e+00 -2.460769e+00
9.675688e-02  1.385818e+01 -1.662766e+01  6.916675e+00 -2.395000e+00 -2.372646e+01  8.242053e+00 -2.326473e+00 -2.616248e+00
1.021433e-01  1.148538e+01 -1.726192e+01  7.045769e+00 -2.432783e+00 -2.294477e+01  7.780056e+00 -2.188668e+00 -2.761863e+00
1.073832e-01  9.569667e+00 -1.765908e+01  7.072878e+00 -2.435098e+00 -2.215713e+01  7.318555e+00 -2.051191e+00 -2.896894e+00
1.124446e-01  8.024765e+00 -1.786840e+01  7.020882e+00 -2.410012e+00 -2.138001e+01  6.865918e+00 -1.916507e+00 -3.020958e+00
1.172985e-01  6.779198e+00 -1.793278e+01  6.909877e+00 -2.364611e+00 -2.062663e+01  6.428918e+00 -1.786611e+00 -3.133965e+00
1.219193e-01  5.774432e+00 -1.788876e+01  6.757099e+00 -2.304974e+00 -1.990718e+01  6.012818e+00 -1.663047e+00 -3.236072e+00
1.262852e-01  4.962980e+00 -1.776688e+01  6.576993e+00 -2.236196e+00 -1.922913e+01  5.621489e+00 -1.546948e+00 -3.327633e+00
1.303784e-01  4.306599e+00 -1.759214e+01  6.381394e+00 -2.162443e+00 -1.859760e+01  5.257577e+00 -1.439081e+00 -3.409152e+00
1.341853e-01  3.774660e+00 -1.738464e+01  6.179765e+00 -2.087041e+00 -1.801572e+01  4.922671e+00 -1.339899e+00 -3.481239e+00
1.376967e-01  3.342731e+00 -1.716016e+01  5.979477e+00 -2.012574e+00 -1.748495e+01  4.617475e+00 -1.249594e+00 -3.544569e+00
1.409077e-01  2.991370e+00 -1.693087e+01  5.786087e+00 -1.940979e+00 -1.700544e+01  4.341970e+00 -1.168143e+00 -3.599851e+00
1.438175e-01  2.705120e+00 -1.670583e+01  5.603618e+00 -1.873650e+00 -1.657628e+01  4.095565e+00 -1.095353e+00 -3.647802e+00
1.464295e-01  2.471689e+00 -1.649159e+01  5.434815e+00 -1.811525e+00 -1.619577e+01  3.877221e+00 -1.030901e+00 -3.689125e+00
1.487507e-01  2.281282e+00 -1.629262e+01  5.281376e+00 -1.755172e+00 -1.586158e+01  3.685562e+00 -9.743666e-01 -3.724498e+00
1.507917e-01  2.126073e+00 -1.611173e+01  5.144150e+00 -1.704860e+00 -1.557095e+01  3.518970e+00 -9.252585e-01 -3.754561e+00
1.525662e-01  1.999784e+00 -1.595043e+01  5.023320e+00 -1.660620e+00 -1.532083e+01  3.375656e+00 -8.830376e-01 -3.779915e+00
1.540902e-01  1.897350e+00 -1.580916e+01  4.918546e+00 -1.622304e+00 -1.510793e+01  3.253724e+00 -8.471349e-01 -3.801114e+00
1.553821e-01  1.814657e+00 -1.568760e+01  4.829091e+00 -1.589621e+00 -1.492889e+01  3.151218e+00 -8.169663e-01 -3.818670e+00
1.564617e-01  1.748335e+00 -1.558484e+01  4.753931e+00 -1.562182e+00 -1.478029e+01  3.066165e+00 -7.919445e-01 -3.833052e+00
1.573500e-01  1.695598e+00 -1.549955e+01  4.691844e+00 -1.539529e+00 -1.465873e+01  2.996609e+00 -7.714885e-01 -3.844688e+00
1.580683e-01  1.654118e+00 -1.543010e+01  4.641481e+00 -1.521164e+00 -1.456089e+01  2.940636e+00 -7.550323e-01 -3.853970e+00
1.586383e-01  1.621933e+00 -1.537471e+01  4.601433e+00 -1.506565e+00 -1.448356e+01  2.896406e+00 -7.420312e-01 -3.861252e+00
1.590810e-01  1.597374e+00 -1.533153e+01  4.570280e+00 -1.495213e+00 -1.442369e+01  2.862168e+00 -7.319691e-01 -3.866858e+00
1.594164e-01  1.579010e+00 -1.529871e+01  4.546641e+00 -1.486601e+00 -1.437842e+01  2.836283e+00 -7.243629e-01 -3.871078e+00
1.596637e-01  1.565611e+00 -1.527447e+01  4.529204e+00 -1.480249e+00 -1.434511e+01  2.817241e+00 -7.187681e-01 -3.874172e+00
1.598401e-01  1.556123e+00 -1.525715e+01  4.516756e+00 -1.475716e+00 -1.432139e+01  2.803675e+00 -7.147826e-01 -3.876371e+00
1.599612e-01  1.549643e+00 -1.524525e+01  4.508209e+00 -1.472603e+00 -1.430511e+01  2.794372e+00 -7.120498e-01 -3.877877e+00
1.600405e-01  1.545413e+00 -1.523745e+01  4.502607e+00 -1.470563e+00 -1.429446e+01  2.788281e+00 -7.102605e-01 -3.878861e+00
1.600896e-01  1.542802e+00 -1.523262e+01  4.499141e+00 -1.469301e+00 -1.428787e+01  2.784515e+00 -7.091541e-01 -3.879470e+00
1.601178e-01  1.541303e+00 -1.522984e+01  4.497149e+00 -1.468575e+00 -1.428408e+01  2.782350e+00 -7.085182e-01 -3.879819e+00
1.601325e-01  1.540520e+00 -1.522839e+01  4.496108e+00 -1.468196e+00 -1.428211e+01  2.781220e+00 -7.081862e-01 -3.880002e+00
1.601392e-01  1.540163e+00 -1.522773e+01  4.495633e+00 -1.468023e+00 -1.428120e+01  2.780704e+00 -7.080345e-01 -3.880085e+00
1.601418e-01  1.540029e+00 -1.522748e+01  4.495454e+00 -1.467958e+00 -1.428087e+01  2.780510e+00 -7.079776e-01 -3.880116e+00
1.601424e-01  1.539993e+00 -1.522741e+01  4.495406e+00 -1.467941e+00 -1.428077e+01  2.780457e+00 -7.079621e-01 -3.880125e+00
1.601425e-01  1.539987e+00 -1.522740e+01  4.495398e+00 -1.467938e+00 -1.428076e+01  2.780450e+00 -7.079599e-01 -3.880126e+00
1.601426e-01  1.539986e+00 -1.522740e+01  4.495397e+00 -1.467938e+00 -1.428076e+01  2.780448e+00 -7.079595e-01 -3.880126e+00
1.601430e-01  1.539964e+00 -1.522736e+01  4.495368e+00 -1.467927e+00 -1.428070e+01  2.780417e+00 -7.079502e-01 -3.880131e+00
1.601458e-01  1.539816e+00 -1.522709e+01  4.495171e+00 -1.467855e+00 -1.428033e+01  2.780202e+00 -7.078872e-01 -3.880166e+00
1.601560e-01  1.539271e+00 -1.522608e+01  4.494445e+00 -1.467591e+00 -1.427895e+01  2.779415e+00 -7.076558e-01 -3.880293e+00
1.601834e-01  1.537819e+00 -1.522338e+01  4.492511e+00 -1.466887e+00 -1.427528e+01  2.777315e+00 -7.070390e-01 -3.880632e+00
1.602433e-01  1.534647e+00 -1.521748e+01  4.488278e+00 -1.465345e+00 -1.426724e+01  2.772720e+00 -7.056894e-01 -3.881373e+00
1.603581e-01  1.528589e+00 -1.520617e+01  4.480167e+00 -1.462392e+00 -1.425185e+01  2.763926e+00 -7.031063e-01 -3.882790e+00
1.605577e-01  1.518110e+00 -1.518648e+01  4.466056e+00 -1.457255e+00 -1.422512e+01  2.748646e+00 -6.986184e-01 -3.885247e+00
1.608803e-01  1.501322e+00 -1.515459e+01  4.443229e+00 -1.448946e+00 -1.418198e+01  2.723987e+00 -6.913764e-01 -3.889201e+00
1.613728e-01  1.476058e+00 -1.510580e+01  4.408353e+00 -1.436254e+00 -1.411630e+01  2.686451e+00 -6.803543e-01 -3.895192e+00
1.620903e-01  1.440015e+00 -1.503446e+01  4.357475e+00 -1.417746e+00 -1.402097e+01  2.631985e+00 -6.643647e-01 -3.903825e+00
1.630960e-01  1.390976e+00 -1.493395e+01  4.286035e+00 -1.391770e+00 -1.388809e+01  2.556077e+00 -6.420880e-01 -3.915738e+00
1.644606e-01  1.327112e+00 -1.479674e+01  4.188911e+00 -1.356480e+00 -1.370916e+01  2.453910e+00 -6.121191e-01 -3.931552e+00
1.662611e-01  1.247336e+00 -1.461438e+01  4.060514e+00 -1.309868e+00 -1.347552e+01  2.320582e+00 -5.730344e-01 -3.951807e+00
1.685795e-01  1.151665e+00 -1.437770e+01  3.894939e+00 -1.249829e+00 -1.317881e+01  2.151389e+00 -5.234794e-01 -3.976876e+00
