376 4
 0 0 0 1
 2 2 1 6
 -3.764758e+01 -2.007738e+00 -7.701624e-02 -1.006029e+00
0.000000e+00 -6.995724e+01  1.717953e+01 -3.021761e+00  1.079528e-10
9.826253e+00 -1.218074e-14 -3.794216e-09 -9.532057e-03 -4.736006e-07
9.859551e+00 -1.075252e-14 -3.547712e-09 -9.387710e-03 -4.505100e-07
9.906227e+00 -8.948061e-15 -3.226544e-09 -9.189028e-03 -4.199662e-07
9.969557e+00 -6.835431e-15 -2.832898e-09 -8.926129e-03 -3.817129e-07
1.005312e+01 -4.567620e-15 -2.380340e-09 -8.590692e-03 -3.363857e-07
1.016071e+01 -2.377899e-15 -1.894942e-09 -8.177201e-03 -2.856886e-07
1.029632e+01 -5.433694e-16 -1.413097e-09 -7.684227e-03 -2.323609e-07
1.046400e+01  6.853054e-16 -9.752969e-10 -7.115508e-03 -1.798549e-07
1.066781e+01  1.172636e-15 -6.166609e-10 -6.480615e-03 -1.317303e-07
1.091168e+01  9.705651e-16 -3.570689e-10 -5.794941e-03 -9.090301e-08
1.119938e+01  3.305594e-16 -1.951049e-10 -5.078885e-03 -5.899421e-08
1.153435e+01 -3.722971e-16 -1.094737e-10 -4.356193e-03 -3.605057e-08
1.191965e+01 -7.880580e-16 -6.844261e-11 -3.651656e-03 -2.077919e-08
1.235784e+01 -7.472694e-16 -4.337279e-11 -2.988505e-03 -1.120178e-08
1.285091e+01 -3.336667e-16 -1.932379e-11 -2.385996e-03 -5.409472e-09
1.340020e+01  1.806231e-16  3.213174e-12 -1.857607e-03 -2.048574e-09
1.400635e+01  5.084852e-16  1.595541e-11 -1.410205e-03 -3.526946e-10
1.466922e+01  5.215754e-16  1.392503e-11 -1.044225e-03  1.560036e-10
1.538787e+01  3.069713e-16  1.672761e-12 -7.547374e-04 -2.973847e-11
1.616056e+01  7.059978e-17 -9.681384e-12 -5.330376e-04 -3.571555e-10
1.698474e+01 -3.218586e-17 -1.132549e-11 -3.683918e-04 -4.172535e-10
1.785703e+01 -2.319832e-18 -3.482681e-12 -2.495911e-04 -1.491894e-10
1.877332e+01  4.058185e-17  5.831147e-12 -1.661187e-04  1.935007e-10
1.972878e+01 -6.340643e-18  8.508997e-12 -1.088634e-04  3.132065e-10
2.071794e+01 -1.246008e-16  3.316725e-12 -7.042112e-05  1.399831e-10
2.173476e+01 -1.951280e-16 -3.939968e-12 -4.508660e-05 -1.305755e-10
2.277275e+01 -1.197000e-16 -6.490558e-12 -2.865390e-05 -2.431467e-10
2.382505e+01  7.420157e-17 -2.762299e-12 -1.813355e-05 -1.190698e-10
2.488458e+01  2.436011e-16  2.942393e-12 -1.146407e-05  9.616445e-11
2.594410e+01  2.457278e-16  5.159249e-12 -7.261157e-06  1.948185e-10
2.699641e+01  5.579681e-17  2.356617e-12 -4.618489e-06  1.031430e-10
2.803440e+01 -2.127534e-16 -2.256506e-12 -2.956493e-06 -7.123852e-11
2.905122e+01 -3.958930e-16 -4.294834e-12 -1.910612e-06 -1.616612e-10
3.004038e+01 -3.965332e-16 -2.259424e-12 -1.252073e-06 -9.850382e-11
3.099584e+01 -2.408212e-16  1.579607e-12 -8.357516e-07  4.464695e-11
3.191213e+01 -4.272190e-17  3.707677e-12 -5.689799e-07  1.360648e-10
3.278442e+01  8.124682e-17  2.522360e-12 -3.938073e-07  1.055543e-10
3.360859e+01  7.971828e-17 -6.492603e-13 -2.758258e-07 -8.171094e-12
3.438128e+01 -2.178384e-17 -3.086429e-12 -1.955566e-07 -1.065889e-10
3.509994e+01 -1.560047e-16 -3.010651e-12 -1.415387e-07 -1.174324e-10
3.576280e+01 -2.602744e-16 -7.420913e-13 -1.057753e-07 -4.316162e-11
3.636895e+01 -3.038927e-16  1.914334e-12 -8.180281e-08  5.525874e-11
3.691825e+01 -2.890783e-16  3.180598e-12 -6.457833e-08  1.113861e-10
3.741132e+01 -2.361683e-16  2.442602e-12 -5.087447e-08  9.692215e-11
3.784951e+01 -1.677552e-16  3.674103e-13 -3.925940e-08  2.994866e-11
3.823481e+01 -1.000303e-16 -1.776378e-12 -2.950731e-08 -4.678780e-11
3.856978e+01 -4.156113e-17 -2.944613e-12 -2.180974e-08 -9.510842e-11
3.885747e+01  4.290295e-18 -2.775021e-12 -1.620631e-08 -9.907506e-11
3.910135e+01  3.679620e-17 -1.557670e-12 -1.240209e-08 -6.567924e-11
3.930515e+01  5.652175e-17  9.020706e-14 -9.878757e-09 -1.448851e-11
3.947283e+01  6.495541e-17  1.576767e-12 -8.103083e-09  3.447011e-11
3.960844e+01  6.438829e-17  2.544927e-12 -6.680750e-09  6.834719e-11
3.971604e+01  5.761912e-17  2.908458e-12 -5.403230e-09  8.322729e-11
3.979960e+01  4.748107e-17  2.775025e-12 -4.211975e-09  8.186919e-11
3.986293e+01  3.638520e-17  2.336161e-12 -3.130302e-09  7.012679e-11
3.990960e+01  2.604540e-17  1.779110e-12 -2.202879e-09  5.397547e-11
3.994290e+01  1.742789e-17  1.240188e-12 -1.459964e-09  3.787883e-11
3.996576e+01  1.086957e-17  7.944000e-13 -9.056258e-10  2.436671e-11
3.998073e+01  6.274177e-18  4.663588e-13 -5.211376e-10  1.434263e-11
3.999000e+01  3.309320e-18  2.485103e-13 -2.743996e-10  7.654952e-12
3.999532e+01  1.561435e-18  1.179373e-13 -1.293491e-10  3.636123e-12
3.999810e+01  6.361390e-19  4.819331e-14 -5.267293e-11  1.486535e-12
3.999937e+01  2.104347e-19  1.596421e-14 -1.742053e-11  4.925239e-13
3.999985e+01  5.026297e-20  3.815058e-15 -4.160619e-12  1.177105e-13
3.999998e+01  6.647437e-21  5.046239e-16 -5.502434e-13  1.557009e-14
4.000000e+01  2.082469e-22  1.580888e-17 -1.723764e-14  4.877820e-16
