376 7
 0 0 0 0 1 1 2
 2 2 2 2 6 6 5
 -2.336144e+02 -2.680755e+01 -3.027174e+00 -1.566946e-01 -2.300536e+01 -1.942406e+00 -2.202908e-01
0.000000e+00 -2.447239e+02 -7.333910e+01 -2.782159e+01 -7.115058e+00 -2.719364e-06 -9.716150e-07  1.406507e-09
3.278564e-09 -2.447238e+02 -7.333910e+01 -2.782159e+01 -7.115058e+00 -1.179900e-06 -4.018725e-07  1.406504e-09
1.046582e-07 -2.447232e+02 -7.333891e+01 -2.782152e+01 -7.115040e+00  4.642332e-05  1.721567e-05  1.405216e-09
7.915214e-07 -2.447190e+02 -7.333765e+01 -2.782104e+01 -7.114917e+00  3.689394e-04  1.365761e-04  1.328549e-09
3.316517e-06 -2.447036e+02 -7.333302e+01 -2.781928e+01 -7.114468e+00  1.554502e-03  5.753424e-04  2.969178e-11
1.004733e-05 -2.446624e+02 -7.332068e+01 -2.781460e+01 -7.113271e+00  4.714459e-03  1.744815e-03 -1.124447e-08
2.477810e-05 -2.445723e+02 -7.329368e+01 -2.780436e+01 -7.110652e+00  1.162835e-02  4.303585e-03 -7.555305e-08
5.299135e-05 -2.443999e+02 -7.324199e+01 -2.778475e+01 -7.105637e+00  2.486313e-02  9.201664e-03 -3.505520e-07
1.020609e-04 -2.441003e+02 -7.315216e+01 -2.775067e+01 -7.096922e+00  4.785934e-02  1.771236e-02 -1.303702e-06
1.813877e-04 -2.436167e+02 -7.300712e+01 -2.769564e+01 -7.082849e+00  8.497581e-02  3.144884e-02 -4.118316e-06
3.024627e-04 -2.428804e+02 -7.278619e+01 -2.761182e+01 -7.061411e+00  1.414841e-01  5.236206e-02 -1.144222e-05
4.788527e-04 -2.418118e+02 -7.246527e+01 -2.749004e+01 -7.030268e+00  2.235031e-01  8.271653e-02 -2.863967e-05
7.261078e-04 -2.403219e+02 -7.201728e+01 -2.732003e+01 -6.986788e+00  3.378649e-01  1.250406e-01 -6.571828e-05
1.061591e-03 -2.383152e+02 -7.141294e+01 -2.709064e+01 -6.928120e+00  4.919041e-01  1.820486e-01 -1.400851e-04
1.504231e-03 -2.356933e+02 -7.062166e+01 -2.679022e+01 -6.851284e+00  6.931681e-01  2.565331e-01 -2.802277e-04
2.074209e-03 -2.323601e+02 -6.961290e+01 -2.640712e+01 -6.753295e+00  9.490488e-01  3.512284e-01 -5.303132e-04
2.792580e-03 -2.282269e+02 -6.835763e+01 -2.593020e+01 -6.631306e+00  1.266345e+00  4.686479e-01 -9.555445e-04
3.680838e-03 -2.232188e+02 -6.683002e+01 -2.534952e+01 -6.482769e+00  1.650775e+00  6.109025e-01 -1.647927e-03
4.760448e-03 -2.172814e+02 -6.500925e+01 -2.465700e+01 -6.305608e+00  2.106469e+00  7.795106e-01 -2.731894e-03
6.052333e-03 -2.103862e+02 -6.288127e+01 -2.384705e+01 -6.098390e+00  2.635473e+00  9.752127e-01 -4.369039e-03
7.576358e-03 -2.025363e+02 -6.044038e+01 -2.291724e+01 -5.860482e+00  3.237319e+00  1.197808e+00 -6.761091e-03
9.350803e-03 -1.937697e+02 -5.769055e+01 -2.186874e+01 -5.592177e+00  3.908703e+00  1.446030e+00 -1.015021e-02
1.139185e-02 -1.841607e+02 -5.464617e+01 -2.070670e+01 -5.294776e+00  4.643317e+00  1.717482e+00 -1.481581e-02
1.371307e-02 -1.738185e+02 -5.133230e+01 -1.944028e+01 -4.970619e+00  5.431872e+00  2.008634e+00 -2.106730e-02
1.632504e-02 -1.628838e+02 -4.778420e+01 -1.808260e+01 -4.623047e+00  6.262328e+00  2.314911e+00 -2.923267e-02
1.923484e-02 -1.515222e+02 -4.404612e+01 -1.665026e+01 -4.256301e+00  7.120344e+00  2.630845e+00 -3.964313e-02
2.244580e-02 -1.399159e+02 -4.016957e+01 -1.516272e+01 -3.875358e+00  7.989899e+00  2.950313e+00 -5.261485e-02
2.595722e-02 -1.282539e+02 -3.621097e+01 -1.364147e+01 -3.485714e+00  8.854065e+00  3.266817e+00 -6.842884e-02
2.976415e-02 -1.167222e+02 -3.222904e+01 -1.210904e+01 -3.093141e+00  9.695849e+00  3.573806e+00 -8.731108e-02
3.385735e-02 -1.054941e+02 -2.828209e+01 -1.058797e+01 -2.703418e+00  1.049905e+01  3.864996e+00 -1.094143e-01
3.822326e-02 -9.472268e+01 -2.442538e+01 -9.099854e+00 -2.322083e+00  1.124904e+01  4.134684e+00 -1.348035e-01
4.284407e-02 -8.453435e+01 -2.070891e+01 -7.664382e+00 -1.954198e+00  1.193342e+01  4.377999e+00 -1.634466e-01
4.769797e-02 -7.502577e+01 -1.717552e+01 -6.298665e+00 -1.604166e+00  1.254254e+01  4.591110e+00 -1.952106e-01
5.275935e-02 -6.626257e+01 -1.385975e+01 -5.016695e+00 -1.275592e+00  1.306971e+01  4.771345e+00 -2.298648e-01
5.799924e-02 -5.828048e+01 -1.078711e+01 -3.829048e+00 -9.712104e-01  1.351138e+01  4.917241e+00 -2.670893e-01
6.338567e-02 -5.108821e+01 -7.974141e+00 -2.742809e+00 -6.928582e-01  1.386694e+01  5.028515e+00 -3.064889e-01
6.888423e-02 -4.467145e+01 -5.428761e+00 -1.761690e+00 -4.415067e-01  1.413848e+01  5.105973e+00 -3.476108e-01
7.445863e-02 -3.899759e+01 -3.151174e+00 -8.863092e-01 -2.173308e-01  1.433042e+01  5.151365e+00 -3.899640e-01
8.007127e-02 -3.402054e+01 -1.134971e+00 -1.145931e-01 -1.981092e-02  1.444897e+01  5.167206e+00 -4.330402e-01
8.568391e-02 -2.968536e+01  6.315885e-01  5.577531e-01  1.521470e-01  1.450172e+01  5.156590e+00 -4.763327e-01
9.125831e-02 -2.593224e+01  2.164261e+00  1.136742e+00  3.000828e-01  1.449707e+01  5.122986e+00 -5.193542e-01
9.675688e-02 -2.269994e+01  3.481556e+00  1.629610e+00  4.258546e-01  1.444383e+01  5.070061e+00 -5.616514e-01
1.021433e-01 -1.992833e+01  4.603590e+00  2.044356e+00  5.315205e-01  1.435080e+01  5.001518e+00 -6.028163e-01
