376 7
 0 0 0 0 1 1 2
 2 2 2 1 6 6 5
 -2.138075e+02 -2.406410e+01 -2.608545e+00 -1.206810e-01 -2.047502e+01 -1.613902e+00 -8.039519e-02
0.000000e+00 -2.300111e+02  6.849467e+01 -2.571221e+01 -6.138029e+00 -1.974623e-06 -7.014156e-07 -3.684676e-09
3.278564e-09 -2.300111e+02  6.849466e+01 -2.571220e+01 -6.138028e+00 -6.017614e-07 -2.021900e-07 -3.684663e-09
1.046582e-07 -2.300105e+02  6.849449e+01 -2.571214e+01 -6.138013e+00  4.184978e-05  1.523483e-05 -3.685166e-09
7.915214e-07 -2.300067e+02  6.849336e+01 -2.571172e+01 -6.137912e+00  3.294629e-04  1.198221e-04 -3.739225e-09
3.316517e-06 -2.299928e+02  6.848921e+01 -2.571016e+01 -6.137540e+00  1.386724e-03  5.042832e-04 -4.696151e-09
1.004733e-05 -2.299556e+02  6.847815e+01 -2.570601e+01 -6.136549e+00  4.204725e-03  1.529018e-03 -1.307085e-08
2.477810e-05 -2.298744e+02  6.845394e+01 -2.569692e+01 -6.134379e+00  1.037049e-02  3.771129e-03 -6.094763e-08
5.299135e-05 -2.297188e+02  6.840760e+01 -2.567952e+01 -6.130226e+00  2.217345e-02  8.063141e-03 -2.658394e-07
1.020609e-04 -2.294484e+02  6.832705e+01 -2.564928e+01 -6.123008e+00  4.268256e-02  1.552105e-02 -9.762311e-07
1.813877e-04 -2.290120e+02  6.819700e+01 -2.560046e+01 -6.111352e+00  7.578693e-02  2.755908e-02 -3.074353e-06
3.024627e-04 -2.283475e+02  6.799888e+01 -2.552607e+01 -6.093595e+00  1.261920e-01  4.588832e-02 -8.534535e-06
4.788527e-04 -2.273830e+02  6.771105e+01 -2.541800e+01 -6.067796e+00  1.993635e-01  7.249624e-02 -2.135717e-05
7.261078e-04 -2.260378e+02  6.730922e+01 -2.526710e+01 -6.031771e+00  3.014105e-01  1.096043e-01 -4.900700e-05
1.061591e-03 -2.242256e+02  6.676700e+01 -2.506345e+01 -5.983153e+00  4.389028e-01  1.596014e-01 -1.044718e-04
1.504231e-03 -2.218569e+02  6.605686e+01 -2.479667e+01 -5.919461e+00  6.186178e-01  2.249515e-01 -2.090152e-04
2.074209e-03 -2.188440e+02  6.515119e+01 -2.445633e+01 -5.838205e+00  8.472193e-01  3.080768e-01 -3.956219e-04
2.792580e-03 -2.151055e+02  6.402364e+01 -2.403246e+01 -5.737001e+00  1.130876e+00  4.112180e-01 -7.130209e-04
3.680838e-03 -2.105722e+02  6.265063e+01 -2.351606e+01 -5.613700e+00  1.474833e+00  5.362788e-01 -1.230035e-03
4.760448e-03 -2.051922e+02  6.101288e+01 -2.289976e+01 -5.466533e+00  1.882969e+00  6.846612e-01 -2.039850e-03
6.052333e-03 -1.989370e+02  5.909705e+01 -2.217833e+01 -5.294250e+00  2.357356e+00  8.571055e-01 -3.263662e-03
7.576358e-03 -1.918056e+02  5.689712e+01 -2.134926e+01 -5.096246e+00  2.897877e+00  1.053548e+00 -5.053048e-03
9.350803e-03 -1.838283e+02  5.441557e+01 -2.041322e+01 -4.872671e+00  3.501935e+00  1.273009e+00 -7.590383e-03
1.139185e-02 -1.750677e+02  5.166410e+01 -1.937433e+01 -4.624498e+00  4.164287e+00  1.513532e+00 -1.108670e-02
1.371307e-02 -1.656181e+02  4.866393e+01 -1.824025e+01 -4.353555e+00  4.877049e+00  1.772179e+00 -1.577655e-02
1.632504e-02 -1.556025e+02  4.544542e+01 -1.702215e+01 -4.062494e+00  5.629876e+00  2.045092e+00 -2.190971e-02
1.923484e-02 -1.451673e+02  4.204710e+01 -1.573430e+01 -3.754723e+00  6.410330e+00  2.327620e+00 -2.973995e-02
2.244580e-02 -1.344749e+02  3.851418e+01 -1.439360e+01 -3.434271e+00  7.204403e+00  2.614514e+00 -3.951149e-02
2.595722e-02 -1.236953e+02  3.489657e+01 -1.301883e+01 -3.105622e+00  7.997180e+00  2.900164e+00 -5.144404e-02
2.976415e-02 -1.129975e+02  3.124660e+01 -1.162980e+01 -2.773513e+00  8.773562e+00  3.178866e+00 -6.571773e-02
3.385735e-02 -1.025407e+02  2.761664e+01 -1.024651e+01 -2.442727e+00  9.519012e+00  3.445102e+00 -8.245920e-02
3.822326e-02 -9.246737e+01  2.405678e+01 -8.888246e+00 -2.117880e+00  1.022025e+01  3.693804e+00 -1.017303e-01
4.284407e-02 -8.289726e+01  2.061275e+01 -7.572778e+00 -1.803233e+00  1.086585e+01  3.920583e+00 -1.235201e-01
4.769797e-02 -7.392411e+01  1.732434e+01 -6.315730e+00 -1.502534e+00  1.144670e+01  4.121910e+00 -1.477419e-01
5.275935e-02 -6.561419e+01  1.422410e+01 -5.130081e+00 -1.218905e+00  1.195624e+01  4.295229e+00 -1.742341e-01
5.799924e-02 -5.800685e+01  1.133681e+01 -4.025876e+00 -9.547635e-01  1.239064e+01  4.439017e+00 -2.027660e-01
6.338567e-02 -5.111668e+01  8.679243e+00 -3.010123e+00 -7.118028e-01  1.274867e+01  4.552768e+00 -2.330476e-01
6.888423e-02 -4.493679e+01  6.260519e+00 -2.086862e+00 -4.910046e-01  1.303152e+01  4.636924e+00 -2.647419e-01
